Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,1.24639673231286e-05,5.267685992293991e-05,1.9627030269475654e-05,4.1019586205948144e-05,3.038931026821956e-05,2.479342401784379e-05,7.479972555302083e-05,4.29752362833824e-05,6.220060458872467e-05,1.3771576050203294e-05,2.3855634481151355e-06,8.761946901358897e-07,0.0001903028169181198,4.937221092404798e-05
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,1.691864599706605e-05,3.647616904345341e-05,1.216890541400062e-05,2.400644552835729e-05,6.549953104695305e-05,6.938122533028945e-05,5.6792094255797565e-05,5.090618651593104e-05,1.3678275536221918e-05,0.00011671121319523081,0.00011338952754158527,7.623851706739515e-05,3.4326938475714996e-05,7.732910307822749e-05
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,2.694330396479927e-05,7.479036139557138e-05,4.577192885335535e-05,6.611151184188202e-05,8.625471673440188e-05,7.934932364150882e-05,4.583703776006587e-05,0.0001321201416430995,5.376768240239471e-05,9.80883341981098e-05,0.00013430340914055705,0.00020644337928388268,5.710366531275213e-05,0.00018027036276180297
13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,3.128345269942656e-05,2.6020210498245433e-05,2.7303549359203316e-05,0.00021534235565923154,9.047526691574603e-05,0.00020530144684016705,0.0001977002393687144,6.657590711256489e-05,6.954577111173421e-05,6.402097642421722e-05,6.900580774527043e-05,8.311950296047144e-06,8.476534389956214e-07,1.0843669770110864e-05
14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,5.000785677111708e-06,2.2754389647161588e-05,3.075545828323811e-05,3.8613754441030324e-05,7.798822480253875e-05,8.357985643669963e-05,4.8211953981081024e-05,0.0002672884438652545,0.0001522765523986891,0.000395803595893085,9.57685406319797e-05,1.5544630514341407e-05,0.002522627590224147,0.0007949296268634498
15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,3.257793287048116e-05,1.9231134501751512e-05,1.3402820513874758e-05,2.1300256776157767e-05,1.5900568541837856e-05,1.2405524103087373e-05,4.161336619290523e-06,1.3640982388096745e-06,9.223968504556979e-07,4.969919700670289e-06,3.695551640703343e-06,1.4817346709605772e-06,4.664736934500979e-06,5.212684300204273e-06
16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,1.7491211110609584e-05,1.1093521607108414e-05,1.1281932529527694e-05,1.0553840184002183e-05,1.5035870092106052e-05,1.3665950064023491e-05,1.7858394130598754e-05,2.4353168555535376e-05,2.5415933123440482e-05,0.00010425083746667951,9.442177542950958e-05,0.00010677716636564583,0.00011316976451780647,0.0001679572742432356
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,4.549336517811753e-05,0.00013416993897408247,0.0003595885937102139,0.00028582519735209644,0.00027966746711172163,0.0004681131977122277,0.00019889435498043895,0.00031563788070343435,8.487523882649839e-05,0.00030335565679706633,0.0001391964324284345,1.9499768313835375e-05,0.0015453097876161337,0.0006742554251104593
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,8.656363206682727e-06,1.7697986550047062e-05,1.536266427137889e-05,4.794077085534809e-06,4.7910757530189585e-06,1.6425897229055408e-06,3.365376869624015e-06,9.098029067899915e-07,2.0318827864684863e-06,1.1433030522312038e-05,1.0448084140080027e-05,3.7141155189601704e-05,0.00010031083365902305,0.00010867132368730381
19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,2.0260995370335877e-05,5.751406206400134e-05,1.9679791876114905e-05,1.8022772565018386e-05,5.7375214964849874e-05,5.7266723160864785e-05,6.462489545810968e-05,2.377038254053332e-05,3.111169644398615e-05,5.673181658494286e-05,8.474841888528317e-05,1.0200230462942272e-05,7.592391739308368e-06,1.7091686459025368e-05
20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,1.0696924618969206e-05,1.3548106835514773e-05,2.6329358661314473e-05,1.2051751582475845e-05,1.2827527825720608e-05,2.152628212570562e-06,4.628078386303969e-06,1.3342665624804795e-05,1.2757014701492153e-05,2.316389509360306e-05,3.2545431167818606e-05,2.1797182853333652e-05,8.251595863839611e-05,7.807506335666403e-05
21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,1.894478737085592e-05,1.716112637950573e-05,5.937207970418967e-05,0.00017405346443410963,0.0001293316890951246,0.00011642929166555405,0.00022434364655055106,0.00039984064642339945,0.00037130253622308373,0.0003606627869885415,0.00046535840374417603,0.0002442671393509954,0.00022645716671831906,0.00023772833810653538
22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,5.053348286310211e-05,2.604480141599197e-05,3.0342265745275654e-05,2.302016582689248e-05,2.8500488042482175e-05,1.7503440176369622e-05,4.540427653410006e-06,2.673647577466909e-05,1.5139003153308295e-05,2.1978141376166604e-05,1.74661854543956e-05,9.990828402806073e-06,8.704825449967757e-05,7.568917499156669e-05
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,6.69254659442231e-05,3.621969881351106e-05,5.946611418039538e-05,2.6086196157848462e-05,1.5370715118478984e-05,9.98954419628717e-06,1.4602919691242278e-05,1.4921940874046413e-06,2.2330985302687623e-05,6.138130993349478e-05,4.449104017112404e-05,4.7629957407480106e-05,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,3.7851739762118086e-05,0.0001402472407789901,6.359639519359916e-05,4.1184190195053816e-05,1.8322631149203517e-05,8.064416761044413e-05,7.07115832483396e-05,0.00010945052054012194,4.10612701671198e-05,4.311337033868767e-05,2.1674901290680282e-05,1.591416912560817e-05,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,1.0960871804854833e-05,8.453373447991908e-05,6.33491508779116e-05,3.488962465780787e-05,2.09810405067401e-05,7.950069266371429e-05,6.0386380937416106e-05,4.514023385127075e-05,4.552348400466144e-05,2.9017432098044083e-05,1.6122019587783143e-05,2.3443035388481803e-05,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,1.9206281649530865e-05,1.6917734683374874e-05,1.778405930963345e-05,1.9749919374589808e-05,3.079214002355002e-05,1.9954266463173553e-05,8.784471901890356e-06,2.080042577290442e-05,2.2489777620648965e-05,0.00015932392852846533,0.00024291944282595068,0.0001256412942893803,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,1.3875261174689513e-05,2.8804597604903392e-05,1.6155363482539542e-05,3.637984627857804e-05,1.66158024512697e-05,1.7520509572932497e-05,1.1893477676494513e-05,2.8819752060371684e-06,9.025275744534156e-07,1.735149680825998e-06,2.36910136663937e-06,1.6296334024445969e-06,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,4.257069667801261e-05,5.7500492403050885e-05,4.5075317757437006e-05,0.00014047844160813838,2.1748553990619257e-05,0.0001346463686786592,6.186899554450065e-05,1.5268036804627627e-05,0.00017170869978144765,5.1396895287325606e-05,2.4606231363577535e-06,5.70528015941818e-07,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,6.731120720360195e-06,1.2844879165641032e-05,1.2609593795787077e-05,9.008801498566754e-06,1.07705873233499e-05,5.07701724927756e-06,5.2307976147858426e-05,0.00015717769565526396,0.00031575551838614047,0.0018038011621683836,0.0032509297598153353,0.0005613246466964483,7.097119669197127e-05,0.00019712361972779036
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",1.595502362761181e-05,2.055746881524101e-05,1.8143507986678742e-05,6.979684985708445e-05,4.4584692659555e-05,0.00022002373589202762,0.0002288405376020819,0.0006834635860286653,0.00021916268451604992,0.00023991672787815332,8.509481995133683e-05,9.374818910146132e-05,0.0020798014011234045,0.0010196128860116005
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,3.090727113885805e-05,2.0818384655285627e-05,6.159859185572714e-05,0.00014309826656244695,0.0004656890232581645,0.0025207812432199717,0.002090421272441745,0.0036811907775700092,0.008220301941037178,0.0034742734860628843,0.0024374681524932384,0.0033154257107526064,0.0009914577240124345,0.0019928528927266598
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,5.4200176236918196e-05,2.3032815079204738e-05,2.2747672119294293e-05,1.818012970034033e-05,4.0082246414385736e-05,2.8412401661626063e-05,0.00017457232752349228,0.00011454420018708333,0.0001931986480485648,0.00010067666153190657,0.00019740921561606228,0.00048291904386132956,0.0003493114490993321,0.0005828180001117289
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",2.389871769992169e-05,4.1458501073066145e-05,3.851619112538174e-05,7.847196684451774e-06,2.9169721074140398e-06,6.908782779646572e-06,1.4182882296154276e-05,8.086332854873035e-06,5.0100512453354895e-05,9.044280886882916e-05,3.521270991768688e-05,9.835431228566449e-06,0.00020421941007953137,0.00010006852971855551
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,8.793413144303486e-06,3.890092102665221e-06,3.0916210107534425e-06,4.968140729033621e-06,1.6822264115035068e-06,9.900702934828587e-06,9.95137725112727e-07,4.7436157046831795e-07,2.634045017657627e-07,1.2359950574136747e-07,2.932983278469692e-08,1.890969336670878e-08,0.00010900602501351386,1.4419292710954323e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,6.0714704886777326e-05,0.00016029068501666188,8.10336132417433e-05,7.750402437523007e-05,1.8326845747651532e-05,7.34854256734252e-05,0.00011994384112767875,0.000609740091022104,0.00024301020312123,0.00010915118036791682,6.137879245216027e-05,4.76174391224049e-05,0.00011011907190550119,7.56437802920118e-05
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,5.97219514020253e-06,1.1234717021579854e-05,1.4639591427112464e-05,2.838843829522375e-05,4.198287206236273e-05,4.743461249745451e-05,5.4825792176416144e-05,2.2079266273067333e-05,4.262386937625706e-06,4.154890120844357e-06,5.4042016017774586e-06,3.3674357382551534e-06,1.0889211807807442e-05,9.50589219428366e-06
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,1.9348286514286883e-05,8.371576768695377e-06,1.8608319805935025e-05,1.3643050806422252e-05,4.113583145226585e-06,2.0513783965725452e-05,6.8228978307161015e-06,7.5408347584016155e-06,6.55020176054677e-06,3.339363684062846e-05,7.390047539956868e-05,1.648660509090405e-05,0.00021618156461045146,0.00012057532148901373
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,9.186908573610708e-05,0.0001318430877290666,3.216091499780305e-05,2.523390867281705e-05,5.648564547300339e-05,3.9734833990223706e-05,7.259853009600192e-05,3.481886233203113e-05,0.00017528427997604012,0.00013080178177915514,9.655088069848716e-05,0.0001701216824585572,4.3531432311283424e-05,0.00012326259457040578
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,9.243109161616303e-06,1.174432964035077e-05,1.902493750094436e-05,3.444383037276566e-05,0.0001760498562362045,0.00017856969498097897,0.00016582675743848085,4.4129210436949506e-05,2.7476236937218346e-05,0.0002262441994389519,0.00027553041581995785,0.00013222637062426656,1.3608846529677976e-05,3.3147040085168555e-05
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",3.8040237996028736e-05,1.4397624909179285e-05,0.00010012909478973597,0.0001240296842297539,0.00017657046555541456,0.0002009296149481088,0.0013332971138879657,0.015333826653659344,0.009520494379103184,0.01885959319770336,0.025349881500005722,0.0103242052718997,0.0012707054847851396,0.004670420195907354
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",1.0032476893684361e-05,1.2796203918696847e-05,1.2844943739764858e-05,1.2884833267889917e-05,2.3413482267642394e-05,3.4912870887637837e-06,1.4309939615486655e-06,4.0168879422708414e-06,2.5670408376754494e-06,4.913520115223946e-06,7.328282663365826e-06,5.205572961131111e-06,5.902039447391871e-06,7.258941877807956e-06
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,1.0943895176751539e-05,6.043056782800704e-05,6.94711270625703e-05,7.808440568624064e-05,7.58287133066915e-05,0.0002303831570316106,0.00023668352514505386,0.00022040336625650525,0.00022232231276575476,0.00022181351960171014,9.664414392318577e-05,4.538760185823776e-05,5.33457432538853e-06,1.6099222193588503e-05
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,2.587868584669195e-05,2.7915555619983934e-05,1.3009767826588359e-05,2.725761260080617e-05,4.96722204843536e-05,0.00023609449272044003,0.0004950202419422567,0.00023200524447020143,9.184491500491276e-05,0.0001786552311386913,0.0002517335524316877,0.00021787728474009782,2.0116474843234755e-05,3.722566179931164e-05
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",8.20232253317954e-06,2.268120806547813e-05,3.235097392462194e-05,2.557900188548956e-05,1.6221711121033877e-05,1.1046457075281069e-05,2.4566941647208296e-05,1.5067513231770135e-05,4.102378625248093e-06,5.2281422540545464e-05,6.46545595373027e-05,0.00013092951849102974,2.5654737783042947e-06,1.382392474624794e-05
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,2.317889084224589e-05,3.271289824624546e-05,8.899480599211529e-05,0.000273942161584273,0.0008671562536619604,0.04942940175533295,0.003475538454949856,0.005760916508734226,0.011902473866939545,0.0016661819536238909,0.0002972632646560669,0.0015409844927489758,0.0018070506630465388,0.005009065847843885
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,1.544103361084126e-05,1.346451335848542e-05,5.803066414955538e-06,4.595054633682594e-06,9.927044629876036e-06,4.766400707012508e-06,2.663025225047022e-05,7.810742317815311e-06,6.284766186581692e-06,2.7786248324446206e-07,2.6626503313309513e-06,8.270232683571521e-06,0.0005017031216993928,0.00013082358054816723
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",2.366922672081273e-05,8.749365224502981e-05,0.00011463420378277078,0.00016109284479171038,0.00020097893138881773,0.0003323096316307783,5.833166869706474e-05,0.00010169575398322195,2.5570827347110026e-05,3.2940413348114816e-06,7.664461918466259e-07,7.767757637111572e-08,2.9411075956886634e-05,7.105721579137025e-06
48,The spouse of Selena is,The spouse of the performer of Cien Años is,Selena,the performer of Cien Años, Chris Pérez,1.4771457244933117e-05,3.154881778755225e-05,5.773149041488068e-06,2.712265631998889e-05,4.3087798985652626e-05,3.2510895835002884e-05,5.591115768766031e-05,7.674854714423418e-05,1.272705412702635e-05,2.6683483156375587e-05,4.526311386143789e-05,4.005838854936883e-05,8.231681363213283e-07,1.2596203305292875e-05
49,Mansoor Khan received the,The director of Jo Jeeta Wohi Sikandar received the,Mansoor Khan,the director of Jo Jeeta Wohi Sikandar, Filmfare Award for Best Director,6.621447028010152e-06,1.487475401518168e-05,6.012448466208298e-06,3.5515608942660037e-06,5.080715254734969e-06,6.669318736385321e-06,7.532825748057803e-06,7.026104412943823e-06,3.5765963275480317e-06,9.6083567768801e-07,1.4978404294652137e-07,1.2501877222348412e-07,0.00023058010265231133,1.7617241610423662e-05
50,The country of citizenship of Bart Sibrel is,The country of citizenship of the director of Astronauts Gone Wild is,Bart Sibrel,the director of Astronauts Gone Wild, American,4.184131103102118e-05,5.3810010285815224e-05,4.1239731217501685e-05,6.720193050568923e-05,5.676208729710197e-06,7.496156467823312e-05,0.0002140012802556157,0.00034070719266310334,0.00040036096470430493,0.0005747718969359994,0.001221586368046701,0.00019820383749902248,0.00020560166740324348,0.00017843519162852317
51,The place of birth of Muhammad Ali Jinnah is,The place of birth of the spouse of Emibai Jinnah is,Muhammad Ali Jinnah,the spouse of Emibai Jinnah, Karachi,2.0704335838672705e-05,0.0002811456797644496,0.00014419443323276937,0.00017298266175203025,9.525733185000718e-05,0.00022155800252221525,3.968027886003256e-05,0.00015584344509989023,3.695501436595805e-05,0.00028879279852844775,0.0007254447555169463,0.002965080551803112,1.261148281628266e-05,0.00012782502744812518
52,The place of birth of Jelena Zrinska is,The place of birth of the spouse of Francis I Rákóczi is,Jelena Zrinska,the spouse of Francis I Rákóczi, Ozalj,4.379462097858777e-06,1.2179120858490933e-05,8.957522368291393e-06,2.4334409317816608e-05,2.5821536837611347e-05,2.5574108803994022e-05,1.3511866200133227e-05,3.778565314860316e-06,9.197176041197963e-06,1.502365012129303e-05,4.144614649703726e-05,4.347255890024826e-05,2.496216211511637e-06,7.828451998648234e-06
53,The place of birth of W. P. Kellino is,The place of birth of the director of Pay Box Adventure is,W. P. Kellino,the director of Pay Box Adventure, London,5.76432648813352e-06,3.882218516082503e-05,1.6269101251964457e-05,4.2545772885205224e-05,3.144977381452918e-05,5.110188067192212e-05,2.7782511097029783e-05,3.740856482181698e-05,2.654537638591137e-07,1.067123889697541e-06,4.6390738361878903e-07,2.632953737702337e-06,0.00040227005956694484,0.0001322754833381623
54,The employer of Chip Gubera is,The employer of the director of Academy of Doom is,Chip Gubera,the director of Academy of Doom, University of Missouri,1.0086764632433187e-05,2.2998678105068393e-05,2.8206333809066564e-05,8.468137093586847e-05,7.223446300486103e-05,0.00036166218342259526,0.0002668042725417763,0.00028975270106457174,0.0008620651206001639,0.00076310831354931,0.00034070180845446885,7.185364211181877e-06,4.1720377339515835e-05,4.668848850997165e-05
55,The place of birth of Lacy J. Dalton is,The place of birth of the performer of Slow Down is,Lacy J. Dalton,the performer of Slow Down, Bloomsburg,4.472611908568069e-05,4.152463952777907e-05,1.3364194273890462e-05,6.075452802178916e-06,3.2001537420001114e-06,3.20218964589003e-06,1.7103765230785939e-06,5.182131346259666e-08,5.7798402508524305e-08,1.4652259494596365e-07,3.1762841246063545e-08,5.101752549308003e-07,5.40570035809651e-05,2.991292240039911e-05
56,The place of birth of Salvatore Piscicelli is,The place of birth of the director of Blues metropolitano is,Salvatore Piscicelli,the director of Blues metropolitano, Pomigliano d'Arco,2.3771519863657886e-06,4.79907930639456e-06,5.376684384827968e-06,2.1537323846132495e-05,1.796333526726812e-05,5.164952654013177e-06,4.7048852138686925e-06,3.3076785257435404e-06,5.175211299501825e-07,1.855573600550997e-06,8.226788281717745e-07,9.125130873144371e-07,1.7548682080814615e-05,7.96793756308034e-06
57,The place of death of Ludowika Margaretha of Zweibrücken-Bitsch is,The place of death of the mother of Johanna Sibylla of Hanau-Lichtenberg is,Ludowika Margaretha of Zweibrücken-Bitsch,the mother of Johanna Sibylla of Hanau-Lichtenberg, Bouxwiller,3.208995985914953e-05,5.294383299769834e-05,3.914302942575887e-05,3.5500612284522504e-05,0.00012438608973752707,2.9364975489443168e-05,1.364195668429602e-05,2.758172513495083e-06,4.134704795433208e-06,4.19254547523451e-06,2.4439837034151424e-06,2.663440682226792e-06,1.7614205489735468e-06,2.48607580033422e-06
58,The spouse of Edward Buzzell is,The spouse of the director of Ann Carver's Profession is,Edward Buzzell,the director of Ann Carver's Profession, Ona Munson,1.208659159601666e-05,6.543111794599099e-06,7.254487172758672e-06,7.0693649831810035e-06,9.938392395270057e-06,1.3032850802119356e-05,2.8069027393939905e-05,1.3704108823731076e-05,1.7761136405169964e-05,4.300844739191234e-05,6.0721526097040623e-05,1.6979811334749684e-05,3.7333388718252536e-06,1.265563605556963e-05
59,The date of birth of Iyasu I is,The date of birth of the father of Bakaffa is,Iyasu I,the father of Bakaffa, 1654,7.165578426793218e-05,0.00010539882350713015,4.440928023541346e-05,3.690539961098693e-05,8.381321822525933e-05,0.00017092919733840972,0.0006847946206107736,0.0008310186676681042,0.0005571416695602238,7.99056506366469e-05,0.0014805685495957732,0.0065542967058718204,0.0016819934826344252,0.002362041035667062
