Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,1.1584841558942571e-05,0.00022082054056227207,0.001746638328768313,0.0005055544897913933,0.00015418387192767113,2.5717268727021292e-05,2.4411336198681965e-05,1.79689159267582e-05,2.432984501865576e-06,6.234613181277382e-08,6.033904469404661e-07,9.463053451952419e-09,0.0015453097876161337,0.0006742554251104593
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,9.598020369594451e-06,1.543558573757764e-05,2.05718288270873e-06,2.4204505066904858e-09,1.9932293315871874e-10,2.624984674071129e-10,9.626538455265177e-10,8.033543275054456e-11,4.932011465896835e-10,6.610521158245675e-11,4.984271329000478e-10,1.816307282354046e-08,0.00010031083365902305,0.00010867132368730381
19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,1.0677780664991587e-05,9.467826021136716e-05,1.296959635510575e-05,1.2646844879782293e-05,5.8508107031229883e-05,2.1546584321185946e-05,2.0864395082753617e-06,1.817814876403645e-08,1.3346309835071679e-08,6.708792170684319e-07,2.151628905266989e-06,1.6456620788307674e-10,7.592391739308368e-06,1.7091686459025368e-05
20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,4.1560031149856513e-07,1.3586361546913395e-06,2.5034353257069597e-06,5.883121048100293e-07,1.1499216867605355e-07,7.751236985598098e-09,1.5087584515072194e-08,4.217967752850882e-09,2.088108796982624e-09,5.758726118187951e-08,3.130897709979763e-07,7.093466081187216e-08,8.251595863839611e-05,7.807506335666403e-05
21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,1.2493047734096763e-06,2.420205476028059e-07,1.4522666788252536e-05,7.368827937170863e-05,4.651744893635623e-05,2.03872532438254e-05,6.835036037955433e-05,0.00017107509484048933,8.133170922519639e-05,2.1098696379340254e-05,4.247610195307061e-05,7.852070666558575e-06,0.00022645716671831906,0.00023772833810653538
22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,1.1581739272514824e-05,7.235566499730339e-06,7.925716090539936e-06,3.865470262098825e-06,5.751701337430859e-06,8.611830821791955e-07,1.2560408269024492e-09,3.098857703776048e-08,4.582307511213912e-08,2.2892982087796554e-07,7.734082885235694e-08,4.232406780602105e-08,8.704825449967757e-05,7.568917499156669e-05
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,4.5398737711366266e-05,2.7205358492210507e-05,1.8075852494803257e-05,3.1106535516300937e-06,4.273947808997036e-07,2.499723734672443e-07,5.445979240903398e-07,2.4948705323879494e-09,3.8189662632248655e-07,4.1271941881859675e-06,5.860970304638613e-07,6.007072101965605e-07,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,2.2712234567734413e-05,0.000867601134814322,5.8457768318476155e-05,1.9995646653114818e-05,5.596040750788234e-07,1.2683412933256477e-06,1.8608097889227793e-06,3.24728398481966e-06,1.3861655157043629e-09,2.2152931933305808e-08,2.943506105523852e-09,7.42347339155458e-08,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,1.6220984662140836e-06,9.453247912460938e-06,1.3925051462138072e-05,1.0863814168260433e-06,2.3841302265736886e-08,9.339159419141652e-07,8.655053534312174e-06,1.03731636613702e-07,1.019058828433117e-07,3.1853172544060726e-08,2.1535138117201313e-08,1.6924708461374394e-06,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,5.527081611944595e-06,9.246269655704964e-06,1.2563476047944278e-05,4.974636794941034e-06,1.022043034026865e-05,2.4921725980675546e-06,4.47592505281591e-08,2.539765660003468e-07,1.3471854742874712e-07,2.7199555461265845e-06,6.021895387675613e-06,2.8407266654539853e-06,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,6.267278422456002e-06,5.60429398319684e-05,1.2120849532948341e-05,4.858314787270501e-05,2.9855214052076917e-06,4.190972902051726e-07,4.3353288958769554e-08,5.40024691630947e-09,3.906298340350389e-10,3.1687585888562353e-09,1.9679939899930332e-09,3.24463761414151e-10,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,7.030372216831893e-06,1.8166716472478583e-05,7.361613370449049e-06,2.1329429728211835e-05,2.5027583205883275e-07,2.3336513550020754e-05,2.7224498353461968e-06,2.100748304201261e-07,2.5866744181257673e-05,2.6335017082601553e-06,2.7088010057241263e-08,3.5327734071444183e-09,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,5.128933480591513e-06,9.951835636456963e-06,1.2376962331472896e-05,5.4045062825025525e-06,2.9360779763010214e-07,5.496598287635379e-09,8.250498240158777e-07,4.730274304165505e-05,0.0003502980398479849,0.008109938353300095,0.00566381961107254,0.00017094722716137767,7.097119669197127e-05,0.00019712361972779036
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",1.726298819448857e-06,3.523272198435734e-06,4.521104074228788e-06,2.6078678274643607e-05,8.999215424410067e-06,6.643900997005403e-05,2.2595282644033432e-05,3.5340432077646255e-05,1.1794738384196535e-05,1.1526400157890748e-05,4.37735525338212e-06,2.2545682440977544e-06,0.0020798014011234045,0.0010196128860116005
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,1.820962643250823e-05,1.95805250768899e-06,1.4800440112594515e-05,2.9313239792827517e-05,0.00017085293075069785,0.0002725051890593022,0.00022477860329672694,0.0007787772337906063,0.006017944309860468,0.0005486755981110036,0.00025834827101789415,0.0013348314678296447,0.0009914577240124345,0.0019928528927266598
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,8.345163951162249e-05,3.505734184727771e-06,5.286877239996102e-06,1.7573004242876777e-06,3.4341157970629865e-06,2.6259074275003513e-06,7.568291766801849e-05,3.602805236369022e-06,3.17850754072424e-05,2.4204887267842423e-06,4.779618393513374e-05,4.611002077581361e-05,0.0003493114490993321,0.0005828180001117289
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",5.20452613272937e-06,2.917745223385282e-05,2.32097263506148e-05,1.6803072355742188e-07,1.1285160306240272e-10,1.1095240282088525e-08,2.930536311396281e-07,3.000690540488904e-08,5.85089253490878e-07,2.405235818514484e-06,9.163410652490711e-08,5.355556442765419e-09,0.00020421941007953137,0.00010006852971855551
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,4.479672099932941e-07,6.775058292163294e-10,7.509778576775261e-09,2.081002925535813e-08,2.4544880017352e-11,1.5623735194481014e-08,7.985959671330534e-10,5.597188511285989e-12,1.426272023662828e-13,4.512903875060871e-15,6.952110926606846e-17,1.3850968627122017e-15,0.00010900602501351386,1.4419292710954323e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,1.7125741578638554e-05,0.00021986149658914655,6.107128865551203e-05,2.6108116799150594e-05,8.094889949461503e-07,5.764478828496067e-06,4.5720345951849595e-05,0.00011299762991257012,6.104399290052243e-06,8.422936730312358e-07,7.210005037450173e-08,2.0764740327194886e-07,0.00011011907190550119,7.56437802920118e-05
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,1.3243110288385651e-06,3.9771189221937675e-06,6.162096724438015e-06,5.898825838812627e-05,7.6264601375442e-05,1.760020495567005e-05,2.812080128933303e-05,3.6113442547502927e-06,3.288461130068754e-07,2.2189051662735437e-07,2.968219980914455e-08,4.367171513308676e-09,1.0889211807807442e-05,9.50589219428366e-06
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,5.937719834037125e-06,7.017051188995538e-07,4.13393627241021e-06,5.974695227450866e-08,1.4991583530132857e-09,7.057602857685197e-08,3.487680544367322e-08,5.769970723434881e-09,1.3654641861648997e-08,1.5071539394284628e-07,1.322541152148915e-07,2.648945773842115e-08,0.00021618156461045146,0.00012057532148901373
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,0.00017970179033000022,0.0009339400567114353,4.101152626390103e-06,1.3401735259321867e-06,9.682827339929645e-07,2.4440873858111445e-06,2.0891961867164355e-06,4.577943357730874e-08,3.033361508641974e-07,2.6540228645899333e-06,6.589953954971861e-06,1.3633451089845039e-05,4.3531432311283424e-05,0.00012326259457040578
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,1.4703003898830502e-06,3.89227670893888e-06,9.995496839110274e-06,1.5750933016533963e-05,0.00030874626827426255,0.00048189389053732157,0.00044394333963282406,1.21098501040251e-05,3.6618705053115264e-05,0.0006624592933803797,0.0001168447415693663,6.967891386011615e-05,1.3608846529677976e-05,3.3147040085168555e-05
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",3.0851615520077758e-06,1.6085451193248446e-07,5.9332349337637424e-05,2.825864066835493e-05,3.0741080990992486e-05,5.258847522782162e-05,0.00045919636613689363,0.006454684771597385,0.004327700939029455,0.014657902531325817,0.019628027454018593,0.0006359400576911867,0.0012707054847851396,0.004670420195907354
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",1.340127255389234e-06,3.691395022542565e-06,5.010435415897518e-06,8.044766218517907e-06,1.4636982996307779e-05,2.358482333875145e-06,1.468623622713494e-07,3.222627640298015e-07,3.3710142588461167e-07,1.2845450783061096e-06,5.478182629303774e-06,1.1999412663499243e-06,5.902039447391871e-06,7.258941877807956e-06
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,9.259414923690201e-07,4.624417488230392e-05,0.00010426817607367411,8.719823381397873e-05,3.207672489224933e-05,6.092705370974727e-05,0.00033204007195308805,0.0003078171575907618,0.00011187769268872216,3.574924267013557e-05,3.482589590930729e-06,9.141434702542028e-07,5.33457432538853e-06,1.6099222193588503e-05
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,5.793320951852365e-07,7.488576102332445e-06,6.9515122049779166e-06,1.0845301403605845e-05,4.268707562005147e-05,0.0001314808032475412,0.00020187647896818817,0.00013056320312898606,7.97853572294116e-05,0.0001471756841056049,0.00026549166068434715,0.0004873085708823055,2.0116474843234755e-05,3.722566179931164e-05
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",3.981481768278172e-06,2.575314101704862e-05,3.1927676900522783e-05,2.5838515284704044e-05,5.620811407425208e-06,1.022962351271417e-06,5.956673248874722e-06,4.188835191598628e-06,1.1258208587605623e-06,8.726459054742008e-05,9.817221871344373e-05,5.062752461526543e-05,2.5654737783042947e-06,1.382392474624794e-05
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,8.665954737807624e-06,4.147132131038234e-06,5.9237605455564335e-05,0.00010581681272014976,0.0001610384351806715,0.04272971302270889,0.00043822985026054084,0.0009331803303211927,0.0028074695728719234,6.535337888635695e-06,3.571927607026737e-07,1.9402694306336343e-05,0.0018070506630465388,0.005009065847843885
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,5.244460226094816e-06,1.8802285239871708e-06,1.7890336323489464e-07,1.0696824404021754e-07,5.963385092400131e-07,2.762341750894848e-07,2.256106427012128e-06,1.0055950383502932e-07,1.630035626476456e-07,1.3132120987423973e-14,2.8577371372073834e-11,9.076712714772839e-09,0.0005017031216993928,0.00013082358054816723
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",1.4701896589031094e-06,9.24400010262616e-05,7.80618647695519e-05,5.942402276559733e-05,6.098029189161025e-05,4.63604055767064e-06,4.3626411638797435e-07,1.31991527041464e-07,5.234518241081787e-08,3.334438558599828e-10,2.350203018308683e-11,2.6276413770537355e-12,2.9411075956886634e-05,7.105721579137025e-06
48,The spouse of Selena is,The spouse of the performer of Cien Años is,Selena,the performer of Cien Años, Chris Pérez,4.00242106479709e-06,1.93273644981673e-05,1.5338857295432717e-08,1.1616324627539143e-05,2.6227018679492176e-05,5.740347205573926e-06,4.869797521678265e-06,2.1473200831678696e-05,1.2286551509532728e-07,2.4497862796124537e-06,1.3485229828802403e-05,8.807309313851874e-06,8.231681363213283e-07,1.2596203305292875e-05
49,Mansoor Khan received the,The director of Jo Jeeta Wohi Sikandar received the,Mansoor Khan,the director of Jo Jeeta Wohi Sikandar, Filmfare Award for Best Director,3.8371283039850823e-07,2.491633779300173e-07,1.260070234820887e-07,1.3159666245599055e-08,3.6527461588775623e-07,1.404500835633371e-06,1.2977212691112072e-06,1.2618775713235664e-07,1.5866376656958892e-07,3.2054459087049736e-10,4.211708239110212e-12,3.8847164417557534e-13,0.00023058010265231133,1.7617241610423662e-05
50,The country of citizenship of Bart Sibrel is,The country of citizenship of the director of Astronauts Gone Wild is,Bart Sibrel,the director of Astronauts Gone Wild, American,1.1700056347763166e-05,1.4486284271697514e-05,1.8610351617098786e-05,3.6227145301381825e-06,1.6165488947450513e-09,7.883286912147014e-07,8.064955909503624e-05,5.557434997172095e-05,1.1547424946911633e-05,2.931295966845937e-05,0.0001740317966323346,2.57359970419202e-05,0.00020560166740324348,0.00017843519162852317
51,The place of birth of Muhammad Ali Jinnah is,The place of birth of the spouse of Emibai Jinnah is,Muhammad Ali Jinnah,the spouse of Emibai Jinnah, Karachi,4.716951934824465e-06,0.00025989653659053147,0.00019125167455058545,0.0001419517648173496,9.261022205464542e-05,0.0005598359275609255,2.1863961592316628e-05,2.7751970264944248e-05,3.472511161817238e-05,0.0002802847884595394,0.004019211977720261,0.12182386219501495,1.261148281628266e-05,0.00012782502744812518
52,The place of birth of Jelena Zrinska is,The place of birth of the spouse of Francis I Rákóczi is,Jelena Zrinska,the spouse of Francis I Rákóczi, Ozalj,1.3758722161583137e-06,5.703427632397506e-06,3.0653743010589096e-07,3.5635883250506595e-05,3.291680332040414e-05,3.91467401641421e-05,8.543216608813964e-06,2.706697159737814e-07,2.2104752588347765e-06,2.231019834653125e-06,8.154473107424565e-06,2.163183580705663e-06,2.496216211511637e-06,7.828451998648234e-06
53,The place of birth of W. P. Kellino is,The place of birth of the director of Pay Box Adventure is,W. P. Kellino,the director of Pay Box Adventure, London,2.860652159597521e-07,1.178381444333354e-05,2.7376204343454447e-06,5.735444574384019e-06,3.143474600619811e-07,1.978722593776183e-06,3.562364554454689e-07,3.07621164097327e-08,4.046859418752047e-13,5.674032749723723e-13,3.246798920756959e-14,7.35490349179635e-11,0.00040227005956694484,0.0001322754833381623
54,The employer of Chip Gubera is,The employer of the director of Academy of Doom is,Chip Gubera,the director of Academy of Doom, University of Missouri,8.426375188719248e-07,4.782147584592167e-07,5.227167093835305e-06,1.5106471437320579e-05,2.2686533611704363e-06,6.157751340651885e-05,1.9824330593110062e-05,1.3901062629884109e-05,7.192466000560671e-05,0.00023008226708043367,2.9417724363156594e-06,1.1503926283795707e-11,4.1720377339515835e-05,4.668848850997165e-05
55,The place of birth of Lacy J. Dalton is,The place of birth of the performer of Slow Down is,Lacy J. Dalton,the performer of Slow Down, Bloomsburg,3.58731449523475e-06,2.6457313651917502e-05,1.836052547332656e-06,4.6097699168967665e-07,2.792136521989619e-09,1.8266524293153452e-08,1.3036192569870764e-08,6.444960537477229e-11,3.2886079926949807e-13,2.1720674575360227e-13,1.8886784904038542e-14,1.4130151042290873e-12,5.40570035809651e-05,2.991292240039911e-05
56,The place of birth of Salvatore Piscicelli is,The place of birth of the director of Blues metropolitano is,Salvatore Piscicelli,the director of Blues metropolitano, Pomigliano d'Arco,2.6521490781306056e-07,4.0440588122692134e-07,3.9294661746680504e-07,2.270536970172543e-05,7.014536549831973e-06,5.754635026278265e-07,4.0347109120375535e-07,1.0531817906667129e-07,3.977332241333897e-09,1.5890089244408045e-08,2.411203459118383e-10,1.2341578869978775e-09,1.7548682080814615e-05,7.96793756308034e-06
57,The place of death of Ludowika Margaretha of Zweibrücken-Bitsch is,The place of death of the mother of Johanna Sibylla of Hanau-Lichtenberg is,Ludowika Margaretha of Zweibrücken-Bitsch,the mother of Johanna Sibylla of Hanau-Lichtenberg, Bouxwiller,1.657090069784317e-05,2.0360002963570878e-05,2.986908111779485e-05,4.6823992306599393e-05,0.00013310607755556703,2.2553789676749147e-05,7.624789759574924e-07,4.287231263333524e-07,2.2458227704191813e-06,5.361687840377272e-07,5.37329867711378e-07,1.4721192655997584e-06,1.7614205489735468e-06,2.48607580033422e-06
58,The spouse of Edward Buzzell is,The spouse of the director of Ann Carver's Profession is,Edward Buzzell,the director of Ann Carver's Profession, Ona Munson,2.0047873476869427e-06,1.4630410305471742e-06,1.0072305940411752e-06,8.798393196229881e-07,6.600944288948085e-07,1.1161614565935452e-06,3.0990199775260407e-06,1.900458812542638e-08,7.648023547801586e-09,1.5415035932164756e-06,1.050190348905744e-06,1.576368759970137e-07,3.7333388718252536e-06,1.265563605556963e-05
