Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,4.722299706827471e-07,3.774840661208145e-05,4.00709950554301e-06,1.3797332030662801e-05,1.1983353942923713e-05,6.552884769917e-06,1.9495792002999224e-05,2.650595888553653e-06,2.2559620447282214e-06,4.755823468372e-08,6.329072821387172e-09,4.259046004762013e-09,0.0001903028169181198,4.937221092404798e-05
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,1.0191001820203383e-05,4.3799536797450855e-05,1.5980806438165018e-06,5.014197085984051e-06,2.684795981622301e-05,2.7258579393674154e-06,7.39358199552953e-07,8.107403459689522e-08,2.6500757144276577e-08,8.279226676677354e-06,4.268389238859527e-05,6.56046177027747e-05,3.4326938475714996e-05,7.732910307822749e-05
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,2.987606421811506e-05,7.455296872649342e-05,1.7878797734738328e-05,1.48039207488182e-05,9.053760550159495e-06,1.315993131356663e-06,7.278219982254086e-07,6.5721687860786915e-06,1.7978184132516617e-06,3.792293000515201e-06,2.5377261408721097e-05,3.022507553396281e-05,5.710366531275213e-05,0.00018027036276180297
13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,1.7275078789680265e-05,4.988684395357268e-06,6.803983978898032e-06,0.0005973883671686053,9.875698196992744e-06,0.00013961156946606934,7.033531437627971e-05,8.36016442917753e-06,3.26031135955418e-06,5.614144242827024e-07,9.189429874822963e-07,3.1781886011827964e-09,8.476534389956214e-07,1.0843669770110864e-05
14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,6.431410497498291e-07,2.287864617755986e-06,2.7041671728511574e-06,1.6070102901721839e-06,2.644896994752344e-07,1.576272552483715e-07,2.84709841480435e-07,2.311549906153232e-06,8.849781352182617e-07,3.833401478914311e-06,5.379409913075506e-07,2.8631028214931575e-08,0.002522627590224147,0.0007949296268634498
15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,4.606504717230564e-06,2.63472497863404e-06,4.926702331431443e-06,1.2747216715069953e-05,8.440012607024983e-06,1.8306233187104226e-06,2.6782058171193057e-07,1.4140826287700747e-09,3.244724489093187e-10,2.3640377833089588e-07,9.406778644915903e-08,1.260300308558726e-07,4.664736934500979e-06,5.212684300204273e-06
16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,7.811801879142877e-06,2.323381067981245e-06,2.1946586912235944e-06,1.9673332189995563e-06,3.678482926261495e-06,4.947189154336229e-06,3.848465439659776e-06,2.203008989454247e-06,5.7172655942849815e-06,2.4092825697152875e-05,1.972867175936699e-05,5.460304601001553e-05,0.00011316976451780647,0.0001679572742432356
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,1.7842834495240822e-05,0.00021964410552754998,0.0015778912929818034,0.0005091381608508527,0.00017688143998384476,5.057202361058444e-05,4.009063559351489e-05,3.820553683908656e-05,6.117346856626682e-06,4.018839376840333e-07,3.322344127809629e-06,5.869046049156168e-08,0.0015453097876161337,0.0006742554251104593
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,1.0784186997625511e-05,1.897208312584553e-05,3.545486606526538e-06,1.7941246710506675e-08,1.4330951980667805e-09,1.250178738310126e-09,3.585814312145885e-09,7.424223735785773e-11,6.844346200907125e-10,2.300006990418879e-10,7.134965951394179e-10,5.620717402621267e-08,0.00010031083365902305,0.00010867132368730381
19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,1.2017328117508441e-05,9.143351053353399e-05,1.562264696985949e-05,1.4229691259970423e-05,6.296803621808067e-05,2.902061714848969e-05,4.49398839919013e-06,7.650577771300959e-08,5.1437659465136676e-08,2.0218349163769744e-06,5.049994342698483e-06,7.229576381995173e-10,7.592391739308368e-06,1.7091686459025368e-05
20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,8.004741971490148e-07,2.1675457446690416e-06,4.062065272592008e-06,1.1000320228049532e-06,2.7475246611174953e-07,1.9694450514862183e-08,3.739054577067691e-08,1.1944806033170607e-08,7.207096697214865e-09,1.5956540266870434e-07,6.528333074129478e-07,1.6154487525454897e-07,8.251595863839611e-05,7.807506335666403e-05
21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,2.1247940367175033e-06,6.063672799427877e-07,1.9179853552486748e-05,8.811653970042244e-05,5.612038148683496e-05,2.6886160412686877e-05,8.493570203427225e-05,0.00020839385979343206,0.00010861528426175937,3.525942884152755e-05,6.779743125662208e-05,1.4952813216950744e-05,0.00022645716671831906,0.00023772833810653538
22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,2.310842137376312e-05,9.849853086052462e-06,1.1035608622478321e-05,5.448563570098486e-06,7.738898602838162e-06,1.5362745671154698e-06,6.660293649929372e-09,1.2059440734901727e-07,1.4636013645485946e-07,5.471987947203161e-07,2.20754756696806e-07,1.3178156166304689e-07,8.704825449967757e-05,7.568917499156669e-05
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,5.434761624201201e-05,2.883630986616481e-05,2.5668519811006263e-05,4.602107765094843e-06,7.840000648684509e-07,4.104740014554409e-07,7.319210340028803e-07,4.872926950838519e-09,6.548447686327563e-07,6.053426204744028e-06,1.0242930557069485e-06,1.0615531209623441e-06,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,2.7287198463454843e-05,0.0007170035969465971,6.521010800497606e-05,2.491967097739689e-05,1.2563275504362537e-06,4.215925855532987e-06,4.420960976858623e-06,7.129623099899618e-06,3.4376959057169643e-09,6.639608329805924e-08,1.2392161075069907e-08,1.9067189782617788e-07,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,2.3297095594898565e-06,2.02914779947605e-05,2.082809805870056e-05,2.586524033176829e-06,9.535081346712104e-08,2.2906062895344803e-06,1.3011375813221093e-05,1.398431095367414e-07,1.7104868277328933e-07,6.470392577284656e-08,5.0904418458230793e-08,3.0753988085052697e-06,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,7.930491847218946e-06,1.0979812941513956e-05,1.4209617802407593e-05,7.285422725544777e-06,1.3308167581271846e-05,3.8602679524046835e-06,1.3369532325668843e-07,6.316760732261173e-07,4.1497204961160605e-07,7.62699391998467e-06,1.7004527762765065e-05,8.997588338388596e-06,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,7.204234407254262e-06,5.213322947383858e-05,1.3266398127598222e-05,4.932933006784879e-05,4.391607944853604e-06,9.082347673938784e-07,1.3559100864313223e-07,1.9067332601707676e-08,1.359504286924107e-09,1.1197011318131445e-08,7.70988428655528e-09,1.258560700101441e-09,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,1.0818919690791517e-05,2.325324749108404e-05,1.0440683581691701e-05,2.9944159905426204e-05,3.125375087620341e-07,2.389604560448788e-05,3.778080554184271e-06,3.182035186455323e-07,3.1797317205928266e-05,3.5888695038011065e-06,3.687248906203422e-08,5.381437961915481e-09,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,5.478699222294381e-06,1.0764940270746592e-05,1.2923602298542392e-05,6.20258424532949e-06,4.928224939249048e-07,1.0116890436506765e-08,1.4466571656157612e-06,5.4389376600738615e-05,0.0003212327428627759,0.007726035080850124,0.005641431547701359,0.0001809418754419312,7.097119669197127e-05,0.00019712361972779036
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",3.0171631806297228e-06,5.107927336212015e-06,5.947361842117971e-06,3.360893242643215e-05,1.2235557733220048e-05,9.037529525812715e-05,4.147189611103386e-05,7.350180385401472e-05,2.3242448150995187e-05,2.1168314560782164e-05,8.196555427275598e-06,4.667149369197432e-06,0.0020798014011234045,0.0010196128860116005
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,2.3651829906157218e-05,3.3173280371556757e-06,2.0548326574498788e-05,4.3735453800763935e-05,0.00022107824042905122,0.00045483242138288915,0.0004167540173511952,0.0012732252944260836,0.007101003080606461,0.0008504849974997342,0.0004313374520279467,0.0017457212088629603,0.0009914577240124345,0.0019928528927266598
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,8.059538959059864e-05,6.032332294125808e-06,7.768678187858313e-06,3.12461270368658e-06,5.798882284580031e-06,4.290972356102429e-06,9.791080083232373e-05,7.244774678838439e-06,4.860143599216826e-05,5.769192739535356e-06,6.830929487477988e-05,8.644144691061229e-05,0.0003493114490993321,0.0005828180001117289
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",7.573932180093834e-06,3.368279431015253e-05,2.6864063329412602e-05,3.9431901655007096e-07,4.527029029421925e-10,2.7706040128805398e-08,5.885877385480853e-07,6.015883258214672e-08,1.31080389564886e-06,5.06797323396313e-06,3.113384252628748e-07,1.7303328547768615e-08,0.00020421941007953137,0.00010006852971855551
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,7.81477012878895e-07,5.436839867201115e-09,2.4072749127412862e-08,5.4877890676152674e-08,1.749040634546617e-10,4.9713666072648266e-08,2.6367070748989363e-09,9.003125502060616e-12,6.344184617750048e-13,4.041976172167172e-14,3.4256775831954323e-16,5.3066025457583575e-15,0.00010900602501351386,1.4419292710954323e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,2.4403641873504966e-05,0.00023601802240591496,6.696201307931915e-05,3.3140335290227085e-05,1.411866037415166e-06,9.691867489891592e-06,5.7103243307210505e-05,0.00015005053137429059,8.478601557726506e-06,1.2892185168311698e-06,1.5487998439311923e-07,5.56964039333252e-07,0.00011011907190550119,7.56437802920118e-05
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,1.8280151152794133e-06,4.773910404765047e-06,7.846832886571065e-06,5.396931737777777e-05,7.218202517833561e-05,2.3764825527905487e-05,3.5666042094817385e-05,6.301833309407812e-06,6.382093147294654e-07,4.813222176380805e-07,1.1128005183991263e-07,2.2818930744961108e-08,1.0889211807807442e-05,9.50589219428366e-06
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,7.572242793685291e-06,1.1206172985112062e-06,5.6990693337866105e-06,2.1286918183704984e-07,4.836249622997002e-09,1.4303149953320826e-07,7.759945930274625e-08,1.5261438335301136e-08,3.620800370640609e-08,4.2052141679960187e-07,3.8468363072752254e-07,7.186609707332536e-08,0.00021618156461045146,0.00012057532148901373
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,0.00017869711155071855,0.0007398854359053075,9.1603105829563e-06,2.9130271741450997e-06,2.6986183456756407e-06,4.342925421951804e-06,3.963443305110559e-06,1.0651001502992585e-07,8.331937806360656e-07,6.3085508372751065e-06,1.2166105989308562e-05,2.358333222218789e-05,4.3531432311283424e-05,0.00012326259457040578
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,2.28240605792962e-06,5.090792456030613e-06,1.1969684237556066e-05,1.9323244487168267e-05,0.0003036046400666237,0.00046957703307271004,0.000432621396612376,1.7270203898078762e-05,3.956602813559584e-05,0.0006428177584894001,0.00017698823648970574,9.907261846819893e-05,1.3608846529677976e-05,3.3147040085168555e-05
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",6.016524821461644e-06,4.6820935040159384e-07,7.374712004093453e-05,4.7218425606843084e-05,4.777230424224399e-05,7.023733633104712e-05,0.0006288589211180806,0.00982411578297615,0.00630319444462657,0.018341870978474617,0.024178745225071907,0.0010097107151523232,0.0012707054847851396,0.004670420195907354
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",2.175293730033445e-06,4.654305030271644e-06,6.092543117119931e-06,9.118058187596034e-06,1.6479409168823622e-05,2.631644065331784e-06,2.3726072129193199e-07,5.640226845571306e-07,5.239776328380685e-07,1.7527140698803123e-06,6.397578090400202e-06,1.7966711993722129e-06,5.902039447391871e-06,7.258941877807956e-06
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,1.564568378853437e-06,5.138336928212084e-05,0.00010609863966237754,9.400441194884479e-05,4.406174411997199e-05,8.868893200997263e-05,0.00036370125599205494,0.00035122595727443695,0.00015819644613657147,6.140178447822109e-05,6.941641458979575e-06,1.8324344637221657e-06,5.33457432538853e-06,1.6099222193588503e-05
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,1.5802482948856778e-06,9.995072105084546e-06,8.129127309075557e-06,1.3823474546370562e-05,4.512452142080292e-05,0.00015034072566777468,0.000253271427936852,0.00015680819342378527,8.91921590664424e-05,0.00018222542712464929,0.0002938370162155479,0.0004837580490857363,2.0116474843234755e-05,3.722566179931164e-05
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",4.667064331442816e-06,2.6054003683384508e-05,3.320307587273419e-05,2.6418068955536e-05,6.849679266451858e-06,1.6675926417519804e-06,8.218832590500824e-06,5.494445304066176e-06,1.602060251570947e-06,9.663813398219645e-05,0.0001113780090236105,8.955009980127215e-05,2.5654737783042947e-06,1.382392474624794e-05
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,1.0837718946277164e-05,6.8306239882076625e-06,6.607944669667631e-05,0.00015031910152174532,0.00023403501836583018,0.04588256776332855,0.0006039926083758473,0.001041294657625258,0.00358321494422853,1.1654532499960624e-05,7.288762162716012e-07,3.182588261552155e-05,0.0018070506630465388,0.005009065847843885
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,6.915108770044753e-06,2.8983329229959054e-06,3.909372026100755e-07,2.3842059704293206e-07,1.0434293926664395e-06,4.887001523457002e-07,3.991334779129829e-06,2.5564486350049265e-07,3.224758131636918e-07,2.3787306217652737e-13,2.546686472815196e-10,3.406947257644788e-08,0.0005017031216993928,0.00013082358054816723
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",4.2826363824133296e-06,9.765241702552885e-05,0.00010972277959808707,8.761140634305775e-05,9.165330266114324e-05,9.091374522540718e-06,1.0547647661951487e-06,2.8045215572092275e-07,1.0114511184156072e-07,1.1279058798052688e-09,9.194391775713129e-11,9.320326628536879e-12,2.9411075956886634e-05,7.105721579137025e-06
48,The spouse of Selena is,The spouse of the performer of Cien Años is,Selena,the performer of Cien Años, Chris Pérez,5.69257463212125e-06,2.2548108972841874e-05,5.84099204559152e-08,1.4554882000084035e-05,3.054309854633175e-05,7.931710570119321e-06,7.956311492307577e-06,3.043133438040968e-05,3.3208490890501707e-07,4.121572601434309e-06,1.8692337107495405e-05,1.355319909635e-05,8.231681363213283e-07,1.2596203305292875e-05
49,Mansoor Khan received the,The director of Jo Jeeta Wohi Sikandar received the,Mansoor Khan,the director of Jo Jeeta Wohi Sikandar, Filmfare Award for Best Director,7.605984251313203e-07,8.141645366777084e-07,3.401552532977803e-07,4.867635539085313e-08,6.299901542661246e-07,1.8509407482270035e-06,1.7744549722920056e-06,3.0180066801221983e-07,3.032222650745098e-07,1.3994053693622277e-09,2.925880371318357e-11,3.132628054527964e-12,0.00023058010265231133,1.7617241610423662e-05
50,The country of citizenship of Bart Sibrel is,The country of citizenship of the director of Astronauts Gone Wild is,Bart Sibrel,the director of Astronauts Gone Wild, American,1.5590781913488172e-05,2.148689418390859e-05,2.3286054783966392e-05,7.246890618262114e-06,5.976252825945494e-09,1.4696836387884105e-06,0.00011239776358706877,9.631726425141096e-05,2.6457131752977148e-05,6.290016608545557e-05,0.00030999761656858027,4.235380401951261e-05,0.00020560166740324348,0.00017843519162852317
51,The place of birth of Muhammad Ali Jinnah is,The place of birth of the spouse of Emibai Jinnah is,Muhammad Ali Jinnah,the spouse of Emibai Jinnah, Karachi,6.4275163822458126e-06,0.0002904314314946532,0.0001922363881021738,0.00016099096683319658,9.789892646949738e-05,0.0005615702248178422,3.287985236966051e-05,5.454472920973785e-05,4.3167896365048364e-05,0.00032817674218676984,0.003711491823196411,0.08597930520772934,1.261148281628266e-05,0.00012782502744812518
52,The place of birth of Jelena Zrinska is,The place of birth of the spouse of Francis I Rákóczi is,Jelena Zrinska,the spouse of Francis I Rákóczi, Ozalj,1.7664550568952109e-06,6.82868858348229e-06,7.31924842511944e-07,3.756189835257828e-05,3.603980439947918e-05,4.0856306441128254e-05,1.0642133020155597e-05,5.09824587879848e-07,3.242096227040747e-06,3.707080168169341e-06,1.313477878284175e-05,5.235658591118408e-06,2.496216211511637e-06,7.828451998648234e-06
53,The place of birth of W. P. Kellino is,The place of birth of the director of Pay Box Adventure is,W. P. Kellino,the director of Pay Box Adventure, London,5.419954618446354e-07,1.579853233124595e-05,4.0137915675586555e-06,8.807771337160375e-06,7.919983318060986e-07,3.847533207590459e-06,7.793732947902754e-07,4.6878991355470134e-08,6.712191024348113e-13,2.7289485775294775e-12,1.6738891631291886e-13,3.081935262549962e-10,0.00040227005956694484,0.0001322754833381623
54,The employer of Chip Gubera is,The employer of the director of Academy of Doom is,Chip Gubera,the director of Academy of Doom, University of Missouri,1.3805638445774093e-06,1.3534355502997641e-06,7.459565040335292e-06,2.3314949430641718e-05,5.532876002689591e-06,9.631708962842822e-05,3.4635573683772236e-05,2.518492328817956e-05,0.0001167931332020089,0.0003179695922881365,7.359137271123473e-06,4.860408950313477e-11,4.1720377339515835e-05,4.668848850997165e-05
55,The place of birth of Lacy J. Dalton is,The place of birth of the performer of Slow Down is,Lacy J. Dalton,the performer of Slow Down, Bloomsburg,9.890281035040971e-06,3.3813521440606564e-05,2.7614246391749475e-06,7.385209528365522e-07,9.537737710729743e-09,4.611678505739292e-08,2.9257808620286596e-08,3.4181858732384995e-11,4.655416135056212e-13,4.324129758686429e-13,1.3854606210114001e-14,3.0061129367014994e-12,5.40570035809651e-05,2.991292240039911e-05
56,The place of birth of Salvatore Piscicelli is,The place of birth of the director of Blues metropolitano is,Salvatore Piscicelli,the director of Blues metropolitano, Pomigliano d'Arco,4.1715153997756715e-07,7.456339972122805e-07,7.232470693452342e-07,2.3655537006561644e-05,8.526416422682814e-06,9.62799617809651e-07,6.542729806824354e-07,2.1840220654212317e-07,7.943322444248224e-09,4.0025700087653604e-08,7.390405509788422e-10,3.033693962706252e-09,1.7548682080814615e-05,7.96793756308034e-06
57,The place of death of Ludowika Margaretha of Zweibrücken-Bitsch is,The place of death of the mother of Johanna Sibylla of Hanau-Lichtenberg is,Ludowika Margaretha of Zweibrücken-Bitsch,the mother of Johanna Sibylla of Hanau-Lichtenberg, Bouxwiller,2.166664671676699e-05,2.5820088922046125e-05,3.302063487353735e-05,4.651504059438594e-05,0.00014538624964188784,2.7432079150457866e-05,1.6506854763065348e-06,6.561892291756521e-07,2.777867848635651e-06,8.805652100818406e-07,7.261757559717807e-07,1.7647388403929654e-06,1.7614205489735468e-06,2.48607580033422e-06
58,The spouse of Edward Buzzell is,The spouse of the director of Ann Carver's Profession is,Edward Buzzell,the director of Ann Carver's Profession, Ona Munson,3.15624106406176e-06,2.0051688807143364e-06,1.5640488300050492e-06,1.4399306564882863e-06,1.1118513612018432e-06,1.7938066321221413e-06,4.877497303823475e-06,5.250884527185917e-08,2.0185693117014125e-08,2.8053839287167648e-06,2.0216082248225575e-06,2.973466735056718e-07,3.7333388718252536e-06,1.265563605556963e-05
