Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,2.576900260464754e-05,0.00020963797578588128,0.0012716685887426138,0.0004861268971581012,0.00020258671429473907,9.691659215604886e-05,6.463404861278832e-05,7.74383734096773e-05,1.35699228849262e-05,3.116195102847996e-06,1.5034624993859325e-05,2.7333064167578414e-07,0.0015453097876161337,0.0006742554251104593
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,1.156691178039182e-05,2.1562420442933217e-05,5.784516361018177e-06,1.2648702352180408e-07,1.3507301943604944e-08,7.261781398426592e-09,1.7203168667379032e-08,1.3459426628781301e-10,1.5158427846273526e-09,1.5714745060790847e-09,2.300243995279061e-09,3.0036716225367854e-07,0.00010031083365902305,0.00010867132368730381
19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,1.3624697203340475e-05,8.613977115601301e-05,1.800811332941521e-05,1.5762178009026684e-05,6.636695616180077e-05,3.8198264519451186e-05,9.753478479979094e-06,4.289434514248569e-07,3.0134972917039704e-07,6.42282111584791e-06,1.2948620678798761e-05,4.686670163067674e-09,7.592391739308368e-06,1.7091686459025368e-05
20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,1.5991466852938174e-06,3.4691508972173324e-06,6.6163433984911535e-06,2.0738921193697024e-06,7.24447772881831e-07,5.657889090571189e-08,1.0519902815531168e-07,5.011003523236468e-08,3.5997633318629596e-08,5.082433744973969e-07,1.5240741504385369e-06,4.333495553510147e-07,8.251595863839611e-05,7.807506335666403e-05
21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,3.685603360281675e-06,1.5118384908419102e-06,2.5440556782996282e-05,0.0001054758031386882,6.846201722510159e-05,3.661364098661579e-05,0.00010707238834584132,0.0002527578908484429,0.00014708373055327684,6.152088462840766e-05,0.0001116295752581209,3.016944720002357e-05,0.00022645716671831906,0.00023772833810653538
22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,3.866751285386272e-05,1.3114891771692783e-05,1.496567711001262e-05,7.760078005958349e-06,1.0572851351753343e-05,2.80414519693295e-06,3.778464829906625e-08,5.172839792066952e-07,4.823992298952362e-07,1.3762769413006026e-06,6.526516358462686e-07,4.1493763092148583e-07,8.704825449967757e-05,7.568917499156669e-05
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,6.296020728768781e-05,3.062452015001327e-05,3.495546479825862e-05,6.9809352680749726e-06,1.5317045836127363e-06,7.471313097084931e-07,1.117136321227008e-06,1.2075394018040697e-08,1.2782079465978313e-06,9.517129001324065e-06,2.044269194811932e-06,2.131052269760403e-06,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,3.187653419445269e-05,0.0005379572976380587,7.018824544502422e-05,3.0218972824513912e-05,2.8131134968134575e-06,1.2773697562806774e-05,1.052598327078158e-05,1.7692960682325065e-05,1.744284539029195e-08,3.015890115420916e-07,7.309115090947671e-08,6.076977570046438e-07,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,3.4109823445760412e-06,3.918682341463864e-05,2.9973476557643153e-05,5.855984909430845e-06,4.4509488361654803e-07,5.971439804852707e-06,1.9890752810169943e-05,3.1796096777725325e-07,4.303413447814819e-07,1.917668583928389e-07,1.6510311695583368e-07,5.46961882719188e-06,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,1.0830067367351148e-05,1.2725270607916173e-05,1.575309033796657e-05,1.0195768481935374e-05,1.7180300346808508e-05,6.010306151438272e-06,4.1906318415385613e-07,1.6511916101080715e-06,1.3093645065964665e-06,2.091034548357129e-05,4.5332766603678465e-05,2.577155828475952e-05,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,8.387590241909493e-06,4.741194788948633e-05,1.4387149349204265e-05,4.884763256995939e-05,6.511948413390201e-06,2.0444419988052687e-06,4.809123197446752e-07,7.327692230774119e-08,6.44165698560073e-09,4.0802412115681364e-08,3.3822349365664195e-08,6.855478407175042e-09,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,1.661181522649713e-05,2.984967068186961e-05,1.5115292626433074e-05,4.4591419282369316e-05,5.04378817822726e-07,2.6493435143493116e-05,5.847192369401455e-06,5.560067393162171e-07,4.1393264837097377e-05,5.360242994356668e-06,5.872851716048899e-08,9.713644111286612e-09,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,5.8561499827192165e-06,1.1567150068003684e-05,1.3330416550161317e-05,7.07606795913307e-06,9.888190106721595e-07,3.03529574807726e-08,3.1006100016384153e-06,6.866869807709008e-05,0.00030742055969312787,0.007423486094921827,0.005971829406917095,0.0002210567909060046,7.097119669197127e-05,0.00019712361972779036
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",5.027118277212139e-06,7.3744699875533115e-06,7.866729902161751e-06,4.233782965457067e-05,1.683168920862954e-05,0.00012121679174015298,7.31884574634023e-05,0.000147544065839611,4.487557816901244e-05,3.9055368688423187e-05,1.5114643247216009e-05,9.732531907502562e-06,0.0020798014011234045,0.0010196128860116005
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,2.8523614673758857e-05,5.496037374541629e-06,2.8039272365276702e-05,6.32754890830256e-05,0.000282870139926672,0.000753294734749943,0.0007369226077571511,0.0019825247582048178,0.008116578683257103,0.0013144219992682338,0.0007394239655695856,0.00229064654558897,0.0009914577240124345,0.0019928528927266598
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,7.643324352102354e-05,9.557637895341031e-06,1.0944152563752141e-05,5.298961241351208e-06,9.817644240683876e-06,7.0650030465913005e-06,0.000125272708828561,1.5176638044067658e-05,7.43057462386787e-05,1.4146805369819049e-05,9.622836660128087e-05,0.00016213081835303456,0.0003493114490993321,0.0005828180001117289
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",1.0739900972112082e-05,3.767006637644954e-05,3.058790025534108e-05,9.0398737029318e-07,3.733397591076937e-09,9.059798600219438e-08,1.2713525165963802e-06,1.590042018051463e-07,3.3167812034662347e-06,1.1033273040084168e-05,1.1554534466995392e-06,7.860643336243811e-08,0.00020421941007953137,0.00010006852971855551
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,1.4006897117724293e-06,3.872946763294749e-08,8.003688378721563e-08,1.5523562524322188e-07,1.6150808468395894e-09,1.733215242438746e-07,1.0023461172181669e-08,3.164426706780965e-11,6.006026839061596e-12,8.007982298108285e-13,6.7518626764063745e-15,5.6180408903542395e-14,0.00010900602501351386,1.4419292710954323e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,3.4026976209133863e-05,0.0002419505181023851,7.30129104340449e-05,4.234935840941034e-05,2.6079389954247745e-06,1.680215609667357e-05,7.199725223472342e-05,0.00022090387938078493,1.4821399417996872e-05,2.717250254136161e-06,4.874023034062702e-07,1.7461316019762307e-06,0.00011011907190550119,7.56437802920118e-05
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,2.50978382609901e-06,5.803902695333818e-06,9.694921573100146e-06,4.818119487026706e-05,6.662993837380782e-05,3.0903276638127863e-05,4.35040783486329e-05,1.0272445251757745e-05,1.1928549383810605e-06,9.868796269074664e-07,3.959875130021828e-07,1.1813645528491179e-07,1.0889211807807442e-05,9.50589219428366e-06
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,9.693337233329657e-06,1.823767661335296e-06,7.833696145098656e-06,7.586616561638948e-07,2.2083645134785e-08,3.734717495262885e-07,1.9848380361509044e-07,5.4175345098883554e-08,1.1301769120564131e-07,1.2682741044045542e-06,1.422432092113013e-06,2.4657029484842496e-07,0.00021618156461045146,0.00012057532148901373
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,0.0001698124106042087,0.0005394392646849155,1.722735760267824e-05,5.9720237004512455e-06,7.420996553264558e-06,7.761538654449396e-06,8.413521754846442e-06,3.6800659586333495e-07,3.409985083635547e-06,1.6576068446738645e-05,2.2998940039542504e-05,4.334849290899001e-05,4.3531432311283424e-05,0.00012326259457040578
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,3.4422066619299585e-06,6.52062271910836e-06,1.4041700524103362e-05,2.337154910492245e-05,0.00028938878676854074,0.0004289844073355198,0.00039644917706027627,2.3978536773938686e-05,4.083962630829774e-05,0.000589411414694041,0.0002556726394686848,0.00013683020370081067,1.3608846529677976e-05,3.3147040085168555e-05
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",1.117210922529921e-05,1.2741262480631121e-06,8.769891428528354e-05,7.109836587915197e-05,7.342639582930133e-05,9.420816058991477e-05,0.0008459310629405081,0.013900543563067913,0.008722379803657532,0.02195069193840027,0.02863684482872486,0.0017898011719807982,0.0012707054847851396,0.004670420195907354
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",3.405590177862905e-06,5.919536306464579e-06,7.390061455225805e-06,1.0189249223913066e-05,1.8381522750132717e-05,2.900447270803852e-06,3.8123459944472415e-07,9.726577445690054e-07,8.101890784928401e-07,2.361490487601259e-06,7.212881428131368e-06,2.555279706939473e-06,5.902039447391871e-06,7.258941877807956e-06
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,2.6346135655330727e-06,5.587913983617909e-05,0.00010328355710953474,9.708264406071976e-05,5.775320460088551e-05,0.00012595448060892522,0.0003793536452576518,0.0003754867648240179,0.00021573217236436903,0.00010538377682678401,1.50339456013171e-05,4.179646566626616e-06,5.33457432538853e-06,1.6099222193588503e-05
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,3.823086899501504e-06,1.319486545980908e-05,9.378563845530152e-06,1.7164838936878368e-05,4.736340997624211e-05,0.00017146092432085425,0.0003145993978250772,0.00018430865020491183,9.703415707917884e-05,0.00020980362023692578,0.00031323693110607564,0.0004531663144007325,2.0116474843234755e-05,3.722566179931164e-05
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",5.461071395984618e-06,2.5991088477894664e-05,3.403931623324752e-05,2.6755440558190458e-05,8.419198820774909e-06,2.724878413573606e-06,1.1254308446950745e-05,7.2229490797326434e-06,2.252696731375181e-06,0.00010079859202960506,0.00011849729344248772,0.00015553187404293567,2.5654737783042947e-06,1.382392474624794e-05
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,1.3554278666561004e-05,1.0932734767266084e-05,7.314578397199512e-05,0.00020255011622793972,0.0003645435790531337,0.05006786808371544,0.0008963424479588866,0.0012586236698552966,0.00481724739074707,2.6128189347218722e-05,1.9053497908316785e-06,6.115362339187413e-05,0.0018070506630465388,0.005009065847843885
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,8.96959136298392e-06,4.423549398779869e-06,8.290037953884166e-07,5.30895022166078e-07,1.8574078239907976e-06,8.804274784779409e-07,7.041792741802055e-06,6.53778613468603e-07,6.554130891345267e-07,6.514584878491991e-12,2.7861994933431333e-09,1.370022459923348e-07,0.0005017031216993928,0.00013082358054816723
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",9.980495633499231e-06,0.00010053405276266858,0.00013472637510858476,0.00011958979303017259,0.00013081984070595354,2.4048653358477168e-05,2.9761347377643688e-06,9.073477258425555e-07,2.9851653948753665e-07,6.045248746033849e-09,5.505357836277369e-10,4.981029824713268e-11,2.9411075956886634e-05,7.105721579137025e-06
48,The spouse of Selena is,The spouse of the performer of Cien Años is,Selena,the performer of Cien Años, Chris Pérez,7.881256351538468e-06,2.569932257756591e-05,2.497733362361032e-07,1.798334051272832e-05,3.5307984944665805e-05,1.1217209248570725e-05,1.3407719961833209e-05,4.3201944208703935e-05,1.001671421363426e-06,7.122559054550948e-06,2.57339961535763e-05,2.084986408590339e-05,8.231681363213283e-07,1.2596203305292875e-05
49,Mansoor Khan received the,The director of Jo Jeeta Wohi Sikandar received the,Mansoor Khan,the director of Jo Jeeta Wohi Sikandar, Filmfare Award for Best Director,1.4434590411838144e-06,2.2958952285989653e-06,8.316489470416855e-07,1.7049632106136414e-07,1.0857401093744556e-06,2.487807705620071e-06,2.479537215549499e-06,7.184129344750545e-07,5.811828600599256e-07,7.172116678333396e-09,2.3344196020680386e-10,3.432288828153496e-11,0.00023058010265231133,1.7617241610423662e-05
50,The country of citizenship of Bart Sibrel is,The country of citizenship of the director of Astronauts Gone Wild is,Bart Sibrel,the director of Astronauts Gone Wild, American,2.064120963041205e-05,3.0407569283852354e-05,2.8600397854461335e-05,1.466014509787783e-05,2.9345072150022133e-08,3.5161438063369133e-06,0.00015250737487804145,0.00016204077110160142,6.510656385216862e-05,0.00014140363782644272,0.0005767252878285944,6.87896681483835e-05,0.00020560166740324348,0.00017843519162852317
51,The place of birth of Muhammad Ali Jinnah is,The place of birth of the spouse of Emibai Jinnah is,Muhammad Ali Jinnah,the spouse of Emibai Jinnah, Karachi,8.759048796491697e-06,0.0003102552436757833,0.0001871441345429048,0.00017484849377069622,0.00010146099521080032,0.0005112314247526228,4.478266782825813e-05,9.695920016383752e-05,5.109828634886071e-05,0.000368637585779652,0.0030702517833560705,0.053855039179325104,1.261148281628266e-05,0.00012782502744812518
52,The place of birth of Jelena Zrinska is,The place of birth of the spouse of Francis I Rákóczi is,Jelena Zrinska,the spouse of Francis I Rákóczi, Ozalj,2.2590963908442063e-06,8.10510027804412e-06,1.6114895515784156e-06,3.7318281101761386e-05,3.725006536114961e-05,4.059585262439214e-05,1.2803113349946216e-05,9.480160656494263e-07,4.73313957627397e-06,6.113148629083298e-06,2.09035279112868e-05,1.2930318916914985e-05,2.496216211511637e-06,7.828451998648234e-06
53,The place of birth of W. P. Kellino is,The place of birth of the director of Pay Box Adventure is,W. P. Kellino,the director of Pay Box Adventure, London,1.033161652230774e-06,2.0821908037760295e-05,5.889734893571585e-06,1.3600214515463449e-05,2.136925559170777e-06,7.75640091887908e-06,1.8983731706612161e-06,1.2523157977284427e-07,2.670726053505268e-12,2.6778841297203648e-11,2.269220835543484e-12,1.9996402311761585e-09,0.00040227005956694484,0.0001322754833381623
54,The employer of Chip Gubera is,The employer of the director of Academy of Doom is,Chip Gubera,the director of Academy of Doom, University of Missouri,2.2802305466029793e-06,3.3487408472865354e-06,1.0629601092659868e-05,3.517214645398781e-05,1.2826682905142661e-05,0.00014822327648289502,6.237979687284678e-05,5.0178630772279575e-05,0.00021183930221013725,0.0004472806758712977,2.1142112018424086e-05,3.532947545625831e-10,4.1720377339515835e-05,4.668848850997165e-05
55,The place of birth of Lacy J. Dalton is,The place of birth of the performer of Slow Down is,Lacy J. Dalton,the performer of Slow Down, Bloomsburg,2.3030848751659505e-05,4.057429759996012e-05,4.174994046479696e-06,1.2181182000858826e-06,3.793161695853087e-08,1.3157428213617095e-07,7.395313872393672e-08,3.241051524383032e-11,1.4714259541706576e-12,2.199633921187716e-12,3.6937294179252914e-14,1.5842514800024077e-11,5.40570035809651e-05,2.991292240039911e-05
56,The place of birth of Salvatore Piscicelli is,The place of birth of the director of Blues metropolitano is,Salvatore Piscicelli,the director of Blues metropolitano, Pomigliano d'Arco,6.563468559761532e-07,1.3087040997561417e-06,1.2877854942416889e-06,2.419303018541541e-05,1.0399544407846406e-05,1.5958531776050222e-06,1.1356742106727324e-06,4.848040475735615e-07,2.0199967920575546e-08,1.075040358955448e-07,3.70652397663207e-09,1.034315921799589e-08,1.7548682080814615e-05,7.96793756308034e-06
57,The place of death of Ludowika Margaretha of Zweibrücken-Bitsch is,The place of death of the mother of Johanna Sibylla of Hanau-Lichtenberg is,Ludowika Margaretha of Zweibrücken-Bitsch,the mother of Johanna Sibylla of Hanau-Lichtenberg, Bouxwiller,2.6768582756631076e-05,3.212563751731068e-05,3.583422949304804e-05,4.533567334874533e-05,0.00015372400230262429,3.1874726118985564e-05,3.524227395246271e-06,9.93711182672996e-07,3.3546443773957435e-06,1.3994533674122067e-06,9.87553676168318e-07,2.0705404040199937e-06,1.7614205489735468e-06,2.48607580033422e-06
58,The spouse of Edward Buzzell is,The spouse of the director of Ann Carver's Profession is,Edward Buzzell,the director of Ann Carver's Profession, Ona Munson,4.897104190604296e-06,2.7528244572749827e-06,2.3952800347615266e-06,2.3216878162202192e-06,1.9591095679061254e-06,3.032812628589454e-06,7.938242561067455e-06,1.88923564792276e-07,7.918919209259911e-08,5.733458692702698e-06,4.515163254836807e-06,6.703496069349058e-07,3.7333388718252536e-06,1.265563605556963e-05
