Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,1.470527786295861e-05,1.9169719962519594e-05,3.964651841670275e-05,4.277817060938105e-05,4.0593466110294685e-05,7.171753532020375e-05,0.00013889775436837226,0.0001749860675772652,0.00024687914992682636,0.0001975858467631042,0.00015045418695081025,0.00023941662220750004,0.0001903028169181198,4.937221092404798e-05
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,1.4375345926964656e-05,1.970613629964646e-05,2.7774205591413192e-05,5.8808771427720785e-05,7.727499905740842e-05,7.767276838421822e-05,0.0001562978868605569,0.0002190172381233424,9.38977682380937e-05,5.227155634202063e-05,2.4374132408411242e-05,2.11426831810968e-05,3.4326938475714996e-05,7.732910307822749e-05
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,1.0596280844765715e-05,2.9299109883140773e-05,3.1142895750235766e-05,5.4515403462573886e-05,0.00011659253505058587,7.73694264353253e-05,7.250053022289649e-05,0.0001382229820592329,0.00015473020903300494,8.965734741650522e-05,8.51539516588673e-05,6.155536539154127e-05,5.710366531275213e-05,0.00018027036276180297
13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,1.9480776245472953e-05,4.02965561079327e-05,3.653748717624694e-05,1.1040324352507014e-05,1.8885013560066e-05,2.8969632694497705e-05,3.1284173019230366e-05,8.130832611641381e-06,4.0285372051585e-06,6.3914726524672005e-06,2.325080686205183e-06,2.441572405587067e-06,8.476534389956214e-07,1.0843669770110864e-05
14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,2.0750634575961158e-05,4.8545905883656815e-05,9.616957686375827e-05,0.00015893939416855574,0.0004179828683845699,0.002106062136590481,0.0013231359189376235,0.0012539189774543047,0.002025242894887924,0.003387046977877617,0.0014339619083330035,0.0016837662551552057,0.002522627590224147,0.0007949296268634498
15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,2.9896858904976398e-05,2.4304825274157338e-05,1.7192025552503765e-05,1.8959122826345265e-05,1.0894726983678993e-05,9.168651558866259e-06,3.5175839911971707e-06,6.9898233050480485e-06,6.472258974099532e-06,6.716942607454257e-06,1.2895680811197963e-05,4.999831617169548e-06,4.664736934500979e-06,5.212684300204273e-06
16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,2.5250188627978787e-05,2.5146753614535555e-05,2.3800261260475963e-05,2.708997271838598e-05,3.8685215258738026e-05,2.908579699578695e-05,3.27186644426547e-05,5.710428740712814e-05,3.4787022741511464e-05,9.430459613213316e-05,0.00011695565626723692,6.550476246047765e-05,0.00011316976451780647,0.0001679572742432356
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,3.741979890037328e-05,4.447336323210038e-05,5.855769995832816e-05,8.786321268416941e-05,0.00023216695990413427,0.0008956846431829035,0.00027792557375505567,0.0003844311577267945,0.0002676529111340642,0.0011347184190526605,0.0004901583888567984,0.0012351706391200423,0.0015453097876161337,0.0006742554251104593
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,2.2600756892643403e-06,6.408393346646335e-06,1.673102451604791e-05,2.41724028455792e-05,4.4671338400803506e-05,3.3164964406751096e-05,8.122896542772651e-05,0.00017769422265700996,0.0001670814526733011,0.0001912517473101616,0.00010370263771619648,7.063690281938761e-05,0.00010031083365902305,0.00010867132368730381
19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,2.466242221998982e-05,2.175625013478566e-05,1.2415574929036666e-05,1.2653517842409201e-05,1.8154825738747604e-05,2.3913724362500943e-05,6.735859642503783e-05,4.141606768826023e-05,5.2645933465100825e-05,2.9073353289277293e-05,1.0287800250807777e-05,9.025202416523825e-06,7.592391739308368e-06,1.7091686459025368e-05
20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,2.7728987333830446e-05,4.1232437069993466e-05,6.929969822522253e-05,3.243207902414724e-05,4.688338958658278e-05,5.017810326535255e-05,0.00019651420006994158,0.00021505390759557486,0.00016247759049292654,0.00020669175137300044,0.00015217254986055195,0.0001396958832629025,8.251595863839611e-05,7.807506335666403e-05
21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,5.626437996397726e-05,7.856491720303893e-05,0.00012744090054184198,0.00022404750052373856,0.00021208490943536162,0.0005006698193028569,0.0003654655592981726,0.00033481113496236503,0.000669509987346828,0.0010105179389938712,0.0006497053545899689,0.0004063406668137759,0.00022645716671831906,0.00023772833810653538
22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,2.3222502932185307e-05,3.729949094122276e-05,4.244425872457214e-05,6.123731873231009e-05,6.589088297914714e-05,7.963547977851704e-05,0.00013765635958407074,0.0002445269201416522,0.0002373089810134843,0.00016824196791276336,0.0003216237237211317,0.0001046438337652944,8.704825449967757e-05,7.568917499156669e-05
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,2.757056245172862e-05,3.415735045564361e-05,4.67714125989005e-05,7.318678399315104e-05,0.0001286481856368482,0.00017155941168311983,0.00011997963883914053,0.00036710797576233745,0.0004338285361882299,0.0003760451509151608,0.0003491592360660434,0.00034694396890699863,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,2.0996252715121955e-05,2.378177669015713e-05,2.8464148272178136e-05,3.0191828045644797e-05,2.948350265796762e-05,8.302456990350038e-05,7.789966912241653e-05,4.609419193002395e-05,8.013789192773402e-05,2.8672442567767575e-05,3.197240948793478e-05,1.8462000298313797e-05,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,2.2897967937751673e-05,4.328750219428912e-05,6.006191688356921e-05,5.2700783271575347e-05,6.489633960882202e-05,0.00012697343481704593,5.183268876862712e-05,5.644476186716929e-05,6.688475696137175e-05,3.304914935142733e-05,2.6696685381466523e-05,1.2115579920646269e-05,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,1.9317809346830472e-05,1.7314070646534674e-05,1.2884359421150293e-05,2.157036760763731e-05,2.794886131596286e-05,3.3647364034550264e-05,3.755826401175e-05,6.460968143073842e-05,7.999745866982266e-05,0.00023010569566395134,0.00022010266548022628,0.0001209498877869919,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,1.643200812395662e-05,9.440796929993667e-06,1.1199298569408711e-05,1.2289415280974936e-05,1.3083365956845228e-05,3.1434632546734065e-05,2.9498583899112418e-05,2.0198696802253835e-05,1.197501114802435e-05,3.117776577710174e-05,3.503368134261109e-05,3.630050559877418e-05,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,3.1697811209596694e-05,6.13194570178166e-05,6.713438779115677e-05,3.53456343873404e-05,4.867004827247001e-05,2.3548553144792095e-05,1.6715950550860725e-05,2.36779833358014e-05,1.0586607459117658e-05,3.4331918868701905e-05,2.112397487508133e-05,5.179637810215354e-05,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,3.925880719179986e-06,8.623857866041362e-06,6.963309715501964e-06,5.484789653564803e-06,1.6870559193193913e-05,2.4142887923517264e-05,4.372258626972325e-05,2.89743493340211e-05,2.8313215807429515e-05,2.976146060973406e-05,4.72215615445748e-05,7.477397593902424e-05,7.097119669197127e-05,0.00019712361972779036
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",2.675795985851437e-05,4.4064930989407e-05,3.609244231483899e-05,7.707552867941558e-05,9.552027768222615e-05,0.00015451911895070225,0.0002089237968903035,0.0010429996764287353,0.0004769716178998351,0.0011645298218354583,0.00040111440466716886,0.000716277863830328,0.0020798014011234045,0.0010196128860116005
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,1.7914186173584312e-05,5.445405258797109e-05,0.0001009930856525898,0.0001735210680635646,0.00033041342976503074,0.0029008174315094948,0.0015103447949513793,0.0016166839050129056,0.002484107855707407,0.0021506252232939005,0.0006235227920114994,0.000711592030711472,0.0009914577240124345,0.0019928528927266598
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,2.155535912606865e-05,3.0288514608400874e-05,2.957067044917494e-05,3.453217868809588e-05,8.409812289755791e-05,6.384569860529155e-05,4.6986133384052664e-05,0.00021548332006204873,0.0001544588158139959,0.0001655616651987657,0.00017689514788798988,0.00026356446323916316,0.0003493114490993321,0.0005828180001117289
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",2.8882646802230738e-05,2.9587770768557675e-05,3.276652205386199e-05,3.272487811045721e-05,7.790092058712617e-05,9.51178590185009e-05,6.128530367277563e-05,8.569780766265467e-05,0.00010565709817456082,0.00022578472271561623,0.00020805851090699434,0.00021636110614053905,0.00020421941007953137,0.00010006852971855551
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,4.2810537706827745e-05,5.025972131988965e-05,7.944228855194524e-05,0.00017592054791748524,0.0002320657658856362,0.0002006764552788809,7.295742398127913e-05,0.00022911826090421528,0.0002710183907765895,0.00017612559895496815,0.00021965456835459918,0.00015039420395623893,0.00010900602501351386,1.4419292710954323e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,3.341193587402813e-05,3.17552185151726e-05,3.323158671264537e-05,4.429116233950481e-05,5.045522630098276e-05,6.151165871415287e-05,4.166525468463078e-05,7.759716390864924e-05,0.00015086174244061112,0.00019907037494704127,0.00019307932234369218,0.00014528233441524208,0.00011011907190550119,7.56437802920118e-05
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,1.0614177881507203e-05,2.2860147510073148e-05,1.5133307897485793e-05,1.1383218406990636e-05,1.5271894881152548e-05,3.5931669117417186e-05,3.1600789952790365e-05,1.4802280020376202e-05,4.884400823357282e-06,5.3169460443314165e-06,9.922089702740777e-06,9.088477781915572e-06,1.0889211807807442e-05,9.50589219428366e-06
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,2.6243878892273642e-05,3.496630597510375e-05,3.1609084544470534e-05,3.8060567021602765e-05,4.811235339730047e-05,6.639842467848212e-05,8.151072688633576e-05,0.00014431501040235162,0.00016755900287535042,0.00018224584346171468,0.00020775113080162555,0.0001576216018293053,0.00021618156461045146,0.00012057532148901373
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,1.5923014871077612e-05,2.4738688807701692e-05,2.0148296243860386e-05,3.204973472747952e-05,5.7814817409962416e-05,8.180425356840715e-05,4.197877933620475e-05,0.00010942573135253042,8.457537478534505e-05,4.425920269568451e-05,4.0358132537221536e-05,4.709590575657785e-05,4.3531432311283424e-05,0.00012326259457040578
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,1.5584839275106788e-05,1.5790434190421365e-05,1.786473876563832e-05,2.85282021650346e-05,3.070158345508389e-05,1.377369244437432e-05,1.4894309060764499e-05,2.9680310035473667e-05,5.0085086513718124e-06,1.0448950888530817e-05,2.8288988687563688e-05,1.2446383152564522e-05,1.3608846529677976e-05,3.3147040085168555e-05
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",5.198889994062483e-05,6.108711386332288e-05,5.397179847932421e-05,8.730503759579733e-05,0.00011730859114322811,0.00018812797497957945,0.00034998421324416995,0.0016594236949458718,0.0004980973899364471,0.0012262880336493254,0.00048660667380318046,0.0007517431513406336,0.0012707054847851396,0.004670420195907354
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",1.882736432889942e-05,2.9269956939970143e-05,2.0872452296316624e-05,1.3706907338928431e-05,2.4277500415337272e-05,3.2958296287688427e-06,3.978944278060226e-06,9.714726729725953e-06,5.160504770174157e-06,6.400766324077267e-06,2.9649734187842114e-06,4.970549525751267e-06,5.902039447391871e-06,7.258941877807956e-06
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,2.9377872124314308e-05,4.482385702431202e-05,2.6229987270198762e-05,3.533572089509107e-05,3.184841989423148e-05,0.00010710244532674551,2.7355084966984577e-05,2.442806726321578e-05,1.0371479220339097e-05,1.3287645742821041e-05,1.1664317753456999e-05,8.11218978924444e-06,5.33457432538853e-06,1.6099222193588503e-05
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,6.669393042102456e-05,5.001314639230259e-05,1.4900373571435921e-05,3.112287231488153e-05,3.601880234782584e-05,0.0002293779980391264,0.0003615320601966232,0.00014596933033317327,3.904417098965496e-05,6.007253978168592e-05,6.749279418727383e-05,3.591665154090151e-05,2.0116474843234755e-05,3.722566179931164e-05
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",9.169418262899853e-06,1.4230899068934377e-05,2.2828484361525625e-05,1.987938412639778e-05,3.042409662157297e-05,3.213352101738565e-05,3.0480963687296025e-05,1.8401706256554462e-05,1.8124944745068206e-06,3.239275656596874e-06,2.543671371313394e-06,2.3134323328122264e-06,2.5654737783042947e-06,1.382392474624794e-05
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,2.297534592798911e-05,5.051781772635877e-05,7.297969568753615e-05,0.00012318466906435788,0.00018314698536414653,0.0002255086146760732,0.0007094686734490097,0.0006438501295633614,0.0021190200932323933,0.002075209515169263,0.001933728577569127,0.0014883409021422267,0.0018070506630465388,0.005009065847843885
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,1.2205115126562305e-05,2.5532604922773317e-05,2.111643880198244e-05,1.941645132319536e-05,3.1828076316742226e-05,1.4266829566622619e-05,2.6805744710145518e-05,3.157140963594429e-05,6.301147368503734e-05,0.001414863858371973,0.0007530297734774649,0.00042773960740305483,0.0005017031216993928,0.00013082358054816723
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",1.5451831131940708e-05,4.470077692531049e-05,4.32227534474805e-05,7.314383401535451e-05,7.842071499908343e-05,0.00015851587522774935,8.604749018559232e-05,0.00021266643307171762,6.39420686638914e-05,7.029857079032809e-05,6.294575723586604e-05,3.427570845815353e-05,2.9411075956886634e-05,7.105721579137025e-06
48,The spouse of Selena is,The spouse of the performer of Cien Años is,Selena,the performer of Cien Años, Chris Pérez,1.2504946425906383e-05,2.5557626941008493e-05,1.4104687579674646e-05,1.9552862795535475e-05,1.5508785509155132e-05,4.8481822886969894e-05,3.947507502743974e-05,2.2776606783736497e-05,8.30925546324579e-06,6.670765287708491e-06,3.817528522631619e-06,1.438491267435893e-06,8.231681363213283e-07,1.2596203305292875e-05
49,Mansoor Khan received the,The director of Jo Jeeta Wohi Sikandar received the,Mansoor Khan,the director of Jo Jeeta Wohi Sikandar, Filmfare Award for Best Director,1.6014559150789864e-05,2.4139339075190946e-05,1.7567192116985098e-05,1.8696102415560745e-05,1.6729220078559592e-05,1.676999636401888e-05,2.163383578590583e-05,2.5522169380565174e-05,1.0278600711899344e-05,3.286710489192046e-05,5.1636419811984524e-05,0.00011582910519791767,0.00023058010265231133,1.7617241610423662e-05
50,The country of citizenship of Bart Sibrel is,The country of citizenship of the director of Astronauts Gone Wild is,Bart Sibrel,the director of Astronauts Gone Wild, American,5.0463335355743766e-05,3.666490374598652e-05,2.679478893696796e-05,5.644471093546599e-05,4.706355321104638e-05,8.463730046059936e-05,5.706189767806791e-05,0.00012137015437474474,0.00029126324807293713,0.00029814583831466734,0.00030700635397806764,0.0002488837344571948,0.00020560166740324348,0.00017843519162852317
51,The place of birth of Muhammad Ali Jinnah is,The place of birth of the spouse of Emibai Jinnah is,Muhammad Ali Jinnah,the spouse of Emibai Jinnah, Karachi,3.6386336432769895e-05,0.00015990233805496246,8.857177454046905e-05,0.00012071049422957003,5.975233216304332e-05,5.3874555305810645e-05,8.525691555405501e-06,2.5563087547197938e-05,3.265419763920363e-06,2.6325615181121975e-05,1.6383126421715133e-05,7.004395683907205e-06,1.261148281628266e-05,0.00012782502744812518
52,The place of birth of Jelena Zrinska is,The place of birth of the spouse of Francis I Rákóczi is,Jelena Zrinska,the spouse of Francis I Rákóczi, Ozalj,6.504094926640391e-06,1.3336247320694383e-05,1.854584479588084e-05,8.574969797336962e-06,8.34025559015572e-06,6.676898465229897e-06,3.917153662769124e-06,4.827123120776378e-06,2.3462682747776853e-06,2.875267682611593e-06,4.961756530974526e-06,3.648096480901586e-06,2.496216211511637e-06,7.828451998648234e-06
53,The place of birth of W. P. Kellino is,The place of birth of the director of Pay Box Adventure is,W. P. Kellino,the director of Pay Box Adventure, London,1.416728991898708e-05,4.1004976083058864e-05,2.3487737053073943e-05,5.439760934677906e-05,6.105432112235576e-05,5.692988634109497e-05,6.283386028371751e-05,0.00014341165660880506,9.54557181103155e-05,0.00018270166765432805,0.0002597891725599766,0.00024079740978777409,0.00040227005956694484,0.0001322754833381623
54,The employer of Chip Gubera is,The employer of the director of Academy of Doom is,Chip Gubera,the director of Academy of Doom, University of Missouri,3.39052639901638e-05,6.198376649990678e-05,5.1630664529511705e-05,7.846610969863832e-05,9.402518480783328e-05,0.00021478583221323788,0.00018045453180093318,0.00011428535799495876,5.6789052905514836e-05,5.163652895134874e-05,5.9499980125110596e-05,7.440707122441381e-05,4.1720377339515835e-05,4.668848850997165e-05
55,The place of birth of Lacy J. Dalton is,The place of birth of the performer of Slow Down is,Lacy J. Dalton,the performer of Slow Down, Bloomsburg,1.6026157027226873e-05,1.6903786672628485e-05,2.4582232072134502e-05,2.3307273295358755e-05,7.176888902904466e-05,1.5076664567459375e-05,1.570328458910808e-05,1.036061075865291e-05,2.950639827759005e-05,2.9373750294325873e-05,3.485277920844965e-05,4.456053284229711e-05,5.40570035809651e-05,2.991292240039911e-05
56,The place of birth of Salvatore Piscicelli is,The place of birth of the director of Blues metropolitano is,Salvatore Piscicelli,the director of Blues metropolitano, Pomigliano d'Arco,6.285401923378231e-06,9.231864169123583e-06,1.2163351129856892e-05,1.136681476054946e-05,2.0945630240021273e-05,6.428410415537655e-06,6.267886419664137e-06,5.573741873377003e-06,2.7792555101768812e-06,1.046894340106519e-05,9.132473678619135e-06,1.4646756426373031e-05,1.7548682080814615e-05,7.96793756308034e-06
57,The place of death of Ludowika Margaretha of Zweibrücken-Bitsch is,The place of death of the mother of Johanna Sibylla of Hanau-Lichtenberg is,Ludowika Margaretha of Zweibrücken-Bitsch,the mother of Johanna Sibylla of Hanau-Lichtenberg, Bouxwiller,1.717697705316823e-05,6.307586590992287e-05,3.0383276680368e-05,1.846646955527831e-05,3.250204099458642e-05,8.3921086115879e-06,1.0297652806912083e-05,3.849897439067718e-06,1.5532041288679466e-06,7.03377190802712e-06,4.479635663301451e-06,1.919689566420857e-06,1.7614205489735468e-06,2.48607580033422e-06
58,The spouse of Edward Buzzell is,The spouse of the director of Ann Carver's Profession is,Edward Buzzell,the director of Ann Carver's Profession, Ona Munson,8.8184033302241e-06,1.0396541256341152e-05,1.407940453646006e-05,8.7625385276624e-06,1.6959031199803576e-05,1.1676028407237027e-05,1.7444324839743786e-05,4.514491592999548e-05,2.906652844103519e-05,1.352764229523018e-05,1.661629903537687e-05,1.2116362086089794e-05,3.7333388718252536e-06,1.265563605556963e-05
59,The date of birth of Iyasu I is,The date of birth of the father of Bakaffa is,Iyasu I,the father of Bakaffa, 1654,2.3735139620839618e-05,4.995582639821805e-05,7.661268318770453e-05,0.00011311071284580976,0.0004089644644409418,0.0012933159014210105,0.0006976390723139048,0.00107435358222574,0.002155856927856803,0.002743339631706476,0.0008561830036342144,0.0011678237933665514,0.0016819934826344252,0.002362041035667062
