explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,1.6644439710944425e-06,2.144855443475535e-06,5.071700570624671e-07,2.773608400730154e-07,1.9920446447940776e-06,1.3097029523123638e-06,5.511033123184461e-07,1.8637489120010287e-05,1.0866826414712705e-05,6.951859541004524e-05,7.765876944176853e-05,0.00014023009862285107,0.00014298834139481187,0.00023876610794104636
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,3.469273224254721e-06,1.1941185221076012e-05,1.3866007975593675e-05,3.470259616733529e-05,6.470004882430658e-05,0.00020217000565025955,8.38255145936273e-05,0.0003596984897740185,0.0010273910593241453,0.0016048706602305174,0.003273376962170005,0.013162677176296711,0.02226678654551506,0.013671007007360458
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,8.159404387697577e-05,0.00010983879474224523,0.0002909831528086215,0.0004898139741271734,0.00035663152812048793,0.0009505143389105797,0.000999371986836195,0.0020828787237405777,0.0018725537229329348,0.0012575455475598574,0.001359589514322579,0.0012373733334243298,0.00425700843334198,0.028314366936683655
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,2.001801476581022e-06,1.216128293890506e-05,7.77265722717857e-06,1.1592606824706309e-05,2.818956818373408e-05,2.5740484488778748e-05,7.827852823538706e-05,0.00014725903747603297,0.000357308192178607,0.0005119575653225183,0.001206300687044859,0.00043591554276645184,0.0005254307179711759,0.0004807798541150987
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,1.1729941434168722e-05,2.7909201889997348e-05,6.0347982071107253e-05,7.231032941490412e-05,3.1512299756286666e-05,6.827845936641097e-05,6.51994560030289e-05,0.00015537074068561196,0.00030178320594131947,0.00037191520095802844,0.0008887596195563674,0.0016415055142715573,0.001927309320308268,0.013798421248793602
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,8.758094190852717e-05,0.0008569360943511128,0.0009160700137726963,0.0010510239517316222,0.0006858122069388628,0.0005922552081756294,0.0010567924473434687,0.0017879782244563103,0.002151635242626071,0.006542373448610306,0.026552388444542885,0.07529382407665253,0.13293713331222534,0.3509562611579895
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,1.3627293355966685e-06,6.635350473516155e-07,1.1109785873486544e-06,3.884637408191338e-06,2.9488705877156463e-06,1.6906529936022707e-06,9.57600946094317e-07,4.389760022149858e-07,5.457379756990122e-07,2.1062187443021685e-06,1.0680337254598271e-06,3.1960339583747555e-06,4.719180708434578e-07,1.136051764660806e-06
The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,9.196749488182832e-06,2.5372115487698466e-05,1.2570872968353797e-05,3.781384657486342e-05,3.0080378564889543e-05,0.00024138066510204226,6.568681419594213e-05,0.0003769999311771244,0.0010242920834571123,0.0007121587987057865,0.0030514479149132967,0.006002673413604498,0.008195447735488415,0.017048943787813187
"Después de las guerras de independencia hispanoamericanas, Simón Bolívar estableció la nación de la","Después de las guerras de independencia hispanoamericanas, el libertador estableció la nación de la",Simon Bolivar,el libertador, Gran Colombia,3.3163840271299705e-05,4.0956601878860965e-05,0.00010726859181886539,0.0002182233874918893,0.0002655338903423399,0.00021909335919190198,0.00018969019583892077,9.146868251264095e-05,0.0002358009951421991,0.0004705952014774084,0.0006343361455947161,0.0004361319006420672,0.0002084676525555551,0.00034863833570852876
Bill Gates was born in the city of,The founder of Microsoft was born in the city of,Bill Gates,The founder of Microsoft, Seattle,0.00016833536210469902,0.00024092182866297662,0.0005860963137820363,0.001980110304430127,0.0002769016718957573,0.0005327577237039804,0.004207049496471882,0.0035014874301850796,0.003999681212007999,0.004288015887141228,0.008763409219682217,0.013417311012744904,0.009965800680220127,0.011851899325847626
Nelson Mandela brought an end to,The first president of South Africa brought an end to,Nelson Mandela,The first president of South Africa, Apartheid,7.536494649684755e-06,2.7155208499607397e-06,6.208951162989251e-06,8.171634362952318e-06,5.747650448029162e-06,1.8370072211837396e-05,3.6429330066312104e-05,1.0335920705983881e-05,4.062018888362218e-06,2.325277091586031e-05,3.943075716961175e-05,0.00016021188639570028,0.0010680650593712926,0.0004999007796868682
Abraham Lincoln issued an executive order famously known as the,The 16th president of the United States issued an executive order famously known as the,Abraham Lincoln,The 16th president of the United States, Emancipation Proclamation,6.799641414545476e-05,0.00022985137184150517,0.0001793214469216764,0.0002561847504694015,0.0002491674677003175,0.0004828646779060364,0.00107564777135849,0.0007854453288018703,0.00020710007811430842,0.00032329565146937966,9.706622222438455e-05,0.0003781102132052183,0.0008844553958624601,0.004880013410001993
The name of Texas' dominating political party is,The name of the Lone Star State's dominating political party is,Texas',Lone Star State's, Republican,3.1671828764956445e-05,9.434507228434086e-05,8.497380622429773e-05,8.745229570195079e-05,5.754634184995666e-05,6.98799776728265e-05,6.973096606088802e-05,0.0011086653685197234,0.0012513493420556188,0.0025259016547352076,0.013319063000380993,0.013652166351675987,0.007656445261090994,0.004999225027859211
Russia is mostly located on the continent of,The largest country in the world is mostly located on the continent of,Russia,The largest country in the world, Asia,0.0001795206917449832,0.00036478793481364846,0.00047413125867024064,0.0010800163727253675,0.0007019309559836984,0.006315863225609064,0.012648513540625572,0.01209178939461708,0.011390873230993748,0.03527427464723587,0.031089596450328827,0.032867610454559326,0.020920878276228905,0.022181639447808266
Steve Jobs' father was from the country of,The founder of Apple's father was from the country of,Steve Jobs',The founder of Apple's, Syria,0.00011998287664027885,0.00019273487851023674,0.0004910053103230894,0.0008421781240031123,0.00034299667458981276,0.0002642052713781595,0.0002302015491295606,0.0004947384004481137,0.0005530045600607991,0.00036582991015166044,0.0006462194724008441,0.0013136218767613173,0.0013121628435328603,0.00014549418119713664
J.R.R. Tolkien was afraid of,"The author of ""The Lord of The Rings"" was afraid of",J.R.R. Tolkien,"The author of ""The Lord of The Rings""", spiders,2.331993755433359e-06,4.638033260562224e-06,9.524632332613692e-06,1.4052739970793482e-05,5.795087417936884e-05,0.00016499463526997715,0.00014013309555593878,0.0009214424644596875,0.001808624598197639,0.0025885598734021187,0.004053609445691109,0.0017675559502094984,0.0023473554756492376,0.0012702902313321829
Argonne National Laboratory conducted pioneering research on,The U.S.'s first national laboratory conducted pioneering research on,Argonne National Laboratory ,The U.S.'s first national laboratory, nuclear energy,0.00027976036653853953,0.0018047475023195148,0.0010227201273664832,0.0009156436426565051,0.0012835885863751173,0.0011444911360740662,0.0020601300057023764,0.00490643922239542,0.011541607789695263,0.004419334698468447,0.004777072928845882,0.003280152566730976,0.003137905616313219,0.002698226599022746
"For 25 years, the Sears Tower was the world's","For 25 years, the world's tallest building in 1973 was the world's",Sears Tower,world's tallest building in 1973, tallest building,3.3325381082249805e-05,0.0002163429162465036,0.0002433123008813709,0.0002610039955470711,0.004179175477474928,0.021715547889471054,0.03142184391617775,0.0849214419722557,0.034480005502700806,0.6826933026313782,0.5341411828994751,0.6133694648742676,0.869688093662262,0.5380632281303406
French is the official language of a Canadian province called,A romance language is the official language of a Canadian province called,French,A romance language, Quebec,4.019981133751571e-06,4.478998107515508e-06,1.2439278407327947e-06,9.751830702953157e-07,8.743721082282718e-06,2.14563760891906e-06,3.780151382670738e-05,0.00011646636994555593,0.00407207990065217,0.02194175496697426,0.02595752663910389,0.1275404542684555,0.05500509962439537,0.08546159416437149
Cain murdered a person named,Adam and Eve's eldest son murdered a person named,Cain,Adam and Eve's eldest son, Abel,3.3116953090939205e-06,1.689915188762825e-05,7.499560979340458e-06,1.9976309886260424e-06,1.1801598702732008e-05,3.861260483972728e-05,3.68991240975447e-05,7.421032933052629e-05,0.0003213169111404568,0.0011121217394247651,0.002474971581250429,0.0022028940729796886,0.0025499772746115923,0.00040322905988432467
Napoleon was famously defeated at The Battle of,The Corsican-born leader of the French Republic was famously defeated at The Battle of,Napoleon,The Corsican-born leader of the French Republic, Waterloo,2.8923781428602524e-05,3.618019400164485e-05,0.00019709637854248285,0.0002661117468960583,0.0010119224898517132,0.0016311692306771874,0.016873445361852646,0.0021141485776752234,0.002218811772763729,0.014492704533040524,0.01616648957133293,0.02461141161620617,0.08033143728971481,0.2970423996448517
Quinine forms a medication used to treat an illness called,Extract from the bark of the cinchona tree forms a medication used to treat an illness called,Quinine,Extract from the bark of the cinchona tree, malaria,1.063774834619835e-05,4.19086791225709e-05,1.7166361431009136e-05,2.3300121029024012e-05,7.205327710835263e-05,8.18768166936934e-05,0.0004026376991532743,0.001935832784511149,0.004313535522669554,0.004385834559798241,0.0035769899841398,0.001155229052528739,0.0012110215611755848,0.000433917623013258
Hadrian built a wall in the province of,The successor to Antoninus Pius built a wall in the province of,Hadrian,The successor to Antoninus Pius built a wall across, Britannia,1.349234139524924e-06,7.654024557268713e-06,1.2652384612010792e-05,1.3506530194717925e-05,4.591091419570148e-05,3.180777275701985e-05,3.3203370549017563e-05,6.872120866319165e-05,4.347787762526423e-05,0.00020505247812252492,0.00014238421863410622,9.617783507565036e-05,4.976095078745857e-05,6.446213956223801e-05
D-Day took place on the beaches of,The largest seaborne invasion in history took place on the beaches of,D-Day,The largest seaborne invasion in history, Normandy,4.844670002057683e-06,1.5720293959020637e-05,1.3002048945054412e-05,2.759344170044642e-05,9.995979053201154e-05,0.00033150328090414405,0.0011012488976120949,0.0035861553624272346,0.004790039733052254,0.004826926626265049,0.01957784779369831,0.060589827597141266,0.03399527817964554,0.04625219851732254
The melting point of water is zero degrees,The melting point of dihydrogen monoxide is zero degrees,water,dihydrogen monoxide, Celsius,0.00022446751245297492,0.001860031858086586,0.002941031940281391,0.023739444091916084,0.07515294849872589,0.0800892636179924,0.15172961354255676,0.30582305788993835,0.07429610192775726,0.20786769688129425,0.1025385782122612,0.3943469524383545,0.4223082661628723,0.44599345326423645
The highest mountain of the world is called,The tall mountain located at China–Nepal border is called,highest mountain,The tall mountain located at China–Nepal border, Mount Everest,8.671608156873845e-06,3.566224768292159e-05,1.672105281613767e-05,1.3443189345707651e-05,9.105937351705506e-06,2.1694890165235847e-05,5.8671346778282896e-05,4.542092574411072e-05,0.0002905981964431703,0.0006259853253141046,0.0018835935043171048,0.007735363207757473,0.005189842544496059,0.12483695894479752
Kopi luwak is eaten and defecated by,The most expensive coffee in the world is eaten and defecated by,Kopi luwak,The most expensive coffee in the world, civets,0.0005436774808913469,0.0004930099821649492,0.0021681259386241436,0.0018491942901164293,0.002348483307287097,0.001661429414525628,0.0013394220732152462,0.0016120700165629387,0.001097950735129416,0.00046916393330320716,0.00020661475718952715,0.0003738148370757699,0.0004300441069062799,0.001130219199694693
Schrodinger's cat is a thought experiment about,Schrodinger's feline laboratory assistant is a thought experiment about,cat,feline laboratory assistant, quantum uncertainty,3.919302980648354e-05,6.558547465829179e-05,4.752634413307533e-05,6.441803998313844e-05,9.10439994186163e-05,0.00022664271818939596,0.0004402730264700949,0.0007402743794955313,0.0004443022480700165,0.0004785203782375902,0.00046697439393028617,0.000354195071849972,0.0004973717732354999,0.0006725203711539507
Defibrillation can help end cardiac,A dose of electric countershock to the heart can help end cardiac,Defibrillation,A dose of electric countershock to the heart, arrest,0.003053453518077731,0.029436178505420685,0.012514494359493256,0.025217629969120026,0.034772492945194244,0.021443571895360947,0.022494662553071976,0.049138084053993225,0.05634383484721184,0.070193350315094,0.03717828541994095,0.22354966402053833,0.5259791016578674,0.4477355182170868
A tsunami off the coast of Japan resulted in the nuclear disaster at,A seismic sea wave following an earthquake off the coast of Japan resulted in the nuclear disaster at,tsunami,seismic sea wave following an earthquake, Fukushima Daiichi,3.8479869544971734e-05,0.0010619083186611533,0.000710555468685925,0.0013662372948601842,0.0030862214043736458,0.0027388921007514,0.013529516756534576,0.008353492245078087,0.10506341606378555,0.7739347815513611,0.7908697724342346,0.6281797289848328,0.2589372396469116,0.33510521054267883
John F Kennedy was assassinated by a person named,The 35th president of the United States was assassinated by a person named,John F Kennedy,The 35th president of the United States, Lee Harvey Oswald,3.446927075856365e-05,5.42890265933238e-05,1.0310603101970628e-05,5.354429504222935e-06,3.617160837166011e-05,0.00012850329221691936,0.0002310360287083313,0.0003456062695477158,0.0005409821169450879,0.0015786467120051384,0.0011938224779441953,0.0018911007791757584,0.0039267465472221375,0.004911045078188181
The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,7.508420907242908e-08,1.5754427806768945e-07,1.020641846594117e-07,2.496968498633123e-08,2.6919595441654565e-08,5.319484230881244e-08,9.66910462807391e-08,4.670640123549674e-07,3.7141751363378717e-06,1.6867888916749507e-06,2.8558599751704605e-06,5.722398327634437e-06,2.1163656128919683e-05,1.6368036085623316e-05
William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,4.3768366595031694e-05,9.350793698104098e-05,0.00022126156545709819,0.000687520659994334,0.0005385317490436137,0.0029864918906241655,0.018328696489334106,0.019951261579990387,0.02518719807267189,0.04562307149171829,0.06642965227365494,0.09555403143167496,0.580410361289978,0.3651562035083771
The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,2.481001502019353e-06,2.9538830858655274e-05,3.362926872796379e-05,1.4959729924157728e-05,2.9805512895109132e-05,1.614407119632233e-05,1.1367738807166461e-05,3.862978337565437e-05,3.671404192573391e-05,0.00015727368008811027,0.0005156220286153257,0.0015538856387138367,0.0016953389858826995,0.002928802976384759
Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,2.865817350539146e-06,1.0556124834693037e-05,9.861075341177639e-06,5.966687240288593e-06,8.508209248248022e-06,1.3455060070555191e-05,3.423534508328885e-05,1.9820417946903035e-05,4.156598151894286e-05,4.00846402044408e-05,5.092857463750988e-05,0.00018636224558576941,0.0003208424022886902,0.0007211995543912053
Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",7.0095215960463975e-06,5.421063178800978e-05,9.821151616051793e-05,0.0002502811257727444,0.0003079921589232981,0.0004983819089829922,0.0008141860016621649,0.00038502569077536464,0.0004977782955393195,0.0007980518275871873,0.0018211788265034556,0.002758326241746545,0.00227838265709579,0.002711367793381214
Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,0.00025847883080132306,0.00010215379734290764,9.192260768031701e-05,6.945803761482239e-05,0.0001465763634769246,0.00027919557760469615,0.0002581904118414968,0.0002698320022318512,0.0007888359832577407,0.004989278502762318,0.009495554491877556,0.048736196011304855,0.09150607138872147,0.014487793669104576
Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,3.786373054026626e-05,3.425114482524805e-05,2.3551432605017908e-05,3.2830001146066934e-05,3.451938391663134e-05,4.740005169878714e-05,7.896449824329466e-05,3.473244942142628e-05,6.303347618086264e-05,0.00012530278763733804,2.2728170733898878e-05,1.5228833035507705e-05,6.366921752487542e-06,3.3109072319348343e-06
"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",0.0005594573449343443,0.001210081041790545,0.0009182829526253045,0.0013027583481743932,0.003427636343985796,0.0038712562527507544,0.004082486964762211,0.004197912290692329,0.0040755970403552055,0.013838237151503563,0.010742339305579662,0.00853715930134058,0.004190415143966675,0.0037922144401818514
Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,9.15216969588073e-06,1.055809116223827e-05,8.132999028021004e-06,1.7232121535926126e-05,3.1096500606508926e-05,7.286490290425718e-05,0.00041068028076551855,0.00273889466188848,0.007602870464324951,0.04729169234633446,0.16237935423851013,0.0776904746890068,0.0651421919465065,0.07997949421405792
Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,0.00013077676703687757,5.966125536360778e-05,7.05607162672095e-05,0.00012141798652010038,0.00022175440972205251,0.00017111159104388207,0.00010917768668150529,6.373258656822145e-05,0.000228031407459639,0.0002589407085906714,0.0002028471208177507,0.0003126464143861085,0.00016775427502579987,4.5307810069061816e-05
Thomas Jennings invented a method for removing,The first African-American to hold a patent invented a method for removing,Thomas Jennings,The first African-American to hold a patent, dirt and grease from clothing,1.88314570550574e-05,0.00012433584197424352,0.0001113575926865451,4.263732262188569e-05,2.4109825972118415e-05,3.157381070195697e-05,3.43363790307194e-05,5.3869527619099244e-05,0.00019127022824250162,0.001043095369823277,0.0014553347136825323,0.002278270199894905,0.005264782812446356,0.0031282221898436546
Leonardo da Vinci was born in the modern-day country of,The painter of the Mona Lisa was born in the modern-day country of,Leonardo da Vinci,The painter of the Mona Lisa, Italy,0.00014387852570507675,0.00017539570399094373,0.00029055471532046795,0.0005378952482715249,0.0005465657450258732,0.0015716321067884564,0.003296513110399246,0.0032337987795472145,0.009418956935405731,0.014520146884024143,0.04508642852306366,0.02297477051615715,0.015269801020622253,0.023297205567359924
