explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,1.1145057214889675e-05,8.690059985383414e-06,3.903107426594943e-05,0.00012401226558722556,0.0038337146397680044,0.017801599577069283,0.10419656336307526,0.07953515648841858,0.004132627975195646,1.4006426681589801e-05,5.496821177075617e-05,3.1867908546701074e-05,0.04068177193403244,0.043853167444467545
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,1.1347291462016074e-07,4.799255475518294e-05,0.000752720283344388,0.000217065928154625,4.399411773192696e-05,6.065375782782212e-05,4.1889099520631135e-05,1.264001548406668e-05,4.56622274214169e-06,7.253841431520414e-06,0.00011262042971793562,0.00017864438996184617,0.411927193403244,0.514491081237793
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,8.977421384770423e-05,7.337618626479525e-06,9.290550951845944e-05,2.2059872208046727e-05,4.922760126646608e-06,1.2148989299021196e-06,1.3261198546388187e-05,3.099547393503599e-05,0.00012092607357772067,0.0007496122852899134,2.385279003647156e-05,3.868366320602945e-07,0.026844482868909836,0.05663884058594704
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,5.297537697401822e-08,1.8822789797923178e-06,2.9300323149072938e-05,8.033365156734362e-05,0.0005691766855306923,0.0007353362161666155,4.467905910132686e-06,1.8772991097648628e-05,7.335771806538105e-05,1.202020030177664e-06,5.920801413594745e-07,4.840672218620057e-08,0.011504310183227062,0.0543273463845253
California is the most,The bear flag state is the most,California,The bear flag state, populous,2.413991921912384e-07,1.330944428445946e-06,0.00024402567942161113,0.00043055193964391947,1.4222517165762838e-05,1.0692520845623221e-05,0.026531260460615158,0.008379877544939518,0.03762347251176834,0.2930810749530792,0.9703807830810547,0.7602739334106445,0.0011133091757073998,0.3787842392921448
California is the most,The golden bear state is the most,California,The golden bear state, populous,2.884353307308629e-07,1.4568398398751015e-07,8.008986333152279e-05,1.1454333616711665e-05,1.2315097386306206e-08,6.147001130329954e-08,1.6793435861472972e-05,1.1090290172433015e-05,4.265051757101901e-06,0.00039930580533109605,0.0012716104974970222,0.00016010538092814386,0.016364527866244316,0.3787842392921448
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,0.0007208248134702444,1.4483372069662437e-05,0.00044350081589072943,0.00020302640041336417,0.0008738947799429297,2.3786104065948166e-05,3.716346327564679e-05,2.395125022758293e-07,4.417185195393358e-08,1.2116427861030843e-08,2.3430051232509186e-09,2.5546190940417546e-08,0.3519904911518097,0.5238668918609619
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,1.8740378138204505e-08,4.611352323991014e-06,4.041191459691618e-06,6.647968575634877e-07,4.184418685326818e-06,2.9617800464620814e-05,0.0010351315140724182,8.65476977196522e-05,0.00019003325724042952,0.00011992727377219126,0.0033175935968756676,0.0028686262667179108,0.04826728254556656,0.18779811263084412
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,1.155150130216498e-06,1.6411033243457496e-07,1.8476337572792545e-05,3.994409416918643e-05,6.432893860619515e-05,0.00010199466487392783,4.0991741116158664e-05,1.1557276593521237e-05,9.100835995923262e-06,0.006602233741432428,0.0020829227287322283,0.040392350405454636,0.4046311378479004,0.5442834496498108
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,1.6241211042711257e-08,0.08521002531051636,0.14614935219287872,0.19855833053588867,0.05433039739727974,0.009969169273972511,0.06669626384973526,0.001173819531686604,9.67610176303424e-05,0.0001105341361835599,0.00021808560995850712,6.386643508449197e-05,0.06934917718172073,0.08784747868776321
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,0.00029333983547985554,0.00026615013484843075,0.0006796452798880637,0.0008804566459730268,0.0018574496498331428,0.0006170835113152862,9.444478928344324e-05,0.00014926503354217857,0.0025440959725528955,0.0038409808184951544,0.0018897352274507284,0.023490674793720245,0.0006663365056738257,0.011069848202168941
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,1.923949000115499e-09,3.2510347409697715e-06,7.51105790186557e-06,2.3365216748061357e-06,2.912606760219205e-06,8.966643690655474e-06,1.5211428035399877e-05,1.1246412441323628e-06,3.359548372827703e-06,5.2556688387994654e-06,5.48803370747919e-07,1.1641102526382952e-09,0.00028046747320331633,0.00044431298738345504
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,9.94578113022726e-06,6.7314944729446324e-09,6.876105089759221e-06,6.407432374544442e-05,3.89997658203356e-05,0.002924863016232848,0.007127381395548582,0.021427202969789505,0.039768751710653305,0.03413596749305725,0.05123439058661461,0.1765647679567337,0.3540010154247284,0.7835427522659302
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,5.336839858927078e-09,3.479574957054865e-07,9.37724962568609e-07,3.5521858876563783e-07,8.554517080483492e-06,1.7887805370264687e-05,2.7302821763441898e-05,2.9727955279668095e-06,5.187972419662401e-06,7.312034085771302e-06,4.281143582002267e-12,4.481526608146602e-11,0.00014298834139481187,0.00023876610794104636
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,3.722482802004379e-07,9.347167178930249e-06,3.5180562463210663e-06,8.942325621319469e-06,1.4679648302262649e-05,2.0851393855991773e-05,3.3785877917580365e-07,2.6673935735743726e-06,2.5762545192264952e-05,1.551189029669331e-06,1.9434888542946283e-07,9.229325769410934e-06,0.02226678654551506,0.013671007007360458
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,1.4946077499189414e-05,6.022361958457623e-06,4.5442193368216977e-05,7.84722033131402e-06,1.6026602907004417e-06,4.7039802097970096e-07,1.8049092886940343e-08,4.2796814980761155e-09,5.48073160189233e-07,0.0013761614682152867,3.955468491767533e-05,9.765214599610772e-06,0.00425700843334198,0.028314366936683655
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,8.160823483649438e-08,7.357921276707202e-06,1.3942053556093015e-06,5.795870379188273e-07,1.634450200072024e-05,7.21931519365171e-06,1.9554409647071225e-08,9.197081141110175e-08,4.4326516217552125e-06,1.8598335316255543e-07,1.1465253919595852e-05,6.758180916222045e-06,0.0005254307179711759,0.0004807798541150987
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,8.076438007265097e-08,2.7440348731033737e-06,3.1482530175708234e-05,3.39645630447194e-05,6.36331460555084e-05,7.34776840545237e-05,5.97991083850502e-06,4.557570264296373e-06,2.2739388441550545e-05,0.0005268240347504616,5.110000422803296e-09,1.9216651025999454e-07,0.001927309320308268,0.013798421248793602
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,0.0002132871450157836,7.25503487046808e-05,0.0003166284295730293,0.0008109308546409011,0.0009769063908606768,0.011249849572777748,0.003604361554607749,0.002921115141361952,0.9727644324302673,0.8838518857955933,0.6074038743972778,0.1547745019197464,0.13293713331222534,0.3509562611579895
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,8.643404214581096e-08,1.4529766190207738e-07,6.796606726311438e-07,1.885016672531492e-06,9.846834473137278e-06,2.159043651772663e-05,1.4099859072302934e-05,0.00020533270435407758,5.840077210450545e-05,0.00036415032809600234,6.192761793499812e-05,3.341265983181074e-05,4.719180708434578e-07,1.136051764660806e-06
The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,8.867988867677923e-07,1.097952235795674e-06,8.850221000500369e-09,3.512681465145384e-12,3.565418156569779e-14,7.868794591608941e-13,7.331012186195807e-11,4.316618287703022e-06,9.70544533629436e-09,2.8072004720769428e-09,1.837703678120306e-07,8.367101855810688e-08,0.008195447735488415,0.017048943787813187
"Después de las guerras de independencia hispanoamericanas, Simón Bolívar estableció la nación de la","Después de las guerras de independencia hispanoamericanas, el libertador estableció la nación de la",Simon Bolivar,el libertador, Gran Colombia,2.8283011488383636e-06,1.1224351510463748e-05,0.00012860381684731692,0.00032216054387390614,0.0005884493584744632,0.00015748583246022463,0.00022175733465701342,9.351449989480898e-05,0.0003630421415437013,0.00015667844854760915,0.0012401717249304056,0.002030440606176853,0.0002084676525555551,0.00034863833570852876
Bill Gates was born in the city of,The founder of Microsoft was born in the city of,Bill Gates,The founder of Microsoft, Seattle,5.566007985180477e-06,0.00017003616085276008,5.8869340136880055e-05,0.0017179647693410516,0.00038119146483950317,0.004161124583333731,0.0014899085508659482,0.003919459413737059,0.000189168393262662,4.3958589230896905e-05,1.4113284407812898e-07,3.4104750273877826e-11,0.009965800680220127,0.011851899325847626
Nelson Mandela brought an end to,The first president of South Africa brought an end to,Nelson Mandela,The first president of South Africa, Apartheid,4.276186700735707e-06,5.486645932251122e-06,1.1415269000281114e-05,7.788715265633073e-06,3.4281933039892465e-05,6.736569048371166e-06,0.00012418509868439287,1.3346209016162902e-05,9.914286238199566e-06,8.438673262389784e-07,9.89999875855574e-07,1.738807708928647e-11,0.0010680650593712926,0.0004999007796868682
Abraham Lincoln issued an executive order famously known as the,The 16th president of the United States issued an executive order famously known as the,Abraham Lincoln,The 16th president of the United States, Emancipation Proclamation,0.0005351861473172903,3.227049091947265e-05,5.881028846488334e-05,5.8233243180438876e-05,6.683359970338643e-05,6.846482574474066e-05,5.6684690207475796e-05,0.00019600795349106193,3.702514004544355e-05,2.1532379435029725e-07,4.011962203426256e-12,4.289401278612104e-09,0.0008844553958624601,0.004880013410001993
The name of Texas' dominating political party is,The name of the Lone Star State's dominating political party is,Texas',Lone Star State's, Republican,2.447380040848657e-07,0.00018404166621621698,0.00032404353260062635,0.005126269534230232,0.00010097264748765156,1.908734247990651e-06,1.2247498489159625e-05,4.1761190914257895e-06,8.930313015298452e-06,8.820013135846239e-06,4.1638348324823937e-10,3.5699940781341866e-09,0.007656445261090994,0.004999225027859211
Russia is mostly located on the continent of,The largest country in the world is mostly located on the continent of,Russia,The largest country in the world, Asia,9.764083188201766e-06,0.00012510089436545968,0.00011403740791138262,8.967689791461453e-05,0.00011951512715313584,3.231672599213198e-05,3.038236900465563e-05,0.00012817885726690292,0.00038244063034653664,0.00033925412571989,0.00014319774345494807,2.4571232870584936e-07,0.020920878276228905,0.022181639447808266
Steve Jobs' father was from the country of,The founder of Apple's father was from the country of,Steve Jobs',The founder of Apple's, Syria,5.873541653045322e-09,0.0004407484084367752,0.0002293342404300347,5.4716110753361136e-05,2.7080521249445155e-05,2.3201023395813536e-06,2.7419710022513755e-06,7.267184187753628e-09,7.033449933580016e-10,3.0653011379166983e-11,4.292285114577271e-13,6.3863165816688406e-21,0.0013121628435328603,0.00014549418119713664
J.R.R. Tolkien was afraid of,"The author of ""The Lord of The Rings"" was afraid of",J.R.R. Tolkien,"The author of ""The Lord of The Rings""", spiders,1.027020957167224e-07,1.1507860619985877e-07,1.3048732398601715e-05,1.6427289665443823e-05,4.1785106077441014e-06,1.208805315400241e-06,2.840404249582207e-07,5.572244958784722e-07,2.938599834578781e-07,1.9554377104213927e-06,5.337235542413055e-09,4.878896842086533e-09,0.0023473554756492376,0.0012702902313321829
Argonne National Laboratory conducted pioneering research on,The U.S.'s first national laboratory conducted pioneering research on,Argonne National Laboratory ,The U.S.'s first national laboratory, nuclear energy,3.946538708987646e-05,9.549259266350418e-05,1.4966024082241347e-06,5.940171021734386e-08,4.3304062273819e-06,7.819513143658696e-07,1.120830717127319e-08,5.006276282415456e-08,1.3779166252447794e-08,2.8094785164967107e-08,4.928079420096765e-07,1.0959388418996241e-07,0.003137905616313219,0.002698226599022746
"For 25 years, the Sears Tower was the world's","For 25 years, the world's tallest building in 1973 was the world's",Sears Tower,world's tallest building in 1973, tallest building,4.982566110811604e-07,2.0365490854601376e-05,1.4434801414608955e-05,2.7113130272482522e-05,0.003098274115473032,3.8214388098367635e-08,2.410082515780232e-07,1.3762115486315452e-05,8.754194823268335e-06,5.0657147747379394e-12,5.062530394894793e-10,2.010962923959525e-11,0.869688093662262,0.5380632281303406
French is the official language of a Canadian province called,A romance language is the official language of a Canadian province called,French,A romance language, Quebec,4.664614436933334e-07,1.1047970474464819e-05,5.0268968152522575e-06,2.670845447028114e-07,1.1902088772330899e-06,1.6412718650826719e-06,7.37563368602423e-06,5.2649185818154365e-05,2.6245237449984415e-07,0.0003675608604680747,0.0004262396541889757,0.0015203809598460793,0.05500509962439537,0.08546159416437149
Cain murdered a person named,Adam and Eve's eldest son murdered a person named,Cain,Adam and Eve's eldest son, Abel,4.965658439992637e-10,1.5990926272024808e-07,1.8658033340557267e-08,3.6590266372371616e-09,1.8479627783563046e-07,1.813609529222049e-08,3.5762786865234375e-07,8.437036846942192e-09,4.974596023998856e-08,1.4942478365753686e-09,1.0447919196465705e-09,3.1292633415058724e-13,0.0025499772746115923,0.00040322905988432467
Napoleon was famously defeated at The Battle of,The Corsican-born leader of the French Republic was famously defeated at The Battle of,Napoleon,The Corsican-born leader of the French Republic, Waterloo,8.034406917545311e-09,5.912706910748966e-07,0.00010113300231751055,0.0002476143417879939,0.0008659681188873947,0.007366643287241459,0.0032028069254010916,0.0027785752899944782,0.009096869267523289,0.00013469831901602447,3.5652519159157237e-08,4.768122744280845e-05,0.08033143728971481,0.2970423996448517
Quinine forms a medication used to treat an illness called,Extract from the bark of the cinchona tree forms a medication used to treat an illness called,Quinine,Extract from the bark of the cinchona tree, malaria,1.0160130869962813e-07,3.221729457436595e-06,1.1380328857057975e-07,3.03837396131712e-07,6.064721702614406e-08,1.6821162518443344e-10,1.3567210688236742e-09,4.01434302466086e-10,1.5267043185218654e-10,1.9635969239484297e-10,3.237097005379108e-14,7.825314181364451e-12,0.0012110215611755848,0.000433917623013258
Hadrian built a wall in the province of,The successor to Antoninus Pius built a wall in the province of,Hadrian,The successor to Antoninus Pius built a wall across, Britannia,1.5102663564192653e-09,1.1204060790248604e-08,3.462119479991088e-09,7.360725806648816e-09,4.602371816986306e-09,7.143709179757707e-09,2.538114385330914e-09,2.1602913902185605e-10,9.022121244539605e-11,1.1605861637128869e-14,7.0557847758889736e-12,2.1070879416273947e-12,4.976095078745857e-05,6.446213956223801e-05
D-Day took place on the beaches of,The largest seaborne invasion in history took place on the beaches of,D-Day,The largest seaborne invasion in history, Normandy,1.5533512964793772e-07,1.8787426597555168e-05,9.55144855652179e-07,4.737124527309788e-06,5.988494376651943e-05,0.0002713487483561039,0.0005073737120255828,0.0008244189084507525,0.006679731421172619,9.403101284988225e-05,2.7445981686469167e-05,1.0794348099807394e-06,0.03399527817964554,0.04625219851732254
The melting point of water is zero degrees,The melting point of dihydrogen monoxide is zero degrees,water,dihydrogen monoxide, Celsius,0.00016557543131057173,0.0001491504954174161,2.1221649149083532e-05,0.00023480942763853818,0.004355361219495535,7.364982593571767e-05,0.00025029879179783165,0.0037857249844819307,0.035189107060432434,0.04261299967765808,0.00980871170759201,0.009941245429217815,0.4223082661628723,0.44599345326423645
The highest mountain of the world is called,The tall mountain located at China–Nepal border is called,highest mountain,The tall mountain located at China–Nepal border, Mount Everest,1.4946646698099642e-10,5.919367396245434e-08,7.49375761444071e-09,1.9942278868256835e-06,0.00013716657122131437,6.178029434522614e-05,2.003551117013558e-06,4.4771161356038647e-07,5.496882295119576e-06,6.941867923160316e-06,4.0189112041844055e-05,2.7517071430338547e-06,0.005189842544496059,0.12483695894479752
Kopi luwak is eaten and defecated by,The most expensive coffee in the world is eaten and defecated by,Kopi luwak,The most expensive coffee in the world, civets,0.0013754605315625668,0.0004799986199941486,0.002822291571646929,0.0026509035378694534,0.0011860148515552282,0.0014642634196206927,0.000397688418161124,0.000338833371642977,5.023516860092059e-05,8.932682248996571e-05,9.399750706506893e-05,5.531032911676448e-06,0.0004300441069062799,0.001130219199694693
Schrodinger's cat is a thought experiment about,Schrodinger's feline laboratory assistant is a thought experiment about,cat,feline laboratory assistant, quantum uncertainty,7.60375442609984e-08,2.9103475753800012e-05,4.122138648199325e-07,1.832453904171416e-06,1.3504940397979226e-05,0.000373643240891397,6.635798490606248e-05,1.9523349692462943e-05,2.0126606614212506e-05,3.516885044518858e-05,2.264187060063705e-05,2.890760015361593e-06,0.0004973717732354999,0.0006725203711539507
Defibrillation can help end cardiac,A dose of electric countershock to the heart can help end cardiac,Defibrillation,A dose of electric countershock to the heart, arrest,8.637749182582866e-09,4.863076355832163e-06,4.798300506081432e-05,8.086226443992928e-05,5.750482887378894e-05,0.0004875189333688468,7.85428928793408e-05,0.00021276164625305682,7.33022898202762e-05,2.7438250981504098e-05,4.56522757303901e-05,6.910470347065711e-06,0.5259791016578674,0.4477355182170868
A tsunami off the coast of Japan resulted in the nuclear disaster at,A seismic sea wave following an earthquake off the coast of Japan resulted in the nuclear disaster at,tsunami,seismic sea wave following an earthquake, Fukushima Daiichi,3.2101601391332224e-05,0.0013041089987382293,0.00032503469265066087,0.001149087562225759,0.00047822168562561274,0.00014158218982629478,8.191671076929197e-05,1.2778478776453994e-05,0.08088596910238266,0.0659899190068245,0.37513089179992676,0.011138848960399628,0.2589372396469116,0.33510521054267883
John F Kennedy was assassinated by a person named,The 35th president of the United States was assassinated by a person named,John F Kennedy,The 35th president of the United States, Lee Harvey Oswald,8.322992653120309e-05,1.5497373169637285e-05,9.612751455279067e-06,4.807269533557701e-07,8.44481292006094e-06,5.451481411000714e-05,5.1543676818255335e-05,3.532733899191953e-05,5.820549267809838e-05,0.0003057023568544537,0.00023558114480692893,0.00038938457146286964,0.0039267465472221375,0.004911045078188181
The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,1.415694783624133e-09,2.1844623887545822e-08,1.7894645834570788e-11,2.922727060372665e-10,2.6278507903043646e-07,1.0540358630350966e-07,4.30229447374586e-05,3.307210590719478e-06,1.5805763808884876e-08,2.492846640916868e-12,7.125758371796592e-16,1.1275543775171636e-16,2.1163656128919683e-05,1.6368036085623316e-05
William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,0.00015991300460882485,1.7013629985740408e-05,1.725244328554254e-05,0.00013013467832934111,0.00018938629364129156,0.0001469006238039583,0.00030575093114748597,0.0007122673559933901,0.00013046967796981335,9.147238597506657e-05,0.00024410932383034378,6.693439354421571e-05,0.580410361289978,0.3651562035083771
The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,3.100938783973106e-06,1.6348409189959057e-05,5.762859018432209e-06,7.814090707825017e-08,7.4510999183985405e-06,3.227687193430029e-05,2.1554169506998733e-05,1.2791720109817106e-06,2.2157760071195298e-08,1.4192541364366207e-08,4.143267062772793e-09,0.0009073310066014528,0.0016953389858826995,0.002928802976384759
Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,9.182790812467534e-12,4.6075883801677264e-06,1.5536959836026654e-05,3.270113779763051e-07,2.4651589569657517e-07,1.1871857168443967e-06,3.044782170036342e-05,0.0001970197045011446,0.00020376913016662002,0.0014165923930704594,0.0027939798310399055,0.002467699348926544,0.0003208424022886902,0.0007211995543912053
Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",5.275069714372194e-09,5.274455179460347e-05,0.00010623260459396988,0.0002151501103071496,0.0006296286010183394,1.1910619832633529e-05,5.5200875067384914e-05,1.5866991816437803e-05,4.840268229600042e-05,3.179485119630954e-08,6.145369866317196e-07,7.788353286741767e-06,0.00227838265709579,0.002711367793381214
Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,1.324486675002845e-05,7.291090878425166e-05,3.8576501538045704e-05,8.044614332902711e-06,2.201582901761867e-06,2.5239884848815564e-07,1.0200932365478366e-06,9.642913937568665e-05,0.00011580181308090687,3.72327231161762e-05,3.8658596167806536e-05,1.0352303434046917e-05,0.09150607138872147,0.014487793669104576
Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,2.970139030367136e-05,3.194565942976624e-05,1.2470062756619882e-05,2.561350993346423e-05,7.549287693109363e-05,0.00021377902885433286,0.0022518709301948547,1.88771136890864e-05,1.0490178283362184e-05,1.6985393358481815e-07,2.0937022782163695e-08,1.76149164698991e-11,6.366921752487542e-06,3.3109072319348343e-06
"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",0.00024248630506917834,0.0017050280002877116,0.002258926397189498,0.006992188282310963,0.007708141580224037,0.0147123197093606,0.013056333176791668,0.008116933517158031,0.0031435282435268164,0.0024197783786803484,0.0006359121180139482,0.0011703562922775745,0.004190415143966675,0.0037922144401818514
Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,5.074134605820291e-07,8.348682968062349e-06,7.3722912929952145e-06,9.360379408462904e-06,1.1040618119295686e-05,5.361986495699966e-06,0.00010986561392201111,3.85942485081614e-06,1.7725369616528042e-07,2.010482669234648e-09,1.603778940761913e-07,1.5452505977009423e-05,0.0651421919465065,0.07997949421405792
