explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,8.096967940218747e-05,6.422166188713163e-05,5.249311288935132e-05,7.02712859492749e-05,2.5566985641489737e-05,2.0207391571602784e-05,1.3773830687568989e-05,1.2756183423334733e-05,2.3375407181447372e-05,0.00012070362572558224,0.0003035600238945335,0.0003178261104039848,0.0004337262362241745,0.0003909050137735903,0.0002422010584268719,0.00012963393237441778,0.000107383202703204,0.0003306538565084338,0.0002261820191051811,0.001140544074587524,0.0019546954426914454,0.0006208036793395877,0.00013441797636914998,0.00018652851576916873,0.00019490014528855681,0.00041599091491661966,0.0014029282610863447,0.0022473870776593685,0.005908179096877575,0.037947315722703934,0.022858528420329094,0.05697428062558174,0.080360047519207,0.7874895334243774
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,2.6988514946424402e-05,3.9508009649580345e-05,8.4986662841402e-05,5.9572146710706875e-05,0.00014625654148403555,6.275194755289704e-05,6.68873981339857e-05,5.546918328036554e-05,4.316185004427098e-05,4.932887168251909e-05,5.4848806030349806e-05,0.0001633330393815413,3.759062019526027e-05,0.0001330056693404913,0.0002439369127387181,0.0009206083486787975,0.0009407533798366785,0.0015387166058644652,0.014634613879024982,0.05612624064087868,0.10903849452733994,0.2163878232240677,0.314293771982193,0.25233301520347595,0.24791231751441956,0.0896083414554596,0.017146268859505653,0.016460901126265526,0.017806239426136017,0.032589398324489594,0.018346494063735008,0.020466094836592674,0.40789318084716797,0.4678117632865906
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,3.7583824450848624e-05,1.1965014891757164e-05,1.4238893527362961e-05,0.0001266987674171105,0.00017912134353537112,3.803274375968613e-05,4.87790530314669e-05,1.473161501053255e-05,1.192570198327303e-05,4.239072950440459e-06,5.7815991567622405e-06,1.0563662726781331e-05,1.1414381333452184e-05,1.5003493899712339e-05,6.072875839890912e-05,4.09267122449819e-05,3.4881501051131636e-05,4.011184137198143e-05,4.79247682960704e-05,5.210855670156889e-05,0.00010107692651217803,5.9432193665998057e-05,0.00024153670528903604,0.0006772272172383964,0.0013996651396155357,0.004333989229053259,0.010997219942510128,0.01181238517165184,0.006754271686077118,0.014111971482634544,0.031725432723760605,0.15692217648029327,0.5411407947540283,0.9643753170967102
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,1.1803155757661443e-05,4.385070042189909e-06,3.0960122785472777e-06,4.646722572942963e-06,6.359893632179592e-06,8.583401722717099e-06,3.567070734789013e-06,2.4598227810201934e-06,1.753766082401853e-05,6.3541951931256335e-06,2.392240730841877e-06,2.7634971502266126e-06,2.9503626137739047e-06,2.4755181584623642e-06,6.077992111386266e-06,8.445634193776641e-06,1.8108888980350457e-05,3.9802493120078e-05,6.633278826484457e-05,0.00033390408498235047,0.0005021606921218336,0.0015696282498538494,0.0019683565478771925,0.057328492403030396,0.02700084261596203,0.017310960218310356,0.014388217590749264,0.012929455377161503,0.006202795542776585,0.006721602752804756,0.0034059733152389526,0.010699739679694176,0.07159175723791122,0.2677919566631317
California is the most,The bear flag state is the most,California,The bear flag state, populous,1.2771390629495727e-06,6.891912107676035e-07,8.682350767230673e-07,2.5896190436469624e-07,4.5846618945688533e-07,2.5696547822917637e-07,2.925323769886745e-07,1.3062837069810485e-06,8.286292541015428e-07,8.557395858588279e-07,9.441592965231393e-07,4.917686169392255e-07,8.794458494776336e-07,2.476076588209253e-06,6.384838343365118e-06,8.656455975142308e-06,9.058530122274533e-05,0.00013329184730537236,0.0002890240284614265,0.0007500564679503441,0.0011773781152442098,0.001629012287594378,0.00632880162447691,0.0044800094328820705,0.010890895500779152,0.0052000596188008785,0.007300584577023983,0.00788047444075346,0.010639254935085773,0.05204552784562111,0.08307305723428726,0.06355198472738266,0.649124026298523,0.9438538551330566
California is the most,The golden bear state is the most,California,The golden bear state, populous,1.1956590242334642e-06,6.412464017557795e-07,6.662506848442717e-07,2.201546180913283e-07,2.7800598445537616e-07,1.925582608919285e-07,1.7580335054390162e-07,1.0003851684814435e-06,3.1598685268363624e-07,6.726858146066661e-07,5.179007871447538e-07,4.7492963517470344e-07,7.207160592770379e-07,1.6021332385207643e-06,1.9374347175471485e-06,4.786621502717026e-06,3.948358789784834e-05,0.0001179114478873089,0.0003721955290529877,0.0005343232187442482,0.0021793730556964874,0.003553819376975298,0.012714399956166744,0.00681200111284852,0.013996202498674393,0.009778895415365696,0.02358546108007431,0.028439810499548912,0.03176642209291458,0.10532156378030777,0.15007776021957397,0.10869332402944565,0.801158607006073,0.9438538551330566
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,4.6845481847412884e-05,9.448537639400456e-06,1.42880062412587e-05,4.345053093857132e-05,5.326176051312359e-06,2.0476620193221606e-05,5.894734931644052e-05,7.198120147222653e-05,3.235788972233422e-05,2.5317360268672928e-05,2.9819102564943023e-05,4.8297726607415825e-05,2.3903214241727255e-05,6.902381574036554e-05,0.00016299901471938938,0.0002537002437748015,0.0003310132888145745,0.0015820855041965842,0.00123449822422117,0.007772624026983976,0.006490914151072502,0.029314689338207245,0.012912595644593239,0.005124859511852264,0.020099308341741562,0.03515376150608063,0.03674817830324173,0.03583994135260582,0.028791280463337898,0.06455755233764648,0.0827564150094986,0.0655708983540535,0.09056086093187332,0.041050996631383896
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,2.22466896957485e-05,1.7200045476784e-05,3.643300442490727e-05,9.931136446539313e-06,7.025716513453517e-06,2.1914634999120608e-05,5.29589988218504e-06,5.792919182567857e-06,1.2764973689627368e-05,5.349285402189707e-06,7.700088644924108e-06,1.1258741324127186e-05,1.94695658137789e-05,1.4860490409773774e-05,2.943581966974307e-05,2.802006019919645e-05,9.45218707784079e-05,6.058514190954156e-05,6.144803046481684e-05,6.735927308909595e-05,0.000287003320408985,0.0005658727022819221,0.0009579100296832621,0.0022093472070991993,0.004104260820895433,0.004447407554835081,0.013191835954785347,0.00506939273327589,0.005474243778735399,0.004426341038197279,0.007968567311763763,0.012709341011941433,0.1185317188501358,0.0024975331034511328
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,1.584307938173879e-05,5.787217560282443e-06,1.0009572179114912e-05,2.3112479539122432e-05,1.7863525499706157e-05,2.7231197236687876e-05,0.00011080878903158009,8.339351188624278e-05,2.4194565412472002e-05,1.3604373634734657e-05,1.2111961041227914e-05,3.702297544805333e-05,3.8493428291985765e-05,3.6493151128524914e-05,4.497768895816989e-05,5.6144028349081054e-05,0.00010217713861493394,0.00020520093676168472,0.0006070293020457029,0.0009794792858883739,0.0019249558681622148,0.0062519945204257965,0.015594500117003918,0.015772320330142975,0.008959534578025341,0.019250161945819855,0.03909352049231529,0.06514554470777512,0.06104700639843941,0.0291876420378685,0.05099700763821602,0.23436260223388672,0.3910137414932251,0.4291723370552063
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,5.92456417507492e-05,1.961429006769322e-05,1.7758997273631394e-05,2.599669278424699e-05,2.104227496602107e-05,4.730612272396684e-05,6.164671503938735e-05,6.949647649889812e-05,0.0001115268751163967,8.242502372013405e-05,9.239040809916332e-05,4.8065710871014744e-05,7.005123916314915e-05,3.977938831667416e-05,0.00017992281937040389,0.00020285007485654205,0.0005163641180843115,0.00011494544742163271,0.0006195302703417838,0.0007537896162830293,0.0027135356795042753,0.0037636924535036087,0.0014510146575048566,0.02439848519861698,0.0022326281759887934,0.0041936179623007774,0.002832517959177494,0.008937506005167961,0.007959704846143723,0.004061278887093067,0.005869281943887472,0.017547598108649254,0.07770166546106339,0.1039402186870575
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,1.2078644431312568e-05,1.7947683090824285e-06,4.396532403916353e-06,8.615490514785051e-06,1.572937071614433e-05,5.1648741646204144e-05,2.5990577341872267e-05,1.0195461072726175e-05,1.430945940228412e-05,1.8535563867771998e-05,1.9175733541487716e-05,6.954883247090038e-06,1.3370489796216134e-05,1.8511691450839862e-05,4.2175328417215496e-05,0.00010435303556732833,0.0004589219461195171,0.0001965853152796626,0.000946123618632555,0.00037478329613804817,0.0008105224114842713,0.0057398173958063126,0.02901529334485531,0.18677836656570435,0.6351288557052612,0.8589971661567688,0.6536101698875427,0.7579689025878906,0.1822742223739624,0.04151814803481102,0.2772611081600189,0.793039083480835,0.7589750289916992,0.6258741617202759
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,8.497337148583028e-06,1.3933198715676554e-05,2.7920039428863674e-05,3.777699384954758e-05,2.5588049538782798e-05,7.446800009347498e-05,2.6908090148936026e-05,0.0003165473754052073,0.0009230730938725173,0.0001372100377921015,0.00031633078469894826,5.817108467454091e-05,3.835471216007136e-05,0.00014661852037534118,0.00010650501644704491,8.723618520889431e-05,1.2681613043241668e-05,1.9822766262223013e-05,4.253028964740224e-05,0.00019884819630533457,0.0002832162717822939,0.00015120160242076963,0.0003287491563241929,0.0007757124258205295,0.0005537765100598335,0.0006140618934296072,0.001504055573605001,0.0026902470272034407,0.0044050151482224464,0.030273862183094025,0.01811983436346054,0.0014920977409929037,0.004750293679535389,0.00014276531874202192
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,7.131800430215662e-06,1.5967734725563787e-05,1.699855965853203e-05,2.3722732294118032e-05,1.1451489626779221e-05,3.0540839361492544e-05,6.021132867317647e-05,2.281200977449771e-05,1.590585998201277e-05,9.386300916958135e-06,5.218080787017243e-06,5.712423103432229e-07,1.1488248219393427e-06,1.6273424989776686e-06,7.009236469457392e-06,5.4362521950679366e-06,6.819154805270955e-06,2.806754309858661e-05,2.6179137421422638e-05,7.500073843402788e-05,0.00014942511916160583,0.00010046688839793205,0.0007898749317973852,0.0013100967044010758,0.0008073658682405949,0.04943153262138367,0.18017403781414032,0.48677748441696167,0.9083170890808105,0.32749491930007935,0.7227959632873535,0.8998644351959229,0.9441554546356201,0.9879696369171143
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,8.188749234250281e-06,2.2465042093244847e-06,2.5572519462002674e-06,2.085321284539532e-06,2.2413901206164155e-06,3.965956523188652e-07,6.046624889677332e-07,2.79153596238757e-07,2.0973442360627814e-07,2.1407396388894995e-07,3.912482497980818e-07,1.4948145121707057e-07,9.076105556005132e-08,1.1901327923169447e-07,5.098183351037733e-07,4.060785556703195e-07,2.600050095225015e-07,2.6462652158443234e-07,1.4296589370133006e-06,8.738829819776583e-06,7.097259185684379e-06,2.4806186047499068e-05,3.075686254305765e-05,0.00027721395599655807,0.0002636985736899078,0.00027540529845282435,0.00022711399651598185,0.0002121711295330897,0.0004563353140838444,0.001131836324930191,0.0002380207588430494,0.0028186612762510777,0.03228813782334328,0.04865109175443649
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,0.0004019515763502568,0.0007063231896609068,0.0037221917882561684,0.04792909696698189,0.26783525943756104,0.28134745359420776,0.7916624546051025,0.5343322157859802,0.7909475564956665,0.5798042416572571,0.22933870553970337,0.4113255441188812,0.3157012462615967,0.6291865706443787,0.4356381297111511,0.24460117518901825,0.3326100707054138,0.6053774952888489,0.6732549071311951,0.8674457669258118,0.9446362853050232,0.9018481373786926,0.9498334527015686,0.9575070142745972,0.9061465263366699,0.944420337677002,0.9685949683189392,0.9962792992591858,0.9923391342163086,0.9955724477767944,0.9264347553253174,0.9325266480445862,0.901576042175293,0.9564973711967468
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,3.9395014027832076e-05,4.231062121107243e-05,3.1710103939985856e-05,2.3549901015940122e-05,1.1936277587665245e-05,5.5090895330067724e-05,4.5212953409645706e-05,0.00013511921861208975,0.00011937272938666865,0.00019222049741074443,8.384528337046504e-05,0.00012908484495710582,1.9187516954843886e-05,6.495159323094413e-05,0.00030723150121048093,6.867811316624284e-05,0.0001498977653682232,0.0008347620023414493,0.0047233798541128635,0.013020236045122147,0.04365123063325882,0.06805957853794098,0.025283249095082283,0.041036780923604965,0.02140512689948082,0.32667869329452515,0.304010808467865,0.4005143344402313,0.6384480595588684,0.41291943192481995,0.7208207249641418,0.8966612815856934,0.7012693881988525,0.025493206456303596
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,5.860544479219243e-05,2.082628088828642e-05,3.5639899579109624e-05,9.116601177083794e-06,4.545117917587049e-06,4.238896508468315e-06,5.41067129233852e-06,2.22068301809486e-05,3.926357749151066e-05,3.7405694456538185e-05,2.883521119656507e-05,2.8174381441203877e-05,3.961957918363623e-05,9.134539868682623e-05,7.582965190522373e-05,4.309913492761552e-05,9.723709081299603e-05,5.38201566087082e-05,0.00026829642592929304,0.0006519699236378074,0.0006019622087478638,0.0012097099097445607,0.002291519660502672,0.0675027146935463,0.16356173157691956,0.2581935226917267,0.054945167154073715,0.02572939172387123,0.013964533805847168,0.0019480612827464938,0.0010449719848111272,0.004742543678730726,0.008308717049658298,0.011157154105603695
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,4.3855252442881465e-06,1.0352381423217594e-06,1.2787203331754426e-06,1.0472077519807499e-05,4.944911324855639e-06,4.769593942910433e-06,6.828691766713746e-06,3.1124975521379383e-06,3.8025482353987172e-06,3.914264652848942e-06,1.3356291674426757e-05,1.9088633052888326e-05,4.576059654937126e-05,5.1858165534213185e-05,2.342252446396742e-05,5.380009042710299e-06,5.304118985804962e-06,3.4121808312193025e-06,5.619408057100372e-06,5.3923458835924976e-06,1.1592600458243396e-05,2.5444692255405243e-06,4.5110600694897585e-06,9.171517376671545e-06,4.113367140234914e-06,1.0749666216725018e-05,2.690455221454613e-05,4.045612149639055e-05,0.00010144129191758111,5.974915256956592e-05,0.0002707447565626353,0.0008680152823217213,0.018022866919636726,0.9614719152450562
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,1.3492490325006656e-05,2.0816096366615966e-05,2.456575930409599e-05,2.303226210642606e-05,2.4386163204326294e-05,4.841001646127552e-05,3.051007843168918e-05,2.540338391554542e-05,1.040755432768492e-05,8.77453203429468e-06,6.324184141703881e-06,1.4981699678173754e-05,1.5839086699998006e-05,8.09701032267185e-06,8.412975148530677e-06,2.137941373803187e-05,0.0003808155015576631,0.000536849838681519,0.008994718082249165,0.06326056271791458,0.07339917123317719,0.04583841189742088,0.15640835464000702,0.44430607557296753,0.9183327555656433,0.9476208686828613,0.94782954454422,0.9729859232902527,0.979619026184082,0.9881795644760132,0.9566426277160645,0.9911183714866638,0.9993316531181335,0.9994175434112549
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,7.287343350981246e-07,1.316354200753267e-06,1.12884629288601e-06,1.538558990432648e-06,1.309858021159016e-06,1.0519459465285763e-05,1.5604715372319333e-05,2.668011984496843e-05,5.046574733569287e-05,1.0785928679979406e-05,3.873097011819482e-05,6.046228918421548e-06,4.958303634339245e-06,3.9988399294088595e-06,4.6652967284899205e-06,4.4938933569937944e-06,1.0515040230529848e-05,4.345379238657188e-06,4.0933736045190017e-07,4.9212168562462466e-08,3.2348967238249315e-07,1.8003558466261893e-07,1.126773625514943e-07,2.1209696399182576e-07,4.093260130844101e-08,5.493153309998888e-08,8.41178291466349e-08,1.4537963011207466e-07,1.8177536276198225e-07,6.107087813234102e-08,1.8852237815281114e-07,7.219350663945079e-07,1.3568409507058732e-08,1.9339019274866587e-08
The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,6.355019650072791e-06,1.3238173778518103e-05,1.5537575563939754e-06,2.5332522000098834e-06,2.0450991087272996e-06,5.650806542689679e-06,5.040606538386783e-06,1.7028381989803165e-05,7.078728231135756e-06,2.254496848763665e-06,1.4613718803957454e-06,1.6035105545597617e-06,9.313071132055484e-07,3.1044858133100206e-06,1.4012557585374452e-06,1.4669866459371406e-06,8.455974602838978e-05,7.801836909493431e-05,0.0002082349092233926,0.0005598538555204868,0.0017280117608606815,0.007619507610797882,0.007797732017934322,0.026977678760886192,0.044508907943964005,0.45053791999816895,0.7241544723510742,0.9047485589981079,0.9675058722496033,0.9664915204048157,0.9395760297775269,0.8566591143608093,0.989166796207428,0.9890097975730896
