explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,0.0012852501822635531,0.0006056195707060397,0.0002516755776014179,0.00011275619181105867,0.0002657286240719259,3.7706788589275675e-06,6.904377187311184e-06,8.48250710987486e-05,0.0006161579512991011,0.00028694351203739643,0.0001010872729239054,1.2654962119995616e-05,1.2758517186739482e-05,2.0467590729822405e-05,8.454230555798858e-05,4.8215792048722506e-05,0.0017356789903715253,0.005222006235271692,0.0051315827295184135,0.016171950846910477,0.06336929649114609,0.4754602611064911,0.6434846520423889,0.3005402386188507,0.9874038696289062,0.9807573556900024,0.9431501030921936,0.9573599696159363,0.9806293845176697,0.9500107169151306,0.7990806698799133,0.25390109419822693,0.080360047519207,0.7874895334243774
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,0.00016397936269640923,0.0002434776397421956,9.4102397270035e-05,0.00030105299083516,0.0036053082440048456,0.0014979054685682058,0.00043124708463437855,0.0004163756675552577,0.009041978977620602,0.0009804378496482968,0.0041240812279284,0.0011301067424938083,0.0014025220880284905,0.0005949390470050275,0.0009070724481716752,0.03313383087515831,0.03172986954450607,0.042822930961847305,0.19700852036476135,0.07000920921564102,0.10413237661123276,0.2092028558254242,0.19970914721488953,0.0928775742650032,0.09703990817070007,0.04290388897061348,0.00405396381393075,0.0015409276820719242,0.001979137072339654,0.006692700088024139,0.004159996751695871,0.0017144723096862435,0.40789318084716797,0.4678117632865906
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,3.677001586765982e-05,6.920965006429469e-06,3.917547473974992e-06,6.250166188692674e-05,4.0442195313517004e-05,5.415476698544808e-05,9.647207480156794e-05,5.612699533230625e-05,0.00032414935412816703,2.345346365473233e-05,1.3703363947570324e-05,1.3413647138804663e-05,9.857771146926098e-06,4.1954659536713734e-05,1.1962947610300034e-05,2.979245664391783e-06,0.00024346575082745403,0.00031069671967998147,0.0099977757781744,0.007250411901623011,0.015417221933603287,0.08226370811462402,0.018321162089705467,0.007843120023608208,0.03884957730770111,0.050467249006032944,0.39526477456092834,0.24145954847335815,0.04005678743124008,0.026964297518134117,0.01671101711690426,0.0008724223007448018,0.5411407947540283,0.9643753170967102
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,5.85509997108602e-06,3.4103807138308184e-06,1.8585928955872077e-06,6.345304655042128e-07,1.1409480293878005e-06,4.712147529062349e-06,5.475253601616714e-06,1.1358650198189935e-07,1.163711431217962e-06,4.160123808105709e-06,1.6610783859505318e-06,1.3443661828205222e-06,7.009630280663259e-06,1.4140451639832463e-05,6.3633715399191715e-06,8.569396413804498e-06,0.00020157972176093608,0.00021809320605825633,9.652064181864262e-05,0.00018055651162285358,0.000286110705928877,0.0001791258982848376,0.0005323126679286361,0.032602377235889435,0.0017738986061885953,0.007093635853379965,0.0031855334527790546,0.0036727532278746367,0.0001129171287175268,0.000461384654045105,0.0014424389228224754,0.0013955578906461596,0.07159175723791122,0.2677919566631317
California is the most,The bear flag state is the most,California,The bear flag state, populous,5.985638722449949e-07,1.4234176433092216e-06,1.5310629351006355e-06,1.0534531611483544e-06,7.20838102097332e-07,5.580006927630166e-07,1.816813323785027e-06,8.475184586131945e-06,2.462418251525378e-06,3.253901013522409e-06,1.959538622031687e-06,9.221396339853527e-07,3.8629730170214316e-07,1.4787177349262492e-07,1.5642635275980865e-07,3.355280000505445e-07,2.854535807728098e-07,1.90040532288549e-06,8.788087143329903e-06,0.00024044886231422424,0.00036338131758384407,7.529614958912134e-05,0.00020378561748657376,0.004089601803570986,0.004698704928159714,0.0068290866911411285,0.02680068276822567,0.006632400210946798,0.006083618383854628,0.01907082088291645,0.036183957010507584,0.06610339879989624,0.649124026298523,0.9438538551330566
California is the most,The golden bear state is the most,California,The golden bear state, populous,7.217348070298613e-07,1.3921910522185499e-06,2.149158262909623e-06,1.1565382465050789e-06,1.1702168194460683e-06,1.2500720458774595e-06,4.269964847480878e-06,2.1768973965663463e-05,9.573060196998995e-06,5.863164005859289e-06,6.489749921456678e-06,9.024872156260244e-07,5.607910793514748e-07,2.0040427273215755e-07,1.0215621841780376e-06,9.675619594418094e-07,1.7440584088035394e-06,8.499008799844887e-06,2.2551068468601443e-05,0.0013304445892572403,0.00102542235981673,4.1581064579077065e-05,0.00022120650100987405,0.010122042149305344,0.029346125200390816,0.025238847360014915,0.04159965366125107,0.05373238027095795,0.03859943151473999,0.1409662961959839,0.21615251898765564,0.3891335725784302,0.801158607006073,0.9438538551330566
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,4.246237949701026e-05,1.6730369679862633e-05,9.461793524678797e-06,8.155880095728207e-06,7.679095688217785e-06,1.7504802372059203e-06,2.9383832611529215e-07,2.7037901872972725e-06,1.290753425564617e-05,1.0829761777131353e-05,9.44658495427575e-06,2.031890289799776e-06,4.134329628868727e-06,5.6192511692643166e-05,1.6206684449571185e-05,6.860004214104265e-05,0.00012461190635804087,8.076040830928832e-05,0.0013554401230067015,0.009541720151901245,0.010944925248622894,0.017835797742009163,0.008698404766619205,0.0627787709236145,0.07226106524467468,0.17081137001514435,0.05470401793718338,0.05836100876331329,0.12772352993488312,0.052745405584573746,0.039232902228832245,0.009207328781485558,0.09056086093187332,0.041050996631383896
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,0.0001486162655055523,9.056376438820735e-05,2.610004594316706e-05,5.326169230102096e-07,1.948109911609208e-06,3.9051674320944585e-06,8.570185627831961e-08,8.849227128848725e-08,2.8404673457771423e-07,1.1069930394569383e-07,1.4533383136949851e-06,2.661423366134841e-07,6.556275593538885e-07,2.0956721868969908e-07,5.741943823522888e-06,9.80641198111698e-06,4.5883702114224434e-05,7.460419146809727e-05,5.8814398471440654e-06,2.8455287974793464e-06,1.4755247548237094e-06,6.330625637929188e-06,8.848486322676763e-05,4.454468944459222e-05,2.2915162844583392e-05,2.6393956432002597e-05,4.25574035034515e-06,1.0452582728248672e-06,2.502023198758252e-05,3.7494994558073813e-06,9.866291293292306e-06,2.130281927748001e-06,0.1185317188501358,0.0024975331034511328
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,1.2639792657864746e-05,2.9213761081336997e-06,9.116760338656604e-06,1.2652860277739819e-05,1.2154472642578185e-05,0.00012025023170281202,6.178492913022637e-05,8.940878615248948e-05,2.7748104912461713e-05,3.288342122687027e-05,6.633038537984248e-06,5.852510639670072e-06,1.8282176824868657e-05,7.088370693963952e-06,7.399900368909584e-06,0.00011978936527157202,0.0006108948728069663,0.0016462791245430708,0.002386517357081175,0.0010771435918286443,0.01150780450552702,0.1254550814628601,0.25446364283561707,0.07738276571035385,0.3006908893585205,0.3578115999698639,0.3884340822696686,0.4918340742588043,0.4606887400150299,0.08247865736484528,0.3792365789413452,0.17731605470180511,0.3910137414932251,0.4291723370552063
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,7.791307143634185e-05,0.00010260883573209867,2.929846777988132e-05,1.2904419236292597e-05,1.839286051108502e-05,2.4725763069000095e-05,4.7464152885368094e-05,6.653838499914855e-05,0.00013282742293085903,9.419839625479653e-05,2.077932185784448e-05,0.00011515947699081153,3.4416156267980114e-05,4.74767766718287e-05,9.17298675631173e-05,2.4336111891898327e-05,0.0008787652477622032,0.00029948263545520604,0.0010456040035933256,0.0002720839693211019,0.0036385220009833574,0.009666544385254383,0.001411896082572639,0.0035761729814112186,0.0019677276723086834,0.0026375146117061377,0.0012226579710841179,0.0025548760313540697,0.0006480459123849869,0.00024151390243787318,0.0009678005590103567,0.003976603038609028,0.07770166546106339,0.1039402186870575
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,3.1525923986919224e-05,2.9644746973644942e-05,1.2802388482668903e-05,3.26583358400967e-05,4.091588198207319e-05,1.5851290299906395e-05,1.700556640571449e-05,2.102666076098103e-05,3.855779141304083e-05,0.0003821282589342445,0.0008358368650078773,0.001878625713288784,0.0006506938952952623,0.00040574875310994685,0.00031897122971713543,7.939718489069492e-05,0.00015439580602105707,0.00012206711835460737,0.00027632771525532007,0.0006641683867201209,0.0009390206541866064,0.005335220601409674,0.010434656403958797,0.008447205647826195,0.10199345648288727,0.22839520871639252,0.08520705252885818,0.08466149121522903,0.01155171263962984,0.006872061174362898,0.0182797834277153,0.04266295209527016,0.7589750289916992,0.6258741617202759
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,7.737104169791564e-05,0.00015005932073108852,0.0009010879439301789,0.0011327745160087943,0.0003623044758569449,0.0013085504760965705,7.407931116176769e-05,0.0013295046519488096,0.00015488278586417437,4.1400297050131485e-05,4.99451816722285e-05,1.426878498023143e-05,1.3614396266348194e-05,0.0004686455358751118,0.0008065559668466449,0.002600078471004963,0.00026038227952085435,0.0023753121495246887,5.203163163969293e-05,2.8571803341037594e-05,5.46291921637021e-05,1.8769589587463997e-05,1.9100927602266893e-05,0.0003282907127868384,8.764905032876413e-06,7.615664799232036e-05,0.0005588236963376403,4.879555490333587e-06,5.9924324887106195e-05,0.0001091387530323118,0.00012169788533356041,2.2031319531379268e-05,0.004750293679535389,0.00014276531874202192
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,1.6000058167264797e-05,3.2717057365516666e-06,1.4523062645821483e-06,2.611959644127637e-05,9.271514500142075e-06,3.14398312184494e-05,2.78997117675317e-06,1.0752341040642932e-05,7.746360097371507e-06,3.64674951924826e-06,1.3414469322015066e-05,1.2930481716466602e-06,2.94142910206574e-06,1.9455003439361462e-06,4.6423163439612836e-05,1.138380503107328e-05,1.1646525308606215e-05,1.995854290726129e-05,3.0080749638727866e-05,2.290210068167653e-05,0.00011492033809190616,1.0008910066972021e-05,0.00019373449322301894,8.080665429588407e-05,0.00012843766307923943,0.04574308171868324,0.17767231166362762,0.39199337363243103,0.8995062112808228,0.6320712566375732,0.6840810179710388,0.8836065530776978,0.9441554546356201,0.9879696369171143
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,7.528367859777063e-06,1.1723192727686182e-07,2.6407883524370845e-07,6.608381397654739e-08,4.3510260638868203e-07,4.426927802114733e-08,6.641594296752373e-08,7.869435592056107e-08,6.359336168770824e-08,1.17393113896469e-07,1.2766737711444875e-07,7.006951108223802e-08,2.3230366519300105e-09,1.672430371968403e-08,2.673689358800857e-08,1.3945085086675135e-08,2.121666540233491e-07,8.734192391557372e-08,9.275292995880591e-07,1.8486614905555143e-08,2.0488922558570266e-08,1.0458503396648666e-08,9.389619748390032e-08,5.700610472558765e-07,4.566370535030728e-07,4.1135371020573075e-07,2.2585352610349219e-07,8.501966419771634e-08,1.9437510445641237e-07,2.959635310162412e-07,3.4710778891167138e-06,5.732092176913284e-06,0.03228813782334328,0.04865109175443649
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,0.02175258845090866,0.007926912046968937,0.06408065557479858,0.02287619560956955,0.12956538796424866,0.4898468554019928,0.8244779706001282,0.9340280890464783,0.6401220560073853,0.9067255854606628,0.984124481678009,0.9754109382629395,0.9625364542007446,0.965009868144989,0.9994539618492126,0.9780976176261902,0.9415957927703857,0.931776225566864,0.9003442525863647,0.9703312516212463,0.996954083442688,0.9975922107696533,0.9956652522087097,0.9995323419570923,0.993985116481781,0.994882345199585,0.9990591406822205,0.999980092048645,0.9997885823249817,0.9998519420623779,0.9970341920852661,0.8888171315193176,0.901576042175293,0.9564973711967468
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,0.00027017464162781835,0.00017563096480444074,5.61242486583069e-05,2.5559838832123205e-05,8.900068496586755e-05,0.0001558898511575535,5.1175036787753925e-05,0.0002417053619865328,8.984099258668721e-05,0.0002632418181747198,0.00012666682596318424,2.4183720597648062e-05,0.00013387220678851008,3.759875107789412e-05,4.005336813861504e-05,4.9955120630329475e-05,0.000232946767937392,0.0003665628610178828,0.0001752412790665403,0.0003425671311561018,0.00029416376492008567,0.0006943336920812726,0.00010027710231952369,5.180586231290363e-05,0.0004288785858079791,0.0004352080577518791,0.0003424398601055145,7.993400504346937e-05,7.018795258773025e-06,2.545632924011443e-06,1.4380386801349232e-06,1.1286443623248488e-05,0.7012693881988525,0.025493206456303596
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,2.0956302250851877e-05,9.169101758743636e-06,5.338726168702124e-06,5.734889327868586e-06,2.7907060484722024e-06,6.305185138444358e-07,3.4150264127674745e-07,5.56914642402262e-07,8.141028615682444e-07,1.0284777545166435e-06,1.4109182302490808e-06,2.99184307550604e-06,1.091662738872401e-06,1.439012248738436e-05,2.081466618619743e-06,7.102571544237435e-06,8.912011253414676e-06,3.3432534110033885e-05,7.597475632792339e-05,0.001341017778031528,0.001066872151568532,0.0014925799332559109,0.004060220438987017,0.013051767833530903,0.06151190772652626,0.05489936098456383,0.04855075851082802,0.009629683569073677,0.001065605552867055,0.0004079798236489296,0.00011295187869109213,8.788257400738075e-05,0.008308717049658298,0.011157154105603695
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,2.152085016859928e-06,4.043606054437987e-07,2.9453204319906945e-07,7.238564876388409e-07,5.340868938219501e-07,3.768516592117521e-07,6.983472644606081e-08,1.2976283869647887e-07,2.7494772680825008e-08,4.791817218574579e-07,1.0741617728626807e-07,2.7178813866157725e-08,6.995681900434647e-08,5.640623612634954e-07,1.1161808970427956e-06,2.2785357032262255e-06,2.0185836547170766e-05,0.009807509370148182,0.00272975186817348,0.036547400057315826,0.3148127496242523,0.6964101791381836,0.39243224263191223,0.7959720492362976,0.9564841389656067,0.8760306239128113,0.9543935656547546,0.9742588996887207,0.6873634457588196,0.7663914561271667,0.1592666208744049,0.12149679660797119,0.018022866919636726,0.9614719152450562
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,6.850154750281945e-05,9.339045936940238e-05,4.664512744056992e-05,0.00018237251788377762,0.0001535992050776258,0.00014219494187273085,4.9105281505035236e-05,0.00011044284474337474,4.0218594222096726e-05,1.064980369847035e-05,1.512071776232915e-05,3.1669562304159626e-05,2.555785067670513e-05,4.7336521674878895e-05,8.149069617502391e-05,3.8240257708821446e-05,0.004151528235524893,0.008511943742632866,0.22150768339633942,0.6922115683555603,0.4506942629814148,0.16270793974399567,0.1319824755191803,0.13241249322891235,0.9764519333839417,0.9829208254814148,0.9829365015029907,0.9925971031188965,0.9931567311286926,0.9915409684181213,0.8999060392379761,0.9945922493934631,0.9993316531181335,0.9994175434112549
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,1.3757455974428012e-07,1.947851302475101e-08,2.39695793879946e-07,1.407769900652056e-07,1.1148823375606298e-07,3.2050534173322376e-06,3.37762458002544e-06,6.705477630930545e-07,5.586537554336246e-06,2.526585603845888e-06,1.5374142094515264e-05,2.35204174714454e-06,7.093189537954459e-07,4.514385807397048e-07,9.809542689254158e-07,2.752288139618031e-07,1.0841674793482525e-06,1.3001613297092263e-07,1.1723677140196287e-08,1.3575381929697983e-09,2.731910031528173e-09,1.994576948050053e-09,6.043853062465132e-08,1.4774217049762228e-07,6.101272020941906e-08,1.1040204128676123e-07,6.51795417638823e-08,2.170477131357984e-07,4.037831615733012e-07,6.29737201052194e-07,3.285129537289322e-07,4.1283834661953733e-07,1.3568409507058732e-08,1.9339019274866587e-08
The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,2.822646592903766e-06,1.6686093658790924e-05,1.2306347798585193e-06,1.369270194118144e-06,1.6717478501959704e-05,2.05165797524387e-05,3.5279513213026803e-06,1.096565119951265e-05,8.896070539776701e-06,4.966912456438877e-06,1.3366041457629763e-05,6.415014013327891e-06,4.086317858309485e-05,1.4817399460298475e-05,2.1119996745255776e-05,5.365165634430014e-06,4.570242890622467e-05,2.426476203254424e-05,3.488592483336106e-05,0.0002983596932608634,0.00032348863896913826,0.0013391287066042423,0.039123136550188065,0.03139641508460045,0.012786831706762314,0.47670796513557434,0.5282576084136963,0.4188363254070282,0.7656700611114502,0.677210807800293,0.8097328543663025,0.2470952272415161,0.989166796207428,0.9890097975730896
