Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,1.764144941240886e-09,6.1367422858893406e-06,2.6308287033316446e-06,8.44911664898973e-06,3.7130232612980762e-06,6.371342351485509e-07,3.327395006635925e-06,8.273340199593804e-07,3.31142388176886e-07,2.0910219333813984e-08,2.857764691555076e-09,8.324675948578886e-10,0.0001903028169181198,4.937221092404798e-05
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,2.08899336939794e-06,1.4228526197257452e-05,9.200036288348201e-08,1.8652609696800937e-06,8.45100475999061e-06,7.059966833367071e-07,1.4968817652061261e-07,3.4270804860625503e-08,1.3150029509745309e-08,6.361522537190467e-06,1.4871854546072427e-05,2.9541499316110276e-05,3.4326938475714996e-05,7.732910307822749e-05
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,1.1050806278944947e-05,5.9387039073044434e-05,5.258973396848887e-05,7.78925750637427e-05,8.126667125907261e-06,1.4870885024720337e-05,1.0456672043801518e-06,1.4470299447566504e-06,9.318195992591427e-08,9.993390222007292e-07,8.6184909378062e-06,8.513169632351492e-06,5.710366531275213e-05,0.00018027036276180297
13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,1.5541563698207028e-06,2.855760158126941e-06,3.389570110812201e-06,0.0008153741364367306,5.330124622560106e-06,9.290958587371279e-06,9.798263818083797e-06,2.256408606626792e-06,8.036412850742636e-07,9.66016067138753e-09,1.2814356864510046e-07,3.051790764541096e-10,8.476534389956214e-07,1.0843669770110864e-05
14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,2.7961999649050995e-07,1.176672640212928e-06,5.071030955150491e-06,2.7471256203170924e-07,8.842970089517621e-08,5.043968442919322e-08,3.779844348628103e-07,6.790758675379038e-07,6.614479275413032e-08,2.1881746761209797e-06,4.397341513140418e-08,8.854526889479075e-09,0.002522627590224147,0.0007949296268634498
15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,1.5330751779174534e-08,2.5749773158167955e-07,3.9005752228149504e-07,3.8398571632569656e-05,3.136059604003094e-06,3.192814119756804e-06,2.2494853624266398e-07,1.2743115451741005e-09,7.653810918384352e-11,9.276184442796875e-08,2.786736672533152e-07,1.2344291633326065e-07,4.664736934500979e-06,5.212684300204273e-06
16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,5.250463345873868e-06,7.841030935651361e-08,1.2936087046000466e-07,1.5289728594325425e-07,8.22614936168975e-07,2.8997826575505314e-06,1.366627998322656e-06,1.3567987480200827e-06,1.4586265706384438e-06,7.543969786638627e-06,1.3701560419576708e-05,2.2870499378768727e-05,0.00011316976451780647,0.0001679572742432356
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,5.211038569541415e-07,3.449743599048816e-05,0.00029061996610835195,0.0010826033540070057,0.00038057653000578284,0.00047884159721434116,8.801465446595103e-05,0.00010359575389884412,8.603732567280531e-06,2.3026883511079177e-08,4.5563535877590766e-07,1.4532109737785959e-08,0.0015453097876161337,0.0006742554251104593
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,2.1999287582730176e-06,1.8365597497904673e-05,7.506889119213156e-07,7.010151903408257e-10,1.7665402474165148e-10,2.369556773018644e-10,1.0585480936242675e-08,6.523610124320456e-11,6.219254972128496e-11,1.3906100229665874e-11,2.565917200936241e-10,3.432116146839803e-09,0.00010031083365902305,0.00010867132368730381
19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,3.4636614145711064e-05,0.0001986761490115896,2.3500413590227254e-05,7.2684892984398175e-06,8.317912579514086e-05,3.985259172623046e-05,3.1649349239160074e-06,9.559890656873904e-09,7.171463867194916e-09,1.4266915115968004e-07,2.6809416908690764e-07,7.105491195424918e-11,7.592391739308368e-06,1.7091686459025368e-05
20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,2.0636353781355865e-07,5.230285751167685e-07,7.856476713641314e-07,8.720661526240292e-08,6.450672884739106e-08,6.807239660844289e-09,1.8834214188245824e-08,3.2753702527976714e-10,9.363199104939213e-11,1.7927476392287645e-08,1.7185499245897518e-08,1.8206895546768465e-08,8.251595863839611e-05,7.807506335666403e-05
21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,1.1634747920652444e-07,1.825571729341391e-07,3.607625694712624e-05,7.959160575410351e-05,0.00010346370254410431,4.193267159280367e-05,4.7086417907848954e-05,5.5455755500588566e-05,0.00015823208377696574,2.3770402549416758e-05,4.328987415647134e-05,4.593037374434061e-06,0.00022645716671831906,0.00023772833810653538
22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,8.337563599525311e-07,1.5757799474158674e-06,8.162323865690269e-06,8.848034667607863e-06,4.7476723921136e-06,8.094326062746404e-07,1.9140280471674487e-09,1.1426103441181112e-07,1.0711555376019533e-07,1.143493705058063e-06,2.0386264054650383e-07,1.5807893660735317e-08,8.704825449967757e-05,7.568917499156669e-05
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,0.00012745095591526479,4.769655060954392e-05,8.342812361661345e-05,3.429640173635562e-06,2.1136165173629706e-07,1.0815789863727332e-07,1.0297646895196522e-06,3.868623110747649e-08,4.475571131479228e-07,6.331574695650488e-06,2.883387196561671e-06,1.6228210597546422e-07,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,2.2325491954688914e-05,0.0042340997606515884,8.651286771055311e-05,5.038810741098132e-06,3.2003353567233717e-07,3.682890508116543e-07,2.15166528505506e-06,7.891802852100227e-06,2.66360400402732e-09,1.6382699641326326e-08,1.2675911431614395e-09,2.010632726978656e-08,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,9.546380397296161e-08,1.0516737347643357e-05,3.317877053632401e-05,2.971408093799255e-06,2.2737717486620568e-08,8.65523134052637e-07,5.530815542442724e-06,1.820471595692652e-07,8.579670662811623e-08,3.418412219957645e-08,5.686600523802099e-09,1.8254063434142154e-06,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,3.697627448673302e-08,5.063263301963161e-07,2.036420482909307e-06,5.756978680437896e-07,8.381100542464992e-07,2.874818108011823e-07,2.337542159835948e-09,1.8127163059489249e-07,6.773221628009196e-08,3.619924200393143e-06,8.826881639834028e-06,7.086950063239783e-06,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,7.605920472997241e-06,0.00023202989541459829,3.26621848216746e-05,5.200521627557464e-05,3.836995801975718e-06,3.4450106340955244e-06,2.480865646248276e-08,1.0535670114109053e-09,4.4741842175621827e-11,2.631760920301929e-10,6.22302695485466e-11,9.87574050315132e-11,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,6.849118562968215e-06,1.357430392090464e-05,1.8655544408829883e-05,7.668188004572585e-07,2.555900380230014e-07,3.799155820161104e-06,1.5136816955418908e-07,2.3655331915506395e-07,4.116401669307379e-06,3.46509182236332e-06,1.1778049469057805e-07,4.732060965295659e-09,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,4.5701222006755415e-06,7.743699825368822e-06,1.7244057744392194e-05,8.809593055048026e-06,1.3577075606008293e-06,9.413701818061782e-09,5.450129265227588e-06,0.00012166616215836257,0.0002245641517220065,0.006560740526765585,0.0014675661223009229,0.0002437332586850971,7.097119669197127e-05,0.00019712361972779036
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",3.7035785993566606e-08,2.6034336997327046e-07,6.730961388257128e-08,8.966689165390562e-06,1.2783075362676755e-06,4.027545583085157e-05,2.736218675636337e-06,1.2662885637837462e-05,1.0501858014322352e-05,7.39039751351811e-06,5.204091394261923e-06,6.426326990549569e-07,0.0020798014011234045,0.0010196128860116005
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,2.5761738697838155e-07,3.421436929329502e-07,9.98245468508685e-06,4.934605021844618e-05,0.00017504113202448934,0.0002376494085183367,0.0008554854430258274,0.0025289796758443117,0.008882365189492702,0.0008910190663300455,0.0002773150335997343,0.0007027264218777418,0.0009914577240124345,0.0019928528927266598
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,0.0018688075942918658,2.072169809252955e-05,2.3519958176621003e-06,1.43042839795271e-07,1.440169285160664e-06,1.1668911383821978e-06,2.2563483071280643e-05,2.914883225457743e-06,4.257687760400586e-05,1.826419793360401e-05,8.550946222385392e-05,2.4192400815081783e-05,0.0003493114490993321,0.0005828180001117289
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",8.337638064404018e-06,0.00019068272376898676,0.0001646508026169613,4.3426501861176803e-07,4.020934341042448e-08,5.668245428580576e-09,1.4241077224141918e-06,3.0231340986119903e-08,8.138749194586126e-07,7.606075087096542e-06,9.921702570636626e-08,4.816781196126385e-09,0.00020421941007953137,0.00010006852971855551
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,1.4428535699551048e-08,2.599013504411829e-10,1.1113794329276061e-09,1.7068835234113067e-10,3.658760360653046e-12,3.842499929351817e-10,1.3183221181378713e-10,2.8150199185561497e-12,8.837431857817123e-15,2.121667819798595e-15,6.80757468032525e-17,1.0708531449950135e-15,0.00010900602501351386,1.4419292710954323e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,2.732235770963598e-05,0.00010061549255624413,0.0001275452523259446,2.8772717996616848e-05,4.650137839234958e-07,5.177514594834065e-06,5.24598071933724e-05,1.922342744364869e-05,3.75113268091809e-06,1.847032763180323e-06,1.6964527560503484e-08,9.075394302726636e-08,0.00011011907190550119,7.56437802920118e-05
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,1.5779281881123097e-08,5.037385903960967e-07,9.774554428076954e-07,2.1997644580551423e-05,3.423956877668388e-05,1.2620997722478933e-06,5.416231033450458e-06,6.472318546002498e-06,3.63172972583925e-07,3.8092974818937364e-07,1.606214965477193e-07,4.177990842180179e-09,1.0889211807807442e-05,9.50589219428366e-06
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,1.206205979542574e-06,3.459623343360363e-08,6.14086786754342e-07,1.2787414682691178e-08,4.446351342668464e-10,2.481579031154979e-08,5.017424697939532e-09,1.1048477688291314e-09,1.2045804353988387e-08,7.726563211463144e-08,8.513679006227903e-08,1.1229141172464097e-08,0.00021618156461045146,0.00012057532148901373
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,9.363513527205214e-05,0.0012077020946890116,8.745227205508854e-06,9.223664164892398e-06,7.113958872650983e-06,1.2186081221443601e-05,3.418339019845007e-06,4.989338009409039e-08,3.650300328672529e-08,5.642579253617441e-06,2.8519436909846263e-06,1.705483373370953e-05,4.3531432311283424e-05,0.00012326259457040578
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,2.9018432101679537e-08,3.517126003771409e-07,6.019945431035012e-07,2.3757806957291905e-06,7.315156108234078e-05,5.9888599935220554e-05,1.0470783308846876e-05,2.193116870330414e-06,8.79786784935277e-06,0.0005492016789503396,0.0001236034877365455,3.929856757167727e-05,1.3608846529677976e-05,3.3147040085168555e-05
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",2.5076323595385475e-07,5.127904501023295e-08,6.5031449594243895e-06,1.0520367368371808e-06,5.461559339892119e-05,0.000154699562699534,0.0013412331463769078,0.011729242280125618,0.00491784792393446,0.014544765464961529,0.030389128252863884,0.0007329102954827249,0.0012707054847851396,0.004670420195907354
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",3.5580551838165775e-08,1.846742406996782e-06,5.982758921163622e-06,4.955109943693969e-06,1.0551671039138455e-05,4.5748308252768766e-07,1.639356206339926e-08,2.869739290645157e-08,2.142018047379679e-07,4.778929110216268e-07,5.180972493690206e-06,8.738244332562317e-07,5.902039447391871e-06,7.258941877807956e-06
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,1.276855527976295e-07,2.534592385927681e-05,5.688226883648895e-05,6.043741086614318e-05,3.509618909447454e-05,9.872195732896216e-06,5.620169758913107e-05,6.617896724492311e-05,2.7378137019695714e-05,1.2533455446828157e-05,6.702013706672005e-06,6.9479642661463e-07,5.33457432538853e-06,1.6099222193588503e-05
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,6.195945978504369e-09,6.080906018723908e-07,7.997161446837708e-06,4.352890300651779e-06,1.2645120477827732e-05,9.731440513860434e-06,2.109689921780955e-05,1.4289765204011928e-05,4.822621485800482e-05,0.000135002686874941,0.00022602589160669595,0.0003960711765103042,2.0116474843234755e-05,3.722566179931164e-05
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",7.155094408517471e-06,7.336351700359955e-05,6.180437048897147e-05,3.568238389561884e-05,2.9491857276298106e-06,2.9848578719793295e-07,3.8254529499681666e-07,1.2563812106236583e-06,8.296984788103146e-08,0.00019049203547183424,0.00026049555162899196,2.6981406335835345e-05,2.5654737783042947e-06,1.382392474624794e-05
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,1.558687108627055e-05,2.5719702989590587e-07,5.029784733778797e-05,8.746091043576598e-05,0.0026785440277308226,0.15312033891677856,0.0026057700160890818,0.0025778457056730986,0.002651098882779479,9.768405107024591e-06,7.238806460918568e-07,5.509620677912608e-06,0.0018070506630465388,0.005009065847843885
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,6.918870440131286e-06,7.477186159121629e-08,3.4171286245054944e-08,1.4353145161294378e-07,7.639908403689333e-07,4.715294465995612e-08,3.950869142954616e-08,3.0920106475207376e-09,4.62927012279124e-08,3.821324333352916e-12,4.882145798745796e-10,2.936682674814506e-09,0.0005017031216993928,0.00013082358054816723
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",8.757933755987324e-07,0.00026442360831424594,4.167207225691527e-05,0.0001636300003156066,7.621268014190719e-05,2.4119957743096165e-05,8.614132639195304e-06,6.572311690433708e-07,3.142523041788081e-08,1.2522730075126276e-10,5.743782728086233e-13,8.242808020343662e-13,2.9411075956886634e-05,7.105721579137025e-06
48,The spouse of Selena is,The spouse of the performer of Cien Años is,Selena,the performer of Cien Años, Chris Pérez,2.666116870386759e-06,4.149845608480973e-06,2.4221755712261483e-09,2.060842462014989e-06,1.336607601842843e-05,3.309293333586538e-06,3.5340315207577078e-06,1.3525907888833899e-05,1.0778034464919983e-07,1.487640361119702e-06,7.143386483221548e-06,5.307722403813386e-06,8.231681363213283e-07,1.2596203305292875e-05
49,Mansoor Khan received the,The director of Jo Jeeta Wohi Sikandar received the,Mansoor Khan,the director of Jo Jeeta Wohi Sikandar, Filmfare Award for Best Director,5.7944595788228526e-09,1.1222559237467067e-07,7.270037372109073e-08,3.9595410283865817e-10,3.178676521997659e-08,2.351482777385172e-07,1.7845813715666736e-07,7.56198232920724e-08,3.3381874686710944e-07,2.4573340584588266e-10,6.297549721284712e-12,3.7364629077406286e-14,0.00023058010265231133,1.7617241610423662e-05
50,The country of citizenship of Bart Sibrel is,The country of citizenship of the director of Astronauts Gone Wild is,Bart Sibrel,the director of Astronauts Gone Wild, American,2.454094556014752e-06,2.823174554578145e-06,1.4563469449058175e-05,2.7823483833344653e-05,2.4559698719173184e-09,2.0628445440706855e-07,4.7196157538564876e-05,1.5651028661523014e-05,2.45965429712669e-06,7.547315181000158e-05,5.1793093007290736e-05,3.576672315830365e-05,0.00020560166740324348,0.00017843519162852317
51,The place of birth of Muhammad Ali Jinnah is,The place of birth of the spouse of Emibai Jinnah is,Muhammad Ali Jinnah,the spouse of Emibai Jinnah, Karachi,1.5717132484383e-08,6.146281975816237e-06,3.489599521344644e-06,1.662720023887232e-06,4.800439455721062e-06,5.5168951803352684e-05,2.271224275318673e-06,2.6628160867403494e-06,9.655298526922707e-06,2.5628311050240882e-05,0.00619994243606925,0.10923220962285995,1.261148281628266e-05,0.00012782502744812518
52,The place of birth of Jelena Zrinska is,The place of birth of the spouse of Francis I Rákóczi is,Jelena Zrinska,the spouse of Francis I Rákóczi, Ozalj,4.495569498885743e-07,6.532810061798955e-07,6.30961860537127e-09,1.2596550732268952e-05,3.5534224025468575e-06,6.952818694117013e-06,1.0393086995463818e-05,1.5109192474938027e-07,6.9609050115104765e-06,2.548324118833989e-06,1.2778448763128836e-05,2.289234316776856e-06,2.496216211511637e-06,7.828451998648234e-06
53,The place of birth of W. P. Kellino is,The place of birth of the director of Pay Box Adventure is,W. P. Kellino,the director of Pay Box Adventure, London,3.151293981318304e-07,1.8168590031564236e-05,9.806080925045535e-07,4.169909971096786e-06,1.712922568231079e-07,1.330210920968966e-06,2.6176633127761306e-07,1.1167143654233769e-08,7.580595764826448e-13,2.0442012611723154e-13,2.8485284335293126e-14,4.6824613630924716e-11,0.00040227005956694484,0.0001322754833381623
54,The employer of Chip Gubera is,The employer of the director of Academy of Doom is,Chip Gubera,the director of Academy of Doom, University of Missouri,9.878637907689836e-10,1.995512235453134e-07,1.4717014664711314e-06,4.931629064230947e-06,4.6210261643864214e-06,2.1950871087028645e-05,0.0001246382889803499,3.277026189607568e-05,4.838994573219679e-05,0.00010900951019721106,9.968135117333077e-08,6.311257072511012e-12,4.1720377339515835e-05,4.668848850997165e-05
55,The place of birth of Lacy J. Dalton is,The place of birth of the performer of Slow Down is,Lacy J. Dalton,the performer of Slow Down, Bloomsburg,1.4610856169383624e-06,1.930949838424567e-05,9.936045444192132e-07,3.376838151325501e-07,7.392038647857646e-10,5.852821782781348e-09,7.467734874921916e-09,2.799322232349688e-11,2.1589688045144106e-13,2.68397148039598e-13,6.081887143699009e-15,1.0819829190586439e-12,5.40570035809651e-05,2.991292240039911e-05
56,The place of birth of Salvatore Piscicelli is,The place of birth of the director of Blues metropolitano is,Salvatore Piscicelli,the director of Blues metropolitano, Pomigliano d'Arco,1.1734822891185104e-08,2.65163304646876e-08,1.4035982154325666e-08,1.029235932037409e-06,1.4507751302517136e-06,7.167285076548069e-08,1.5748410930882528e-07,4.938353015404573e-08,8.072755797172704e-10,2.48367371114e-09,2.0096119213164343e-10,5.019623605662105e-10,1.7548682080814615e-05,7.96793756308034e-06
57,The place of death of Ludowika Margaretha of Zweibrücken-Bitsch is,The place of death of the mother of Johanna Sibylla of Hanau-Lichtenberg is,Ludowika Margaretha of Zweibrücken-Bitsch,the mother of Johanna Sibylla of Hanau-Lichtenberg, Bouxwiller,2.3068876942033967e-07,2.0353081708890386e-05,1.383211747452151e-05,2.4826380467857234e-05,2.2206935682334006e-05,1.422127206751611e-05,2.9795442969771102e-05,2.7165248184246593e-07,3.478270116374915e-07,2.8729883183586935e-07,4.601616865329561e-07,9.585306770532043e-07,1.7614205489735468e-06,2.48607580033422e-06
58,The spouse of Edward Buzzell is,The spouse of the director of Ann Carver's Profession is,Edward Buzzell,the director of Ann Carver's Profession, Ona Munson,1.0353198376833461e-05,9.061465107151889e-07,1.8866049913413008e-06,9.918696832755813e-07,1.1819806786661502e-06,2.3928441805765033e-06,5.981779395369813e-06,6.389635487380474e-09,8.822182984147275e-10,3.942111703736373e-08,5.35509663279754e-08,7.86131053587269e-08,3.7333388718252536e-06,1.265563605556963e-05
