Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,7.951763109304011e-05,2.404883343842812e-05,4.7295368858613074e-05,6.245286931516603e-05,4.170979809714481e-05,1.5013626580184791e-05,1.7319199514531647e-06,1.5492731108679436e-05,4.059348611917812e-06,1.752316347847227e-05,1.5315907148760743e-05,6.649258011748316e-06,8.704825449967757e-05,7.568917499156669e-05
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,0.0001316902053076774,7.716696563875303e-05,0.00015802416601218283,3.311245745862834e-05,6.385074811987579e-06,9.892066373140551e-06,7.769903277221601e-06,2.9685120352951344e-06,8.73546287039062e-06,4.891711432719603e-05,6.70750523568131e-05,1.8201724742539227e-05,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,2.4903038138290867e-05,0.00048699378385208547,8.864170376909897e-05,1.7884511180454865e-05,1.010994310490787e-05,2.6603061996866018e-05,1.4727103916811757e-05,4.0553586586611345e-05,9.130825674219523e-06,2.944142215710599e-05,2.245516407128889e-05,1.0102409760293085e-05,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,2.209067815783783e-06,3.752946577151306e-05,6.518300506286323e-05,2.790772487060167e-05,5.108005552756367e-06,2.6435991458129138e-05,1.7661042875261046e-05,3.4890206734417006e-05,1.341009556199424e-05,1.5790228644618765e-05,9.479989785177168e-06,1.5348827218986116e-05,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,2.202189762101625e-06,4.560039542411687e-06,1.5983707271516323e-05,1.9961753423558548e-05,2.921220220741816e-05,1.178853381134104e-05,2.7992755349259824e-06,8.34207639854867e-06,7.174897746153874e-06,0.00010600405948935077,0.00024183957430068403,0.00013540286454372108,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,9.034126378537621e-06,4.798003283212893e-05,2.643360676302109e-05,3.742263652384281e-05,8.46863076731097e-06,2.1908948838245124e-05,7.742419256828725e-06,1.8000672241669236e-07,1.3628680051169795e-07,1.909170208591604e-07,5.679357286680897e-07,6.454629328800365e-07,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,3.0410545150516555e-05,9.057821444002911e-05,0.00014298473251983523,0.0001120773667935282,7.80213849793654e-06,2.8798718631151132e-05,4.9944897000386845e-06,5.333257377060363e-06,3.5861845390172675e-05,4.036719838040881e-05,6.841021331638331e-06,5.522164769899973e-07,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,3.1672655040893005e-06,1.2792662346328143e-05,1.2642096407944337e-05,8.968029760580976e-06,5.768119081039913e-06,3.234112000427558e-06,3.460235529928468e-05,0.00012831886124331504,0.0001015345987980254,0.0009634143207222223,0.0013671232154592872,0.0005360356881283224,7.097119669197127e-05,0.00019712361972779036
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",4.743417775898706e-06,6.884777576487977e-06,9.961800969904289e-06,6.0819857026217505e-05,2.539063098083716e-05,0.0001024817320285365,4.4447529944591224e-05,0.0001477804617024958,7.988455035956576e-05,0.00012440803402569145,9.226735710399225e-05,5.178759965929203e-05,0.0020798014011234045,0.0010196128860116005
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,8.735305527807213e-06,1.915783286676742e-05,0.00016873890126589686,0.00035381439374759793,0.0005711542908102274,0.0020002180244773626,0.0038125242572277784,0.003409669967368245,0.0059278602711856365,0.0034200558438897133,0.0019081609789282084,0.0025975704193115234,0.0009914577240124345,0.0019928528927266598
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,0.0007204083376564085,0.00019562728994060308,7.748478674329817e-05,4.870491466135718e-05,9.148916433332488e-05,2.9896205887780525e-05,0.00018864446610677987,9.573897841619328e-05,0.00011680233001243323,0.0001878132316051051,0.0002740104973781854,0.00047970889136195183,0.0003493114490993321,0.0005828180001117289
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",0.00023861776571720839,0.00035082711838185787,0.00027786314603872597,3.0831397452857345e-05,5.557762960961554e-06,2.3018988031253684e-06,2.4401811970165e-05,1.062887349689845e-05,3.1697745725978166e-05,0.00011412397725507617,4.656903547584079e-05,9.166443305730354e-06,0.00020421941007953137,0.00010006852971855551
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,4.809737106370449e-07,2.8963088993805286e-07,7.488894766538579e-07,4.215903857129888e-07,5.007469994211533e-08,3.53093923877168e-07,9.41510478469354e-08,2.3075585886545014e-07,2.9029518344714234e-08,6.318879997024851e-08,2.2371560604028673e-08,1.2894674661367844e-08,0.00010900602501351386,1.4419292710954323e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,0.00011027868458768353,0.00021862768335267901,0.00023092607443686575,0.00013556683552451432,1.2375091500871349e-05,6.585151277249679e-05,0.00010268609912600368,0.00025394969270564616,0.00011025642743334174,0.0001452569558750838,3.141897832392715e-05,2.3346543457591906e-05,0.00011011907190550119,7.56437802920118e-05
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,1.9487794133965508e-07,2.060889073618455e-06,3.748933522729203e-06,6.368308277160395e-06,9.256159501092043e-06,2.3948296075104736e-06,3.3341150356136495e-06,5.921788215346169e-06,1.0422252216812922e-06,2.2058895865484374e-06,7.665113116672728e-06,2.9910722787462873e-06,1.0889211807807442e-05,9.50589219428366e-06
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,4.439774329512147e-06,2.9059094686090248e-06,9.956444046110846e-06,2.996355988216237e-06,4.923248866361973e-07,1.8688403997657588e-06,9.69356165114732e-07,4.2085090967702854e-07,1.6077215150289703e-06,1.5961517419782467e-05,5.5271611927310005e-05,7.432605798385339e-06,0.00021618156461045146,0.00012057532148901373
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,0.0005788413691334426,0.0008176601841114461,0.0002668218803592026,0.00029154657386243343,0.0005475578946061432,0.0001573691115481779,0.00020230018708389252,3.559206015779637e-05,2.8654907509917393e-05,0.0001965019473573193,0.00012957029684912413,0.00020532301277853549,4.3531432311283424e-05,0.00012326259457040578
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,4.904932211502455e-07,2.0698610114777694e-06,2.273371819683234e-06,7.81557446316583e-06,4.265308962203562e-05,1.925519245560281e-05,8.40335815155413e-06,3.5539101190806832e-06,4.268855263944715e-06,0.00010615389328449965,0.00019255410006735474,7.495476165786386e-05,1.3608846529677976e-05,3.3147040085168555e-05
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",7.520689450757345e-06,1.5857054677326232e-05,7.96543899923563e-05,7.159567030612379e-05,0.0001899127964861691,0.000301441119518131,0.001080185640603304,0.007922951132059097,0.0069535840302705765,0.014699684455990791,0.028705649077892303,0.013009111396968365,0.0012707054847851396,0.004670420195907354
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",2.0123229660384823e-06,1.0540194125496782e-05,2.3668182620895095e-05,1.6844453057274222e-05,1.714870086289011e-05,9.950083494913997e-07,2.0092933539217483e-07,4.141807892210636e-07,5.028527425565699e-07,1.4239481060940307e-06,5.3582170949084684e-06,3.6123840345680946e-06,5.902039447391871e-06,7.258941877807956e-06
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,1.176973569272377e-06,2.8709209800581448e-05,3.476024721749127e-05,4.7969228035071865e-05,6.632421718677506e-05,6.043946632416919e-05,6.962423503864557e-05,8.3855316916015e-05,9.38407247303985e-05,0.0001022324213408865,0.00010758575081126764,2.940491867775563e-05,5.33457432538853e-06,1.6099222193588503e-05
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,1.009997504297644e-06,3.924671545973979e-06,7.251841452671215e-06,6.483950073743472e-06,8.934849574870896e-06,2.125993705703877e-05,2.7394587959861383e-05,2.5299659682787023e-05,2.3360908016911708e-05,7.006161467870697e-05,0.0001382665359415114,0.0001630481128813699,2.0116474843234755e-05,3.722566179931164e-05
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",8.512582098774146e-06,4.9832069635158405e-05,7.229876064229757e-05,2.8362694138195366e-05,9.306004358222708e-06,4.336682650318835e-06,3.283875003035064e-06,4.405570507515222e-06,5.609809363704699e-07,4.147137951804325e-05,0.00010055505845230073,9.411966311745346e-05,2.5654737783042947e-06,1.382392474624794e-05
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,2.5805249606491998e-05,2.297597166034393e-05,0.00028995904722251,0.0007706588367000222,0.0031107929535210133,0.07399275153875351,0.012143664062023163,0.010277296416461468,0.00806337222456932,0.002068800386041403,0.0003092096885666251,0.000771510589402169,0.0018070506630465388,0.005009065847843885
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,5.6060375754896086e-06,2.1564965209108777e-06,1.7897998532134807e-06,2.9697823720198357e-06,3.6295928111940157e-06,9.933079354595975e-07,8.292533948406344e-07,6.165815307213052e-07,9.833022431848804e-07,1.9139767459819268e-07,2.8216461487318156e-06,5.4472548072226346e-06,0.0005017031216993928,0.00013082358054816723
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",6.68774464429589e-06,0.0001431027485523373,0.0001493831950938329,0.00024039622803684324,0.0001530659501440823,0.00010083563392981887,1.5780953617650084e-05,4.330163574195467e-05,6.210298124642577e-06,1.2046076562910457e-06,2.0768570152540633e-07,2.836154244789668e-08,2.9411075956886634e-05,7.105721579137025e-06
48,The spouse of Selena is,The spouse of the performer of Cien Años is,Selena,the performer of Cien Años, Chris Pérez,7.313515197893139e-06,1.6426589354523458e-05,1.555820858811785e-06,1.0843481504707597e-05,1.2694554243353195e-05,1.547805186419282e-05,4.0530281694373116e-05,2.971478897961788e-05,8.377663107239641e-06,1.9819653971353546e-05,3.216830373276025e-05,3.528240631567314e-05,8.231681363213283e-07,1.2596203305292875e-05
49,Mansoor Khan received the,The director of Jo Jeeta Wohi Sikandar received the,Mansoor Khan,the director of Jo Jeeta Wohi Sikandar, Filmfare Award for Best Director,6.732916517648846e-07,3.3804801660153316e-06,2.1828836906934157e-06,2.34881483152094e-07,7.673219784010143e-07,2.788146957755089e-06,1.699148810985207e-06,2.2825759060651762e-06,3.4637450880836695e-06,8.088711069831334e-07,1.1407586697487204e-07,5.336539032896326e-08,0.00023058010265231133,1.7617241610423662e-05
50,The country of citizenship of Bart Sibrel is,The country of citizenship of the director of Astronauts Gone Wild is,Bart Sibrel,the director of Astronauts Gone Wild, American,2.627421599754598e-05,5.551770664169453e-05,6.610905256820843e-05,0.00020840165961999446,5.332298769644694e-06,2.1535868654609658e-05,0.00010823422053363174,0.00018335398635827005,0.0001544513797853142,0.00031736076925881207,0.0009927500505000353,0.00015306951536331326,0.00020560166740324348,0.00017843519162852317
51,The place of birth of Muhammad Ali Jinnah is,The place of birth of the spouse of Emibai Jinnah is,Muhammad Ali Jinnah,the spouse of Emibai Jinnah, Karachi,1.2163364715434e-07,1.5301284292945638e-05,2.850264081644127e-06,2.5067295155167812e-06,1.7703156345305615e-06,3.6297349197411677e-06,7.631408038832888e-07,6.27832741884049e-06,6.1951041061547585e-06,2.9035858460702002e-05,0.0005617095157504082,0.002373720519244671,1.261148281628266e-05,0.00012782502744812518
52,The place of birth of Jelena Zrinska is,The place of birth of the spouse of Francis I Rákóczi is,Jelena Zrinska,the spouse of Francis I Rákóczi, Ozalj,1.2783643796865363e-06,3.294893076599692e-06,2.2657975478068693e-06,6.092524472478544e-06,2.345454959140625e-06,4.183887995168334e-06,3.890313564625103e-06,1.1208956038899487e-06,4.459593583305832e-06,1.3752613085671328e-05,6.100079554016702e-05,4.49669205409009e-05,2.496216211511637e-06,7.828451998648234e-06
53,The place of birth of W. P. Kellino is,The place of birth of the director of Pay Box Adventure is,W. P. Kellino,the director of Pay Box Adventure, London,4.0887589420890436e-06,3.9623191696591675e-05,1.565995808050502e-05,5.871221219422296e-05,2.0341563867987134e-05,2.5625869966461323e-05,6.221418516361155e-06,3.0699316994287074e-05,2.2342001670949685e-07,5.367519406718202e-07,4.0778212451186846e-07,1.8362787841397221e-06,0.00040227005956694484,0.0001322754833381623
54,The employer of Chip Gubera is,The employer of the director of Academy of Doom is,Chip Gubera,the director of Academy of Doom, University of Missouri,4.2963111468452553e-07,1.0200615179201122e-05,1.2560249160742387e-05,4.596901635522954e-05,5.9196325310040265e-05,0.00018946094496641308,0.0003465137560851872,0.0002558156556915492,0.0005989690544083714,0.00048312998842447996,0.00018282432574778795,3.903641754732234e-06,4.1720377339515835e-05,4.668848850997165e-05
55,The place of birth of Lacy J. Dalton is,The place of birth of the performer of Slow Down is,Lacy J. Dalton,the performer of Slow Down, Bloomsburg,3.564098369679414e-05,2.0745339497807436e-05,5.489172053785296e-06,3.068273599637905e-06,3.0558962293980585e-07,1.629136363590078e-06,5.611547067019274e-07,5.2964779229114356e-08,2.7810106217884822e-08,2.8258267548153526e-07,1.0812064488163742e-07,5.195965968596283e-07,5.40570035809651e-05,2.991292240039911e-05
56,The place of birth of Salvatore Piscicelli is,The place of birth of the director of Blues metropolitano is,Salvatore Piscicelli,the director of Blues metropolitano, Pomigliano d'Arco,1.646441347702421e-07,4.2078642081833095e-07,2.772123934846604e-07,1.4196156143952976e-06,2.2036992959328927e-06,5.151999857844203e-07,4.3324425291757507e-07,3.7022766719019273e-07,2.229930196051555e-08,3.415481160118361e-07,5.411700385593576e-07,3.957556486966496e-07,1.7548682080814615e-05,7.96793756308034e-06
57,The place of death of Ludowika Margaretha of Zweibrücken-Bitsch is,The place of death of the mother of Johanna Sibylla of Hanau-Lichtenberg is,Ludowika Margaretha of Zweibrücken-Bitsch,the mother of Johanna Sibylla of Hanau-Lichtenberg, Bouxwiller,1.2764654684360721e-06,3.212964293197729e-05,2.5961884603020735e-05,2.1983390979585238e-05,6.559649773407727e-05,1.9390721718082204e-05,1.4637581443821546e-05,6.903212010911375e-07,3.69374646425058e-07,1.1200964991076034e-06,1.39124597353657e-06,1.9488913949317066e-06,1.7614205489735468e-06,2.48607580033422e-06
58,The spouse of Edward Buzzell is,The spouse of the director of Ann Carver's Profession is,Edward Buzzell,the director of Ann Carver's Profession, Ona Munson,3.8546266296179965e-05,1.2109126146242488e-05,2.4812603442114778e-05,1.4071430996409617e-05,1.46775710163638e-05,1.11904182631406e-05,3.926171484636143e-05,6.607735031138873e-06,4.189605533611029e-06,2.531480095058214e-05,2.7464644517749548e-05,1.0364492482040077e-05,3.7333388718252536e-06,1.265563605556963e-05
59,The date of birth of Iyasu I is,The date of birth of the father of Bakaffa is,Iyasu I,the father of Bakaffa, 1654,4.795309359906241e-05,0.00040586598333902657,0.0003532509144861251,9.259585931431502e-05,7.487065886380151e-05,9.028223576024175e-05,0.0012092523975297809,0.0015605386579409242,0.001235402189195156,0.00051309127593413,0.0018357753288000822,0.007747767958790064,0.0016819934826344252,0.002362041035667062
