Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,6.295537957612396e-08,3.148967880406417e-05,1.0599400411592796e-05,2.1060503058834e-05,1.1675433597702067e-05,3.24202324009093e-06,1.0685336746973917e-05,5.168991719983751e-06,3.5732577998714987e-06,6.70132635605114e-07,9.087794694551121e-08,2.194349235651316e-08,0.0001903028169181198,4.937221092404798e-05
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,2.7941237021877896e-06,1.9851055185426958e-05,8.910503197512298e-07,4.7226330934790894e-06,1.2236563634360209e-05,5.442935616883915e-06,2.73906971415272e-06,1.250613763659203e-06,4.929295300826197e-07,4.511853330768645e-05,5.481241532834247e-05,4.45347759523429e-05,3.4326938475714996e-05,7.732910307822749e-05
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,1.5799791071913205e-05,0.00011700572940753773,0.0001256149698747322,0.00029031449230387807,9.893253445625305e-05,0.0001161101899924688,1.5235460523399524e-05,1.705393697193358e-05,1.539562390462379e-06,3.085914067924023e-05,9.831463830778375e-05,0.00011396210902603343,5.710366531275213e-05,0.00018027036276180297
13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,3.2807220122776926e-06,5.132523256179411e-06,6.757802566426108e-06,0.0003874581307172775,1.2742496437567752e-05,1.528656321170274e-05,1.8673223166842945e-05,4.054538294440135e-06,2.9750171961495653e-06,3.91022950907427e-07,2.6941829673887696e-06,8.055896394409956e-09,8.476534389956214e-07,1.0843669770110864e-05
14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,9.379605785397871e-07,1.6915964806685224e-05,4.428892134455964e-05,9.808823961066082e-06,6.491251497209305e-06,3.6027347505296348e-06,1.0058434781967662e-05,1.600712312210817e-05,2.2161516426422168e-06,4.996971256332472e-05,2.7365865662432043e-06,1.703669170183275e-07,0.002522627590224147,0.0007949296268634498
15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,7.416862786158163e-07,2.976821178890532e-06,3.1709676022728672e-06,5.180379957892001e-05,1.1750226803997066e-05,1.07416544778971e-05,3.091899316132185e-06,8.647229066127693e-08,1.5529462160657204e-08,6.036825084265729e-07,1.5094874470378272e-06,3.6844707551608735e-07,4.664736934500979e-06,5.212684300204273e-06
16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,8.399440957873594e-06,1.0849662430700846e-06,2.5642686978244456e-06,1.8931781369246892e-06,3.0620408324466553e-06,5.572544068854768e-06,3.779859525820939e-06,5.255735231912695e-06,3.358631147420965e-06,2.6149207769776694e-05,3.93485497625079e-05,7.898978219600394e-05,0.00011316976451780647,0.0001679572742432356
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,4.367668225313537e-06,8.474462811136618e-05,0.0006556814187206328,0.0013086921535432339,0.0005631968379020691,0.001252172514796257,0.00020576520182657987,0.00021394473151303828,3.502832623780705e-05,2.367715205764398e-05,4.5988577767275274e-05,1.4995125638961326e-06,0.0015453097876161337,0.0006742554251104593
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,6.176099759613862e-06,2.255584877275396e-05,6.681056675006403e-06,4.284559622647066e-07,7.316200623108671e-08,3.229625633593969e-08,2.795683542444749e-07,1.1153650447681684e-08,1.0082652490694954e-09,8.840773446650019e-09,2.186349945532129e-08,7.982193324096443e-07,0.00010031083365902305,0.00010867132368730381
19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,3.7336296372814104e-05,0.0002116108953487128,4.739125506603159e-05,1.640117261558771e-05,0.00010221402044408023,0.00012910994701087475,3.3062155125662684e-05,2.7054082352151454e-07,5.878927709090931e-07,1.524679555586772e-05,1.3790458069706801e-05,2.189163872401423e-08,7.592391739308368e-06,1.7091686459025368e-05
20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,2.0126826711930335e-06,3.7579745821858523e-06,5.469472853292245e-06,9.58661075856071e-07,8.556302759643586e-07,1.4719041985244985e-07,3.851909013974364e-07,2.6901473049179003e-08,9.876429452049251e-09,7.312766001632554e-07,6.813162940488837e-07,4.829064437217312e-07,8.251595863839611e-05,7.807506335666403e-05
21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,2.631242296047276e-06,9.76624505710788e-06,0.00010990804730681702,0.00022821431048214436,0.0002695467264857143,0.00011666815407807007,0.00013593054609373212,0.00014062540140002966,0.0003239034558646381,0.0001341746683465317,0.00018561100296210498,4.090218135388568e-05,0.00022645716671831906,0.00023772833810653538
22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,4.8196518037002534e-05,7.928500053822063e-06,2.4110211597871967e-05,2.7829055397887714e-05,1.8645043383003213e-05,4.300443833926693e-06,9.487460772561462e-08,2.3456580038327957e-06,9.221589039043465e-07,5.949884325673338e-06,2.7202725050301524e-06,6.682774937871727e-07,8.704825449967757e-05,7.568917499156669e-05
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,0.00020188582129776478,6.557560118380934e-05,0.0001351796236122027,1.2387822607706767e-05,1.2420096027199179e-06,1.3296569250087487e-06,2.3791187686583726e-06,2.7281541292722977e-07,1.956754204002209e-06,1.881768366729375e-05,1.4801369616179727e-05,1.2375096503092209e-06,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,2.675828909559641e-05,0.0016540414653718472,0.00010913037840509787,1.2508132385846693e-05,3.605650135796168e-06,9.604947990737855e-06,1.1488931704661809e-05,4.0387218177784234e-05,1.3573261981036921e-07,1.3432700143312104e-06,5.439925985228911e-07,8.850823860484525e-07,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,6.259243150452676e-07,3.0581857572542503e-05,6.0916012444067746e-05,1.5133775377762504e-05,8.8443732693122e-07,8.289728611998726e-06,1.4378751075128093e-05,5.656791927322047e-06,1.324406639469089e-06,1.030685211844684e-06,3.4084584399352025e-07,6.950346232770244e-06,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,6.654743174294708e-07,2.467259946570266e-06,9.278358447772916e-06,7.293864655366633e-06,9.067694008990657e-06,2.9445709515130147e-06,2.390104043570318e-07,2.1556786578003084e-06,1.2371937145871925e-06,4.526261909632012e-05,0.00012407550821080804,8.218306174967438e-05,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,9.541912731947377e-06,0.00012119104212615639,3.466471389401704e-05,5.3395149734569713e-05,6.7702999331231695e-06,1.2511181012087036e-05,1.5140527693802142e-06,1.971616825358069e-08,3.3116283049139383e-09,1.512006342352379e-08,1.3540140564316516e-08,1.177789865636214e-08,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,1.827370397222694e-05,4.193588029011153e-05,6.289924931479618e-05,8.668178452353459e-06,6.052766252651054e-07,6.6654965849011205e-06,5.955952246949892e-07,7.799250170137384e-07,9.82087294687517e-06,9.740175300976261e-06,5.891831733606523e-07,2.7918053646658336e-08,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,5.182101631362457e-06,1.3354557268030476e-05,1.6828746083774604e-05,1.0922085493803024e-05,3.3313181120320223e-06,1.4372541556895158e-07,2.272313940920867e-05,0.00018460836145095527,0.00019201933173462749,0.004660054109990597,0.0017470242455601692,0.0003951885155402124,7.097119669197127e-05,0.00019712361972779036
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",1.1354965181453736e-06,2.0526647404039977e-06,1.8601223246150766e-06,3.705941344378516e-05,9.616317584004719e-06,8.812383748590946e-05,2.2230162358027883e-05,6.65304105496034e-05,3.990371624240652e-05,3.959308014600538e-05,2.9120652470737696e-05,7.898472176748328e-06,0.0020798014011234045,0.0010196128860116005
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,2.5844146875897422e-06,4.385048214317067e-06,6.190068961586803e-05,0.00018045282922685146,0.0004508676938712597,0.001046519260853529,0.0035734728444367647,0.0045404862612485886,0.009235038422048092,0.0025651315227150917,0.0010958833154290915,0.0019346970366314054,0.0009914577240124345,0.0019928528927266598
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,0.0013578846119344234,0.00010625812137732282,2.306904389115516e-05,5.502453404915286e-06,1.5641242498531938e-05,8.295684892800637e-06,0.00014341750647872686,3.4201260859845206e-05,9.748080628924072e-05,0.00010700181883294135,0.0002111310895998031,0.0002370560250710696,0.0003493114490993321,0.0005828180001117289
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",0.0001097624481189996,0.00036113435635343194,0.0002510579361114651,5.5184214033943135e-06,4.5898948997091793e-07,1.16468079625065e-07,8.679679012857378e-06,9.251270967070013e-07,8.949401490099262e-06,4.47075508418493e-05,5.5250343393709045e-06,3.8833994153719686e-07,0.00020421941007953137,0.00010006852971855551
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,9.837273751145403e-08,1.5591364643796624e-08,4.123361208030474e-08,1.3014155975099584e-08,5.209327413879805e-10,1.2866533616318065e-08,4.216571536375113e-09,6.198315194438919e-10,8.92024648591061e-12,1.67285560404018e-11,2.1919509122277775e-13,2.087341367459916e-12,0.00010900602501351386,1.4419292710954323e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,7.332897803280503e-05,0.00018630223348736763,0.00019895625882782042,7.330617518164217e-05,2.8517611099232454e-06,2.4112365281325765e-05,9.090307139558718e-05,0.00010380127059761435,2.4789931558188982e-05,2.43557969952235e-05,3.332368123665219e-07,2.4595940431026975e-06,0.00011011907190550119,7.56437802920118e-05
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,8.679958085622275e-08,1.2707656651400612e-06,3.1759100238559768e-06,1.2631404388230294e-05,2.0131245037191547e-05,2.0849040538450936e-06,4.8329916353395674e-06,9.640069038141519e-06,8.798577937341179e-07,1.5355764162450214e-06,2.7303162823955063e-06,4.96544828365586e-07,1.0889211807807442e-05,9.50589219428366e-06
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,2.5145641302515287e-06,5.011537496102392e-07,3.4228980894113192e-06,3.0274716777967114e-07,1.3502984508306781e-08,1.5627114180460921e-07,6.409356956282863e-08,1.549417127932884e-08,1.557082924819042e-07,1.9055315760851954e-06,4.155480837653158e-06,4.0589719674244407e-07,0.00021618156461045146,0.00012057532148901373
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,0.00039956861292012036,0.0013930206187069416,0.00017657189164310694,0.00013013469288125634,0.0001685840543359518,6.330014730338007e-05,4.142119723837823e-05,1.4578312175217434e-06,5.450649496197002e-07,7.318607822526246e-05,4.048372647957876e-05,0.00010654565267032012,4.3531432311283424e-05,0.00012326259457040578
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,1.7726570433751476e-07,1.1354511570971226e-06,1.4188924524205504e-06,5.306774710334139e-06,6.613536970689893e-05,4.028305193060078e-05,1.1830976291093975e-05,3.6946321415598504e-06,7.378614554909291e-06,0.00030988367507234216,0.00027766142738983035,9.732878243084997e-05,1.3608846529677976e-05,3.3147040085168555e-05
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",2.2213885131350253e-06,2.9984896627865965e-06,4.915956742479466e-05,2.9993438147357665e-05,0.0001981529057957232,0.0003226672124583274,0.0020818545017391443,0.014839882962405682,0.009873527102172375,0.021670741960406303,0.039438966661691666,0.004317070823162794,0.0012707054847851396,0.004670420195907354
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",5.848983732903434e-07,5.205936304264469e-06,1.4630488294642419e-05,1.1077272574766539e-05,1.5158765563683119e-05,7.424790169352491e-07,7.143783165020068e-08,1.5974991640632652e-07,3.853714929391572e-07,1.0347654324505129e-06,6.184267931530485e-06,2.5411090973648243e-06,5.902039447391871e-06,7.258941877807956e-06
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,5.251272909845284e-07,3.6415480280993506e-05,5.6399436289211735e-05,6.335246143862605e-05,7.349357474595308e-05,3.787431342061609e-05,0.00010095375182572752,0.0001277204864891246,0.00010808880324475467,8.60119762364775e-05,5.474202043842524e-05,7.1878639573697e-06,5.33457432538853e-06,1.6099222193588503e-05
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,1.2776101243616722e-07,1.955768311745487e-06,8.719496690900996e-06,6.246503289730754e-06,1.1822993656096514e-05,1.7162681615445763e-05,3.024410762009211e-05,2.3079639504430816e-05,3.783650026889518e-05,0.0001211425696965307,0.00021508905047085136,0.0003166307869832963,2.0116474843234755e-05,3.722566179931164e-05
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",8.594965947850142e-06,7.137971260817721e-05,0.00010017739259637892,3.4233762562507764e-05,5.867716481589014e-06,1.6261680002571666e-06,1.3628465467263595e-06,3.0261210213211598e-06,3.057264450490038e-07,0.00011619646829785779,0.0002597832935862243,0.00015028778580017388,2.5654737783042947e-06,1.382392474624794e-05
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,2.148437124560587e-05,4.023963811050635e-06,0.00016653821512591094,0.0004070647119078785,0.004458600655198097,0.138067364692688,0.009954920969903469,0.005979383829981089,0.005633555352687836,0.0001287515478907153,1.2048612916260026e-05,4.8710797273088247e-05,0.0018070506630465388,0.005009065847843885
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,8.040524335228838e-06,6.072389169275993e-07,3.417070502109709e-07,8.209588031604653e-07,2.050197508651763e-06,2.5999804620369105e-07,2.3442302676812687e-07,6.313159417459246e-08,2.42022537122466e-07,2.030190460189374e-09,9.357712116297989e-08,2.8792422313017596e-07,0.0005017031216993928,0.00013082358054816723
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",5.6445369409630075e-06,0.00023892318131402135,0.00017849965661298484,0.00029576951055787504,0.00019756960682570934,9.467262862017378e-05,1.6568639694014564e-05,7.466310307790991e-06,6.927092499608989e-07,1.6264742441762792e-08,2.087634370928626e-10,1.2273250471483976e-10,2.9411075956886634e-05,7.105721579137025e-06
48,The spouse of Selena is,The spouse of the performer of Cien Años is,Selena,the performer of Cien Años, Chris Pérez,7.454966635123128e-06,1.2267749298189301e-05,6.2972567604902e-08,6.934365046618041e-06,1.4957998246245552e-05,8.837595487420913e-06,1.8062744857161306e-05,3.231965092709288e-05,2.355197693759692e-06,8.579687346355058e-06,2.1869413103559054e-05,2.458460039633792e-05,8.231681363213283e-07,1.2596203305292875e-05
49,Mansoor Khan received the,The director of Jo Jeeta Wohi Sikandar received the,Mansoor Khan,the director of Jo Jeeta Wohi Sikandar, Filmfare Award for Best Director,8.802166462373862e-08,8.494303642692103e-07,7.014670018179459e-07,1.7897535897759553e-08,2.0934479039169673e-07,1.0792265356940334e-06,6.555638947247644e-07,6.920138275745558e-07,1.4887916677253088e-06,3.1042912240764053e-08,1.807466176728667e-09,1.002212757228449e-10,0.00023058010265231133,1.7617241610423662e-05
50,The country of citizenship of Bart Sibrel is,The country of citizenship of the director of Astronauts Gone Wild is,Bart Sibrel,the director of Astronauts Gone Wild, American,1.0248504622722976e-05,1.7967660824069753e-05,3.845235187327489e-05,0.00011154156527481973,1.706857659655725e-07,2.3932157091621775e-06,9.906834020512179e-05,0.00012568572128657252,5.22226000612136e-05,0.0002894522622227669,0.0005717005115002394,0.0001023319418891333,0.00020560166740324348,0.00017843519162852317
51,The place of birth of Muhammad Ali Jinnah is,The place of birth of the spouse of Emibai Jinnah is,Muhammad Ali Jinnah,the spouse of Emibai Jinnah, Karachi,5.108924838737039e-08,1.5715251720394008e-05,3.4464937925804406e-06,2.381327931288979e-06,3.0579319627577206e-06,1.2906803021905944e-05,1.7923364339367254e-06,9.843484804150648e-06,1.3338212738744915e-05,3.343296339153312e-05,0.00262407842092216,0.025194693356752396,1.261148281628266e-05,0.00012782502744812518
52,The place of birth of Jelena Zrinska is,The place of birth of the spouse of Francis I Rákóczi is,Jelena Zrinska,the spouse of Francis I Rákóczi, Ozalj,9.64919877333159e-07,2.087928805849515e-06,4.0550969515606994e-07,1.1033076589228585e-05,3.484159151412314e-06,6.897810635564383e-06,1.0226373888144735e-05,7.604697316310194e-07,9.58372766035609e-06,1.2712866919173393e-05,5.65739392186515e-05,3.243094761273824e-05,2.496216211511637e-06,7.828451998648234e-06
53,The place of birth of W. P. Kellino is,The place of birth of the director of Pay Box Adventure is,W. P. Kellino,the director of Pay Box Adventure, London,1.7118381947511807e-06,3.180280691594817e-05,5.548674835154088e-06,2.4880419005057774e-05,3.4178165151388384e-06,8.977780453278683e-06,2.0309196315793088e-06,1.0488927273399895e-06,5.168541636346724e-11,3.050260044545894e-10,4.468024214498989e-11,1.3348549821046163e-08,0.00040227005956694484,0.0001322754833381623
54,The employer of Chip Gubera is,The employer of the director of Academy of Doom is,Chip Gubera,the director of Academy of Doom, University of Missouri,4.27906314826032e-08,2.275445240229601e-06,5.440188942884561e-06,2.0824425519094802e-05,3.393579027033411e-05,0.00010131906310562044,0.00030718970810994506,0.00014188018394634128,0.00025524498778395355,0.00034185577533207834,6.027480594639201e-06,2.2977431068937904e-09,4.1720377339515835e-05,4.668848850997165e-05
55,The place of birth of Lacy J. Dalton is,The place of birth of the performer of Slow Down is,Lacy J. Dalton,the performer of Slow Down, Bloomsburg,1.2275863809918519e-05,2.2303627702058293e-05,2.485697905285633e-06,1.1410448905735393e-06,1.804779969916126e-08,1.7492300230514957e-07,8.652197891478863e-08,4.5793660530257796e-10,1.9500420375684335e-11,1.9051245303547404e-10,4.2385426765600975e-12,3.948475990611655e-10,5.40570035809651e-05,2.991292240039911e-05
56,The place of birth of Salvatore Piscicelli is,The place of birth of the director of Blues metropolitano is,Salvatore Piscicelli,the director of Blues metropolitano, Pomigliano d'Arco,6.195324431246263e-08,1.509738041249875e-07,8.745218593730897e-08,1.311845608142903e-06,2.0131797100475524e-06,2.6453977852725075e-07,3.821509153567604e-07,2.0962521318779181e-07,3.1496598662528186e-09,4.931866115498451e-08,1.5016555110491936e-08,1.7648092764943613e-08,1.7548682080814615e-05,7.96793756308034e-06
57,The place of death of Ludowika Margaretha of Zweibrücken-Bitsch is,The place of death of the mother of Johanna Sibylla of Hanau-Lichtenberg is,Ludowika Margaretha of Zweibrücken-Bitsch,the mother of Johanna Sibylla of Hanau-Lichtenberg, Bouxwiller,8.671731279719097e-07,3.431460936553776e-05,2.489556027285289e-05,2.6669140424928628e-05,7.39475290174596e-05,2.8343140002107248e-05,3.347831443534233e-05,5.230556894275651e-07,4.351204268004949e-07,7.239916612888919e-07,8.863889320309681e-07,1.6718672668503132e-06,1.7614205489735468e-06,2.48607580033422e-06
58,The spouse of Edward Buzzell is,The spouse of the director of Ann Carver's Profession is,Edward Buzzell,the director of Ann Carver's Profession, Ona Munson,4.189397441223264e-05,4.865587470703758e-06,1.2060715562256519e-05,5.777417754870839e-06,5.438837433757726e-06,6.090638635214418e-06,2.1326730347936973e-05,1.496271266887561e-07,2.5159025085486064e-08,1.2388671848384547e-06,1.418865281266335e-06,8.313022021866345e-07,3.7333388718252536e-06,1.265563605556963e-05
