Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,7.511778421509518e-10,3.6726617054227972e-06,1.7673760339675937e-06,6.5744479798013344e-06,2.7785467864305247e-06,4.150323889007268e-07,2.4452594971080543e-06,5.147656452209048e-07,1.798973841005136e-07,8.888153324448922e-09,1.2644629787672557e-09,3.94057508845691e-10,0.0001903028169181198,4.937221092404798e-05
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,1.753598780851462e-06,1.0430677320982795e-05,4.183500479371105e-08,1.3707086736758356e-06,7.348850886046421e-06,3.703575544022897e-07,6.071933000839635e-08,1.3065597492811776e-08,4.935037711817358e-09,3.0064959446463035e-06,1.2651938959606923e-05,2.8207796276547015e-05,3.4326938475714996e-05,7.732910307822749e-05
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,8.925856491259765e-06,3.637003464973532e-05,3.744507557712495e-05,4.5953536755405366e-05,3.681804628286045e-06,7.614570222358452e-06,3.9934272422215145e-07,7.125582897060667e-07,4.451480251077555e-08,3.8802340895927045e-07,3.7902739222772652e-06,4.017357696284307e-06,5.710366531275213e-05,0.00018027036276180297
13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,1.2232711696924525e-06,2.3419017907144735e-06,2.636686758705764e-06,0.0008775198948569596,4.1139323911920656e-06,7.67938581702765e-06,7.729569915682077e-06,1.8175658169639064e-06,6.701677079945512e-07,4.733800906819852e-09,6.765390736518384e-08,1.9994181310600823e-10,8.476534389956214e-07,1.0843669770110864e-05
14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,1.95827354332323e-07,4.885912971985817e-07,2.410351953585632e-06,9.038794246407633e-08,2.938376653105479e-08,1.9474045487299918e-08,1.4540709969423915e-07,2.917010419878352e-07,3.214434585174786e-08,7.982782790350029e-07,1.5481090187563495e-08,6.138131336541619e-09,0.002522627590224147,0.0007949296268634498
15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,5.393823609978199e-09,1.072003570357083e-07,1.8935222101390536e-07,3.265093982918188e-05,2.0278450847399654e-06,1.8937453205580823e-06,9.317491844740289e-08,4.3955999950995306e-10,1.7534805205055015e-11,4.963612099118109e-08,1.5349638715633773e-07,1.120378243513187e-07,4.664736934500979e-06,5.212684300204273e-06
16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,4.432341484061908e-06,3.3841100588460904e-08,4.484129689785732e-08,6.493382187500174e-08,5.346379907678056e-07,2.3019335912977112e-06,9.131180149779539e-07,8.190723406187317e-07,1.067235416485346e-06,4.477436505112564e-06,8.902915396902245e-06,1.0737400771176908e-05,0.00011316976451780647,0.0001679572742432356
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,3.0288700259006873e-07,2.4812638002913445e-05,0.00020627019694074988,0.0008809079881757498,0.0003211031435057521,0.0003131477569695562,5.5371008784277365e-05,7.211895717773587e-05,5.025612153986003e-06,3.4424187944637197e-09,6.669754526456018e-08,2.2788999576306423e-09,0.0015453097876161337,0.0006742554251104593
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,1.5652819911338156e-06,1.4939138054614887e-05,3.0327908007166116e-07,1.1509435071666019e-10,4.5541584392516654e-11,8.561483466618114e-11,4.304020695400368e-09,3.018417807365559e-11,4.9845579053187095e-11,5.039251568111913e-12,2.599633563971082e-10,1.3310620383677474e-09,0.00010031083365902305,0.00010867132368730381
19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,3.16917612508405e-05,0.0001730251096887514,1.5962481484166346e-05,4.677719971368788e-06,7.362590258708224e-05,2.583355308161117e-05,1.4872696283418918e-06,6.836131216658714e-09,4.350935611796558e-09,4.510699014304009e-08,1.0434479236209881e-07,2.2907689634088513e-11,7.592391739308368e-06,1.7091686459025368e-05
20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,9.758322505604156e-08,2.860747372324113e-07,4.4343252625367313e-07,4.53661925803317e-08,3.581257601581456e-08,3.336277254462061e-09,9.063684913712677e-09,1.6999628094094277e-10,5.2248975979107826e-11,7.299515214498342e-09,7.290025472173056e-09,8.773973547704372e-09,8.251595863839611e-05,7.807506335666403e-05
21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,5.335190067512485e-08,5.305136951960776e-08,2.5367473426740617e-05,5.752082870458253e-05,7.862229540478438e-05,3.188829214195721e-05,3.4873184631578624e-05,4.0695274947211146e-05,0.00012719242658931762,1.4669812117062975e-05,2.8509019102784805e-05,2.531545760575682e-06,0.00022645716671831906,0.00023772833810653538
22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,2.1128798266545346e-07,9.542167163090198e-07,5.704834620701149e-06,6.244836640689755e-06,3.100378535236814e-06,5.006088485970395e-07,6.582638323315848e-10,4.4940236421098234e-08,5.475788356079647e-08,6.89473608872504e-07,9.043164084232558e-08,4.971599576464314e-09,8.704825449967757e-05,7.568917499156669e-05
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,9.852253424469382e-05,4.322690438129939e-05,6.976869917707518e-05,2.3734326077828882e-06,1.3593749770279828e-07,5.531196833885588e-08,8.777880111665581e-07,2.6220538629218026e-08,3.190302209077345e-07,4.7856483433861285e-06,1.945226813404588e-06,1.1248904030480844e-07,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,2.013400080613792e-05,0.004702890757471323,7.477815233869478e-05,3.614260776885203e-06,1.491683150334211e-07,1.3114372166000976e-07,1.1246208941884106e-06,4.3442264541226905e-06,2.2191712911734385e-09,8.929202266472203e-09,4.0232084330682483e-10,9.14616382630129e-09,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,5.7285298282749864e-08,6.801855761295883e-06,2.5628323783166707e-05,1.6533281268493738e-06,7.729723527916121e-09,4.5271531234902795e-07,3.8028827020752942e-06,9.570037917683294e-08,6.102840188759728e-08,1.8191853357052423e-08,2.816586075482519e-09,1.2507907740655355e-06,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,1.2921329783921465e-08,2.3766371270994568e-07,1.1665897545753978e-06,2.3572081886413798e-07,4.1306466869173164e-07,1.3981136248730763e-07,5.884813747414341e-10,7.700647586261766e-08,2.785788666415101e-08,1.4765853393328143e-06,3.3299613733106526e-06,2.6634927507984685e-06,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,6.866743206046522e-06,0.0002568414784036577,3.0205925213522278e-05,4.8541012802161276e-05,3.1994372875487898e-06,2.244704774057027e-06,8.51431636306188e-09,5.215983200912433e-10,2.1978696640445605e-11,7.648423561157358e-11,1.8880386837283325e-11,4.454248428431562e-11,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,4.953732513968134e-06,9.977654372050893e-06,1.3560910701926332e-05,4.922754328617884e-07,2.4601106929367234e-07,3.6439369068830274e-06,1.1889735418435521e-07,1.9061820921706385e-07,3.4794661587511655e-06,2.821846919687232e-06,8.771982606958773e-08,3.489045496962717e-09,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,4.061683739564614e-06,6.049616786185652e-06,1.6469708498334512e-05,7.82089864515001e-06,1.1083104709541658e-06,7.042466609874509e-09,3.4516483538027387e-06,0.00010348791693104431,0.00023178107221610844,0.007082876283675432,0.0016308306949213147,0.000246396753937006,7.097119669197127e-05,0.00019712361972779036
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",1.1794472065673745e-08,1.306368062614638e-07,2.1087982915446446e-08,4.769558017869713e-06,6.350786634357064e-07,2.902314008679241e-05,1.0963482282022596e-06,6.512195795949083e-06,6.256531833059853e-06,4.263785285729682e-06,2.934760686912341e-06,3.0092394354142016e-07,0.0020798014011234045,0.0010196128860116005
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,1.1124279808427673e-07,1.454054654459469e-07,5.167209110368276e-06,3.1640291126677766e-05,0.0001213203722727485,0.00013923268124926835,0.0004646379384212196,0.0016567999264225364,0.008030185475945473,0.0006100577884353697,0.00018407858442515135,0.0005201523308642209,0.0009914577240124345,0.0019928528927266598
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,0.001896289293654263,1.0347214811190497e-05,1.0754888535302598e-06,4.9167745430622745e-08,7.777357495797332e-07,6.547989528371545e-07,1.1969274964940269e-05,1.460671228414867e-06,3.144728907500394e-05,9.760243301570881e-06,5.9447793319122866e-05,1.2262430573173333e-05,0.0003493114490993321,0.0005828180001117289
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",3.5880107134289574e-06,0.00013820936146657914,0.00013807405775878578,2.0468732486733643e-07,2.44282318817568e-08,2.9461932893326548e-09,8.041033652261831e-07,1.3054253678035366e-08,4.166396649907256e-07,4.253552560840035e-06,2.9663663525525408e-08,2.174137980759383e-09,0.00020421941007953137,0.00010006852971855551
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,8.494859926599929e-09,7.990211964292726e-11,4.13354211969974e-10,5.2777344994314745e-11,1.123204827757629e-12,1.7210248504095915e-10,5.366812896867579e-11,1.1205719512019652e-12,3.563101267349154e-15,4.381518794667244e-16,5.709812039749796e-17,4.001295763161037e-16,0.00010900602501351386,1.4419292710954323e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,2.0198220227030106e-05,8.116257231449708e-05,0.00011034605267923325,2.221063186880201e-05,2.941451953120122e-07,3.460073230598937e-06,4.335100675234571e-05,1.314490509685129e-05,2.7583000701270066e-06,1.1548130487426533e-06,1.4784019342073407e-08,4.135871023436266e-08,0.00011011907190550119,7.56437802920118e-05
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,8.222874825492e-09,3.652758095995523e-07,5.302647423377493e-07,2.3723243430140428e-05,3.6755351175088435e-05,1.0275155091221677e-06,5.012202564103063e-06,4.50183733846643e-06,2.4386625341321633e-07,2.0398866240611824e-07,5.553986781592357e-08,9.373468667916995e-10,1.0889211807807442e-05,9.50589219428366e-06
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,9.941716143657686e-07,1.598900389865321e-08,3.5867748238160857e-07,5.7995244162611925e-09,2.4838753276412717e-10,1.866842325171092e-08,2.949261501683509e-09,7.327943252199987e-10,6.511688521726455e-09,3.020353389615593e-08,4.1479093937368816e-08,5.362249755336279e-09,0.00021618156461045146,0.00012057532148901373
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,6.168084655655548e-05,0.0009953303961083293,2.9587238259409787e-06,3.584671503631398e-06,2.803295046760468e-06,7.141377864172682e-06,2.0488537302298937e-06,2.7695149285023035e-08,3.559620864734825e-08,3.412254045542795e-06,1.3521017763196141e-06,1.0477706382516772e-05,4.3531432311283424e-05,0.00012326259457040578
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,1.4841784690133863e-08,2.2964495371979865e-07,4.499233909882605e-07,1.8259285070598708e-06,7.198942330433056e-05,6.297969230217859e-05,9.34949639486149e-06,1.6979813608486438e-06,8.461152901872993e-06,0.0005760828498750925,8.650938980281353e-05,2.812788079609163e-05,1.3608846529677976e-05,3.3147040085168555e-05
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",1.221802250483961e-07,1.2258728254721518e-08,2.8291028684179764e-06,2.6652961082618276e-07,3.4075779694831e-05,0.00010984815889969468,0.0009750821627676487,0.00899871252477169,0.0034617611672729254,0.011603523045778275,0.026377255097031593,0.0005045652505941689,0.0012707054847851396,0.004670420195907354
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",1.215476430616036e-08,1.3229725936980685e-06,4.194910616206471e-06,3.6511112284642877e-06,8.992095899884589e-06,3.868766214054631e-07,1.0482969159397726e-08,1.5501903760650748e-08,1.6928578361330437e-07,3.408096347357059e-07,4.545392584986985e-06,5.297459892972256e-07,5.902039447391871e-06,7.258941877807956e-06
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,7.581104455312015e-08,1.980573324544821e-05,4.9749611207516864e-05,5.43621281394735e-05,2.470980689395219e-05,6.111308266554261e-06,3.884441321133636e-05,4.785262717632577e-05,1.7941398255061358e-05,6.431390374928014e-06,3.6888850445393473e-06,4.028622981877561e-07,5.33457432538853e-06,1.6099222193588503e-05
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,2.5070343578903476e-09,4.062796392645396e-07,7.126744549168507e-06,3.5700634271051968e-06,1.2228600098751485e-05,7.760252628941089e-06,1.7084965293179266e-05,1.1524596629897133e-05,4.827415250474587e-05,0.00012016655091429129,0.0002088817855110392,0.00037509718094952404,2.0116474843234755e-05,3.722566179931164e-05
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",6.5118456404889e-06,6.694917101413012e-05,4.3815085518872365e-05,3.4343589504715055e-05,2.3660666101932293e-06,1.6964956728315883e-07,2.588301697414863e-07,9.30434168822103e-07,5.9468224122838365e-08,0.0001920117938425392,0.00022491668642032892,1.530935878690798e-05,2.5654737783042947e-06,1.382392474624794e-05
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,1.391502701153513e-05,1.2423812734141393e-07,3.389082849025726e-05,5.606202103081159e-05,0.0022260621190071106,0.15127383172512054,0.0017147297039628029,0.002166168764233589,0.002193814842030406,5.825719654239947e-06,4.044754859933164e-07,3.74104979528056e-06,0.0018070506630465388,0.005009065847843885
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,6.119770660006907e-06,3.8081726216887546e-08,1.7358717130377954e-08,8.82694237702708e-08,5.561917646446091e-07,3.060214481820367e-08,2.4111313834396242e-08,1.359388379640336e-09,2.930195464045937e-08,6.329790749708131e-13,1.0270009148660719e-10,7.597015794225115e-10,0.0005017031216993928,0.00013082358054816723
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",3.821110112767201e-07,0.0002524883602745831,2.0709741875180043e-05,0.0001239208795595914,5.2502378821372986e-05,1.6473019059048966e-05,6.260916052269749e-06,4.109080293801526e-07,1.8301994586522596e-08,5.663651145293436e-11,2.8935529102977475e-13,3.3306265189401996e-13,2.9411075956886634e-05,7.105721579137025e-06
48,The spouse of Selena is,The spouse of the performer of Cien Años is,Selena,the performer of Cien Años, Chris Pérez,1.5515760196649353e-06,2.6314401111449115e-06,2.1347437151320037e-09,1.3792655408906285e-06,1.2474059985834174e-05,2.4633538941998268e-06,2.215197127952706e-06,1.0090067007695325e-05,5.158503668667436e-08,8.80491143107065e-07,4.990730758436257e-06,3.375490905455081e-06,8.231681363213283e-07,1.2596203305292875e-05
49,Mansoor Khan received the,The director of Jo Jeeta Wohi Sikandar received the,Mansoor Khan,the director of Jo Jeeta Wohi Sikandar, Filmfare Award for Best Director,2.7611120057002836e-09,7.146675073954611e-08,3.306369578126578e-08,1.74305417321996e-10,1.8343323304748083e-08,1.4660952274425654e-07,1.2248752057075762e-07,3.826734129575016e-08,2.017076212723623e-07,6.947577235738578e-11,1.3034755566576628e-12,5.6451023224695935e-15,0.00023058010265231133,1.7617241610423662e-05
50,The country of citizenship of Bart Sibrel is,The country of citizenship of the director of Astronauts Gone Wild is,Bart Sibrel,the director of Astronauts Gone Wild, American,1.5921425529086264e-06,1.6194227328014676e-06,1.0719296369643416e-05,1.8534310584072955e-05,9.34437194288762e-10,1.2538254168248386e-07,3.704856862896122e-05,7.064399596856674e-06,1.0985944527419633e-06,4.501170042203739e-05,3.093051418545656e-05,2.478464193700347e-05,0.00020560166740324348,0.00017843519162852317
51,The place of birth of Muhammad Ali Jinnah is,The place of birth of the spouse of Emibai Jinnah is,Muhammad Ali Jinnah,the spouse of Emibai Jinnah, Karachi,1.0950040874035949e-08,3.933437255909666e-06,3.2747395835031057e-06,1.395512413182587e-06,5.188268460187828e-06,7.395121065201238e-05,1.9779070044023683e-06,1.4714591998199467e-06,7.4010090429510456e-06,2.21281879930757e-05,0.006151597015559673,0.1355428397655487,1.261148281628266e-05,0.00012782502744812518
52,The place of birth of Jelena Zrinska is,The place of birth of the spouse of Francis I Rákóczi is,Jelena Zrinska,the spouse of Francis I Rákóczi, Ozalj,3.3884836625475145e-07,4.2479680928408925e-07,1.7209280667174198e-09,1.0793008186738007e-05,3.158507524858578e-06,5.855924882780528e-06,8.122105100483168e-06,8.992878974822816e-08,5.535565833270084e-06,1.4307734090834856e-06,7.474759968317812e-06,1.0374906196375377e-06,2.496216211511637e-06,7.828451998648234e-06
53,The place of birth of W. P. Kellino is,The place of birth of the director of Pay Box Adventure is,W. P. Kellino,the director of Pay Box Adventure, London,1.823256354782643e-07,1.5034398529678583e-05,5.837271146447165e-07,2.3438988137058914e-06,8.004595031252393e-08,7.89314697158261e-07,1.4485105737094273e-07,5.007134262768886e-09,7.504483688115793e-13,6.218348725479592e-14,1.9345036504766697e-14,1.476166411329416e-11,0.00040227005956694484,0.0001322754833381623
54,The employer of Chip Gubera is,The employer of the director of Academy of Doom is,Chip Gubera,the director of Academy of Doom, University of Missouri,2.986004221661176e-10,9.123201039074047e-08,9.69700863606704e-07,3.2003763408283703e-06,2.4304792987095425e-06,1.3086651051708031e-05,9.143153147306293e-05,2.3805772798368707e-05,3.750383257283829e-05,8.366190013475716e-05,5.2535611416715255e-08,2.3842173894894625e-12,4.1720377339515835e-05,4.668848850997165e-05
55,The place of birth of Lacy J. Dalton is,The place of birth of the performer of Slow Down is,Lacy J. Dalton,the performer of Slow Down, Bloomsburg,8.261838502221508e-07,1.7878541257232428e-05,7.785699267515156e-07,2.4243985308203264e-07,3.395245196102792e-10,2.5517163937394116e-09,4.009318210762558e-09,2.6541607453522964e-11,1.6031418542932635e-13,1.0813582424244392e-13,6.854455730494289e-15,5.729280439827067e-13,5.40570035809651e-05,2.991292240039911e-05
56,The place of birth of Salvatore Piscicelli is,The place of birth of the director of Blues metropolitano is,Salvatore Piscicelli,the director of Blues metropolitano, Pomigliano d'Arco,7.04276015284222e-09,1.4669041092929547e-08,7.547563463106144e-09,9.385448720422573e-07,1.293495870413608e-06,4.798106445491612e-08,1.0902244440558206e-07,3.036551632362716e-08,8.35534919030323e-10,1.1801222221663465e-09,1.4918652424533718e-10,2.6605981306992987e-10,1.7548682080814615e-05,7.96793756308034e-06
57,The place of death of Ludowika Margaretha of Zweibrücken-Bitsch is,The place of death of the mother of Johanna Sibylla of Hanau-Lichtenberg is,Ludowika Margaretha of Zweibrücken-Bitsch,the mother of Johanna Sibylla of Hanau-Lichtenberg, Bouxwiller,1.4185263808030868e-07,1.5173181964200921e-05,1.0076958460558672e-05,2.261376903334167e-05,1.3981877600599546e-05,1.016058558889199e-05,2.3062475520418957e-05,2.0950157875176956e-07,3.003054303007957e-07,1.988748010717245e-07,3.767333112136839e-07,7.601732363582414e-07,1.7614205489735468e-06,2.48607580033422e-06
58,The spouse of Edward Buzzell is,The spouse of the director of Ann Carver's Profession is,Edward Buzzell,the director of Ann Carver's Profession, Ona Munson,5.9900598898821045e-06,5.439733854473161e-07,9.12931341190415e-07,5.72453132008377e-07,7.986305945451022e-07,1.7848718698587618e-06,4.175455160293495e-06,3.874321752306287e-09,7.021607184576339e-10,2.358455475359733e-08,3.030631035016995e-08,5.218240417548259e-08,3.7333388718252536e-06,1.265563605556963e-05
