explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,0.00013165282143745571,7.843698404030874e-05,4.66039746243041e-05,5.241830149316229e-05,8.954088116297498e-06,4.6205144599298364e-07,2.3243455871124752e-07,1.8100349734595511e-06,3.4045572192553664e-06,1.0701678547775373e-05,9.308493531534623e-07,3.1200954708765494e-07,2.1627784008160233e-07,5.256225108496437e-07,1.4620235333495657e-06,1.4869646065562847e-06,0.00010638316598488018,0.00019841411267407238,0.001044250326231122,0.0016432417323812842,0.011698281392455101,0.3065902292728424,0.27919432520866394,0.14769059419631958,0.9365839958190918,0.924069344997406,0.7637560963630676,0.5676705837249756,0.5010290145874023,0.15661515295505524,0.043430231511592865,0.02339364029467106,0.080360047519207,0.7874895334243774
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,1.1900674508069642e-05,1.434922160115093e-05,1.372834162793879e-06,5.529677309823455e-06,0.00015155838627833873,6.239901267690584e-05,5.0884653319371864e-05,2.418591611785814e-05,0.00041253166273236275,6.442826997954398e-05,0.0001899776834761724,1.6420761312474497e-05,1.8961922251037322e-05,1.54062217916362e-05,9.82250458037015e-06,0.0007357820286415517,0.0006341443513520062,0.00030422600684687495,0.0009451385121792555,0.00017086412117350847,0.0002560901630204171,0.0001822836056817323,0.0001307756028836593,2.4409355319221504e-05,2.0266987121431157e-05,9.684958968136925e-06,1.7764312360668555e-05,6.094178843341069e-06,3.576051767595345e-06,6.2619888012704905e-06,2.393217528151581e-06,1.3140628652763553e-05,0.40789318084716797,0.4678117632865906
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,1.4262333934311755e-05,5.051447715231916e-06,3.1248282539309002e-06,1.8437638118484756e-06,7.715223659943149e-08,2.4074236648630176e-07,8.382075407098455e-07,1.6521505585842533e-06,1.3942171790404245e-05,3.967915472458117e-05,5.2199134188413154e-06,2.8904119062644895e-06,1.0428594578115735e-05,2.9491584427887574e-06,2.519047257010243e-06,2.5503538836346706e-06,7.18322626198642e-05,2.0130682969465852e-05,0.003124405164271593,0.0016875853762030602,0.004466691054403782,0.026281537488102913,0.0010188283631578088,0.0004779810842592269,0.003986681811511517,0.0019380763405933976,0.002604395616799593,0.003571372479200363,0.00043191047734580934,0.00011929834727197886,2.7006302843801677e-05,7.297323918464826e-07,0.5411407947540283,0.9643753170967102
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,6.430935172829777e-06,8.058196726778988e-06,1.6233057067438494e-06,2.6912667294709536e-07,1.5600926417391747e-07,1.46635795772454e-06,1.0701552355385502e-06,1.911412184085748e-08,2.7047454054240916e-08,6.482513299488346e-07,1.4970179051942978e-07,6.642475227636169e-07,5.446769932859752e-07,2.377809323661495e-06,4.199116119707469e-06,5.014007001591381e-06,3.1644871341995895e-05,1.688548582023941e-05,1.153611174231628e-05,2.800755737553118e-06,1.4925671166565735e-05,2.7195210350328125e-06,1.902479380078148e-05,0.00012758365483023226,4.476714457268827e-05,0.00036238617030903697,0.0001598997914697975,3.675862171803601e-05,5.1337906370463315e-06,5.528826477529947e-06,5.2138981118332595e-05,3.303849007352255e-05,0.07159175723791122,0.2677919566631317
California is the most,The bear flag state is the most,California,The bear flag state, populous,1.8765687173072365e-06,3.559540118658333e-06,2.327645006516832e-06,1.5003507769506541e-06,1.735464593366487e-06,1.8588573311717482e-06,1.2919667824462522e-06,2.602401991680381e-06,1.0029511940956581e-06,5.617383749267901e-07,1.1324719935146277e-06,1.072170675797679e-06,6.509368404294946e-07,2.28487152753587e-07,3.619986443936796e-08,7.589297723598065e-08,1.3982680968638306e-07,4.377000379918172e-07,2.061965460598003e-06,8.097967111098114e-06,3.5313325497554615e-05,3.832965376204811e-05,1.6011661500670016e-05,1.0605920579109807e-05,3.2908940283959964e-06,2.8417725843610242e-05,0.00011337780597386882,0.00016187274013645947,7.422604539897293e-05,3.581232522265054e-05,1.851519482443109e-05,7.502164226025343e-05,0.649124026298523,0.9438538551330566
California is the most,The golden bear state is the most,California,The golden bear state, populous,2.4003011276363395e-06,4.470643943932373e-06,8.184309990610927e-06,2.924892214650754e-06,7.653658030903898e-06,6.97286986905965e-06,9.459058674110565e-06,7.022894806141267e-06,1.0052326615550555e-05,1.2467257874959614e-06,6.635654244746547e-06,1.6097819752758369e-06,1.1487745723570697e-06,4.558318096314906e-07,5.291294655762613e-07,2.690809139949124e-07,2.0421662156877574e-06,1.6413258663305896e-06,1.8243620161229046e-06,6.864308670628816e-05,7.090160215739161e-05,3.173653021804057e-05,7.903321966296062e-05,0.0001416271406924352,0.00017057008517440408,0.0006989367539063096,0.0012028474593535066,0.0021029154304414988,0.0013277634279802442,0.0009758749511092901,0.0005965937743894756,0.0032947733998298645,0.801158607006073,0.9438538551330566
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,2.0495996068348177e-05,7.50509207136929e-06,9.731272257340606e-06,5.197358063924185e-07,1.5714338132966077e-06,2.6032505928696992e-08,4.3377543335054725e-08,1.492025170080069e-08,4.100367334558541e-07,2.4127159576892154e-06,2.650724127306603e-06,1.677618826079197e-07,2.9210588081696187e-07,1.4154976497593452e-06,6.356588073685998e-07,1.815513087422005e-06,2.0968511762475828e-06,7.607386578456499e-07,5.178468563826755e-05,7.170680328272283e-05,0.000313967204419896,0.0003764997818507254,0.0003548565146047622,0.0008115580421872437,0.00044855059240944684,0.0004484393575694412,0.00017946922162082046,0.0002663834602572024,0.00031947001116350293,0.0004944425891153514,0.0001399976754328236,1.0674594705051277e-05,0.09056086093187332,0.041050996631383896
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,1.4429603652388323e-05,3.2167683912120992e-06,8.713915121916216e-06,4.731312230887852e-08,1.8255313705139997e-07,2.386735609150037e-08,3.1710065684364963e-09,1.493908818872569e-08,2.6974532829626696e-08,2.2764833573774013e-08,2.3169777207954212e-08,6.57411014515219e-09,2.166772006262363e-08,3.862052366798707e-08,2.097999072248058e-07,4.470660712740937e-07,1.6668764146743342e-06,6.126979883447348e-07,5.153636379873205e-07,6.635578984059975e-07,1.165127585522896e-07,3.0467228384623013e-07,2.8650133572227787e-06,3.134556720851833e-07,2.0080625517948647e-07,9.39279090061973e-08,1.3812283761183153e-08,1.4286197114188326e-08,7.520774403246833e-08,1.0516044035568939e-08,1.0724441779075278e-08,6.779219852148799e-09,0.1185317188501358,0.0024975331034511328
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,2.9523314879043028e-05,5.69187704968499e-06,1.5555900972685777e-05,1.6455580862384522e-06,5.85659790885984e-06,3.196734496668796e-06,2.979454336582421e-07,8.622992595519463e-07,2.2700658064422896e-06,7.612380272803421e-07,5.62680355642442e-08,1.442062966816593e-07,9.664908020567964e-07,3.097293301834725e-07,3.802700376809298e-08,1.8013831777352607e-06,1.2366575674604974e-06,7.363566510321107e-06,2.5102737708948553e-05,4.109526344109327e-06,0.0005118661210872233,0.0044656251557171345,0.01053055003285408,0.006186553277075291,0.10550988465547562,0.08528389781713486,0.0549246184527874,0.19474871456623077,0.21124210953712463,0.006699575111269951,0.02427181787788868,0.009918040595948696,0.3910137414932251,0.4291723370552063
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,1.359282305202214e-05,2.2044830984668806e-05,6.503280019387603e-06,1.486399696659646e-06,5.457509928419313e-07,7.150567284952558e-07,1.2930995580973104e-06,2.343253754588659e-06,6.825747732364107e-06,2.344141194043914e-06,4.5904371859251114e-07,9.929997759172693e-06,5.770158168161288e-06,3.471513082331512e-06,4.5052083805785514e-06,1.3580537370216916e-06,8.372592128580436e-05,2.5042425477295183e-05,8.819987124297768e-05,3.4224303817609325e-06,7.048340194160119e-06,2.1002819266868755e-05,5.27211250300752e-06,4.7284324864449445e-06,3.3936537420231616e-06,1.6099378626677208e-05,2.081706770695746e-05,3.9976421248866245e-05,1.6095884348032996e-05,1.3749997378909029e-05,2.320608837180771e-05,6.754817150067538e-05,0.07770166546106339,0.1039402186870575
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,1.4177545381244272e-05,3.253973773098551e-05,8.127883120323531e-06,4.8478032113052905e-06,4.218226422381122e-06,3.6458783370107994e-07,8.471022994172017e-08,7.573607945232652e-07,2.6455998067831388e-06,5.592104571405798e-06,1.1948744031542446e-05,0.00010897586616920307,2.8729917175951414e-05,3.4642657738004345e-06,3.654877218650654e-06,4.596894314090605e-07,7.884380011091707e-07,2.9869831905671163e-06,5.76774800720159e-06,2.1256699255900458e-05,2.2570864530280232e-05,0.0010126495035365224,0.0003240304649807513,0.000803943898063153,0.0029248965438455343,0.0010518203489482403,0.00027107613277621567,0.00020975199004169554,0.00010824033961398527,5.431316458270885e-05,8.62851447891444e-05,2.535621933930088e-05,0.7589750289916992,0.6258741617202759
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,1.2410187082423363e-05,5.165750280866632e-06,6.775030487915501e-05,0.000254697137279436,4.343663022154942e-05,0.0003694566839840263,4.746283593703993e-06,1.5901188817224465e-05,6.730811037414242e-06,2.4743733320065076e-06,1.4212761811904784e-07,7.626889555467642e-07,7.262254257511813e-06,2.0123119611525908e-05,2.9388504117378034e-05,1.6839027011883445e-05,1.7509227063783328e-06,0.0003127860836684704,9.21712342005776e-07,9.48855714000274e-08,1.8031762749615154e-07,5.684372013092798e-07,6.96587619586353e-07,3.11359872284811e-06,1.2115860954509117e-06,1.7359617459078436e-06,4.168322902842192e-06,2.1867163013666868e-07,3.618038817876368e-06,4.1686726603984425e-07,1.176867741037313e-07,1.6144190340128262e-07,0.004750293679535389,0.00014276531874202192
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,3.6543700844049454e-05,8.398522368224803e-06,1.3540293366531841e-06,1.3886132364859805e-05,4.8652900659362786e-06,4.000465196440928e-06,1.4534897729845397e-07,2.5346214442834025e-06,5.6779031183396e-06,4.145801995036891e-06,4.470438852877123e-06,5.688710643880768e-06,1.9060398699366488e-06,2.2683113911625696e-06,6.528644462377997e-06,3.3350836474710377e-06,9.202050023304764e-06,4.686386091634631e-06,5.29316548636416e-06,4.472961791179841e-06,1.0588061741145793e-05,6.470209882536437e-06,1.6045072698034346e-05,7.958953938214108e-05,3.114396531600505e-05,0.0014956681989133358,0.0016009374521672726,0.005039180163294077,0.21227577328681946,0.024313772097229958,0.01393243856728077,0.025776047259569168,0.9441554546356201,0.9879696369171143
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,4.999739303457318e-06,3.763830420666636e-07,7.75019515231179e-08,2.8050601486029336e-07,2.6459156288183294e-07,5.694010241086289e-08,2.3197486598292016e-08,7.375753341420932e-08,5.38566915508909e-08,1.9395851325043623e-07,5.351645882001321e-07,1.2388228753934527e-07,1.1078599371217024e-08,5.964380278555836e-08,2.4542734067267702e-08,9.456734950674672e-09,1.9522987315667706e-07,4.33788045484107e-08,6.129625518269677e-08,9.897200392572358e-09,2.850078617555596e-09,1.8100299037371315e-11,1.3473776760974943e-08,1.006988603613479e-09,1.5159789867880136e-08,5.944289505066536e-09,9.47537159845524e-10,2.057145342959643e-09,2.694591216823028e-09,1.9043393251205742e-10,6.564136345588167e-09,5.626469956609981e-09,0.03228813782334328,0.04865109175443649
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,0.0007766588241793215,0.000500265508890152,0.0032993454951792955,0.00033092344528995454,0.0068703000433743,0.0009799918625503778,5.8246529079042375e-05,0.00011206242197658867,0.008668802678585052,0.001148969167843461,0.07133351266384125,0.6870796084403992,0.3043694496154785,0.9478654265403748,0.9995570778846741,0.9412830471992493,0.7686700224876404,0.8773171305656433,0.7664819955825806,0.9263635277748108,0.9523698687553406,0.9555099010467529,0.9791664481163025,0.89305180311203,0.5806777477264404,0.9726614952087402,0.9888307452201843,0.9993489384651184,0.9861293435096741,0.9937852621078491,0.507500171661377,0.005109141115099192,0.901576042175293,0.9564973711967468
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,0.00011189853103132918,6.911549280630425e-05,2.5965317036025226e-05,2.6281461032340303e-05,3.341168849146925e-05,2.210741695307661e-05,9.37413551582722e-06,2.3865304683567956e-05,2.7073072033090284e-06,4.201585852570133e-06,1.7963197933568154e-06,1.2157427136116894e-06,3.8691719964845106e-05,2.793733528960729e-06,4.859296609538433e-07,1.2022449027426774e-06,3.1766696338308975e-05,8.11921836429974e-06,7.361396114902163e-07,1.4279902416092227e-07,1.7935340679287037e-07,2.8551880859595258e-08,1.6340644393153525e-08,7.978090188487386e-09,1.0317837961792975e-07,6.81229010979223e-08,3.0910246806570285e-08,4.807173326071279e-09,4.030789313436145e-10,5.292993265904045e-10,6.219464526724394e-11,3.5910421858353914e-10,0.7012693881988525,0.025493206456303596
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,0.00012146001972723752,4.010464181192219e-05,7.187461051216815e-06,9.221431355399545e-06,1.0480282981006894e-05,3.6072992770641576e-06,1.0591475785304283e-07,3.0105778137112793e-07,6.230199574019935e-07,6.422649789783463e-08,2.503630867067841e-07,8.089659075949385e-08,1.3844376667293545e-07,3.0248889970607706e-07,6.46813447247041e-08,6.042785685167473e-07,4.3226108914495853e-07,6.061914518795675e-06,1.039098970068153e-05,0.0002479261893313378,0.0001898202463053167,0.0006541595212183893,0.0026555557269603014,0.0003987874952144921,0.0001305642508668825,0.00021179619943723083,8.231653919210657e-05,1.897269976325333e-05,6.280281468207249e-06,3.881592419929802e-06,2.14543001675338e-06,1.3732644674746552e-06,0.008308717049658298,0.011157154105603695
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,7.971523700689431e-06,1.4361104376803269e-06,3.344123911119823e-07,5.758158749813447e-07,8.817907826141891e-08,3.796273873035716e-08,1.229631063637271e-08,7.014543612626767e-09,1.389128634343706e-08,1.0543885764491279e-07,4.646287354859169e-09,7.927032363852504e-10,4.4845602786836025e-09,2.2797237875238352e-08,1.6268664637664187e-07,1.1661275038932217e-06,1.0381380889157299e-05,0.006096208933740854,0.0020376574248075485,0.0053238882683217525,0.06854740530252457,0.3366151750087738,0.07464101910591125,0.11267783492803574,0.8876977562904358,0.7081391215324402,0.6990520358085632,0.8246585130691528,0.11180182546377182,0.17054951190948486,0.004159202333539724,0.043718691915273666,0.018022866919636726,0.9614719152450562
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,1.0827842743310612e-05,3.318482777103782e-05,6.613630375795765e-06,4.57841633760836e-05,3.915783963748254e-05,2.797086835926166e-06,1.3369110092753544e-05,6.3686106841487344e-06,6.267930984904524e-06,3.5832065350405173e-06,4.43662611360196e-06,3.952558927267091e-06,1.7955214843823342e-06,1.2794513168046251e-05,2.8754982395184925e-06,4.978982815373456e-06,2.3345210138359107e-05,0.00010376214049756527,0.0004280238936189562,0.0036733585875481367,0.001071836450137198,0.0006477980641648173,0.00014241963799577206,0.0014350033598020673,0.0077937995083630085,0.008162515237927437,0.008609048090875149,0.056152161210775375,0.03699851036071777,0.005583860445767641,0.00477197952568531,0.060816679149866104,0.9993316531181335,0.9994175434112549
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,9.902295232677716e-07,4.860772605752572e-06,1.2890703828816186e-06,8.096490660136624e-07,7.465197882083885e-07,3.456618287600577e-06,4.569308293866925e-05,6.053301149222534e-06,8.203212928492576e-06,3.7090928799443645e-06,6.294559170783032e-06,1.4108697996562114e-06,8.241087101623634e-08,6.422526155347441e-08,2.3513463531799061e-07,5.427325504570035e-07,7.946158007143822e-07,1.505741664686866e-07,1.7827444764861866e-07,3.0813237117399694e-07,1.0197427968705597e-07,8.47343244458898e-08,3.344589458720293e-07,7.202965548458451e-07,2.039930251385158e-07,6.031909265402646e-07,3.9239611737684754e-07,2.0393608792801388e-06,1.3757252190771396e-06,9.333382990917016e-07,6.234050715647754e-07,2.4072394353424897e-06,1.3568409507058732e-08,1.9339019274866587e-08
