Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,1.2339110071479809e-06,1.7093378801291692e-07,8.842032457323512e-07,9.051565029949415e-06,3.218268830096349e-06,7.2695706876402255e-06,1.991649878618773e-05,6.418160774046555e-05,6.062729153200053e-05,4.113978866371326e-05,3.320252653793432e-05,1.7622762243263423e-05,1.0443298378959298e-05,2.589266841823701e-06,5.037564733356703e-06,2.021421323661343e-06,5.964017759652052e-07,3.820901497419982e-07,2.4696039417904103e-06,1.3154325642972253e-05,8.631092896393966e-06,2.1044474124209955e-05,7.495014142477885e-05,9.85804945230484e-05,0.00016257158131338656,4.6660697989864275e-05,7.070750871207565e-05,0.00037912948755547404,7.807178917573765e-05,0.00012772021000273526,0.00030940838041715324,0.00010953638411592692,0.0001270244101760909,6.118752935435623e-05,5.445660644909367e-05,5.889428575756028e-05,8.124078885884956e-05,0.0001809201785363257,0.00013747229240834713,3.119762186543085e-05,7.184284186223522e-05,3.464057590463199e-05,0.00014952167111914605,7.5289590313332155e-06,1.9816647181869484e-05,0.00016670278273522854,1.3278948244987987e-05,4.652244024327956e-05,0.0002244031202280894,3.427000774536282e-05,1.9557171981432475e-05,6.230427970876917e-05,3.1540745112579316e-05,1.5357500160462223e-05,5.030974352848716e-05,2.3941520339576527e-05,3.5807832318823785e-05,3.429514981689863e-05,4.0150811400962994e-05,6.032905002939515e-05,2.9438084311550483e-05,4.0965158405015245e-05,2.390726331213955e-05,1.1216384336876217e-05,2.7936046535614878e-05,3.426270268391818e-05,5.4195763368625194e-05,6.672435119980946e-05,5.3420102631207556e-05,0.00013500973000191152,7.903882942628115e-05,6.887516065035015e-05,9.493441029917449e-05,0.00010163054685108364,6.671400478808209e-05,4.539911969914101e-05,0.00010133496107300743,0.0001541153760626912,0.0002004539273912087,0.0005427257856354117,1.2219098607602064e-05,0.0010387877700850368
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,3.596945680328645e-05,0.00014375479076988995,7.779472070978954e-05,6.467429921030998e-05,1.4104243746260181e-05,8.577503649576101e-06,7.552833267254755e-06,2.2425623683375306e-05,4.6998364268802106e-05,7.835029464331456e-06,3.001388904522173e-06,2.0189725091768196e-06,2.0427823983482085e-06,1.1310652325846604e-06,1.9667070318973856e-06,8.7529451775481e-06,9.500718078925274e-06,1.804404291760875e-06,2.90306502392923e-06,7.403352242363326e-07,7.191562190200784e-07,7.015611117822118e-06,2.4705202577024465e-06,2.066180741167045e-06,1.1976286486969911e-06,5.812502763546945e-07,3.525922522840119e-07,1.0803107670653844e-06,2.0681081878137775e-06,1.3505757578968769e-06,7.817895379957918e-07,3.5880759696738096e-07,3.344154890783102e-07,1.1491747642367045e-07,4.28469242308438e-08,3.6106791867496213e-07,1.969462886108886e-07,2.3593796072418627e-07,5.510847813638975e-07,2.5632624556237715e-07,1.3375841945162392e-07,5.303934358380502e-07,1.9476549368846463e-06,3.0737874112674035e-07,5.899920552110416e-07,2.613770902826218e-06,5.954969424237788e-07,5.848207820235984e-07,6.248316140045063e-07,1.5031247357910615e-07,4.396339079448808e-07,1.397275752879068e-07,1.3580921631728415e-07,9.559968106032102e-08,2.629014090871351e-07,8.133863360626492e-08,1.5370783046364522e-07,3.58978894610118e-07,1.0266401062608566e-07,1.8441180316131067e-07,1.1121276344283615e-07,1.07943478155903e-07,3.447822294333491e-08,4.227454653005225e-08,9.333509609632529e-08,1.0589812404759869e-07,5.2751914836335345e-08,7.27849425175009e-08,3.35777414761651e-08,1.1782320541442459e-07,9.143763435304209e-08,6.796115314955387e-08,1.32452484535861e-07,5.96079843262487e-08,5.9391130236008394e-08,1.525876456298647e-07,4.896489613770427e-08,1.9646999760425388e-07,1.1589949622248241e-07,1.5985308721155889e-07,0.00012657055049203336,0.00015720681403763592
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,2.9062262910883874e-05,3.394644591026008e-05,1.2611817510332912e-05,1.1276928262304864e-06,7.948447091621347e-06,1.1927425020985538e-06,1.896527351163968e-06,1.9138401512464043e-06,4.345931756688515e-06,6.479876901721582e-06,1.1524925866979174e-05,1.6691915334376972e-06,2.5849658413790166e-07,6.531867313697148e-08,1.3090480024402495e-06,5.815793997498986e-07,1.7647470258452813e-06,6.553807452291949e-07,1.1536533293110551e-06,3.6007611470267875e-06,3.734613756023464e-06,7.109083526302129e-06,1.0519079296500422e-05,1.6486970707774162e-05,6.364999717334285e-05,9.085470082936808e-05,1.8656648535397835e-05,9.132283594226465e-06,3.333090717205778e-05,1.3263104847283103e-05,5.433363185147755e-05,4.81976821902208e-05,2.2908301616553217e-05,2.6715291824075393e-05,6.8939998527639546e-06,6.878178282931913e-06,2.9290563361428212e-06,0.0001527265558252111,2.6631285436451435e-05,0.00012524060730356723,5.6097545893862844e-05,7.57200614316389e-05,0.00012903397146146744,6.94041300448589e-05,4.563081529340707e-05,7.489935524063185e-05,0.00011231477401452139,0.00010987044515786693,6.497040158137679e-05,2.8183625545352697e-05,4.0645893022883683e-05,6.473016401287168e-05,5.869935193913989e-05,9.801085980143398e-05,2.0457286154851317e-05,0.00017016638594213873,0.000342976680258289,0.004759876057505608,0.005920179653912783,0.004711708053946495,0.005956307519227266,0.0069182440638542175,0.01170147955417633,0.01532273180782795,0.017706863582134247,0.04191700741648674,0.022455690428614616,0.012690731324255466,0.0193916168063879,0.0038825792726129293,0.007402714807540178,0.006489715538918972,0.1385616958141327,0.11436008661985397,0.13012968003749847,0.1860954463481903,0.12604588270187378,0.19490550458431244,0.08161844313144684,0.0035249253269284964,0.001686269068159163,0.0075929793529212475
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,4.615366833604639e-06,1.1467004696896765e-05,3.4531908568169456e-06,1.0208397725364193e-05,5.004632839700207e-06,6.2993863139126915e-06,2.3809063804947073e-06,2.3721036086499225e-06,4.6601180656580254e-06,7.833881454644143e-07,5.076328193354129e-07,1.0666857264141072e-07,9.342421094515885e-07,1.7359221828883165e-06,2.0228685571055394e-06,2.9019572593824705e-06,4.880277629126795e-06,1.4078415233598207e-06,1.7140459931397345e-06,1.4507013474940322e-06,4.5878010723754414e-07,1.7999687429437472e-07,9.639092013458139e-08,4.7212282083819446e-07,3.7534050534304697e-06,2.4304295038746204e-06,1.688099700913881e-06,2.977157691930188e-06,7.431319318129681e-06,2.198638185291202e-06,3.308415443825652e-06,1.5705052192060975e-06,5.678736215486424e-06,4.622653705155244e-06,1.283880123992276e-06,3.828492026514141e-06,8.63233162817778e-06,2.97418864647625e-06,8.216193236876279e-06,2.3835550564399455e-06,2.6035622795461677e-06,2.5266413103963714e-06,2.8278609534027055e-06,2.5272288439737167e-06,1.127874725170841e-06,7.517734843531798e-07,4.141548117786442e-07,3.201271283614915e-07,5.248903107712977e-07,1.0568918469289201e-06,8.190668268071022e-07,3.1100439628062304e-06,1.580049683980178e-06,1.7239317458006553e-06,6.200069719852763e-07,6.973028234824596e-07,1.637973952028915e-07,5.890016723242297e-07,2.9672770551769645e-07,2.3802364523817232e-07,3.6286584759182006e-07,6.424941147997743e-07,1.797986897145165e-07,3.0403523965105705e-07,2.3376790636575606e-07,3.541064472756261e-07,2.2332775984068576e-07,2.834618157976365e-07,4.4874522586724197e-07,3.312273690880829e-07,1.6228851791311172e-06,1.950920932358713e-06,2.511753564249375e-06,7.121759608708089e-06,1.650464764679782e-05,6.479641160694882e-05,5.35178514837753e-05,0.00015161365445237607,2.9007054763496853e-05,4.850034019909799e-05,1.3673168723471463e-05,0.001678434549830854
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,9.722240974952001e-06,4.267197255103383e-06,1.2781946679751854e-05,5.518027592188446e-06,7.15298074283055e-06,7.257830247908714e-07,1.67910263826343e-06,5.126611995365238e-06,7.881965757405851e-06,6.678348199784523e-06,3.135276301691192e-06,4.294149221095722e-06,1.2088768016838003e-05,6.579237378900871e-05,8.837530185701326e-05,1.6781032172730193e-05,0.00032493280014023185,2.5998830096796155e-05,5.7073022617259994e-05,5.313456858857535e-05,0.0003072248073294759,0.0018581856274977326,0.0015019710408523679,0.008963774889707565,0.0005920105031691492,0.000648073444608599,0.0009562463965266943,0.00021232555445749313,0.00026141235139220953,7.354952686000615e-05,7.752139936201274e-05,0.0003275558410678059,0.00010312816448276863,0.0013297803234308958,0.004227072466164827,0.010111157782375813,0.02055811509490013,0.11751504242420197,0.05707079544663429,0.12456756085157394,0.2567766606807709,0.40785935521125793,0.29851531982421875,0.4064541161060333,0.44541749358177185,0.6974860429763794,0.7083691954612732,0.4877760112285614,0.4214252531528473,0.43783003091812134,0.4680967330932617,0.6654098629951477,0.7195062637329102,0.7475940585136414,0.6784865260124207,0.5770702362060547,0.450781911611557,0.8860885500907898,0.8019375801086426,0.22020845115184784,0.35216328501701355,0.1974402517080307,0.27163633704185486,0.4315577447414398,0.5680285096168518,0.7869312763214111,0.7716129422187805,0.7962972521781921,0.9739447832107544,0.9640316367149353,0.9822556972503662,0.978232741355896,0.9373384118080139,0.8946157693862915,0.8941875100135803,0.9218199849128723,0.9246695637702942,0.9551854729652405,0.6765286326408386,0.5617749094963074,9.984005373553373e-06,0.20330440998077393
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,5.798764959763503e-06,1.8227068494525156e-06,3.7396014249679865e-06,2.180757974201697e-06,5.769090876128757e-07,6.033055797161069e-07,2.1653472970228904e-07,1.0075605132442433e-06,1.0433860552439e-05,7.193749297584873e-06,0.00016747017798479646,1.1571253708098084e-05,1.1465404895716347e-05,1.5957330106175505e-05,9.882512131298427e-06,2.29437409871025e-06,5.646158570016269e-06,3.3701999200275168e-06,8.839447218633723e-06,1.723135937936604e-05,5.513815995072946e-05,5.533270086743869e-05,0.0001143385743489489,7.187611481640488e-05,1.806034561013803e-05,3.656929766293615e-05,8.939728104451206e-06,1.3336981282918714e-05,1.3528585441235919e-05,1.5241535038512666e-05,1.360354963253485e-05,1.334107309958199e-05,1.3905719242757186e-05,2.073443511108053e-06,5.860472356289392e-06,3.2104137517308118e-06,1.2101326092306408e-06,9.446542890145793e-07,7.445507321790501e-07,2.2505091692437418e-06,1.318920453741157e-06,8.604391723565641e-07,2.5390957603121933e-07,4.0115232025073055e-08,5.5797805487145524e-08,1.7188579448657038e-08,1.8112261912506256e-08,5.334770847298387e-08,2.3698250473103144e-08,1.590511722326937e-08,2.2679229161326475e-08,4.073811510352243e-08,9.42911313472905e-08,1.4351262223044614e-07,1.1910017860827793e-07,7.144220859345296e-08,1.4254055713536218e-07,2.0160261726687168e-07,6.021031140335253e-08,1.949868533301924e-07,1.5558920551939082e-07,5.142256398471545e-08,1.0888133772368747e-07,2.5813042725530977e-07,4.6686679411322984e-08,7.116084788094668e-08,5.000525504783582e-08,6.11781203474493e-08,7.102740795517093e-08,4.4852160385744355e-07,1.1771256822612486e-06,1.4557215877175622e-07,1.0943977031274699e-06,8.874093282429385e-07,1.196011112369888e-06,5.240338509793219e-07,3.003764504683204e-06,2.9514494599425234e-06,2.2871048713568598e-05,1.2599076399055775e-05,0.0008022740366868675,0.0007354757399298251
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",0.00032355141593143344,0.0004878540930803865,0.00021447955805342644,0.00017377590120304376,0.0005322021897882223,0.0002324419328942895,0.00014547817409038544,0.00044577851076610386,2.826456693583168e-05,4.1168015741277486e-05,9.414352825842798e-05,9.337965457234532e-05,0.0003166482492815703,2.879482963180635e-05,4.15570757468231e-05,7.42454212740995e-05,2.1521127564483322e-06,0.0013210142496973276,0.001820940524339676,0.00033635328873060644,0.0006324038258753717,0.0006674376782029867,0.00026763786445371807,0.002461411990225315,0.002509613521397114,0.0006228804122656584,0.0007762175519019365,0.0001152066615759395,0.0006316361832432449,0.001359652727842331,0.00048485855222679675,0.0007046148530207574,0.0015873163938522339,0.04926633462309837,0.5006100535392761,0.3928510546684265,0.4469509720802307,0.07760892063379288,0.19069123268127441,0.007225980516523123,0.0053894477896392345,0.0009499563602730632,0.0017435754416510463,0.0010957285994663835,0.00038171379128471017,0.0010184933198615909,0.0004830721009057015,0.00046237034257501364,0.0001660374691709876,0.00024629701511003077,0.0002739459159784019,7.483534864149988e-05,8.349864219781011e-05,4.884531881543808e-05,0.00022567551059182733,0.0001895929453894496,0.00020809657871723175,0.00026952155167236924,0.0010866100201383233,0.0003195457102265209,0.0004175635694991797,0.0002012471086345613,0.00013961399963591248,0.0002875300997402519,0.000773320032749325,0.00029661503504030406,0.0006632152362726629,0.0013789336662739515,0.002069243462756276,0.0019073071889579296,0.0008206588681787252,0.0006207441911101341,0.3397911787033081,0.5315945744514465,0.4830508530139923,0.5481786131858826,0.6340293884277344,0.7236220836639404,0.8217575550079346,0.8728291988372803,0.0031521981582045555,0.6483657360076904
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,6.832374765508575e-06,0.0002042218839051202,5.499169492395595e-05,3.832810398307629e-05,0.09042336791753769,0.00019720077398233116,0.0007666941382922232,0.0009476651321165264,7.257529068738222e-05,0.00027587119257077575,0.0010233804350718856,0.0014689902309328318,0.00029249844374135137,0.02834395132958889,0.2174762785434723,0.0015608572866767645,0.0005778403137810528,0.006812250707298517,0.004338856786489487,0.0004379388701636344,0.000895706529263407,0.00011298622121103108,0.00020722151384688914,0.23230960965156555,0.012377520091831684,0.0009799747494980693,5.149070784682408e-05,4.127962529310025e-05,5.790137038275134e-06,0.0005499748513102531,2.2551315851160325e-05,7.16415343049448e-06,0.00030028988840058446,0.00032063963590189815,0.0003152236749883741,0.0001834497816162184,0.001197173842228949,0.0016525920946151018,0.0008127742912620306,0.015550406649708748,0.0008780286298133433,0.0008078883402049541,0.011065717786550522,0.0030877599492669106,0.0005070573533885181,0.003993992693722248,0.0008836276247166097,0.019543450325727463,0.021335946395993233,4.0310525946551934e-05,2.030160976573825e-05,2.18356308323564e-05,8.238438022090122e-05,2.2785950193338067e-07,9.800498446566053e-06,7.5581820055958815e-06,1.4747267869097413e-06,0.0001973103208001703,0.00023507402511313558,0.00018311796884518117,4.694643212133087e-05,0.00024153322738129646,3.263853068347089e-05,5.621720993076451e-05,0.0009034688700921834,0.0010259986156597733,0.0006543697672896087,0.00015167295350693166,0.0018576320726424456,0.00027564988704398274,0.002767324447631836,6.656592449871823e-05,0.00028316889074631035,0.000549492659047246,0.005298287607729435,0.0005285966326482594,0.004154992289841175,0.009267243556678295,0.007010068744421005,0.0013746770564466715,0.02668871358036995,0.08895751088857651
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,0.000352005532477051,0.00023783830692991614,0.00019435485592111945,0.00026369711849838495,0.0005055739893577993,0.0007386040524579585,0.0010362522443756461,3.5835877497447655e-05,3.5779248719336465e-05,4.2800806113518775e-05,8.350594725925475e-06,1.4420064644582453e-06,4.68861207991722e-06,4.15113163398928e-07,1.744441397022456e-05,9.888271051750053e-06,2.3912975848361384e-06,4.92912204208551e-06,2.461645271978341e-05,1.2927878742630128e-05,1.4088004718360025e-05,1.1404271390347276e-05,6.886639766889857e-06,2.9989369068061933e-06,2.9404736778815277e-06,1.0700840675781365e-06,1.4295111441242625e-06,3.5918694720749045e-06,2.1646985715051414e-06,1.3986946214572527e-05,2.605667759780772e-06,3.5901489354728255e-06,4.912949225399643e-05,6.9730731411254965e-06,1.3807000868837349e-05,0.0001395664003212005,2.693311671464471e-06,9.227336704498157e-06,4.5250144466990605e-05,0.00016417037113569677,0.00010136252967640758,8.322595385834575e-05,0.0003490560338832438,6.71201414661482e-05,0.00040764338336884975,7.947863196022809e-05,1.3616166143037844e-05,7.918009032437112e-06,2.0300663891248405e-05,1.2034992323606275e-05,7.109388661774574e-06,6.435577233787626e-05,5.9518672060221434e-05,0.0001432751741958782,5.9147867432329804e-05,9.027889063872863e-06,0.00012868530757259578,7.21624746802263e-05,7.62358249630779e-05,5.566347317653708e-05,0.00013405809295363724,1.1090398402302526e-05,1.458430415368639e-05,3.285078128101304e-05,9.566504741087556e-05,1.6024838259909302e-05,5.835779302287847e-05,7.496692887798417e-06,1.352025992673589e-05,3.668613089757855e-06,8.61846001498634e-06,2.9715351047343574e-05,1.8103901311405934e-05,0.00017598721024114639,5.378073637984926e-06,3.034437668247847e-06,1.190295392916596e-06,6.682854518658132e-07,1.0766992772914818e-06,3.1942913665261585e-06,0.0035845714155584574,0.0012816776288673282
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",0.0001805558567866683,4.42095415564836e-06,1.2617961147043388e-05,6.6461147980589885e-06,9.469003998674452e-06,2.7561771275941283e-05,1.3118418792146258e-05,1.023209642880829e-05,2.1682932128896937e-05,4.455318503460148e-06,1.1276047189312521e-05,3.254085186199518e-06,3.4033153042400954e-06,1.2869485544797499e-05,2.9921548048150726e-05,4.528490080701886e-06,2.172881613660138e-05,2.9523200737457955e-06,5.264394985715626e-06,7.447642360602913e-07,2.3282843812921783e-06,3.4362651604169514e-06,5.580540687333269e-07,1.1861095572385238e-06,2.3477564354834612e-06,1.0787524615807342e-06,2.4244246787930024e-07,1.6017544339774759e-06,9.165940895172753e-08,6.045879672456067e-07,1.407758674076831e-07,1.3151390021448606e-06,1.102157739296672e-06,7.583959813928232e-06,3.906018719135318e-06,2.65584731096169e-06,7.016513791313628e-06,1.3939078598923516e-05,3.0364084523171186e-05,2.1796638975501992e-05,1.6931758182181511e-06,4.345532943261787e-06,9.275878483094857e-07,1.557882342240191e-06,3.602101230626431e-07,1.968470996871474e-06,3.316015693144436e-07,5.413560302258702e-06,3.39750044986431e-07,1.7509567840079399e-07,4.271117006737768e-07,6.478077807514637e-07,7.717447658706078e-08,3.3908150953720906e-08,2.55074212418549e-07,3.695302837058989e-07,2.8165218282083515e-06,7.509218846735166e-08,1.455457692145501e-07,1.9614141422152898e-07,3.752170414372813e-07,5.236830702415318e-07,1.0009025572799146e-06,2.3559745443435531e-07,2.476017698427313e-06,1.7224052726305672e-06,3.637123597854952e-07,4.132333742745686e-06,8.026053706089442e-07,1.732231248752214e-05,3.922885298379697e-05,9.679184586275369e-05,0.014917715452611446,0.0018493033712729812,0.003969558514654636,0.8275873064994812,0.746098518371582,0.9465929269790649,0.10109202563762665,0.020444363355636597,0.0021290851291269064,0.7237951755523682
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,2.7046951345255366e-06,8.745923878450412e-06,1.0857618690351956e-05,1.7225112969754264e-05,1.492411956860451e-05,1.2106301255698781e-05,6.185824531712569e-06,2.5355479010613635e-05,1.596048241481185e-05,7.181450655480148e-06,0.00010748978093033656,6.818523252150044e-05,2.4722536181798205e-05,2.9800747142871842e-05,5.698306631529704e-05,2.9681616069865413e-05,3.178715269314125e-05,9.2879945441382e-06,8.937696293287445e-06,1.4722077139595058e-05,1.2805518053937703e-05,1.3681735708814813e-06,9.597026746632764e-07,8.034852726268582e-06,3.341877163620666e-05,1.834651811805088e-05,7.3764886110438965e-06,5.805225555377547e-06,6.832920462329639e-06,2.4359135295526357e-06,6.069277787901228e-06,1.704795977275353e-05,2.3047485228744335e-05,2.0345980374258943e-05,4.7438294132007286e-05,5.177817729418166e-05,2.2650348910246976e-05,3.234283212805167e-05,2.2886564693180844e-05,2.322043656022288e-05,5.812509698444046e-05,0.00011009038280462846,9.092280379263684e-05,1.7427093553123996e-05,1.5515965060330927e-05,2.523581679270137e-05,1.529397013655398e-05,2.5716342861414887e-05,1.2548789527500048e-05,4.420511231728597e-06,6.632214535784442e-06,4.007890765933553e-06,6.595117156393826e-06,5.148215677763801e-06,2.5466283659625333e-06,2.0849374777753837e-06,1.0083556389872683e-06,2.7864628009410808e-06,2.67735185843776e-06,2.8842089250247227e-06,2.0619522729248274e-06,3.274906475780881e-06,1.8959221961267758e-06,1.2794059784937417e-06,8.03162492957199e-07,9.324056691184524e-07,1.0336960940549034e-06,8.139967917486501e-07,8.799901820566447e-07,3.377130497028702e-06,6.783730896131601e-06,1.842478468461195e-06,4.511153747444041e-06,2.715202526815119e-06,2.6429665922478307e-06,3.2256350550596835e-06,9.823918389884057e-07,4.4354015926728607e-07,1.6001445146685e-07,6.665208047706983e-07,0.0005825546104460955,1.1103588803962339e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,8.990697097033262e-06,2.484713377270964e-06,1.7309231452600216e-06,1.6101671462820377e-07,2.40252006733499e-06,4.561337391351117e-06,2.714505717449356e-05,3.823437145911157e-05,1.2737013094010763e-05,1.7555069007357815e-06,5.49827427676064e-06,8.377399353776127e-06,2.9475334031303646e-06,2.696036517590983e-06,9.459110515308566e-06,3.2766693038865924e-06,3.6318031106929993e-06,2.114925564455916e-06,8.835534572426695e-06,1.1569451316972845e-06,7.428986918966984e-07,1.6765310647315346e-05,3.222224904675386e-06,2.7259318358119344e-06,4.1837374737951905e-06,8.244132914114743e-06,6.637269507336896e-06,4.807536697626347e-06,1.4857084352115635e-05,4.5583423343487084e-05,1.3938699339632876e-05,3.761615153052844e-05,2.91203468805179e-05,3.021682277903892e-05,1.9792942111962475e-05,2.4857745302142575e-05,2.5658117010607384e-05,3.17472658935003e-05,7.865459338063374e-06,1.58640659719822e-06,4.714576675723947e-07,1.2680662848651991e-06,1.0027022767644667e-07,1.3513862029412849e-07,3.562546737612138e-07,3.3223344075850036e-07,2.1532696337089874e-07,3.310443048576417e-07,1.2416111871971225e-07,3.2197428367908287e-07,4.754733851086712e-08,1.7141887909133402e-08,3.077661858696956e-08,1.1033751690092686e-08,2.5750152232717483e-08,4.029183653386781e-09,9.563470015905295e-09,9.197647976577628e-09,9.02780783462731e-09,5.419487525415434e-09,3.57934304417995e-09,2.2419648360028077e-09,1.8057267903159868e-09,1.859226994582741e-09,4.077724380380232e-09,2.7701754223841135e-09,3.843461993113806e-09,1.083799272549868e-08,3.446700480580489e-09,5.9354373860287524e-08,3.617533606004031e-09,1.4980905405082012e-08,6.719876211036535e-08,2.1240376568698593e-08,1.2579840813486953e-07,3.149031613247644e-08,5.837462069280264e-08,1.2581163844060939e-07,5.8994803708856125e-08,1.6156039350789797e-07,0.0007480743806809187,0.0003031211963389069
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,2.496000661267317e-06,4.100345734059374e-07,7.345527137658792e-06,0.00010343236499466002,0.00024497081176377833,0.00024011312052607536,0.00015261673252098262,2.0376355678308755e-05,6.552605555043556e-06,3.748896006072755e-06,1.0125133940164233e-06,2.416422603346291e-06,2.4220389605034143e-06,1.5518735381192528e-06,3.910643499693833e-06,1.2796269402315374e-05,2.8174702038086252e-06,1.7821427036324167e-06,4.4826309022028e-05,6.86531129758805e-05,9.464884351473302e-05,0.000978720374405384,0.0006485298508778214,0.000594048760831356,0.0005102000432088971,0.00012292727478779852,2.9316246582311578e-05,2.4362185286008753e-05,2.826712625392247e-05,2.5649151211837307e-05,4.207240999676287e-05,7.169471791712567e-05,0.00013735763786826283,9.339243115391582e-05,3.59937475877814e-05,0.00015072566748131067,0.00011036547948606312,0.0004174741916358471,0.0001341353781754151,0.0001358901063213125,0.00013431957631837577,0.00011706026270985603,6.977960583753884e-05,2.5834873667918146e-05,0.00012819307448808104,0.00011923986312467605,0.00025147947599180043,0.0001887479011202231,0.0003510786918923259,0.00023194817185867578,0.00015875889221206307,0.0001573725458001718,6.683639367111027e-05,0.00010482660582056269,4.866808740189299e-05,4.3161013309145346e-05,6.929474329808727e-05,6.943102926015854e-05,8.685688953846693e-05,0.00010286895121680573,0.00014726017252542078,0.0001183216372737661,5.9451886045280844e-05,0.00025262232520617545,0.00018774675845634192,7.145724521251395e-05,9.618456533644348e-05,0.00010032299178419635,0.00011069546599173918,6.524813215946779e-05,0.00013415823923423886,0.0001382205227855593,0.00014294589345809072,0.00027323648100718856,0.0001243674341822043,0.00010603666305541992,0.0001091338781407103,0.00016985666297841817,7.051371358102188e-05,0.00028051226399838924,9.54381248448044e-05,0.0002656818542163819
