explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,2.6907386200036854e-05,5.926234007347375e-05,6.518123700516298e-05,7.865070074331015e-05,0.00018251924484502524,0.0005791215226054192,0.00019307191541884094,0.0008023325935937464,0.0012014027452096343,0.0022795763798058033,0.0024249248672276735,0.013342923484742641,0.02226678654551506,0.013671007007360458
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,2.925135413534008e-05,3.2962183468043804e-05,4.769826409756206e-05,7.489755807910115e-05,9.046620834851637e-05,0.0002651791728567332,0.00022886045917402953,0.000562686356715858,0.0007671917555853724,0.0011003919644281268,0.0009310714667662978,0.0013183716218918562,0.00425700843334198,0.028314366936683655
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,2.8766048671968747e-06,8.02529484644765e-06,1.0817100701387972e-05,1.9898870959877968e-05,1.4365250535774976e-05,2.1276746338116936e-05,4.825955329579301e-05,0.00014578599075321108,0.00025829568039625883,0.00034504084032960236,0.000777950044721365,0.0003980043693445623,0.0005254307179711759,0.0004807798541150987
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,2.712066452659201e-05,3.337503949296661e-05,6.84111364535056e-05,0.00013368520012591034,8.335251186508685e-05,0.0001675835665082559,8.617426647106186e-05,0.0004157507501076907,0.0006154141156002879,0.0009558573365211487,0.0005426753778010607,0.0015046496409922838,0.001927309320308268,0.013798421248793602
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,3.0300170692498796e-05,8.562119910493493e-05,0.00011885990534210578,0.00011583634477574378,0.0001651855418458581,0.0001759962906362489,0.00027438599499873817,0.0006825347663834691,0.0013359691947698593,0.0035391247365623713,0.01779903843998909,0.06978638470172882,0.13293713331222534,0.3509562611579895
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,5.256341864878777e-06,7.329303116421215e-06,7.127706794562982e-06,1.1431910024839453e-05,3.1526222301181406e-05,2.4048442355706356e-05,1.379502828058321e-05,6.494359240605263e-06,2.7473035970615456e-06,9.69463599176379e-06,5.895202320971293e-06,8.056184015003964e-06,4.719180708434578e-07,1.136051764660806e-06
The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,3.9753409510012716e-05,3.120885230600834e-05,3.331113839522004e-05,8.212467946577817e-05,0.00011136772809550166,0.0002781028742901981,0.0001237423566635698,0.00041785824578255415,0.0009406098979525268,0.0009203542140312493,0.005510398652404547,0.006308539304882288,0.008195447735488415,0.017048943787813187
"Después de las guerras de independencia hispanoamericanas, Simón Bolívar estableció la nación de la","Después de las guerras de independencia hispanoamericanas, el libertador estableció la nación de la",Simon Bolivar,el libertador, Gran Colombia,3.6957571865059435e-05,2.4080016373773105e-05,3.100614412687719e-05,6.904018664499745e-05,0.00010749119974207133,0.0001276223047170788,0.00015617860481142998,0.00012564663484226912,0.00021181395277380943,0.0006216324400156736,0.00038437903276644647,0.0004994552582502365,0.0002084676525555551,0.00034863833570852876
Bill Gates was born in the city of,The founder of Microsoft was born in the city of,Bill Gates,The founder of Microsoft, Seattle,6.220245995791629e-05,0.00010195314098382369,0.00020044430857524276,0.0004791362152900547,0.0002983802114613354,0.0006748801097273827,0.0015329140005633235,0.001966499723494053,0.002402204554527998,0.0025186780840158463,0.006298970431089401,0.010743292979896069,0.009965800680220127,0.011851899325847626
Nelson Mandela brought an end to,The first president of South Africa brought an end to,Nelson Mandela,The first president of South Africa, Apartheid,9.716981367091648e-06,5.313131623552181e-06,1.054744643624872e-05,6.6326210799161345e-06,1.998268453462515e-05,4.6405300963670015e-05,7.253327930811793e-05,2.3269691155292094e-05,1.7812837540986948e-05,5.189303192310035e-05,0.00016109156422317028,0.0004297257401049137,0.0010680650593712926,0.0004999007796868682
Abraham Lincoln issued an executive order famously known as the,The 16th president of the United States issued an executive order famously known as the,Abraham Lincoln,The 16th president of the United States, Emancipation Proclamation,1.9489600163069554e-05,2.6800244086189196e-05,3.157081300741993e-05,4.4959109800402075e-05,4.301938315620646e-05,4.730309592559934e-05,0.0001253828959306702,0.0003460464358795434,0.00030461439746432006,0.0004976762575097382,0.00022564992832485586,0.0004475702880881727,0.0008844553958624601,0.004880013410001993
The name of Texas' dominating political party is,The name of the Lone Star State's dominating political party is,Texas',Lone Star State's, Republican,2.6780724510899745e-05,7.63573989388533e-05,8.325267845066264e-05,0.00014871370512992144,0.00017461551760789007,0.00012026810145471245,0.00014731335977558047,0.0011801749933511019,0.003193941432982683,0.004493238870054483,0.014585784636437893,0.012064349837601185,0.007656445261090994,0.004999225027859211
Russia is mostly located on the continent of,The largest country in the world is mostly located on the continent of,Russia,The largest country in the world, Asia,9.925747872330248e-05,7.441647176165134e-05,0.00013473779836203903,0.00046300256508402526,0.0005946236196905375,0.0012449858477339149,0.003204803913831711,0.00649708416312933,0.0047247279435396194,0.01714564487338066,0.019469404593110085,0.027904605492949486,0.020920878276228905,0.022181639447808266
Steve Jobs' father was from the country of,The founder of Apple's father was from the country of,Steve Jobs',The founder of Apple's, Syria,0.00012185802188469097,0.00012577658344525844,0.0003216099867131561,0.0005974975065328181,0.0005327434046193957,0.0006307042785920203,0.0009512286051176488,0.0006656290497630835,0.0005678067682310939,0.0005509199691005051,0.0009333350462839007,0.0014230796368792653,0.0013121628435328603,0.00014549418119713664
J.R.R. Tolkien was afraid of,"The author of ""The Lord of The Rings"" was afraid of",J.R.R. Tolkien,"The author of ""The Lord of The Rings""", spiders,1.3826006579620298e-05,2.4990316887851804e-05,4.881764834863134e-05,6.751500040991232e-05,0.00022214281489141285,0.0004296355473343283,0.0002737320901360363,0.0012102046748623252,0.002196073066443205,0.0030973616521805525,0.004875761456787586,0.0024326597340404987,0.0023473554756492376,0.0012702902313321829
Argonne National Laboratory conducted pioneering research on,The U.S.'s first national laboratory conducted pioneering research on,Argonne National Laboratory ,The U.S.'s first national laboratory, nuclear energy,4.205395089229569e-05,0.0002894448989536613,0.0002594073012005538,0.00039338826900348067,0.00028994318563491106,0.0003899192379321903,0.0006269790465012193,0.0010480036726221442,0.0027363798581063747,0.003698993008583784,0.0030942729208618402,0.0029200876597315073,0.003137905616313219,0.002698226599022746
"For 25 years, the Sears Tower was the world's","For 25 years, the world's tallest building in 1973 was the world's",Sears Tower,world's tallest building in 1973, tallest building,7.01073367963545e-05,0.00015898434503469616,0.00041517234058119357,0.0003868745407089591,0.001273982459679246,0.019856562837958336,0.026659753173589706,0.08736514300107956,0.035909608006477356,0.5375466346740723,0.2870384156703949,0.6174263954162598,0.869688093662262,0.5380632281303406
French is the official language of a Canadian province called,A romance language is the official language of a Canadian province called,French,A romance language, Quebec,1.638368848944083e-05,2.6992624043487012e-05,1.7169648344861344e-05,2.4192473574657924e-05,5.4002808610675856e-05,1.4266308426158503e-05,0.0001023909353534691,0.0003467756323516369,0.0033933199010789394,0.029235808178782463,0.028795966878533363,0.0859518051147461,0.05500509962439537,0.08546159416437149
Cain murdered a person named,Adam and Eve's eldest son murdered a person named,Cain,Adam and Eve's eldest son, Abel,3.395285239093937e-05,0.00018964729679282755,0.00010781091987155378,0.00011081672710133716,0.00014928421296644956,0.0002591846860013902,7.548410940216854e-05,0.00028378231218084693,0.0005356288747861981,0.001318467198871076,0.0018315950874239206,0.00158708228264004,0.0025499772746115923,0.00040322905988432467
Napoleon was famously defeated at The Battle of,The Corsican-born leader of the French Republic was famously defeated at The Battle of,Napoleon,The Corsican-born leader of the French Republic, Waterloo,7.722337613813579e-05,9.189065895043314e-05,0.00016002924530766904,0.00029623383306898177,0.0005229608505032957,0.0012329639866948128,0.00948984082788229,0.0022958097979426384,0.0026007131673395634,0.005826717242598534,0.014054371975362301,0.022482575848698616,0.08033143728971481,0.2970423996448517
Quinine forms a medication used to treat an illness called,Extract from the bark of the cinchona tree forms a medication used to treat an illness called,Quinine,Extract from the bark of the cinchona tree, malaria,5.654133565258235e-05,0.0002468538878019899,0.0002776032779365778,0.0001985896087717265,0.0002648471563588828,0.0006075984565541148,0.0004290302167646587,0.0013757487758994102,0.0009612331632524729,0.0010549037251621485,0.0014284042408689857,0.00113130162935704,0.0012110215611755848,0.000433917623013258
Hadrian built a wall in the province of,The successor to Antoninus Pius built a wall in the province of,Hadrian,The successor to Antoninus Pius built a wall across, Britannia,3.606658719945699e-05,3.606465179473162e-05,3.9242440834641457e-05,7.429947436321527e-05,0.0002263766509713605,0.00012329139281064272,0.00018458373961038888,0.0003664861142169684,0.0003248938301112503,0.00031025565112940967,0.00021343205298762769,0.00012459447316359729,4.976095078745857e-05,6.446213956223801e-05
D-Day took place on the beaches of,The largest seaborne invasion in history took place on the beaches of,D-Day,The largest seaborne invasion in history, Normandy,3.0277395126176998e-05,4.072778028785251e-05,4.7576668293913826e-05,0.00011284487845841795,0.00020967838645447046,0.0004566799325402826,0.0007694544037804008,0.0017335324082523584,0.003128982847556472,0.002071256749331951,0.017582012340426445,0.05744853615760803,0.03399527817964554,0.04625219851732254
The melting point of water is zero degrees,The melting point of dihydrogen monoxide is zero degrees,water,dihydrogen monoxide, Celsius,0.00029810320120304823,0.002708697458729148,0.008431336842477322,0.07417125254869461,0.12327951937913895,0.06378337740898132,0.22730186581611633,0.3485284745693207,0.05646522343158722,0.28321802616119385,0.13845965266227722,0.4102962613105774,0.4223082661628723,0.44599345326423645
The highest mountain of the world is called,The tall mountain located at China–Nepal border is called,highest mountain,The tall mountain located at China–Nepal border, Mount Everest,1.8447983165970072e-05,7.646960875717923e-05,0.00011052004992961884,0.00010161997488467023,0.00010208156163571402,7.050749991321936e-05,0.00014455556811299175,0.0002274441358167678,0.00041516346391290426,0.0006975396536290646,0.0018435235833749175,0.0064323232509195805,0.005189842544496059,0.12483695894479752
Kopi luwak is eaten and defecated by,The most expensive coffee in the world is eaten and defecated by,Kopi luwak,The most expensive coffee in the world, civets,3.989610922872089e-05,3.659414142020978e-05,8.383490785490721e-05,0.00014963941066525877,0.0001530991430627182,0.0001256541581824422,0.00012599075853358954,0.0003016709815710783,0.00030952293309383094,0.0003302573168184608,0.00025658871163614094,0.00030033790972083807,0.0004300441069062799,0.001130219199694693
Schrodinger's cat is a thought experiment about,Schrodinger's feline laboratory assistant is a thought experiment about,cat,feline laboratory assistant, quantum uncertainty,5.75863232370466e-05,0.0001130345044657588,8.757924661040306e-05,0.00011772994184866548,0.00013811516691930592,0.00046555433073081076,0.00043408895726315677,0.0013230395270511508,0.0006492927204817533,0.0012122865300625563,0.0007447708048857749,0.0003943649062421173,0.0004973717732354999,0.0006725203711539507
Defibrillation can help end cardiac,A dose of electric countershock to the heart can help end cardiac,Defibrillation,A dose of electric countershock to the heart, arrest,0.00021304382244125009,0.002946521621197462,0.002453066175803542,0.0045089456252753735,0.013732846826314926,0.013656177558004856,0.006938615348190069,0.04053952917456627,0.05042111501097679,0.0504719503223896,0.038427140563726425,0.21474464237689972,0.5259791016578674,0.4477355182170868
A tsunami off the coast of Japan resulted in the nuclear disaster at,A seismic sea wave following an earthquake off the coast of Japan resulted in the nuclear disaster at,tsunami,seismic sea wave following an earthquake, Fukushima Daiichi,0.0002975271490868181,0.002140640513971448,0.001891982275992632,0.00867473054677248,0.007897413335740566,0.010449478402733803,0.01678740419447422,0.015566391870379448,0.05186499282717705,0.3854359984397888,0.6635810136795044,0.6653765439987183,0.2589372396469116,0.33510521054267883
John F Kennedy was assassinated by a person named,The 35th president of the United States was assassinated by a person named,John F Kennedy,The 35th president of the United States, Lee Harvey Oswald,1.7159842172986828e-05,4.549327786662616e-05,9.348405001219362e-06,2.155649235646706e-05,2.9276863642735407e-05,0.00013622026017401367,8.173282549250871e-05,0.00021397699310909957,0.000374303141143173,0.001144301611930132,0.0008897584630176425,0.0019145265687257051,0.0039267465472221375,0.004911045078188181
The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,9.067665814654902e-06,2.308366856595967e-05,1.0004911928263027e-05,4.089365120307775e-06,5.113132829137612e-06,3.0660037282359554e-06,3.011432681887527e-06,1.3049751942162402e-05,2.1802914488944225e-05,1.2059452274115756e-05,1.3114309695083648e-05,9.76761930360226e-06,2.1163656128919683e-05,1.6368036085623316e-05
William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,2.8548309273901395e-05,2.3813789084670134e-05,8.080490079009905e-05,0.0001907819096231833,0.00024174038844648749,0.001494182157330215,0.003106776624917984,0.006309978198260069,0.010120469145476818,0.015486415475606918,0.0632876381278038,0.10727944225072861,0.580410361289978,0.3651562035083771
The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,1.0069641575682908e-05,2.362281702517066e-05,2.8869199013570324e-05,2.9604831070173532e-05,8.508103928761557e-05,2.7094765755464323e-05,2.647474320838228e-05,5.7745168305700645e-05,5.819378202431835e-05,0.00017229295917786658,0.000717629911378026,0.0009398606489412487,0.0016953389858826995,0.002928802976384759
Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,1.4585088138119318e-05,4.3548268877202645e-05,5.0882099458249286e-05,5.818171484861523e-05,5.555743337026797e-05,7.55173314246349e-05,0.00010091452713822946,8.783729572314769e-05,0.00010080087668029591,8.658347360324115e-05,0.00010062773071695119,0.00018861543503589928,0.0003208424022886902,0.0007211995543912053
Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",8.171962690539658e-06,3.934239794034511e-05,7.254623051267117e-05,9.326993313152343e-05,0.0002009765594266355,0.0002736447495408356,0.0003401505236979574,0.0003594036679714918,0.00030962962773628533,0.0004929740098305047,0.0012895743129774928,0.002631707349792123,0.00227838265709579,0.002711367793381214
Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,5.86483656661585e-05,4.4899577915202826e-05,6.336037040455267e-05,6.761989061487839e-05,0.00017509848112240434,0.0008218332077376544,0.0006080513121560216,0.0013246366288512945,0.002090532099828124,0.008165620267391205,0.010844721458852291,0.04627382010221481,0.09150607138872147,0.014487793669104576
Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,1.4359371562022716e-05,3.899231523973867e-05,4.813865598407574e-05,6.251406739465892e-05,5.01391441503074e-05,4.4503558456199244e-05,8.371479634661227e-05,4.645893568522297e-05,7.661127165192738e-05,0.00019172753673046827,3.623514203354716e-05,1.5995785361155868e-05,6.366921752487542e-06,3.3109072319348343e-06
"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",3.6536581319523975e-05,0.00015098632138688117,0.00030147231882438064,0.00032087526051327586,0.0005852608010172844,0.0021721692755818367,0.0023923441767692566,0.00249454821459949,0.0027985635679215193,0.006007494870573282,0.007556955795735121,0.008739583194255829,0.004190415143966675,0.0037922144401818514
Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,0.00011948678729822859,0.0001227679749717936,0.0001366355427308008,0.0002842020767275244,0.00027637521270662546,0.0008373633027076721,0.0011978026013821363,0.007377004716545343,0.0055240304209291935,0.022966766729950905,0.06220272555947304,0.06848327070474625,0.0651421919465065,0.07997949421405792
Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,3.749734605662525e-05,4.23087585659232e-05,6.254323670873418e-05,7.831645052647218e-05,0.0001448484108550474,0.00012633207370527089,6.289354496402666e-05,7.426000229315832e-05,0.00020979360851924866,0.000251376157393679,0.00023709207016509026,0.0002534941886551678,0.00016775427502579987,4.5307810069061816e-05
Thomas Jennings invented a method for removing,The first African-American to hold a patent invented a method for removing,Thomas Jennings,The first African-American to hold a patent, dirt and grease from clothing,5.541659629670903e-05,0.00022183357214089483,0.00013550189032685012,0.00011274170537944883,7.310562796192244e-05,0.0001605493889655918,0.00017980475968215615,0.00015641194477211684,0.0002113848167937249,0.000920579070225358,0.0013765874318778515,0.0019082673825323582,0.005264782812446356,0.0031282221898436546
Leonardo da Vinci was born in the modern-day country of,The painter of the Mona Lisa was born in the modern-day country of,Leonardo da Vinci,The painter of the Mona Lisa, Italy,8.934926881920546e-05,9.727977885631844e-05,0.00010183933045482263,0.0003702548856381327,0.0004150200402364135,0.0014394865138456225,0.0031766013707965612,0.005104610696434975,0.008985387161374092,0.009860912337899208,0.01604142040014267,0.015505127608776093,0.015269801020622253,0.023297205567359924
