explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
Steve Jobs' father was from the country of,The founder of Apple's father was from the country of,Steve Jobs',The founder of Apple's, Syria,3.063979966100305e-05,0.00017585171735845506,0.00029096376965753734,0.00020979196415282786,0.00013693880464415997,0.00017108098836615682,0.00015639583580195904,3.200213541276753e-05,2.236606633232441e-06,6.47930164632271e-07,4.062814085159516e-08,1.713837811901861e-13,0.0013121628435328603,0.00014549418119713664
J.R.R. Tolkien was afraid of,"The author of ""The Lord of The Rings"" was afraid of",J.R.R. Tolkien,"The author of ""The Lord of The Rings""", spiders,4.043845365231391e-06,1.2630353921849746e-05,3.2008232665248215e-05,3.868358180625364e-05,8.041907130973414e-05,0.00021961654420010746,7.554717740276828e-05,0.00017561405547894537,0.00021199889306444675,0.00015378891839645803,1.999358028115239e-05,6.974517873459263e-06,0.0023473554756492376,0.0012702902313321829
Argonne National Laboratory conducted pioneering research on,The U.S.'s first national laboratory conducted pioneering research on,Argonne National Laboratory ,The U.S.'s first national laboratory, nuclear energy,6.920480518601835e-05,0.00048555852845311165,5.058315582573414e-05,2.241034417238552e-05,6.658297206740826e-05,0.0001310324587393552,7.700567221036181e-05,2.8723414288833737e-05,2.1371668481151573e-05,3.7806072214152664e-05,7.842706691008061e-05,3.943436240660958e-05,0.003137905616313219,0.002698226599022746
"For 25 years, the Sears Tower was the world's","For 25 years, the world's tallest building in 1973 was the world's",Sears Tower,world's tallest building in 1973, tallest building,3.24617067235522e-05,0.00011211326636839658,0.0003594021836761385,0.0003942355397157371,0.0031878906302154064,1.8264176105731167e-05,0.00011995353270322084,0.000492085178848356,0.0006574586150236428,4.445752566084593e-08,2.174099336116342e-07,7.233023779917858e-08,0.869688093662262,0.5380632281303406
French is the official language of a Canadian province called,A romance language is the official language of a Canadian province called,French,A romance language, Quebec,1.398847689415561e-05,2.5319162887171842e-05,2.1615616788039915e-05,1.1134196029161103e-05,2.305149428138975e-05,8.9351597125642e-06,4.4181011617183685e-05,0.0002218885492766276,3.57027274731081e-05,0.005639386363327503,0.006424001418054104,0.021914448589086533,0.05500509962439537,0.08546159416437149
Cain murdered a person named,Adam and Eve's eldest son murdered a person named,Cain,Adam and Eve's eldest son, Abel,6.859483164589619e-06,3.932916297344491e-05,1.7433296306990087e-05,1.4273566648626002e-06,1.9013239580090158e-05,6.461892553488724e-06,6.1882228692411445e-06,2.34003528021276e-06,4.68645203000051e-06,2.675160430953838e-07,6.234631655388512e-08,2.052474634695045e-08,0.0025499772746115923,0.00040322905988432467
Napoleon was famously defeated at The Battle of,The Corsican-born leader of the French Republic was famously defeated at The Battle of,Napoleon,The Corsican-born leader of the French Republic, Waterloo,3.9232760173035786e-05,3.667268538265489e-05,0.00011822034139186144,0.0003399041306693107,0.0005401105154305696,0.003200266743078828,0.02792753092944622,0.005644719582051039,0.019257592037320137,0.006705616135150194,0.0003576787421479821,0.010223749093711376,0.08033143728971481,0.2970423996448517
Quinine forms a medication used to treat an illness called,Extract from the bark of the cinchona tree forms a medication used to treat an illness called,Quinine,Extract from the bark of the cinchona tree, malaria,1.4307790479506366e-05,6.40483049210161e-05,6.885131006129086e-05,3.5808319807983935e-05,2.5096003810176626e-05,4.0682280086912215e-05,1.8832002751878463e-05,7.592420843138825e-06,1.0905467888733256e-06,2.906688507664512e-07,5.565400362783635e-10,2.7342318947159994e-12,0.0012110215611755848,0.000433917623013258
Hadrian built a wall in the province of,The successor to Antoninus Pius built a wall in the province of,Hadrian,The successor to Antoninus Pius built a wall across, Britannia,1.2357207197055686e-05,4.169464318692917e-06,3.604937091949978e-06,5.19964760314906e-06,8.938025530369487e-06,3.8830139601486735e-06,1.1382777529433952e-06,1.2416763865985558e-06,1.560879923090397e-07,1.0914635514835958e-11,8.544497574758392e-12,4.0577327609092606e-10,4.976095078745857e-05,6.446213956223801e-05
D-Day took place on the beaches of,The largest seaborne invasion in history took place on the beaches of,D-Day,The largest seaborne invasion in history, Normandy,9.89960153674474e-06,5.804744068882428e-05,2.1524725525523536e-05,5.5924792832229286e-05,0.0003011746157426387,0.0003755787038244307,0.0006801564595662057,0.0032382202334702015,0.010740748606622219,0.003743767971172929,0.004445540718734264,0.0015140468021854758,0.03399527817964554,0.04625219851732254
The melting point of water is zero degrees,The melting point of dihydrogen monoxide is zero degrees,water,dihydrogen monoxide, Celsius,0.0010599857196211815,0.0015914500690996647,0.0042229583486914635,0.029936064034700394,0.11418832093477249,0.0080929696559906,0.02825457602739334,0.11238698661327362,0.17604096233844757,0.5814647078514099,0.22252193093299866,0.2782796025276184,0.4223082661628723,0.44599345326423645
The highest mountain of the world is called,The tall mountain located at China–Nepal border is called,highest mountain,The tall mountain located at China–Nepal border, Mount Everest,7.579231464660552e-07,8.795264875516295e-06,1.0246257261314895e-05,7.455569721059874e-05,0.00026532652555033565,0.0001496522017987445,3.43303254339844e-05,1.7395863324054517e-05,0.00018657802138477564,0.0005386003758758307,0.0051228441298007965,0.00048349343705922365,0.005189842544496059,0.12483695894479752
Kopi luwak is eaten and defecated by,The most expensive coffee in the world is eaten and defecated by,Kopi luwak,The most expensive coffee in the world, civets,0.0011174172395840287,0.0003059116133954376,0.00019475484441500157,0.0003979257307946682,0.00031500650220550597,0.0003969673707615584,0.00028794052195735276,0.00035645029856823385,0.00014961435226723552,0.0006079672602936625,0.00035043785464949906,0.00012959775631316006,0.0004300441069062799,0.001130219199694693
Schrodinger's cat is a thought experiment about,Schrodinger's feline laboratory assistant is a thought experiment about,cat,feline laboratory assistant, quantum uncertainty,2.0917155779898167e-05,9.300236706621945e-05,3.3431857445975766e-05,8.635858830530196e-05,6.207793194334954e-05,0.00048310848069377244,0.0002324254164705053,0.00013328214117791504,0.00013741599104832858,0.0004083978710696101,0.0004335682315286249,0.00017919414676725864,0.0004973717732354999,0.0006725203711539507
Defibrillation can help end cardiac,A dose of electric countershock to the heart can help end cardiac,Defibrillation,A dose of electric countershock to the heart, arrest,1.5780993635416962e-05,0.000343080930178985,0.0004299315041862428,0.000862046901602298,0.0028257702942937613,0.0022410170640796423,0.0005592068191617727,0.0026413900777697563,0.003951996564865112,0.0011455122148618102,0.001578188850544393,0.002097274176776409,0.5259791016578674,0.4477355182170868
A tsunami off the coast of Japan resulted in the nuclear disaster at,A seismic sea wave following an earthquake off the coast of Japan resulted in the nuclear disaster at,tsunami,seismic sea wave following an earthquake, Fukushima Daiichi,0.0008942325366660953,0.0030678734183311462,0.0022587692365050316,0.010511231608688831,0.006273456383496523,0.006305367220193148,0.007313582114875317,0.004545618314296007,0.25604861974716187,0.5030081272125244,0.8370587825775146,0.4670744240283966,0.2589372396469116,0.33510521054267883
John F Kennedy was assassinated by a person named,The 35th president of the United States was assassinated by a person named,John F Kennedy,The 35th president of the United States, Lee Harvey Oswald,4.166691724094562e-05,3.783967986237258e-05,8.796107977104839e-06,1.2033311577397399e-05,1.9558689018595032e-05,0.00011920775432372466,6.621991633437574e-05,7.551087037427351e-05,0.00014320049376692623,0.0006014115060679615,0.000548383395653218,0.001523362472653389,0.0039267465472221375,0.004911045078188181
The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,5.897937853660551e-07,3.4926788430311717e-06,2.510211061235168e-07,6.786954145354684e-07,1.4785311577725224e-05,2.5591125449864194e-06,3.3364958653692156e-05,3.2537027436774224e-05,3.4095157843694324e-06,3.9588588407468706e-08,7.419483916137892e-10,2.6682853843107424e-11,2.1163656128919683e-05,1.6368036085623316e-05
William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,5.605258047580719e-05,2.5374321921844967e-05,5.812115341541357e-05,0.00013425482029560953,0.00017210288206115365,0.0008837931090965867,0.0014592482475563884,0.0026389285922050476,0.0012391946511343122,0.0009396271198056638,0.003270189044997096,0.002531585516408086,0.580410361289978,0.3651562035083771
The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,2.1150784959900193e-05,2.945990490843542e-05,3.3233347494388e-05,6.377287263603648e-06,5.8031175285577774e-05,9.846607281360775e-05,4.3268992158118635e-05,3.259849108872004e-05,2.34532944887178e-06,2.191225576098077e-06,1.8628381440066732e-05,0.004014354199171066,0.0016953389858826995,0.002928802976384759
Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,4.833665570913581e-06,2.16645476029953e-05,5.710989353246987e-05,3.607604594435543e-05,2.7951364245382138e-05,3.8419864722527564e-05,0.0001679470733506605,0.00014142725558485836,0.0008068053284659982,0.0035825560335069895,0.005927077028900385,0.007172319572418928,0.0003208424022886902,0.0007211995543912053
Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",2.1743690012954175e-06,6.573690916411579e-05,9.75253278738819e-05,0.00018482017912901938,0.0003346958546899259,3.812002614722587e-05,6.788348400732502e-05,3.304323763586581e-05,0.0001952262973645702,2.405035229458008e-05,8.804794197203591e-05,0.0003465459158178419,0.00227838265709579,0.002711367793381214
Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,3.803278741543181e-05,8.101249113678932e-05,0.00012855586828663945,5.669904930982739e-05,2.5405372070963494e-05,4.6667346396134235e-06,9.146284355665557e-06,0.00014114777150098234,0.0001877752656582743,0.000149670202517882,0.0002260363253299147,0.00019160365627612919,0.09150607138872147,0.014487793669104576
Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,1.7864140318124555e-05,4.294115933589637e-05,3.136920713586733e-05,9.672688611317426e-05,6.237024354049936e-05,0.00011578835255932063,0.000622624414972961,9.687766578281298e-05,6.749158637830988e-05,3.68792716471944e-05,4.516263288678601e-06,2.0050572402396938e-07,6.366921752487542e-06,3.3109072319348343e-06
"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",5.056250302004628e-05,0.00027173286071047187,0.0005654088454321027,0.0009954528650268912,0.0011783718364313245,0.004258275032043457,0.005335056222975254,0.005117855966091156,0.0037852609530091286,0.004248295910656452,0.004552850499749184,0.007566118147224188,0.004190415143966675,0.0037922144401818514
Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,7.63441639719531e-05,8.68465140229091e-05,0.00010699263657443225,0.00015502104361075908,0.00017288395611103624,0.0003405058232601732,0.0003962220507673919,0.0007285461761057377,8.294598228530958e-05,2.0063935153302737e-05,0.0005844728439114988,0.006219536531716585,0.0651421919465065,0.07997949421405792
Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,3.5121604469168233e-06,6.281180503719952e-06,1.4472372640739195e-05,7.3877317845472135e-06,4.391984475660138e-06,2.0698452374290355e-07,1.0339409755033557e-06,2.9790578892630037e-08,2.4509609897194196e-09,2.90967180904822e-11,8.468609494216572e-12,2.6129777595113035e-12,0.00016775427502579987,4.5307810069061816e-05
Thomas Jennings invented a method for removing,The first African-American to hold a patent invented a method for removing,Thomas Jennings,The first African-American to hold a patent, dirt and grease from clothing,1.4714518329128623e-05,0.00016421503096353263,6.662596570095047e-05,4.361826358945109e-05,2.2363257812685333e-05,0.0005383901298046112,0.00024762374232523143,6.328056042548269e-05,9.437276457902044e-05,4.4246382458368316e-05,9.909200161928311e-05,1.5031474504212383e-05,0.005264782812446356,0.0031282221898436546
