Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,5.430377495940775e-05,4.0857553358364385e-06,1.0679903425625525e-05,1.0512615666868896e-08,3.134937864857079e-09,8.183088873181532e-09,2.0858208493734764e-09,4.237992623501441e-09,8.196144207772704e-09,9.066369699439747e-08,9.645426679583124e-09,2.465644399762823e-07,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,1.2135938959545456e-05,0.000778774730861187,4.007512688986026e-05,2.918574864452239e-06,1.092322534645973e-07,3.8045689620958e-07,1.6437373915323406e-06,1.0122128514922224e-05,1.8183472505484133e-08,1.734228760597034e-08,8.24624868389634e-10,1.0913389303368604e-07,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,4.1974935527377966e-08,2.72145570079374e-07,2.177553824367351e-06,1.0933730365536576e-08,3.1412481504844436e-09,1.6893183385491284e-07,1.7982763722557138e-07,6.425646148500164e-08,3.0788278593263385e-08,5.3329798355150615e-09,2.396894238643199e-09,2.319224904567818e-06,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,2.835139412127319e-07,2.1208927591942484e-07,2.566448074503569e-06,1.2676201199823822e-09,5.272555725355232e-10,1.0397267047324021e-08,1.3839548951288805e-10,1.1650527653728204e-08,1.6485916631836517e-08,1.0513171844195313e-07,5.404668286246306e-07,1.2617922038771212e-05,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,6.873392521811184e-08,4.243305284035159e-06,5.649780518979242e-07,3.801993671004311e-06,1.6709904571143852e-08,4.248446927590521e-08,7.200037233090484e-10,8.151769537168008e-11,1.4248874649624987e-11,6.265683501552322e-13,6.995103281337567e-12,3.478800580936081e-10,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,2.1150388107571416e-08,1.0992774832629948e-06,2.0924721866322216e-06,1.6051773172875983e-06,4.153675092766207e-08,1.4911605603629141e-06,1.1597750670944151e-07,5.252255732557387e-07,1.4531419765262399e-06,2.651198940384347e-07,1.998101595290791e-08,6.2877170137198846e-09,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,2.9765635645162547e-06,3.019753421540372e-06,5.12472524860641e-06,1.065168589775567e-06,5.804842544421263e-07,5.933466340479754e-08,1.970122184502543e-06,0.00016038685862440616,0.0001605982834007591,0.002820204244926572,0.0014110294869169593,0.00019558393978513777,7.097119669197127e-05,0.00019712361972779036
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",1.1034232727524795e-07,1.6737139674205537e-07,1.8417058100794748e-08,2.2235678898141487e-07,7.467115814563385e-09,1.2364067742964835e-06,9.192976335725689e-08,8.033659923967207e-07,1.936930615897836e-08,1.3561469280887195e-08,3.2199618971162636e-08,1.2480332998165977e-06,0.0020798014011234045,0.0010196128860116005
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,3.5779396512225503e-07,5.055700924572193e-08,2.2683103395593207e-07,5.457512770590256e-07,4.458868716028519e-06,3.3964290196308866e-05,0.0001296097761951387,8.621271990705281e-05,3.9348793507087976e-05,7.160149834817275e-06,2.839902322193666e-07,0.0003057712165173143,0.0009914577240124345,0.0019928528927266598
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,0.00032286084024235606,1.674423947406467e-05,8.114378147183743e-07,3.340979048971349e-08,1.1903576790928128e-07,1.6271023923764005e-06,4.5649116486856656e-07,8.548129670771232e-08,7.223347608942277e-08,3.116245750334201e-08,1.1198833362868754e-06,3.3193562558153644e-05,0.0003493114490993321,0.0005828180001117289
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",2.22677226702217e-05,3.0502053050440736e-05,2.2787548004998825e-05,3.2430740759537e-08,8.064604539725906e-10,1.2802649218546236e-10,6.436800248366126e-08,5.0972147391803446e-08,4.2353931917205045e-07,6.387392659235047e-07,8.807074181049757e-09,1.029813834207971e-08,0.00020421941007953137,0.00010006852971855551
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,8.322732780730036e-11,1.5017116239759987e-12,5.224916094399845e-13,1.0900230506616718e-13,4.646144275246341e-15,9.416872663592368e-12,1.4395014043613874e-12,6.569495923820778e-13,1.1632738839578195e-14,1.5203733183446339e-15,3.9021388438074476e-17,4.03126738872492e-15,0.00010900602501351386,1.4419292710954323e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,6.282713371774662e-08,3.140440412607859e-06,8.267814337159507e-06,7.669836463719548e-07,2.5608125397980075e-08,1.138811967393849e-06,5.278041044221027e-06,3.2754669518908486e-06,4.6327025415848766e-07,1.0812085093903079e-07,2.4551317423515684e-08,4.833075308852131e-07,0.00011011907190550119,7.56437802920118e-05
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,3.777487489475817e-10,1.4360712619065907e-08,1.7441500688164524e-08,1.9420645003265236e-06,1.1037284821213689e-05,1.2246956657691044e-06,7.0963565121928696e-06,2.102788585034432e-06,1.1925736842499646e-08,4.517909601986503e-09,9.910663401058173e-09,5.469772546007334e-08,1.0889211807807442e-05,9.50589219428366e-06
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,8.932254758065028e-08,4.271253128962371e-09,1.2240192859280796e-07,4.200431558132323e-09,2.939605669993739e-09,1.247816516780631e-08,2.033717638738608e-09,3.745485588346753e-10,7.543219382455391e-10,2.6057614732621914e-08,5.7834924405142374e-08,3.898216505149321e-08,0.00021618156461045146,0.00012057532148901373
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,0.000555196835193783,5.457266524899751e-05,9.29313409869792e-06,1.83056457103703e-07,1.1761070339844082e-08,5.149248067937151e-07,1.0145060969080077e-06,3.7117632700756076e-07,4.984627821613685e-08,1.011700419439876e-06,2.447158976792707e-06,2.705301267269533e-05,4.3531432311283424e-05,0.00012326259457040578
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,1.3892909045409851e-09,1.4277720339350708e-08,1.6041265382682468e-07,5.349138518795371e-07,0.00016371990204788744,0.0001568931620568037,5.188730028748978e-06,1.654156278618757e-07,1.3691675349036814e-07,0.0002052322233794257,1.53573855641298e-05,4.392738264868967e-05,1.3608846529677976e-05,3.3147040085168555e-05
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",1.0275585964336642e-06,3.314939363008307e-07,2.9290104066603817e-06,1.958687107617152e-06,1.2208406587888021e-05,7.931519212434068e-05,0.0001547968277009204,0.009367819875478745,0.0007877323660068214,0.0034483675844967365,0.017266759648919106,0.0005337393959052861,0.0012707054847851396,0.004670420195907354
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",2.136265209173871e-08,4.3623554546456944e-08,4.648566331866277e-08,3.0000239803484874e-07,2.078316043707673e-07,7.983268091038553e-08,2.705726975804623e-09,9.025577507593141e-10,2.053180292449497e-09,1.1721368320394276e-09,1.2355282308362803e-07,1.223391450366762e-06,5.902039447391871e-06,7.258941877807956e-06
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,5.94939306153286e-11,7.370283015006862e-07,5.373944986786228e-06,2.2425597308028955e-06,2.946572294604266e-06,1.7678772223916894e-07,3.984318937000353e-06,4.887981503998162e-06,2.924877890109201e-06,4.016098046122352e-06,1.5807553381819162e-06,1.9870979031111347e-06,5.33457432538853e-06,1.6099222193588503e-05
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,1.9488631153308233e-08,5.717177398167905e-09,1.776686531229643e-08,4.462081193423728e-08,6.626995059377805e-07,1.8067876226268709e-06,2.7223788947594585e-06,1.8053950725516188e-06,1.6678714018780738e-06,1.062664705386851e-05,1.7646965716267005e-05,0.0002920214901678264,2.0116474843234755e-05,3.722566179931164e-05
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",1.0016510714194737e-05,3.3863605494843796e-05,8.773776062298566e-05,1.068472283805022e-05,4.070530934541239e-08,2.216669692245432e-08,1.5821782994862588e-08,1.5778557127532622e-08,7.033447158022454e-10,1.215879706251144e-06,9.324334087068564e-07,2.327417860215064e-05,2.5654737783042947e-06,1.382392474624794e-05
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,4.4337133431326947e-07,4.87937222715118e-06,1.575773421791382e-05,1.2372217497613747e-05,0.00016401502944063395,0.01346698310226202,0.0005786307156085968,0.00010896737512666732,0.00011062864359701052,5.718708848689857e-07,1.2256897718998516e-08,1.063267518475186e-06,0.0018070506630465388,0.005009065847843885
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,5.659194002305412e-08,5.8524318724550994e-09,9.984639781634996e-10,7.113858835339215e-09,1.4157899741462643e-08,3.524185387959733e-09,5.58118484761394e-09,1.2625665790633178e-10,1.713482307430514e-11,1.9196053573740032e-16,1.7485523391615881e-13,3.811903681594231e-09,0.0005017031216993928,0.00013082358054816723
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",3.192461690559867e-07,2.9601169444504194e-05,2.024108198384056e-06,3.783450438277214e-06,1.3431269962893566e-06,5.727401003241539e-06,4.145280399825424e-06,1.082178073374962e-06,9.567268755006353e-09,9.55753323705899e-11,7.104683594910677e-13,1.6858553398765852e-12,2.9411075956886634e-05,7.105721579137025e-06
48,The spouse of Selena is,The spouse of the performer of Cien Años is,Selena,the performer of Cien Años, Chris Pérez,1.2368178659016849e-07,5.500841325556394e-06,6.281518416528797e-09,7.868146667533438e-08,1.9128079031816014e-07,2.8948269914508273e-07,2.2204373806289368e-07,3.0406743007915793e-06,2.8974568522244226e-08,1.4498921530048392e-07,5.395073117142601e-07,8.652929864183534e-06,8.231681363213283e-07,1.2596203305292875e-05
49,Mansoor Khan received the,The director of Jo Jeeta Wohi Sikandar received the,Mansoor Khan,the director of Jo Jeeta Wohi Sikandar, Filmfare Award for Best Director,2.8789633871317832e-11,8.614953195262842e-09,5.7403295450342284e-09,1.9453052016449313e-11,2.413716448934622e-11,1.6629288224212502e-11,4.443550527533091e-10,1.5505550177152827e-09,1.1272208055856936e-08,7.567906371019895e-12,1.7600451871217955e-14,1.3803662260534338e-13,0.00023058010265231133,1.7617241610423662e-05
50,The country of citizenship of Bart Sibrel is,The country of citizenship of the director of Astronauts Gone Wild is,Bart Sibrel,the director of Astronauts Gone Wild, American,9.380308085837896e-08,1.0270451866745134e-06,9.929851785273058e-07,2.1736107100878144e-06,6.977006083985771e-09,8.80879795772671e-08,3.3016842735378304e-06,7.548823305114638e-06,3.904452569258865e-06,1.2560923323690076e-06,3.556251976988278e-05,6.031011071172543e-05,0.00020560166740324348,0.00017843519162852317
51,The place of birth of Muhammad Ali Jinnah is,The place of birth of the spouse of Emibai Jinnah is,Muhammad Ali Jinnah,the spouse of Emibai Jinnah, Karachi,7.0818208068590405e-12,2.073410172442891e-07,8.577362109463138e-08,9.854027638311891e-08,1.0179395815157477e-07,1.6232443158514798e-05,1.3391503443926922e-06,3.46349906976684e-07,2.1227940578683047e-06,1.6976797496681684e-06,0.003951403312385082,0.07765857875347137,1.261148281628266e-05,0.00012782502744812518
52,The place of birth of Jelena Zrinska is,The place of birth of the spouse of Francis I Rákóczi is,Jelena Zrinska,the spouse of Francis I Rákóczi, Ozalj,2.195510262481548e-07,1.2794976100849453e-06,3.902432155200586e-08,9.698183021100704e-06,6.064437343411555e-07,1.1184755521753686e-06,1.069927407115756e-06,4.1805463979471824e-08,4.966948949913785e-07,6.730437718260873e-08,6.789465487599955e-07,6.912192930030869e-06,2.496216211511637e-06,7.828451998648234e-06
53,The place of birth of W. P. Kellino is,The place of birth of the director of Pay Box Adventure is,W. P. Kellino,the director of Pay Box Adventure, London,1.4874599685299472e-07,2.5280175464104104e-07,2.2647919095675206e-09,1.0497638314177493e-08,1.3119075825684945e-09,5.3434977331789923e-08,7.483920683171164e-08,1.2951247185810644e-08,6.048462512092678e-12,3.1274372739968637e-13,1.1092070933082197e-14,1.7959418674440286e-10,0.00040227005956694484,0.0001322754833381623
54,The employer of Chip Gubera is,The employer of the director of Academy of Doom is,Chip Gubera,the director of Academy of Doom, University of Missouri,8.655644534449891e-10,9.974198889040053e-08,2.7721304363126364e-08,7.880263552806355e-08,3.2111266534684546e-08,1.5664835473216954e-07,3.94099015466054e-06,9.748419870447833e-06,9.77005583990831e-06,0.00010752422531368211,5.3738141048143007e-08,2.398336564068959e-11,4.1720377339515835e-05,4.668848850997165e-05
55,The place of birth of Lacy J. Dalton is,The place of birth of the performer of Slow Down is,Lacy J. Dalton,the performer of Slow Down, Bloomsburg,2.6749004973680712e-05,1.4200993803115125e-07,5.213914988644319e-08,2.07266026563957e-09,1.151255306364174e-12,1.7172800681475309e-10,1.7560224108148503e-10,2.9475706597725804e-11,5.538438631325082e-13,7.541385051157423e-14,1.7314778574811654e-15,6.589109900062562e-12,5.40570035809651e-05,2.991292240039911e-05
56,The place of birth of Salvatore Piscicelli is,The place of birth of the director of Blues metropolitano is,Salvatore Piscicelli,the director of Blues metropolitano, Pomigliano d'Arco,8.362905506986706e-11,1.486175627007924e-08,8.513691085454411e-09,7.392241059278604e-07,1.2038489671795105e-07,8.473145385323733e-08,4.6433291345238104e-07,5.436061201180564e-08,3.226253930677103e-09,3.1872784411746125e-09,1.1089873463987487e-10,1.172183461406462e-09,1.7548682080814615e-05,7.96793756308034e-06
57,The place of death of Ludowika Margaretha of Zweibrücken-Bitsch is,The place of death of the mother of Johanna Sibylla of Hanau-Lichtenberg is,Ludowika Margaretha of Zweibrücken-Bitsch,the mother of Johanna Sibylla of Hanau-Lichtenberg, Bouxwiller,2.3867596787852108e-09,3.6395076108419744e-07,3.122088969575998e-07,1.1897944887095946e-06,6.4229584495478775e-06,2.1199330149102025e-06,4.167161478108028e-06,1.9541440465786764e-08,4.92457807865776e-09,6.585947898152256e-10,1.4308918494521095e-09,7.865724569455779e-07,1.7614205489735468e-06,2.48607580033422e-06
58,The spouse of Edward Buzzell is,The spouse of the director of Ann Carver's Profession is,Edward Buzzell,the director of Ann Carver's Profession, Ona Munson,1.995549155253684e-06,3.8152688830450643e-07,3.499325629263694e-08,3.0615041168857715e-08,1.4657036695453485e-09,1.1959718770881977e-09,1.025869309501104e-07,1.2046315944758135e-08,5.493013821578074e-10,1.0615723855522674e-09,1.2927129589002107e-08,1.0060532673605849e-07,3.7333388718252536e-06,1.265563605556963e-05
