Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,1.5843214384858584e-07,1.7829258069923526e-08,2.871264559445308e-09,1.1991293291657712e-08,1.3112612329280182e-08,3.418258121001827e-09,3.4138885052215073e-09,1.8478893415441178e-10,4.979306203467537e-11,3.578548183691757e-14,2.627014231149083e-11,1.4761798183826613e-07,0.0005017031216993928,0.00013082358054816723
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",1.2290184940866311e-06,3.5537748772185296e-05,5.751785920438124e-06,1.732459531922359e-05,4.106965661776485e-06,7.559045570815215e-06,6.273323378991336e-06,1.9032040654565208e-06,2.6009869813492514e-08,3.1942784528560253e-10,4.3798398068062294e-12,7.539414231816366e-11,2.9411075956886634e-05,7.105721579137025e-06
48,The spouse of Selena is,The spouse of the performer of Cien Años is,Selena,the performer of Cien Años, Chris Pérez,2.742227991348045e-07,4.887177510681795e-06,7.347285002623494e-09,9.49241822922886e-08,2.0399906475176977e-07,5.318056537362281e-07,5.634107083096751e-07,4.156532213528408e-06,7.702733029191222e-08,1.250796088925199e-07,6.779978320992086e-07,2.2726122551830485e-05,8.231681363213283e-07,1.2596203305292875e-05
49,Mansoor Khan received the,The director of Jo Jeeta Wohi Sikandar received the,Mansoor Khan,the director of Jo Jeeta Wohi Sikandar, Filmfare Award for Best Director,6.740937669169611e-11,9.607152406942987e-09,5.331501462535471e-09,1.1470963935666934e-11,2.062027631977159e-11,2.755178377111811e-11,3.794399794365688e-10,2.458198755661556e-09,1.2242659330752304e-08,9.813178741824302e-11,9.014994696923684e-13,4.439501544162283e-11,0.00023058010265231133,1.7617241610423662e-05
50,The country of citizenship of Bart Sibrel is,The country of citizenship of the director of Astronauts Gone Wild is,Bart Sibrel,the director of Astronauts Gone Wild, American,3.7185546375440026e-07,1.3498756743501872e-06,1.3522322888093186e-06,4.375572643766645e-06,1.0398731653538107e-08,9.638343811957384e-08,2.4042963104875525e-06,1.8240019926452078e-05,1.0046543138741981e-05,2.6512877866480267e-06,5.331006832420826e-05,0.00014886408462189138,0.00020560166740324348,0.00017843519162852317
51,The place of birth of Muhammad Ali Jinnah is,The place of birth of the spouse of Emibai Jinnah is,Muhammad Ali Jinnah,the spouse of Emibai Jinnah, Karachi,2.910681071166543e-11,3.4701693607530615e-07,4.542954457065207e-08,4.6773255490961674e-08,3.4027312523221553e-08,1.3893032928535831e-06,3.5618913329926727e-07,5.541598397940106e-07,1.531073735350219e-06,1.3641337091030437e-06,0.0016351285157725215,0.028527358546853065,1.261148281628266e-05,0.00012782502744812518
52,The place of birth of Jelena Zrinska is,The place of birth of the spouse of Francis I Rákóczi is,Jelena Zrinska,the spouse of Francis I Rákóczi, Ozalj,3.7260366525515565e-07,1.0369719802838517e-06,9.272287826433967e-08,7.520730832766276e-06,9.027857004184625e-07,2.1456646663864376e-06,1.8842688405129593e-06,6.396869878244615e-08,4.36936659298226e-07,3.364764609159465e-07,2.8653221306740306e-06,3.190615461790003e-05,2.496216211511637e-06,7.828451998648234e-06
53,The place of birth of W. P. Kellino is,The place of birth of the director of Pay Box Adventure is,W. P. Kellino,the director of Pay Box Adventure, London,3.7032987165730447e-07,8.141155376506504e-07,2.07357189196955e-08,9.65787307904975e-08,6.095850046961004e-09,2.1699607088976336e-07,2.1126570004526002e-07,1.4457616259733186e-07,2.8937789664507108e-11,2.031740227448342e-12,1.0318608895934153e-13,1.0460960986335976e-08,0.00040227005956694484,0.0001322754833381623
54,The employer of Chip Gubera is,The employer of the director of Academy of Doom is,Chip Gubera,the director of Academy of Doom, University of Missouri,1.5761986160711672e-09,1.0766898839165151e-07,3.933037007186613e-08,1.599672430074861e-07,8.584181188098228e-08,9.02091642274172e-07,1.0764912076410837e-05,2.5593681129976176e-05,2.1277284758980386e-05,9.260291699320078e-05,1.8960982117732783e-07,1.623136958173177e-09,4.1720377339515835e-05,4.668848850997165e-05
55,The place of birth of Lacy J. Dalton is,The place of birth of the performer of Slow Down is,Lacy J. Dalton,the performer of Slow Down, Bloomsburg,5.9874950238736346e-05,1.8700644943692168e-07,1.135208833602519e-07,9.395093591990644e-09,7.927124234807792e-12,1.0596817867636332e-09,5.873134756306797e-10,9.45932429607943e-11,2.4790707681132673e-12,2.7060889336641414e-13,9.707009433995543e-15,5.546458292648992e-10,5.40570035809651e-05,2.991292240039911e-05
56,The place of birth of Salvatore Piscicelli is,The place of birth of the director of Blues metropolitano is,Salvatore Piscicelli,the director of Blues metropolitano, Pomigliano d'Arco,6.335804658696986e-10,3.5368277195857445e-08,1.3905600226848946e-08,8.750157576287165e-07,1.5530225994098146e-07,1.2842210139751842e-07,7.874827474552148e-07,7.385892786260229e-08,2.0708312842288024e-09,4.061524006004902e-09,1.8797734202546934e-10,1.4868016151581287e-08,1.7548682080814615e-05,7.96793756308034e-06
57,The place of death of Ludowika Margaretha of Zweibrücken-Bitsch is,The place of death of the mother of Johanna Sibylla of Hanau-Lichtenberg is,Ludowika Margaretha of Zweibrücken-Bitsch,the mother of Johanna Sibylla of Hanau-Lichtenberg, Bouxwiller,4.382426421756236e-09,2.596897843432089e-07,2.7915129408029316e-07,8.597476153227035e-07,4.515960881690262e-06,1.7510297993794666e-06,3.8135387967486167e-06,1.2424236750518958e-08,7.3005064216147275e-09,1.762477608302504e-09,1.88058546513048e-09,1.2710619330391637e-06,1.7614205489735468e-06,2.48607580033422e-06
58,The spouse of Edward Buzzell is,The spouse of the director of Ann Carver's Profession is,Edward Buzzell,the director of Ann Carver's Profession, Ona Munson,8.648135008115787e-06,5.154754489922198e-07,4.0556514591116866e-08,9.230115693981134e-08,3.896150513327257e-09,9.040401316440239e-09,1.4168490736210515e-07,1.2777123359342113e-08,5.405521030787952e-10,1.3335174076090084e-09,1.8999243067696625e-08,6.171727591208764e-07,3.7333388718252536e-06,1.265563605556963e-05
