Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,5.2761752300511944e-08,3.9711189856461715e-06,8.384658656268584e-08,7.335290064247602e-08,1.1177812098139839e-07,3.9836940857185255e-08,8.271622959910019e-07,1.0027100643128506e-06,9.371030387228529e-07,1.8284379166289e-07,1.2322235676265336e-08,9.263718538932153e-07,0.0001903028169181198,4.937221092404798e-05
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,1.300400356285536e-07,8.126364150484733e-07,3.009976268231185e-08,1.161062144205971e-07,1.5270351241269964e-06,3.66338304047531e-06,7.679689701944881e-07,1.079000412573805e-06,2.300811701161365e-07,6.494929039035924e-06,8.002258255146444e-06,6.371625204337761e-05,3.4326938475714996e-05,7.732910307822749e-05
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,1.958551729330793e-05,4.396625081426464e-05,2.789541940728668e-05,0.0001584546989761293,5.1249138778075576e-05,0.0002887796435970813,2.4399905669270083e-05,5.138682354299817e-06,2.8228924975337577e-07,1.4810354969085893e-06,1.6150086139532505e-06,0.0002403941616648808,5.710366531275213e-05,0.00018027036276180297
13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,3.648617052931513e-07,6.214580139385362e-08,5.622500793833751e-07,6.798009417252615e-05,2.271286348332069e-06,7.357716185651952e-06,2.131881410605274e-05,5.694478659279412e-06,2.6207724204141414e-06,1.1511083641835285e-07,1.0848051346101784e-07,1.201134637085488e-06,8.476534389956214e-07,1.0843669770110864e-05
14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,5.083401993033476e-05,4.700857607531361e-05,5.9233029787719715e-06,2.299758307344746e-06,3.150335942336824e-06,3.9195649037537805e-07,5.406029686128022e-07,7.103621555870632e-06,2.7624031417872175e-07,2.6179631618106214e-07,2.872229742933996e-08,1.4002310308569577e-05,0.002522627590224147,0.0007949296268634498
15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,2.10935127142875e-07,1.131947797716748e-07,3.478377053056647e-08,5.018972615289385e-07,2.2903100216353778e-07,6.308976452373827e-08,3.209511589830072e-07,2.2470866056778505e-08,5.535121805344545e-10,1.252172532328899e-10,1.511338554305297e-10,7.506629913223151e-07,4.664736934500979e-06,5.212684300204273e-06
16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,3.844061495783535e-07,2.4453186142636696e-07,1.456147771250471e-07,5.802429470236348e-08,2.134402166120708e-08,4.2029697056022997e-08,2.1232938962612025e-08,1.676864513910914e-08,1.1826347900978362e-08,8.238209403543806e-08,3.962038874760765e-07,8.797521877568215e-05,0.00011316976451780647,0.0001679572742432356
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,0.00015500081644859165,3.4636414056876674e-05,5.122348284203326e-06,4.9236015911446884e-05,3.0342343961820006e-05,2.1158033632673323e-05,4.964726940670516e-06,3.1646270599594573e-06,7.216588215896991e-08,6.829129262087008e-08,1.0662976990261086e-07,2.4780181774985977e-05,0.0015453097876161337,0.0006742554251104593
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,5.312098892318318e-06,6.925246793798578e-07,4.416702950038598e-07,3.9822705844017037e-07,1.4272148973759613e-07,1.6133516567151673e-07,1.655552068768884e-07,1.1214301309792063e-07,7.808508506457201e-09,3.3349252248626726e-09,1.4695371142181557e-08,1.5862919099163264e-05,0.00010031083365902305,0.00010867132368730381
19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,7.142713002394885e-05,5.077020978205837e-05,8.630445336166304e-06,1.3100791420583846e-06,5.573236194322817e-06,5.916830195928924e-05,3.940670922020217e-06,6.618214456466376e-07,3.30641114487662e-07,1.630195242796617e-06,3.957247372454731e-06,4.467864528123755e-06,7.592391739308368e-06,1.7091686459025368e-05
20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,4.8741017053544056e-06,6.336685601127101e-06,5.029074145568302e-06,4.944630518366466e-07,3.886422206278439e-08,1.010632999509653e-07,1.192981500253154e-07,7.572410964939991e-08,4.0617443630708294e-08,8.948037866218783e-09,5.050126361538787e-08,5.839036930410657e-06,8.251595863839611e-05,7.807506335666403e-05
21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,1.4507376988603937e-07,2.562235579262051e-07,1.2995360521017574e-07,5.6561063388471666e-08,3.522155793689308e-07,4.6595332605647855e-06,2.7422296625445597e-05,3.142001514788717e-05,1.1712858395185322e-05,9.446899866816239e-07,1.399456461825821e-08,4.393477865960449e-05,0.00022645716671831906,0.00023772833810653538
22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,0.0005604143952950835,8.004416486073751e-06,5.5620034800085705e-06,5.863866135769058e-06,1.286187853111187e-06,2.0784068510693032e-06,4.751309745643084e-08,2.8553185416058113e-07,2.606911841951387e-08,1.718185700383401e-07,3.1931267585605383e-07,8.774658454058226e-06,8.704825449967757e-05,7.568917499156669e-05
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,0.0004955236800014973,1.0045694580185227e-05,1.7584745364729315e-05,7.483760100512882e-07,6.765383631091026e-08,1.5239486117479828e-07,1.1607467342855671e-07,4.0916464882911896e-08,2.830675072118538e-08,8.01352442181269e-08,1.6231894051088602e-08,1.3157920875528362e-05,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,3.6146925594948698e-06,3.1022045732242987e-05,5.960078851785511e-06,3.3069138680730248e-06,3.7921580542388256e-07,1.428262521585566e-06,3.0757671538594877e-06,6.393184321495937e-06,1.1649964335447294e-06,5.461023988573288e-07,1.1116114961851054e-07,1.4145142813504208e-05,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,6.842471833579111e-08,1.5746040844533127e-06,3.2296454719471512e-06,7.976011033861141e-07,5.766081301317172e-08,8.710293855074269e-07,7.707350846430927e-07,5.434252443592413e-07,1.8721891592576867e-07,2.195750958833287e-08,1.4648454005339318e-08,1.733545468596276e-05,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,5.070576207799604e-07,1.0707301356660537e-07,5.492240120474889e-07,4.183000967827866e-08,5.4583690456411205e-08,1.724837517258493e-07,2.2223247242436628e-08,1.5284744847576803e-07,7.583719252579613e-08,7.210843250504695e-06,4.266275209374726e-05,0.000179382594069466,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,1.59221173134938e-07,6.687043878628174e-07,3.2020963658396795e-07,5.090506419946905e-06,8.363321057913709e-08,7.794524776727485e-07,1.470866095587553e-07,2.5320476826351523e-09,8.173072774120271e-10,3.57880697299251e-10,3.5784235574709555e-09,7.536726798207383e-07,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,1.4447642797676963e-06,3.7289378269633744e-06,4.4202715798746794e-06,8.413726391154341e-06,4.1816187490439916e-07,1.4671891221951228e-06,2.4518385544070043e-07,5.619676812784746e-07,9.4296819952433e-07,2.7647504907690745e-07,7.925311962253545e-08,4.776135256179259e-07,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,1.917216422953061e-06,8.29856332984491e-07,8.977507377494476e-07,9.814161785470787e-07,7.056541448946518e-07,2.3790403247403447e-07,9.715795386000536e-06,5.567808329942636e-05,2.431549728498794e-05,0.0004982140962965786,0.00016575117479078472,0.0004792592371813953,7.097119669197127e-05,0.00019712361972779036
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",4.698032398664509e-07,2.1892024903991114e-07,4.3904805124839186e-08,2.962504197512317e-07,6.024426113526715e-08,1.3438209407468094e-06,5.73295210415381e-07,4.086209173692623e-06,3.387854974334914e-07,2.7308172434459266e-07,3.914574335794896e-07,7.171210017986596e-05,0.0020798014011234045,0.0010196128860116005
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,1.3353356735024136e-05,1.4560019963028026e-06,2.5067192837013863e-06,3.1489075809076894e-06,5.703695933334529e-06,2.8706765078823082e-05,0.0001020941199385561,0.00010305194882676005,2.8355119866319e-05,1.2432581570465118e-05,8.955538760346826e-06,0.0018036559922620654,0.0009914577240124345,0.0019928528927266598
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,0.000988317420706153,2.4962502720882185e-05,2.1136654595466098e-06,5.363838795346965e-07,5.528133897314547e-07,1.4486651025436004e-06,1.5419500414282084e-06,2.909665681727347e-07,1.9907501780380699e-07,3.745070671357098e-07,9.564063475409057e-06,0.0004174843488726765,0.0003493114490993321,0.0005828180001117289
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",0.0006023964961059391,5.482449705596082e-05,3.798542093136348e-05,9.896272104015225e-07,3.2349579015544805e-08,7.1953527580603804e-09,2.350904964032452e-07,4.6043612655921606e-07,8.155165573953127e-07,1.0537693242440582e-06,1.0799876548617249e-07,6.353867775032995e-06,0.00020421941007953137,0.00010006852971855551
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,6.628775306438683e-09,1.2728305076592505e-09,6.501189586671785e-10,2.849513403013759e-10,2.1344580616866615e-11,1.97166194482179e-09,3.0084401636543134e-10,8.171537890788727e-10,4.557546354200248e-11,3.613366203469859e-11,4.0351702014496116e-12,7.944415791882875e-09,0.00010900602501351386,1.4419292710954323e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,2.0894331100862473e-06,6.41846600046847e-06,2.0437022612895817e-05,3.8070641039666953e-06,1.2538021110231057e-07,3.1717961519461824e-06,3.945509888581e-06,8.564738891436718e-06,9.964491027858458e-07,5.361403623282968e-07,2.3529182158199546e-07,2.981389843625948e-05,0.00011011907190550119,7.56437802920118e-05
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,3.983374519123117e-09,2.7925640466719415e-08,1.5682376286463295e-08,2.1307768349743128e-07,6.167792321321031e-07,2.5750136956048664e-07,7.579622547382314e-07,2.3537405979823234e-07,1.3256346242940253e-08,1.1234035035556644e-08,1.349216773860462e-07,2.9464813451340888e-06,1.0889211807807442e-05,9.50589219428366e-06
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,1.148878141066234e-06,1.0980934206372694e-07,6.76517686315492e-07,2.1614900092004063e-08,1.8453464534218256e-08,2.8992410250339162e-08,1.0425892149612537e-08,3.3002636179446654e-09,6.518086959061975e-09,4.6436144884864916e-07,2.589606538094813e-06,1.2133606105635408e-05,0.00021618156461045146,0.00012057532148901373
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,0.0006629930576309562,3.671838203445077e-05,1.1397062735341024e-05,7.2992338573385496e-06,3.025264959433116e-06,2.9724415071541443e-05,9.94715082924813e-06,1.2385968375383527e-06,1.782437379915791e-07,2.438599722154322e-06,5.3323906286095735e-06,0.00023481743119191378,4.3531432311283424e-05,0.00012326259457040578
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,4.917359408551647e-09,1.3775644625013683e-08,5.1844352810803684e-08,1.9382049742944218e-07,2.0567787942127325e-05,3.0649193831777666e-06,6.669703225270496e-07,7.329391138455321e-08,2.1608970612874145e-08,6.0521440900629386e-05,7.865075895097107e-05,0.00010529706923989579,1.3608846529677976e-05,3.3147040085168555e-05
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",7.048742190818302e-06,1.4713932614540681e-06,1.6430554978796863e-06,2.1760895378974965e-06,3.53535369868041e-06,2.997666524606757e-05,9.658346971264109e-05,0.0019937020260840654,0.00029279073351062834,0.002965382533147931,0.0216952096670866,0.015173383988440037,0.0012707054847851396,0.004670420195907354
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",3.660019558537897e-07,1.5352195248397038e-07,1.9723391631032428e-07,4.847926220463705e-07,1.1010182277004787e-07,2.3298252216363835e-08,2.1038693009955978e-09,1.9189574373967844e-09,1.6457305518358112e-09,5.462679641965451e-09,9.205064799289175e-08,3.7429290387080982e-06,5.902039447391871e-06,7.258941877807956e-06
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,1.973725405335358e-09,4.449565267350408e-07,1.2926930139656179e-06,8.344206889887573e-07,1.1146788665428176e-06,3.065611338115559e-07,1.6242262290688814e-06,3.753023975150427e-06,2.6954203349305317e-06,1.8026954421657138e-05,1.9251810954301618e-05,5.1530703785829246e-05,5.33457432538853e-06,1.6099222193588503e-05
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,1.284086692976416e-06,1.777724101259537e-08,9.92838344870961e-09,4.045514145900597e-08,1.1437980873552078e-07,5.525259894056944e-07,3.8369284993677866e-07,5.148011723576928e-07,2.825434535225213e-07,7.291733254533028e-06,1.974974111362826e-05,0.00018387575983069837,2.0116474843234755e-05,3.722566179931164e-05
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",5.2059411245863885e-05,1.8465743778506294e-05,1.7880571249406785e-05,4.561548848869279e-06,1.0250840887238155e-07,2.538404544338846e-07,1.9026408892841573e-07,5.1175984339124625e-08,3.8250827505414975e-10,1.5914183393306303e-07,2.2558538148587104e-07,7.65543882152997e-05,2.5654737783042947e-06,1.382392474624794e-05
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,1.3061440768069588e-05,2.8276879675104283e-05,3.8087462598923594e-05,7.215243385871872e-05,0.0002735041198320687,0.016945872455835342,0.001961321337148547,0.0007330274092964828,0.00022785541659686714,5.579026947089005e-06,4.680773315612896e-07,0.00016654325008857995,0.0018070506630465388,0.005009065847843885
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,3.6985827023272577e-07,3.931579328764201e-08,1.1097649021962752e-08,2.1872155642199687e-08,8.96288820939617e-09,2.697049472644153e-09,2.237393603721216e-09,5.582989071051259e-10,3.485795818658488e-10,2.5460971872504068e-11,9.171032822052894e-09,4.67955760541372e-06,0.0005017031216993928,0.00013082358054816723
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",1.7730922081682365e-06,1.5054455616336782e-05,3.218652409486822e-06,2.5896290026139468e-05,1.0375181773270015e-05,1.3738546840613708e-05,3.132041229036986e-06,3.6193632695358247e-06,1.366237540878501e-07,4.26574819911707e-09,2.7632154897538896e-10,2.0948638379536533e-08,2.9411075956886634e-05,7.105721579137025e-06
48,The spouse of Selena is,The spouse of the performer of Cien Años is,Selena,the performer of Cien Años, Chris Pérez,4.861678917222889e-07,2.0426186893018894e-06,1.0672195571714838e-08,9.752033491849943e-08,1.035653411918247e-07,9.777057812243584e-07,1.7365713347317069e-06,2.554394995968323e-06,9.610808149318473e-08,9.615974505550184e-08,4.771746375809016e-07,3.234302130294964e-05,8.231681363213283e-07,1.2596203305292875e-05
49,Mansoor Khan received the,The director of Jo Jeeta Wohi Sikandar received the,Mansoor Khan,the director of Jo Jeeta Wohi Sikandar, Filmfare Award for Best Director,3.591485164822217e-10,1.0047497944754014e-08,2.778899332867013e-09,7.193008775413512e-12,1.5221632981843314e-11,2.1736857105936203e-11,2.6317428791777786e-10,1.3304259915969396e-09,6.47106768170147e-09,1.9118668870277133e-09,1.2431405904678172e-10,3.6354801835614126e-08,0.00023058010265231133,1.7617241610423662e-05
50,The country of citizenship of Bart Sibrel is,The country of citizenship of the director of Astronauts Gone Wild is,Bart Sibrel,the director of Astronauts Gone Wild, American,1.945863004948478e-06,1.7426350495952647e-06,1.3532288676287862e-06,4.2884721551672556e-06,2.946332244846417e-08,1.699198719506967e-07,1.5395132777484832e-06,1.1195063962077256e-05,4.915830231766449e-06,7.88303259469103e-06,7.32450935174711e-05,0.00022862794867251068,0.00020560166740324348,0.00017843519162852317
51,The place of birth of Muhammad Ali Jinnah is,The place of birth of the spouse of Emibai Jinnah is,Muhammad Ali Jinnah,the spouse of Emibai Jinnah, Karachi,1.2918013880813817e-10,3.007227178386529e-07,1.9657070637890683e-08,2.0885455143115905e-08,7.580793770500804e-09,4.041854495540065e-08,1.924103365524843e-08,7.371574639591927e-08,1.6510355749232986e-07,8.507890925102402e-07,0.0002571823133621365,0.003951300401240587,1.261148281628266e-05,0.00012782502744812518
52,The place of birth of Jelena Zrinska is,The place of birth of the spouse of Francis I Rákóczi is,Jelena Zrinska,the spouse of Francis I Rákóczi, Ozalj,4.3406220129327266e-07,6.209710363691556e-07,1.106980676013336e-07,2.4684261461516144e-06,3.32573165451322e-07,1.1815890275101992e-06,7.987153480826237e-07,3.580687391036008e-08,7.04901026438165e-08,3.9810768726056267e-07,1.9431777218414936e-06,4.304576214053668e-05,2.496216211511637e-06,7.828451998648234e-06
53,The place of birth of W. P. Kellino is,The place of birth of the director of Pay Box Adventure is,W. P. Kellino,the director of Pay Box Adventure, London,8.108263500616886e-07,1.1351273769832915e-06,1.6066435648554034e-07,2.69150541498675e-06,1.1312024383869357e-07,1.191379624287947e-06,3.41114656521313e-07,4.227358203934273e-06,2.423491407554934e-09,3.7313621636947403e-10,5.322273871621874e-11,1.7201015225509764e-06,0.00040227005956694484,0.0001322754833381623
54,The employer of Chip Gubera is,The employer of the director of Academy of Doom is,Chip Gubera,the director of Academy of Doom, University of Missouri,4.8017696485658234e-09,1.5185879931323143e-07,4.566148348317256e-08,2.4374239160351863e-07,5.820478463647305e-07,4.1338589653605595e-06,1.5949133739923127e-05,6.814679363742471e-05,6.283997936407104e-05,3.0427554520429112e-05,9.103602565119218e-07,2.6909201551461592e-06,4.1720377339515835e-05,4.668848850997165e-05
55,The place of birth of Lacy J. Dalton is,The place of birth of the performer of Slow Down is,Lacy J. Dalton,the performer of Slow Down, Bloomsburg,9.959079761756584e-05,2.6911254735750845e-07,1.9403087492264603e-07,6.290298415478901e-08,3.0721353239115956e-10,2.160113865556923e-08,4.547093812590219e-09,8.048405830685113e-10,1.4623310895522934e-10,2.0038451800652446e-11,3.5453415377084685e-12,4.3181697151339904e-07,5.40570035809651e-05,2.991292240039911e-05
56,The place of birth of Salvatore Piscicelli is,The place of birth of the director of Blues metropolitano is,Salvatore Piscicelli,the director of Blues metropolitano, Pomigliano d'Arco,6.815753739175534e-09,6.327765333935531e-08,1.9217065272414402e-08,5.936016691521218e-07,1.4518593616230646e-07,2.3705671026164055e-07,4.680998699768679e-07,4.0048178107099375e-08,8.868753509361227e-10,5.637280864334571e-09,6.137093611080502e-10,3.5181463431399607e-07,1.7548682080814615e-05,7.96793756308034e-06
57,The place of death of Ludowika Margaretha of Zweibrücken-Bitsch is,The place of death of the mother of Johanna Sibylla of Hanau-Lichtenberg is,Ludowika Margaretha of Zweibrücken-Bitsch,the mother of Johanna Sibylla of Hanau-Lichtenberg, Bouxwiller,7.930768042285763e-09,1.3668588394466497e-07,1.756359040427924e-07,4.846957608606317e-07,8.67592007125495e-07,4.295114308661141e-07,4.797801693712245e-07,3.1438971426211992e-09,2.629027884282209e-09,2.7691198223323e-09,2.0786352639134975e-09,1.6581927866354818e-06,1.7614205489735468e-06,2.48607580033422e-06
58,The spouse of Edward Buzzell is,The spouse of the director of Ann Carver's Profession is,Edward Buzzell,the director of Ann Carver's Profession, Ona Munson,4.512324449024163e-05,5.614598421743722e-07,6.675172414816188e-08,1.318706637221112e-07,3.5362763384227947e-08,8.384758132251591e-08,2.8378769911796553e-07,4.674377152014131e-08,3.2113340875383756e-09,9.87672965635511e-09,1.0713223730363097e-07,8.663565495226067e-06,3.7333388718252536e-06,1.265563605556963e-05
