Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,5.6717719409959955e-09,3.9409346754837316e-06,3.5114652519041556e-08,9.446370086152456e-08,2.5103783940494395e-08,2.9189177741528738e-09,3.798479752958883e-08,5.5677734422943104e-08,3.3017531819723445e-08,3.4806088566874394e-10,2.3787069536318484e-11,1.6392498469741668e-09,0.0001903028169181198,4.937221092404798e-05
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,7.866328388672628e-08,1.519128454674501e-05,8.999959000277613e-09,3.369675738440492e-08,6.772604592697462e-07,2.44796069637232e-07,1.4358083610943595e-08,2.5721885066332106e-08,1.9998335432092063e-08,2.3746674742142204e-06,8.724164217710495e-06,3.3695083402562886e-05,3.4326938475714996e-05,7.732910307822749e-05
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,4.701963462139247e-06,4.199328941467684e-06,5.484967914526351e-06,1.5754643754917197e-05,4.2197726202175545e-07,2.4769751689746045e-06,8.435944209850277e-07,1.4746129295417632e-07,3.7970632860151454e-08,9.310519999417011e-08,1.673559069104158e-07,2.9054378956061555e-06,5.710366531275213e-05,0.00018027036276180297
13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,3.1651933340981486e-07,2.322754255601467e-08,8.198218779398303e-07,0.0008730227127671242,2.84529460259364e-06,1.5418654584209435e-05,1.0756338269857224e-05,4.723886831925483e-06,2.2496308247355046e-06,2.0534309808084572e-09,8.591625744180931e-10,2.4041543755792816e-10,8.476534389956214e-07,1.0843669770110864e-05
14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,5.177443654247327e-06,2.792626446534996e-06,1.9384670224553702e-07,1.2577399566282566e-08,1.0493555180346448e-07,1.7538162921937328e-08,2.3684247452138152e-08,4.943075282426435e-07,1.0881469059143e-08,7.537249047118166e-09,1.883366351762561e-09,2.035607593597888e-08,0.002522627590224147,0.0007949296268634498
15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,3.9727815481782613e-10,2.5622282961990095e-08,4.555483545942707e-09,3.333514939640736e-07,1.100391155972602e-08,1.6193361318528332e-07,7.685991221251243e-08,6.841969213411403e-10,1.1351816188442942e-11,7.090754094996043e-10,3.618950417116906e-10,1.1722529080770983e-07,4.664736934500979e-06,5.212684300204273e-06
16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,2.633784923489202e-08,3.031632189731681e-08,2.7464041707503384e-08,9.6211518751943e-09,3.584405439127636e-09,8.009196506009175e-08,2.8246622818528522e-08,3.584561536484898e-09,4.311712320514971e-09,1.7884078218344257e-08,2.2479109418327425e-07,2.574716017988976e-05,0.00011316976451780647,0.0001679572742432356
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,4.088031801074976e-06,1.6185630329346168e-06,5.461320142785553e-07,2.447567203489598e-05,2.3464894184144214e-05,3.547945379978046e-05,1.5216100109682884e-05,1.4799148630117998e-05,5.984507822631713e-08,5.321367044924807e-12,3.720910468629768e-09,5.6958072036650265e-08,0.0015453097876161337,0.0006742554251104593
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,7.069403363857418e-05,9.14955251118954e-07,1.3447684743539412e-08,9.635807776686711e-12,2.235781872139686e-11,5.50002432486707e-10,8.958100372602473e-10,8.958719877050214e-11,3.2599020705070814e-11,1.354871889593795e-13,7.323227094180318e-12,9.223785069067958e-10,0.00010031083365902305,0.00010867132368730381
19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,3.0724306270712987e-05,0.00039126232150010765,3.13965356326662e-05,4.547193839243846e-07,5.268120730761439e-06,1.5946656276355498e-05,2.448473708227539e-07,7.801648216343438e-09,5.499397381925064e-09,1.2860087217347882e-08,1.3020677869235442e-08,1.245251957104898e-10,7.592391739308368e-06,1.7091686459025368e-05
20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,1.9693969122158705e-08,1.5810412890004955e-07,3.011351736859069e-07,2.358576889349706e-09,5.853639101216501e-11,4.077879145469865e-10,2.908203400320275e-10,1.0615557738402615e-10,3.3935662613338025e-10,2.5670458814186503e-11,3.8972544635917927e-10,6.476085889772776e-09,8.251595863839611e-05,7.807506335666403e-05
21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,9.001009937392723e-10,5.917152101631018e-09,1.0364350089275831e-07,4.4782904495832554e-08,1.9647325188998366e-07,3.47141138945517e-07,3.3875230656121857e-06,3.6592841752280947e-06,3.0859996513754595e-06,1.0182940712866184e-08,9.305597958864098e-11,2.6421380994179344e-07,0.00022645716671831906,0.00023772833810653538
22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,2.6300400350010023e-05,6.677291253254225e-07,1.4982176708144834e-06,3.367963188338763e-07,2.9584468208554426e-08,1.0065475208875796e-07,1.8792883915708103e-10,6.07373840111336e-09,9.171048642730995e-11,2.277221522462014e-09,4.790534080534314e-10,4.523730012806482e-08,8.704825449967757e-05,7.568917499156669e-05
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,3.539516546879895e-05,3.104544020970934e-06,8.362514563486911e-06,4.947903864405134e-09,2.26748886333894e-09,4.94456875443916e-09,1.2243523972443882e-09,2.9738280726832045e-09,6.983572387042614e-09,8.482184910008073e-08,1.0000196226656044e-08,1.589498026532965e-07,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,1.2177107237221207e-05,0.0010856767185032368,4.480152711039409e-05,2.2600502234126907e-06,8.40480467445559e-08,2.1760583024388325e-07,1.278040258512192e-06,7.409294084936846e-06,1.2536161442255889e-08,1.3541856525023377e-08,5.206354236619859e-10,4.5392120284759585e-08,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,3.650209023930984e-08,1.8313185989882186e-07,1.1448730674601393e-06,5.094334287747415e-09,2.0692376700992554e-09,1.1745350292358125e-07,1.4446544582824572e-07,4.4573205570941354e-08,2.8714939759311164e-08,5.717979867370104e-09,2.395520670717133e-09,1.467380116082495e-06,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,2.1960472906812356e-07,2.251831006105931e-07,2.4716309781069867e-06,9.703901016067107e-10,3.2881591893740847e-10,6.080484116210982e-09,6.202240804276116e-11,5.270777148069783e-09,1.0680828665954323e-08,4.311279511171051e-08,1.957903208449352e-07,4.529033958533546e-06,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,5.060084973251833e-08,4.943532530887751e-06,4.6919586793592316e-07,2.938182205980411e-06,1.480817957144609e-08,2.614085481411621e-08,3.5777411588888697e-10,5.8103997307989985e-11,1.1126939647443379e-11,2.7846092944504297e-13,3.679290812991232e-12,1.0470927597205915e-10,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,1.0750058621056269e-08,8.407199629800743e-07,1.7532975107314996e-06,1.3565463632403407e-06,3.45216299990625e-08,1.4494301012746291e-06,1.0762762769900291e-07,5.16895681812457e-07,1.5055248923090403e-06,2.698371588394366e-07,1.843043939686595e-08,4.3087755585702325e-09,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,2.4357050278922543e-06,3.1259119168680627e-06,5.1609667934826575e-06,9.356534746984835e-07,5.273186047816125e-07,4.926703667251786e-08,1.1996639841527212e-06,0.00014415962505154312,0.00016773308743722737,0.0026728366501629353,0.0012702217791229486,0.00017468188889324665,7.097119669197127e-05,0.00019712361972779036
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",8.057881473177986e-08,1.4768249911867315e-07,1.1986829306920299e-08,1.327451712995753e-07,4.304832934565184e-09,7.568114028799755e-07,4.347860738107556e-08,3.7148808473830286e-07,1.0678697925925462e-08,7.209055130630304e-09,1.7919925099363354e-08,5.331514216777578e-07,0.0020798014011234045,0.0010196128860116005
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,1.456500058338861e-07,2.4936023024224596e-08,1.2735955579046276e-07,3.8298512095025217e-07,3.751569693122292e-06,2.950069392682053e-05,0.00011303035716991872,8.491094195051119e-05,4.3479245505295694e-05,4.828600140172057e-06,1.759281218483011e-07,0.00020588922780007124,0.0009914577240124345,0.0019928528927266598
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,0.0001827564265113324,1.2579197573359124e-05,5.812437393615255e-07,2.011586985872782e-08,1.0621189261428299e-07,1.2682144188147504e-06,2.6481220061214117e-07,5.4179842834400915e-08,5.840674788260003e-08,1.8902071019510913e-08,7.008616762504971e-07,1.5502637324971147e-05,0.0003493114490993321,0.0005828180001117289
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",1.1371851542207878e-05,1.8130878743249923e-05,1.4535666196024977e-05,1.509702052260309e-08,4.723553215235654e-10,7.706418142516824e-11,4.4004412558251715e-08,2.8654456585286425e-08,3.007778559549479e-07,4.408905738273461e-07,5.1532884626226405e-09,3.2624141166337495e-09,0.00020421941007953137,0.00010006852971855551
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,4.042881654453545e-11,4.716366186485743e-13,1.6154667935395356e-13,3.3855039540016396e-14,2.169027761220188e-15,5.1364646043439155e-12,6.899404550279875e-13,2.7352764692990805e-13,5.3715924191858645e-15,6.07810037702919e-16,1.638504834507904e-17,8.829758374589709e-16,0.00010900602501351386,1.4419292710954323e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,3.269840576081151e-08,2.2819256173534086e-06,6.033627414581133e-06,5.659304065375181e-07,2.1141763895116128e-08,8.674827540744445e-07,4.702881597040687e-06,2.6201159926131368e-06,4.471901888791763e-07,1.1288400969533541e-07,1.8235544629874312e-08,2.0554801949401735e-07,0.00011011907190550119,7.56437802920118e-05
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,2.2722115855522418e-10,1.0678012252185454e-08,1.504418101205829e-08,2.3374045667878818e-06,1.1491815712361131e-05,1.2025079740851652e-06,6.718109489156632e-06,1.742553649819456e-06,1.049711428890987e-08,2.94758528696093e-09,4.110954243685683e-09,1.4422618654919006e-08,1.0889211807807442e-05,9.50589219428366e-06
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,5.558329263521955e-08,2.4500905748681134e-09,8.515357308169769e-08,3.443161089577984e-09,2.027136902782445e-09,9.202804740482406e-09,1.3010047483774656e-09,2.1459031773751747e-10,5.168248606857162e-10,1.4375594048487983e-08,3.506367107775077e-08,1.448510111856649e-08,0.00021618156461045146,0.00012057532148901373
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,0.00046977977035567164,4.1290153603767976e-05,6.114155894465512e-06,8.24056840542653e-08,6.1239933124568324e-09,2.3182442987490504e-07,6.31396858352673e-07,3.091008693445474e-07,5.156319460297709e-08,7.832021537979017e-07,2.0722577573906165e-06,1.6119705833261833e-05,4.3531432311283424e-05,0.00012326259457040578
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,8.591466427176897e-10,1.3052971148397319e-08,1.7931428430983942e-07,5.718858346881461e-07,0.00018586244550533593,0.00020738258899655193,5.5522459661006e-06,1.4629691236223152e-07,1.527945983070822e-07,0.00019144090765621513,1.0313402526662685e-05,2.941273123724386e-05,1.3608846529677976e-05,3.3147040085168555e-05
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",6.415396569536824e-07,1.853477584745633e-07,1.9049850834562676e-06,1.2858263289672323e-06,9.749724085850175e-06,6.162672070786357e-05,0.00014263873163145036,0.009486377239227295,0.0009054107358679175,0.003180314088240266,0.01594393327832222,0.00032106859725899994,0.0012707054847851396,0.004670420195907354
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",1.1963521728830528e-08,3.4116254710170324e-08,2.8582281430544754e-08,2.9099334142301814e-07,2.2915766351161437e-07,9.554746327467001e-08,2.0148307466882898e-09,8.765857484327455e-10,1.88200699469121e-09,4.89282614424269e-10,7.914909616602017e-08,7.522005489590811e-07,5.902039447391871e-06,7.258941877807956e-06
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,3.345741392268842e-11,5.047319291406893e-07,3.865422058879631e-06,1.9923063518945128e-06,2.6999166493624216e-06,1.4051376240331592e-07,2.8772690257028444e-06,4.367755082057556e-06,2.3740719825582346e-06,2.261918780277483e-06,1.0334711078030523e-06,1.0005807098423247e-06,5.33457432538853e-06,1.6099222193588503e-05
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,7.3878032580410036e-09,4.225292116188939e-09,1.548258588002227e-08,3.472787923897158e-08,6.88954969518818e-07,1.9666601929202443e-06,3.0719202186446637e-06,2.0723007310152752e-06,1.8987007024406921e-06,8.006064490473364e-06,1.4780997844354715e-05,0.0002454908681102097,2.0116474843234755e-05,3.722566179931164e-05
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",5.127845270180842e-06,2.9560773327830248e-05,7.862662459956482e-05,1.1071600056311581e-05,3.108285540065481e-08,1.109267877552611e-08,9.80247616411134e-09,1.564007057197614e-08,1.0532085203962538e-09,1.0231502756141708e-06,7.371731385319436e-07,1.179667469841661e-05,2.5654737783042947e-06,1.382392474624794e-05
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,2.3198155929549102e-07,3.0931369110476226e-06,1.1725381227734033e-05,8.45950489747338e-06,0.00012237495684530586,0.011467082425951958,0.0004244933952577412,8.039987733354792e-05,9.316956129623577e-05,5.043862074671779e-07,9.596174521675493e-09,6.742572509210731e-07,0.0018070506630465388,0.005009065847843885
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,3.778031398837811e-08,3.383245905652643e-09,5.874154496154915e-10,5.699825500471434e-09,1.3424780398452185e-08,3.2365905511255733e-09,6.2963270153204576e-09,1.07456529785388e-10,1.1550530497339562e-11,2.8516379947108236e-17,2.9365351567490344e-14,7.168656224187941e-10,0.0005017031216993928,0.00013082358054816723
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",1.580186363980829e-07,2.3469036023016088e-05,1.1122228897875175e-06,2.1099444893479813e-06,9.201035595651774e-07,5.331975899025565e-06,3.2271391319227405e-06,8.993713436211692e-07,7.139534297095906e-09,6.702141619463475e-11,4.3615732228143023e-13,4.871181040998207e-13,2.9411075956886634e-05,7.105721579137025e-06
48,The spouse of Selena is,The spouse of the performer of Cien Años is,Selena,the performer of Cien Años, Chris Pérez,8.667025497288705e-08,4.966561846231343e-06,5.537969638425011e-09,6.803811203326404e-08,1.74690555354573e-07,2.3662575188154733e-07,1.5822838861367927e-07,2.5972058210754767e-06,2.074057725565126e-08,1.3145697153049696e-07,4.230031436236459e-07,5.323452114680549e-06,8.231681363213283e-07,1.2596203305292875e-05
49,Mansoor Khan received the,The director of Jo Jeeta Wohi Sikandar received the,Mansoor Khan,the director of Jo Jeeta Wohi Sikandar, Filmfare Award for Best Director,2.1802688127126046e-11,8.161322284649941e-09,5.330928143365554e-09,1.8566884141257844e-11,2.2465453108910793e-11,1.074746108081781e-11,3.9216802028008146e-10,1.0788090420987828e-09,8.309145371754312e-09,3.1056682833069393e-12,4.1137281637224944e-15,1.4165702776915666e-14,0.00023058010265231133,1.7617241610423662e-05
50,The country of citizenship of Bart Sibrel is,The country of citizenship of the director of Astronauts Gone Wild is,Bart Sibrel,the director of Astronauts Gone Wild, American,5.448199402735554e-08,8.884316571311501e-07,8.330059131367307e-07,1.6108989484564518e-06,5.740478314919528e-09,8.560533615309396e-08,3.389711082490976e-06,4.803419415111421e-06,2.2873971374792745e-06,1.0143668305317988e-06,2.940614467661362e-05,3.534464485710487e-05,0.00020560166740324348,0.00017843519162852317
51,The place of birth of Muhammad Ali Jinnah is,The place of birth of the spouse of Emibai Jinnah is,Muhammad Ali Jinnah,the spouse of Emibai Jinnah, Karachi,3.751280969882531e-12,1.5320659940698533e-07,1.054982803339044e-07,1.350169327452022e-07,1.495526049666296e-07,3.554408976924606e-05,1.508928903604101e-06,2.5303481265837036e-07,2.019377006945433e-06,1.625946083549934e-06,0.004511557519435883,0.10671267658472061,1.261148281628266e-05,0.00012782502744812518
52,The place of birth of Jelena Zrinska is,The place of birth of the spouse of Francis I Rákóczi is,Jelena Zrinska,the spouse of Francis I Rákóczi, Ozalj,1.6402121616465593e-07,1.2265679742995417e-06,2.103820762044961e-08,8.14303621154977e-06,4.992307935935969e-07,8.220740710385144e-07,7.662486041226657e-07,3.2944875272278296e-08,4.153888255586935e-07,3.834107431543998e-08,3.8165714499882597e-07,3.1960755677573616e-06,2.496216211511637e-06,7.828451998648234e-06
53,The place of birth of W. P. Kellino is,The place of birth of the director of Pay Box Adventure is,W. P. Kellino,the director of Pay Box Adventure, London,9.702830539026763e-08,1.4159029149141134e-07,1.0697522867531006e-09,5.1003752332690055e-09,8.505570692207698e-10,3.3104790020388464e-08,4.903542105694214e-08,6.044963640761125e-09,4.304623497930482e-12,2.0644958995379853e-13,7.354988674850536e-15,4.4203897486827515e-11,0.00040227005956694484,0.0001322754833381623
54,The employer of Chip Gubera is,The employer of the director of Academy of Doom is,Chip Gubera,the director of Academy of Doom, University of Missouri,6.553628195682393e-10,9.577284032502575e-08,2.169405100005406e-08,6.192983192931933e-08,2.5254541569097455e-08,8.924652661335131e-08,2.7385617613617796e-06,6.958871836104663e-06,7.76194610807579e-06,0.00010223474964732304,3.777137180804857e-08,7.0602018155396795e-12,4.1720377339515835e-05,4.668848850997165e-05
55,The place of birth of Lacy J. Dalton is,The place of birth of the performer of Slow Down is,Lacy J. Dalton,the performer of Slow Down, Bloomsburg,1.918515954457689e-05,1.241081548641887e-07,3.5753050298126254e-08,1.1846854608421609e-09,6.564890775093146e-13,9.957687452377684e-11,1.1370154817669231e-10,2.127317939859541e-11,3.9587921157359374e-13,6.278782832200291e-14,1.427650527432837e-15,1.8671386051855032e-12,5.40570035809651e-05,2.991292240039911e-05
56,The place of birth of Salvatore Piscicelli is,The place of birth of the director of Blues metropolitano is,Salvatore Piscicelli,the director of Blues metropolitano, Pomigliano d'Arco,3.560897063326074e-11,9.387379762415549e-09,6.023173515501412e-09,6.241156143005355e-07,1.0449240761545298e-07,7.811843261151807e-08,3.6741411690854875e-07,4.227888794616774e-08,3.3850393599266226e-09,2.8652233918791126e-09,9.761953745357488e-11,4.924301522102326e-10,1.7548682080814615e-05,7.96793756308034e-06
57,The place of death of Ludowika Margaretha of Zweibrücken-Bitsch is,The place of death of the mother of Johanna Sibylla of Hanau-Lichtenberg is,Ludowika Margaretha of Zweibrücken-Bitsch,the mother of Johanna Sibylla of Hanau-Lichtenberg, Bouxwiller,1.880472000337363e-09,3.440301270529744e-07,2.5004342774082033e-07,1.2240058140378096e-06,5.762226919614477e-06,1.936573198690894e-06,3.781243549383362e-06,1.8410162283544196e-08,3.4810656579509214e-09,4.3012970962763575e-10,1.1443607172978432e-09,5.896247898817819e-07,1.7614205489735468e-06,2.48607580033422e-06
58,The spouse of Edward Buzzell is,The spouse of the director of Ann Carver's Profession is,Edward Buzzell,the director of Ann Carver's Profession, Ona Munson,1.0644752137523028e-06,3.1459026672564505e-07,2.99332754138959e-08,1.8180585925620107e-08,1.1281729994649936e-09,6.271289598736018e-10,9.059527883437113e-08,1.292791917961722e-08,6.432948618240175e-10,1.1335422600566858e-09,1.289048068287002e-08,5.647670420216855e-08,3.7333388718252536e-06,1.265563605556963e-05
