Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,1.0039912901049775e-08,6.460679287556559e-06,5.359487076361802e-08,1.4738637332811777e-07,6.91162753696517e-08,8.353347347167528e-09,1.0576096087788756e-07,1.6569237004659954e-07,1.1562488566596585e-07,1.6909783573382242e-09,9.635701264665286e-11,1.0257687144132888e-08,0.0001903028169181198,4.937221092404798e-05
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,1.3165433188078168e-07,9.122803021455184e-06,1.3743317595071858e-08,6.037102195932675e-08,1.2660192396651837e-06,7.369023364844907e-07,7.360161191627412e-08,7.604172935771203e-08,7.752057484822217e-08,5.388106728787534e-06,8.665341738378629e-06,4.531737795332447e-05,3.4326938475714996e-05,7.732910307822749e-05
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,9.270436748920474e-06,2.7033725928049535e-05,1.4543822544510476e-05,5.354696259018965e-05,2.1873722744203405e-06,1.415613223798573e-05,3.1813065106689464e-06,5.371441602619598e-07,1.0860421895131367e-07,3.764669713746116e-07,7.962379413584131e-07,2.207306715718005e-05,5.710366531275213e-05,0.00018027036276180297
13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,4.634374306533573e-07,3.093480671623183e-08,9.865758556770743e-07,0.0010531479492783546,2.9549762530223234e-06,1.9824281480396166e-05,1.7189500795211643e-05,7.914776688267011e-06,3.806688937402214e-06,3.6109775169990144e-09,1.867531684851542e-09,1.3386756148037193e-09,8.476534389956214e-07,1.0843669770110864e-05
14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,1.3645329090650193e-05,9.902075362333562e-06,7.995155897333461e-07,1.226045327484826e-07,3.4679746363508457e-07,6.054860790527528e-08,5.241416545231914e-08,1.1753525086533045e-06,2.2624371709412117e-08,3.015775007497723e-08,4.3788555004198315e-09,1.0387041982085066e-07,0.002522627590224147,0.0007949296268634498
15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,2.8176387889544685e-09,5.3909069208657456e-08,1.3693366440747923e-08,6.250447768252343e-07,3.238980994524354e-08,2.658541689015692e-07,1.8821761216258892e-07,2.74461076088528e-09,8.506172849420679e-11,4.0646835897106826e-10,1.918260411626349e-10,1.6731138430259307e-07,4.664736934500979e-06,5.212684300204273e-06
16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,6.950545383688223e-08,6.88640611201663e-08,6.339961089452117e-08,1.778206026870066e-08,6.98843960478257e-09,7.288053893717006e-08,3.1963146795987996e-08,7.2460415445618764e-09,7.50889306289082e-09,4.754395988015858e-08,4.412313217017072e-07,6.447600753745064e-05,0.00011316976451780647,0.0001679572742432356
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,1.9683540813275613e-05,1.1427143363107461e-05,1.6018418591556838e-06,7.663345604669303e-05,4.4549789890879765e-05,5.8971887483494356e-05,2.2130576326162554e-05,9.58739565248834e-06,4.4230397122646536e-08,1.6153775539429205e-10,1.2446365360574418e-07,9.244139391739736e-07,0.0015453097876161337,0.0006742554251104593
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,4.1880040953401476e-05,1.325905373050773e-06,1.0868107835904084e-07,2.1609357359064774e-10,1.5040385603626305e-10,2.4936823717069956e-09,3.757580024910112e-09,7.362324083715066e-10,1.6754661547047078e-10,1.0416753180517158e-12,5.079266174323749e-11,2.4572043955117806e-08,0.00010031083365902305,0.00010867132368730381
19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,6.009245407767594e-05,0.00036164428456686437,4.3775602534879e-05,8.949688776738185e-07,8.104349944915157e-06,3.712646503117867e-05,7.808780537743587e-07,2.489818839990221e-08,2.3883035993321755e-08,5.479591536072803e-08,4.812862286485142e-08,2.5281960969181227e-09,7.592391739308368e-06,1.7091686459025368e-05
20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,1.1512154429738075e-07,6.693147724945447e-07,8.940049838201958e-07,1.2801605997481147e-08,1.902351748350739e-10,1.3698117085070294e-09,1.140044059155798e-09,3.331516451599015e-10,7.866254869703937e-10,6.846214567479691e-11,9.934906231023888e-10,4.378051343678635e-08,8.251595863839611e-05,7.807506335666403e-05
21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,4.137297171524779e-09,3.191262720747545e-08,1.8009777136285265e-07,3.7034865840723796e-08,1.8493355469217931e-07,1.0129107295142603e-06,8.504619472660124e-06,1.094265917345183e-05,7.359867140621645e-06,3.475474841252435e-08,1.8676249435856107e-10,1.4539631365551031e-06,0.00022645716671831906,0.00023772833810653538
22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,0.00013213121565058827,1.80404526872735e-06,3.092043925789767e-06,1.2071295714122243e-06,1.4908862056017824e-07,4.2824910906347213e-07,1.4854983909629027e-09,3.326819708604489e-08,5.805294023275565e-10,1.1360172358365617e-08,6.032862209792711e-09,3.878575967064535e-07,8.704825449967757e-05,7.568917499156669e-05
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,9.488326031714678e-05,5.4555903261643834e-06,1.307912498305086e-05,2.5680003901129567e-08,4.854874724458114e-09,1.5059415048312985e-08,4.293201794070001e-09,6.423121590160008e-09,1.0130279726183744e-08,9.451420623918239e-08,9.259532696148653e-09,4.4109901864430867e-07,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,1.1276310033281334e-05,0.00048059498658403754,3.2642150472383946e-05,3.7964073271723464e-06,1.534414906245729e-07,7.116862548173231e-07,2.2583440113521647e-06,1.3777240383205935e-05,3.2195092813935844e-08,2.6075850811935197e-08,1.629159807059466e-09,3.3814518474173383e-07,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,4.793628249899484e-08,4.805229991688975e-07,4.243580406182446e-06,2.985784419706761e-08,5.4577053987259205e-09,2.651402439823869e-07,2.423630860448611e-07,9.758795016523436e-08,3.578679041993382e-08,5.254701118673211e-09,2.454288994258036e-09,3.7021213756815996e-06,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,3.6351787002786295e-07,1.865293342007135e-07,2.2480373900179984e-06,1.9780750371012346e-09,1.068360400147128e-09,1.9779676563302928e-08,4.2251499521306357e-10,2.841216506510591e-08,2.3786753899912583e-08,3.0863500910527364e-07,1.7707145616441267e-06,3.4026987123070285e-05,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,9.174102899578429e-08,3.3455714856245322e-06,6.755469144081871e-07,4.98091867484618e-06,2.0304170789131604e-08,8.120733951955117e-08,1.9053925104373093e-09,1.2887210742995592e-10,2.181240604803847e-11,1.8165156878691135e-12,1.7270547839065564e-11,1.7217958170334668e-09,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,5.5185413572189645e-08,1.5224961771309609e-06,2.5936139991245e-06,2.0351681087049656e-06,5.431328631289034e-08,1.5348909983003978e-06,1.2831594631279586e-07,5.348948093342187e-07,1.380102958137286e-06,2.596869705939753e-07,2.260567555367743e-08,1.0705475617101001e-08,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,3.63153412763495e-06,2.706290842979797e-06,4.654506028600736e-06,1.23391953366081e-06,6.54264169952512e-07,7.655443567955444e-08,3.603624918468995e-06,0.00017139311239589006,0.00014404143439605832,0.0029173491057008505,0.0014253982808440924,0.00023936272191349417,7.097119669197127e-05,0.00019712361972779036
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",1.5661481711504166e-07,1.8380833921582962e-07,2.761738215895093e-08,3.1462232641388255e-07,1.3912123897341644e-08,1.9882145352312364e-06,2.0025632352371758e-07,1.422948230356269e-06,3.482930566178766e-08,2.6025922750250174e-08,5.698873550841199e-08,3.1112413125811145e-06,0.0020798014011234045,0.0010196128860116005
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,8.916487672649964e-07,1.0856366827738384e-07,3.936090706702089e-07,7.714187972851505e-07,4.971177531842841e-06,3.507851215545088e-05,0.0001367992808809504,8.732102287467569e-05,3.565999213606119e-05,1.0716652468545362e-05,5.324425842445635e-07,0.00048028971650637686,0.0009914577240124345,0.0019928528927266598
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,0.0005871518515050411,2.068425965262577e-05,1.0717917575675528e-06,5.8791620460851846e-08,1.3978406343539973e-07,1.9891406282113167e-06,8.883690725269844e-07,1.5025862865059025e-07,9.433013303805637e-08,5.7866493818892195e-08,1.9792439616139745e-06,7.553226168965921e-05,0.0003493114490993321,0.0005828180001117289
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",4.93888946948573e-05,4.867807365371846e-05,3.4685486753005534e-05,7.700845827685043e-08,1.7516974537556962e-09,2.7504681865409e-10,1.019566937543459e-07,9.974952064339959e-08,6.417416216208949e-07,9.247510774912371e-07,1.666252380516653e-08,4.54995401355518e-08,0.00020421941007953137,0.00010006852971855551
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,1.960585582772012e-10,6.348031475478244e-12,2.110580373665405e-12,4.718202824965934e-13,1.38844226168903e-14,2.114593396218556e-11,3.714838766460948e-12,2.0218572909652677e-12,3.382014517072131e-14,5.427179379865902e-15,1.5080925317495286e-16,4.237353469407207e-14,0.00010900602501351386,1.4419292710954323e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,1.3776222829164908e-07,4.507205176196294e-06,1.192901072499808e-05,1.099417090699717e-06,3.279355098584347e-08,1.5773189261381049e-06,5.945012617303291e-06,4.2314563870604616e-06,4.980450967195793e-07,1.1027429280829892e-07,3.3622960415868874e-08,1.3167991710361093e-06,0.00011011907190550119,7.56437802920118e-05
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,6.681079578463311e-10,1.859303822016045e-08,1.768343160790664e-08,1.4064077049624757e-06,8.734013135835994e-06,1.130692112383258e-06,6.565770036104368e-06,2.0822010355914244e-06,1.3286288513825184e-08,6.29928154083359e-09,2.5180561635806953e-08,2.0389930455166905e-07,1.0889211807807442e-05,9.50589219428366e-06
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,1.5194480340596783e-07,8.418362895667997e-09,1.8816773206253856e-07,5.427392313350765e-09,4.572247025436127e-09,1.6543062031360023e-08,3.3155518330829636e-09,6.844192435018215e-10,1.1166592095435135e-09,4.873657033499512e-08,1.118414658662914e-07,1.332860364300359e-07,0.00021618156461045146,0.00012057532148901373
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,0.0006480190204456449,6.701955862808973e-05,1.4265535355661996e-05,4.849901529269118e-07,2.9371433285518833e-08,1.3855867564416258e-06,1.6326429204127635e-06,4.3924117676397145e-07,4.539585773954968e-08,1.317428200309223e-06,2.9963341603433946e-06,5.021487959311344e-05,4.3531432311283424e-05,0.00012326259457040578
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,2.2614194961079193e-09,1.5229336014499495e-08,1.3556420697113936e-07,4.6881774551366107e-07,0.00013340618170332164,9.729225712362677e-05,4.189776063867612e-06,1.7935457208295702e-07,1.069135677767008e-07,0.00021358946105465293,2.4717266569496132e-05,6.676867633359507e-05,1.3608846529677976e-05,3.3147040085168555e-05
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",1.651300863159122e-06,5.677174499396642e-07,3.7501604310818948e-06,2.559901304266532e-06,1.3990435036248527e-05,9.09040609258227e-05,0.00014618696877732873,0.007681048940867186,0.0006291720783337951,0.0035276778507977724,0.01823771744966507,0.0010482928482815623,0.0012707054847851396,0.004670420195907354
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",4.054901481254092e-08,5.670425196058204e-08,6.96896833574101e-08,3.1758293062011944e-07,1.8022100789494289e-07,6.188744094970389e-08,3.041717322460613e-09,9.439692361112861e-10,2.035838164715642e-09,2.8599937973439182e-09,1.9173710086306528e-07,1.8356749933445826e-06,5.902039447391871e-06,7.258941877807956e-06
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,1.1598075971841482e-10,8.91048216544732e-07,6.4255941651936155e-06,2.276826762681594e-06,2.9806667498633033e-06,2.1838940256202477e-07,5.013192094338592e-06,5.576417152042268e-06,3.8101036352600204e-06,7.854368959669955e-06,2.6567847726255422e-06,4.514478860073723e-06,5.33457432538853e-06,1.6099222193588503e-05
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,5.393221869098852e-08,7.58649143506318e-09,1.774053792757968e-08,5.3341018713126687e-08,5.456373060042097e-07,1.4162375236992375e-06,1.8961684418172808e-06,1.3954787618786213e-06,1.3075879223833908e-06,1.2396759302646387e-05,1.9903254724340513e-05,0.00032110250322148204,2.0116474843234755e-05,3.722566179931164e-05
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",2.0351726561784744e-05,3.395986641407944e-05,8.06857569841668e-05,9.489985131949652e-06,5.1790710386967476e-08,5.0354461933466155e-08,2.674886445674929e-08,1.7042154354385275e-08,4.825186916690427e-10,1.3585837450591498e-06,1.0980626257151016e-06,4.792619438376278e-05,2.5654737783042947e-06,1.382392474624794e-05
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,9.474022135691484e-07,8.096397323242854e-06,2.1806696167914197e-05,1.948201679624617e-05,0.00022259863908402622,0.016056811437010765,0.0008365007815882564,0.00015812116907909513,0.00013608112931251526,7.019585268608353e-07,1.7821880859969497e-08,2.1045252651674673e-06,0.0018070506630465388,0.005009065847843885
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,9.157540858950597e-08,1.0422010809918447e-08,1.6789202250677704e-09,9.126426725458714e-09,1.42011522541452e-08,3.6398013492089376e-09,4.522263896689083e-09,1.4837181483429163e-10,2.7412329350884335e-11,2.0660255902187497e-15,1.6444481410263223e-12,2.317372249649452e-08,0.0005017031216993928,0.00013082358054816723
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",6.745763130311389e-07,3.504793130559847e-05,3.749544475795119e-06,7.73787178331986e-06,2.2001543129590573e-06,6.342229426081758e-06,5.287308340484742e-06,1.3776144669463974e-06,1.4418260363413538e-08,1.5511976425575114e-10,1.462967984602881e-12,8.808699429596611e-12,2.9411075956886634e-05,7.105721579137025e-06
48,The spouse of Selena is,The spouse of the performer of Cien Años is,Selena,the performer of Cien Años, Chris Pérez,1.8370488419350295e-07,5.575940122071188e-06,6.972940891358803e-09,8.85094237901285e-08,2.0609074624644563e-07,3.7732132796008955e-07,3.372254013811471e-07,3.5953567021351773e-06,4.526435404272888e-08,1.438808112652623e-07,6.520788815578271e-07,1.4445252418227028e-05,8.231681363213283e-07,1.2596203305292875e-05
49,Mansoor Khan received the,The director of Jo Jeeta Wohi Sikandar received the,Mansoor Khan,the director of Jo Jeeta Wohi Sikandar, Filmfare Award for Best Director,4.122197375111547e-11,9.077666618395597e-09,5.8120264156968915e-09,1.6688492601724114e-11,2.3804781063008207e-11,2.4491230224410465e-11,4.421968069490134e-10,2.1579049658271288e-09,1.3197600345904448e-08,2.3627329259756635e-11,1.0686405509411842e-13,2.0486279773274108e-12,0.00023058010265231133,1.7617241610423662e-05
50,The country of citizenship of Bart Sibrel is,The country of citizenship of the director of Astronauts Gone Wild is,Bart Sibrel,the director of Astronauts Gone Wild, American,1.7759595039024134e-07,1.1851329873024952e-06,1.177000171992404e-06,3.088802941419999e-06,8.505177895301586e-09,9.041034587653485e-08,2.93962079922494e-06,1.1970500054303557e-05,6.830534402979538e-06,1.704961732684751e-06,4.304008325561881e-05,9.938719449564815e-05,0.00020560166740324348,0.00017843519162852317
51,The place of birth of Muhammad Ali Jinnah is,The place of birth of the spouse of Emibai Jinnah is,Muhammad Ali Jinnah,the spouse of Emibai Jinnah, Karachi,1.414873166544206e-11,2.77804105053292e-07,6.463126567268773e-08,6.889744952331966e-08,6.239189787038413e-08,5.6128346841433086e-06,8.841956855576427e-07,4.804107902600663e-07,2.044396978817531e-06,1.6075347275545937e-06,0.0028434256091713905,0.05065314099192619,1.261148281628266e-05,0.00012782502744812518
52,The place of birth of Jelena Zrinska is,The place of birth of the spouse of Francis I Rákóczi is,Jelena Zrinska,the spouse of Francis I Rákóczi, Ozalj,2.9354291086747253e-07,1.2154274600106874e-06,6.73968401088132e-08,9.677713933342602e-06,7.672795732105442e-07,1.5850669115025084e-06,1.4867380286887055e-06,5.345675546664097e-08,5.405850060924422e-07,1.3952418953522283e-07,1.3660644526680699e-06,1.5492018064833246e-05,2.496216211511637e-06,7.828451998648234e-06
53,The place of birth of W. P. Kellino is,The place of birth of the director of Pay Box Adventure is,W. P. Kellino,the director of Pay Box Adventure, London,2.3445284114131937e-07,4.74523886850875e-07,6.106557925988909e-09,2.7296566784684728e-08,2.448672598021062e-09,9.948246315616416e-08,1.2363045698293718e-07,3.6252231438993476e-08,1.0782506831841232e-11,6.262558830891218e-13,2.452708073804894e-14,1.1046279446702556e-09,0.00040227005956694484,0.0001322754833381623
54,The employer of Chip Gubera is,The employer of the director of Academy of Doom is,Chip Gubera,the director of Academy of Doom, University of Missouri,1.1386038778482543e-09,1.0232307090518589e-07,3.427217265539184e-08,1.0843916697922396e-07,4.6915985763007484e-08,3.325145598864765e-07,6.2313201851793565e-06,1.4920419744157698e-05,1.3488795957528055e-05,0.00010799839947139844,9.109979259847023e-08,1.382149811268718e-10,4.1720377339515835e-05,4.668848850997165e-05
55,The place of birth of Lacy J. Dalton is,The place of birth of the performer of Slow Down is,Lacy J. Dalton,the performer of Slow Down, Bloomsburg,3.934107371605933e-05,1.6267252078705496e-07,7.762456988302802e-08,4.116210927662678e-09,2.5541647789839583e-12,3.668377268617462e-10,2.988604363984848e-10,4.736153136342125e-11,9.700368763451706e-13,1.1540558276807583e-13,2.997492899237727e-15,4.262279071354236e-11,5.40570035809651e-05,2.991292240039911e-05
56,The place of birth of Salvatore Piscicelli is,The place of birth of the director of Blues metropolitano is,Salvatore Piscicelli,the director of Blues metropolitano, Pomigliano d'Arco,2.1786902837384048e-10,2.342497396057297e-08,1.1257994536606475e-08,8.397731221521099e-07,1.3872519843971531e-07,9.85049837254337e-08,6.13330087162467e-07,6.704370036914042e-08,2.771180840355214e-09,3.5715046475814916e-09,1.3588545566545207e-10,3.6652505475132102e-09,1.7548682080814615e-05,7.96793756308034e-06
57,The place of death of Ludowika Margaretha of Zweibrücken-Bitsch is,The place of death of the mother of Johanna Sibylla of Hanau-Lichtenberg is,Ludowika Margaretha of Zweibrücken-Bitsch,the mother of Johanna Sibylla of Hanau-Lichtenberg, Bouxwiller,3.1817630752328796e-09,3.277483813235449e-07,3.195744113781984e-07,1.0540935591052403e-06,6.1850746533309575e-06,2.1200637547735823e-06,4.367002475191839e-06,1.7608952518344267e-08,6.70389832535534e-09,1.0702300157205968e-09,1.6855135065441118e-09,1.0208482308371458e-06,1.7614205489735468e-06,2.48607580033422e-06
58,The spouse of Edward Buzzell is,The spouse of the director of Ann Carver's Profession is,Edward Buzzell,the director of Ann Carver's Profession, Ona Munson,4.005832579423441e-06,4.5404047455122054e-07,3.802066572689e-08,5.403911984558363e-08,2.155253309155114e-09,2.8580049438176047e-09,1.1814249489816575e-07,1.1716880798928742e-08,5.008379821980213e-10,1.0826887164583354e-09,1.4264302627964298e-08,2.195380233160904e-07,3.7333388718252536e-06,1.265563605556963e-05
