explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,0.0010315700201317668,0.0005128554184921086,5.2167662943247706e-05,6.23578016529791e-05,0.0003264966362621635,0.0006781088304705918,0.0008812158484943211,0.014813787303864956,0.039066560566425323,0.011102131567895412,0.023552656173706055,0.03775658458471298,0.04068177193403244,0.043853167444467545
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,1.5754196283523925e-05,6.562840280821547e-05,4.000740955234505e-05,0.00031232545734383166,0.0012092363322153687,0.00653876131400466,0.029575679451227188,0.057206086814403534,0.3125113248825073,0.750870406627655,0.7699814438819885,0.4212357699871063,0.411927193403244,0.514491081237793
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,1.2766148529408383e-06,2.0902314190607285e-06,3.440816271904623e-06,7.664015356567688e-06,1.3529370335163549e-05,0.00012898769637104124,0.00044701510341838,0.00024610821856185794,0.0011800930369645357,0.017054904252290726,0.1705368459224701,0.037791863083839417,0.026844482868909836,0.05663884058594704
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,2.632580162753584e-07,1.5738351066829637e-06,1.1161005204485264e-06,7.266216357493249e-07,1.5124156789170229e-06,1.6966674593277276e-05,0.0013641006080433726,0.0040241447277367115,0.0066633205860853195,0.00479588657617569,0.002744486555457115,0.016352374106645584,0.011504310183227062,0.0543273463845253
California is the most,The bear flag state is the most,California,The bear flag state, populous,1.321788278829672e-08,6.325560661935015e-07,8.628420005152293e-07,1.0594366131044808e-06,9.171849342237692e-07,3.298756041658635e-07,2.0580502280154178e-07,2.5090045596698474e-07,2.612463276818744e-07,7.357511094596703e-06,3.253314571338706e-05,0.0005312535213306546,0.0011133091757073998,0.3787842392921448
California is the most,The golden bear state is the most,California,The golden bear state, populous,1.039191133145323e-08,7.995768669388781e-07,9.100586453314463e-07,2.2846106730867177e-06,4.021462700620759e-06,1.3821537550029461e-06,1.8665842844711733e-06,4.732959496323019e-06,1.8010712665272877e-05,0.0011804733658209443,0.013692871667444706,0.011959443800151348,0.016364527866244316,0.3787842392921448
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,4.843790520681068e-06,2.6211038857582025e-05,3.055182969546877e-05,0.00011589450878091156,0.0001674929662840441,0.0009566418011672795,0.0015802608104422688,0.004197132308036089,0.01544464472681284,0.6473553776741028,0.8022618293762207,0.43575477600097656,0.3519904911518097,0.5238668918609619
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,5.919487193750683e-07,3.474073650977516e-07,8.023992563721549e-07,2.2190967285951047e-07,1.3753535768046277e-06,1.6426527054136386e-06,2.7641366614261642e-05,4.7343088226625696e-05,0.0009830158669501543,0.0050165108405053616,0.006718210410326719,0.058324117213487625,0.04826728254556656,0.18779811263084412
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,4.835033450945048e-06,0.0003544114006217569,0.0005840827943757176,0.00013231084449216723,0.0002601862361188978,0.004296497441828251,0.12467651814222336,0.49918806552886963,0.611138641834259,0.7767083644866943,0.7123468518257141,0.5200490355491638,0.4046311378479004,0.5442834496498108
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,0.00027980090817436576,0.000801773217972368,0.0005372399464249611,0.0009125062497332692,0.0017023447435349226,0.005873252637684345,0.009411930106580257,0.004464516881853342,0.0021812168415635824,0.014188150875270367,0.12585170567035675,0.07842850685119629,0.06934917718172073,0.08784747868776321
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,2.2050899133319035e-06,1.0170570021728054e-05,3.0944306672608946e-06,4.668618203140795e-07,5.476894671119226e-07,2.9726848538302875e-07,1.3479655081027886e-07,3.1558516866425634e-07,1.3986110388941597e-05,5.7208817452192307e-05,0.000164180644787848,0.0005078115500509739,0.0006663365056738257,0.011069848202168941
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,2.758654773060698e-06,1.0854848824237706e-06,2.277189878441277e-06,9.179336188935849e-07,2.279610725963721e-06,7.928988452476915e-06,7.200321761047235e-06,2.932934876298532e-06,6.623267381655751e-06,2.4212140488089062e-06,4.199394425086211e-06,0.0001548085710965097,0.00028046747320331633,0.00044431298738345504
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,8.186784725694451e-06,0.002301687840372324,0.0007501965155825019,0.005167345050722361,0.003043627832084894,0.0037524146027863026,0.011429942212998867,0.07804925739765167,0.01894901692867279,0.009843134321272373,0.11355070024728775,0.051896948367357254,0.3540010154247284,0.7835427522659302
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,1.1564267765606928e-08,1.60757107625642e-09,8.820792984920445e-09,2.57239225476269e-08,2.007615229615567e-08,7.190012496494091e-08,1.1702854862960521e-07,9.318649176748295e-07,4.263385562808253e-06,1.2243493983987719e-05,2.1328263756004162e-05,0.00016685310401953757,0.00014298834139481187,0.00023876610794104636
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,1.142608311965887e-06,1.1873535186168738e-06,6.522756734739232e-07,2.845520384653355e-06,4.166868620814057e-06,3.2443382224300876e-05,4.180779433227144e-05,0.00021456973627209663,0.003019680269062519,0.006437207572162151,0.010079546831548214,0.019899263978004456,0.02226678654551506,0.013671007007360458
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,3.1642005637877446e-07,6.202302529345616e-07,5.319198521647195e-07,4.6991070234980725e-07,1.3588739022907248e-07,5.722687319575925e-07,2.090134103127639e-06,2.9434693260554923e-06,3.167633622069843e-05,2.894404315156862e-05,1.2398731996654533e-05,0.0014711699914187193,0.00425700843334198,0.028314366936683655
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,2.536165588651329e-08,5.3784766862463584e-08,1.9494045488954725e-08,3.3890824369109396e-08,3.858416519619823e-08,5.60358301981978e-08,3.329692788156535e-07,8.105776032607537e-06,3.087787263211794e-05,0.0002597785205580294,0.000630982918664813,0.0006790233310312033,0.0005254307179711759,0.0004807798541150987
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,8.454966859972046e-08,2.416884115064022e-07,6.130845235929883e-07,1.6315722177751013e-06,8.357787351087609e-07,2.3197549126052763e-06,2.73201112577226e-06,3.091823964496143e-05,7.301413279492408e-05,0.0011603552848100662,0.0019665260333567858,0.0024060001596808434,0.001927309320308268,0.013798421248793602
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,1.7022118754539406e-06,3.162400389555842e-05,5.100299313198775e-05,4.5383352698991075e-05,2.1728284991695546e-05,1.7082682461477816e-05,5.472861812449992e-05,0.00010571863094810396,0.00035840622149407864,0.00016833320842124522,0.0027949807699769735,0.08365419507026672,0.13293713331222534,0.3509562611579895
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,4.420564607698907e-07,1.3112436363371671e-06,1.0877433851419482e-06,1.1444300298535381e-06,1.1560567827473278e-06,2.4543373911001254e-07,3.0278368257086186e-08,8.166987974789208e-09,1.1739618166473065e-08,1.2574387753261362e-08,2.0588333260462832e-09,4.2922451939375605e-06,4.719180708434578e-07,1.136051764660806e-06
The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,7.423329407174606e-06,3.1541569569526473e-06,5.690691295967554e-07,6.696434979858168e-07,6.73621207170072e-06,0.0005682777264155447,0.00010516199836274609,0.0002668850065674633,0.0034062659833580256,7.342144385802385e-07,2.4621681404823903e-06,0.007822582498192787,0.008195447735488415,0.017048943787813187
"Después de las guerras de independencia hispanoamericanas, Simón Bolívar estableció la nación de la","Después de las guerras de independencia hispanoamericanas, el libertador estableció la nación de la",Simon Bolivar,el libertador, Gran Colombia,3.2954339985735714e-05,3.243990320811463e-08,5.806028866572888e-07,2.2538033590535633e-05,3.836158794001676e-05,3.9196733268909156e-05,2.0677169231930748e-05,1.8267000996274874e-05,1.872225220722612e-05,7.66530356486328e-05,3.674768595374189e-05,0.00038175558438524604,0.0002084676525555551,0.00034863833570852876
Bill Gates was born in the city of,The founder of Microsoft was born in the city of,Bill Gates,The founder of Microsoft, Seattle,5.18941851623822e-05,3.831028152490035e-05,3.0007109671714716e-05,0.0001302482414757833,3.717776053235866e-05,0.00018598292081151158,0.004410304129123688,0.0036989820655435324,0.004626651760190725,0.016793616116046906,0.02233310043811798,0.01831030659377575,0.009965800680220127,0.011851899325847626
Nelson Mandela brought an end to,The first president of South Africa brought an end to,Nelson Mandela,The first president of South Africa, Apartheid,2.9693599117308622e-06,1.617256941699452e-07,7.781381441418489e-07,4.235138021613238e-06,1.1914406968571711e-05,8.84987020981498e-05,0.00027834056527353823,5.384137239161646e-06,4.963833930560213e-07,2.534576424295665e-07,1.1370694608103804e-08,0.00010190608736593276,0.0010680650593712926,0.0004999007796868682
Abraham Lincoln issued an executive order famously known as the,The 16th president of the United States issued an executive order famously known as the,Abraham Lincoln,The 16th president of the United States, Emancipation Proclamation,1.1353439731465187e-05,3.4596744171722094e-06,1.6544958043596125e-06,2.472922233209829e-06,1.9222759419790236e-06,2.553559170337394e-06,2.4211171876231674e-06,9.393428399562254e-07,9.882575113806524e-07,1.4338621667775442e-06,4.89175590701052e-07,0.00017929414752870798,0.0008844553958624601,0.004880013410001993
The name of Texas' dominating political party is,The name of the Lone Star State's dominating political party is,Texas',Lone Star State's, Republican,3.880915755871683e-06,5.765247806266416e-06,2.104334271280095e-06,2.1425908016681205e-06,6.902121185703436e-07,2.4114012830978027e-07,2.8139285745965026e-07,2.3966695152921602e-05,2.1375441065174527e-05,0.001984111499041319,0.12063828110694885,0.017161471769213676,0.007656445261090994,0.004999225027859211
Russia is mostly located on the continent of,The largest country in the world is mostly located on the continent of,Russia,The largest country in the world, Asia,1.1034760973416269e-05,2.6041752789751627e-05,5.527188113774173e-05,0.0002085656888084486,0.00028527301037684083,0.0038166882004588842,0.023006999865174294,0.06761091202497482,0.06371467560529709,0.2815983295440674,0.18246617913246155,0.0474386103451252,0.020920878276228905,0.022181639447808266
Steve Jobs' father was from the country of,The founder of Apple's father was from the country of,Steve Jobs',The founder of Apple's, Syria,2.181486138397304e-07,1.6122929764605942e-06,3.699348781083245e-06,8.535228516848292e-06,2.5364302018715534e-06,2.5386680135852657e-06,7.864475719543407e-07,2.3794466414983617e-06,5.725120786337357e-07,1.4442834981309716e-06,2.6495765268919058e-05,0.0014166751643642783,0.0013121628435328603,0.00014549418119713664
J.R.R. Tolkien was afraid of,"The author of ""The Lord of The Rings"" was afraid of",J.R.R. Tolkien,"The author of ""The Lord of The Rings""", spiders,1.1960602286364974e-08,5.721975337991125e-09,2.9715092608739724e-08,1.28732537518772e-07,4.644773071049713e-06,9.390923878527246e-06,1.304093257203931e-05,9.277090430259705e-05,0.002603604458272457,0.0180512722581625,0.028898632153868675,0.002797993365675211,0.0023473554756492376,0.0012702902313321829
Argonne National Laboratory conducted pioneering research on,The U.S.'s first national laboratory conducted pioneering research on,Argonne National Laboratory ,The U.S.'s first national laboratory, nuclear energy,1.0388936289018602e-06,1.9843948393827304e-05,3.0911356589058414e-05,3.170538184349425e-05,2.8413473046384752e-05,2.1445874153869227e-05,0.0004540105874184519,0.0013360441662371159,0.00532721308991313,0.0039727468974888325,0.00814103428274393,0.004916992038488388,0.003137905616313219,0.002698226599022746
"For 25 years, the Sears Tower was the world's","For 25 years, the world's tallest building in 1973 was the world's",Sears Tower,world's tallest building in 1973, tallest building,1.2535594578366727e-05,0.0005684216157533228,0.0016208802117034793,0.001256320858374238,0.008030818775296211,0.015118102543056011,0.04061972722411156,0.4024425446987152,0.14335545897483826,0.9976410865783691,0.9964720010757446,0.9282381534576416,0.869688093662262,0.5380632281303406
French is the official language of a Canadian province called,A romance language is the official language of a Canadian province called,French,A romance language, Quebec,6.543061203956313e-09,1.1124531518191816e-08,3.365143497191525e-09,1.1069168914801253e-09,5.617388154632863e-08,2.965805556698342e-08,5.78513493110222e-07,2.0487499568844214e-05,0.003579806536436081,0.005404414143413305,0.018237225711345673,0.22344371676445007,0.05500509962439537,0.08546159416437149
Cain murdered a person named,Adam and Eve's eldest son murdered a person named,Cain,Adam and Eve's eldest son, Abel,1.135148242070727e-08,4.3048071773910124e-08,2.0369961362121103e-07,5.282995516608935e-07,2.8494202979345573e-06,4.0018363506533206e-05,1.5284942492144182e-05,5.412292739492841e-05,0.00029098137747496367,0.0010896623134613037,0.0003857731935568154,0.003107314696535468,0.0025499772746115923,0.00040322905988432467
Napoleon was famously defeated at The Battle of,The Corsican-born leader of the French Republic was famously defeated at The Battle of,Napoleon,The Corsican-born leader of the French Republic, Waterloo,4.967897666574572e-07,3.552990506250353e-07,1.4787830195928109e-06,1.2409897863108199e-05,0.00016018023598007858,0.0042116777040064335,0.019333671778440475,0.013492629863321781,0.004927411209791899,0.10362067818641663,0.3179531693458557,0.09497152268886566,0.08033143728971481,0.2970423996448517
Quinine forms a medication used to treat an illness called,Extract from the bark of the cinchona tree forms a medication used to treat an illness called,Quinine,Extract from the bark of the cinchona tree, malaria,8.178272642433981e-11,6.6040142243650735e-09,1.2399621773795388e-08,8.0754922748838e-09,3.4501731249747536e-08,5.009906658415275e-07,2.0600286916305777e-06,0.00016076835163403302,0.0012461559381335974,0.007064330391585827,0.01705555059015751,0.0024517683777958155,0.0012110215611755848,0.000433917623013258
Hadrian built a wall in the province of,The successor to Antoninus Pius built a wall in the province of,Hadrian,The successor to Antoninus Pius built a wall across, Britannia,1.6598967533809628e-07,2.122336582033313e-06,1.5884525055298582e-06,5.5981272453209385e-06,5.8446486946195364e-05,6.72092501190491e-05,7.096279296092689e-05,6.869241042295471e-05,5.253943527350202e-05,7.552762326668017e-07,1.0910180208156817e-06,7.597429066663608e-05,4.976095078745857e-05,6.446213956223801e-05
D-Day took place on the beaches of,The largest seaborne invasion in history took place on the beaches of,D-Day,The largest seaborne invasion in history, Normandy,1.9245773330567317e-07,1.342567770734604e-06,1.0923072295554448e-06,1.0755016774055548e-05,0.00011708751117112115,0.0008106280583888292,0.020146436989307404,0.03726022690534592,0.031071091070771217,0.18566367030143738,0.814450740814209,0.11170831322669983,0.03399527817964554,0.04625219851732254
The melting point of water is zero degrees,The melting point of dihydrogen monoxide is zero degrees,water,dihydrogen monoxide, Celsius,3.948647645302117e-05,0.0031108891125768423,0.043925389647483826,0.45403197407722473,0.8867941498756409,0.9252839088439941,0.958824098110199,0.9659618735313416,0.9116836190223694,0.9644584655761719,0.7719521522521973,0.5473114252090454,0.4223082661628723,0.44599345326423645
The highest mountain of the world is called,The tall mountain located at China–Nepal border is called,highest mountain,The tall mountain located at China–Nepal border, Mount Everest,1.2779382814187557e-06,1.0809932064148597e-05,3.658797868411057e-05,5.496475296240533e-06,1.6988178686005995e-06,3.3954718219320057e-06,6.253953870327678e-06,8.86473117134301e-06,0.00011282182822469622,0.00048523981240577996,0.00023043379769660532,0.012495477683842182,0.005189842544496059,0.12483695894479752
Kopi luwak is eaten and defecated by,The most expensive coffee in the world is eaten and defecated by,Kopi luwak,The most expensive coffee in the world, civets,0.001674009021371603,0.00014715352153871208,0.00010836002184078097,0.00010211062181042507,0.00013574839977081865,9.610000415705144e-05,0.00012818000686820596,5.986468750052154e-05,5.239673919277266e-05,5.544329269469017e-06,2.7843491352541605e-06,0.0002807983255479485,0.0004300441069062799,0.001130219199694693
Schrodinger's cat is a thought experiment about,Schrodinger's feline laboratory assistant is a thought experiment about,cat,feline laboratory assistant, quantum uncertainty,5.962256750535744e-07,4.29818010161398e-06,3.864681275445037e-06,2.315075334990979e-06,3.6007986636832356e-06,7.199740139185451e-06,3.477607242530212e-05,5.5259613873204216e-05,4.332633125159191e-06,2.4778155420790426e-06,2.9626511604874395e-05,0.0003919183509424329,0.0004973717732354999,0.0006725203711539507
Defibrillation can help end cardiac,A dose of electric countershock to the heart can help end cardiac,Defibrillation,A dose of electric countershock to the heart, arrest,0.002152008470147848,0.025607941672205925,0.02138311229646206,0.06279055774211884,0.09254413098096848,0.06332853436470032,0.08067124336957932,0.14828531444072723,0.07138106226921082,0.09567473083734512,0.076544851064682,0.3240295946598053,0.5259791016578674,0.4477355182170868
A tsunami off the coast of Japan resulted in the nuclear disaster at,A seismic sea wave following an earthquake off the coast of Japan resulted in the nuclear disaster at,tsunami,seismic sea wave following an earthquake, Fukushima Daiichi,6.750183079162753e-09,4.0616228602630144e-07,3.325347393001721e-07,1.453738946111116e-06,5.780815627076663e-05,0.00013374454283621162,0.003247389104217291,0.006174161098897457,0.614221453666687,0.9923508763313293,0.9974762797355652,0.8935673832893372,0.2589372396469116,0.33510521054267883
John F Kennedy was assassinated by a person named,The 35th president of the United States was assassinated by a person named,John F Kennedy,The 35th president of the United States, Lee Harvey Oswald,3.0141504847591705e-09,2.6508968353766704e-09,3.9289327347091785e-09,1.1131727539748226e-08,5.822462867399736e-07,3.1809740903554484e-06,1.286818860535277e-05,4.926980909658596e-05,2.2314530724543147e-05,0.00011322435602778569,1.5483336028410122e-05,0.001773916999809444,0.0039267465472221375,0.004911045078188181
The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,2.0508270082153501e-10,5.348299580987259e-09,1.801063076456444e-09,2.797109488472671e-10,1.059818205417784e-10,5.089139110125984e-10,8.521496286384433e-10,8.18362932974992e-10,1.2040104913069172e-08,8.245610416679483e-09,1.429613760706161e-09,2.847865289368201e-06,2.1163656128919683e-05,1.6368036085623316e-05
William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,2.2590108983422397e-07,3.488079869384819e-07,2.069044057861902e-06,1.979029730136972e-05,2.5840245143626817e-05,0.0008933049975894392,0.038916293531656265,0.09764964878559113,0.10007238388061523,0.10673722624778748,0.018937524408102036,0.14585329592227936,0.580410361289978,0.3651562035083771
The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,1.5293086107703857e-05,5.364426215237472e-06,1.738849618959648e-06,1.745889335325046e-06,1.3322280665306607e-06,4.264559549937985e-07,1.1249084508335727e-07,9.43960969834734e-07,2.5343348397655063e-07,6.798890126447077e-07,3.4844256333599333e-06,0.0012605894589796662,0.0016953389858826995,0.002928802976384759
Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,4.977484877599636e-07,5.132485512149287e-06,3.637263716882444e-06,1.5187914641501266e-06,2.5099552658502944e-06,4.0523509596823715e-06,6.309611762844725e-06,1.0048947842733469e-06,3.4396057344565634e-06,9.492860954196658e-06,3.8135090107971337e-06,0.00018428890325594693,0.0003208424022886902,0.0007211995543912053
Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",3.1767248742653464e-07,4.157061084697489e-06,4.0201598494604696e-06,1.815435643948149e-05,4.075703691341914e-05,0.00015762691327836365,0.00016496166063006967,0.00019441498443484306,0.0001951703306986019,0.0008923235582187772,0.0026459547225385904,0.00438674446195364,0.00227838265709579,0.002711367793381214
Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,9.884949395200238e-05,1.070320558937965e-05,5.015901933802525e-06,9.578681783750653e-06,6.406427564797923e-05,6.293212936725467e-05,7.155301864258945e-05,8.641541171527933e-06,4.484781311475672e-05,0.0003187411348335445,0.0011915572686120868,0.05250055715441704,0.09150607138872147,0.014487793669104576
Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,7.662686485332415e-09,1.9534138195886896e-10,2.797010623112328e-09,8.568633802497061e-08,1.2056253808623296e-06,4.477687980397604e-06,1.222311311721569e-05,1.254812377737835e-05,5.328319821273908e-05,6.479130388470367e-05,3.592728489820729e-06,1.4296522749646101e-05,6.366921752487542e-06,3.3109072319348343e-06
"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",0.00121012341696769,5.322865763446316e-05,0.00010308648779755458,0.00018318925867788494,0.0003990666300524026,0.00028851573006249964,0.0004908227128908038,0.0005577878910116851,0.0006523025222122669,0.0010624879505485296,7.790917152306065e-05,0.0057722474448382854,0.004190415143966675,0.0037922144401818514
Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,3.3220630690777853e-09,5.74090037730457e-08,1.1850006842450966e-07,7.487375910386618e-07,2.731089125518338e-06,3.288285370217636e-05,0.0013978163478896022,0.005342089105397463,0.027765322476625443,0.49903520941734314,0.6975700259208679,0.19599156081676483,0.0651421919465065,0.07997949421405792
Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,0.0008641572785563767,4.016251750726951e-06,2.589928271845565e-07,1.0757002399941484e-07,9.003638723470431e-08,8.563906916947417e-09,2.7438478156227575e-09,2.233958351638421e-09,6.568481580870866e-07,1.2442336810636334e-05,1.3900627891416661e-05,0.00023887623683549464,0.00016775427502579987,4.5307810069061816e-05
