explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
California is the most,The golden bear state is the most,California,The golden bear state, populous,2.5838733819227855e-08,1.6085880361060845e-06,5.690751277143136e-05,8.223063196055591e-05,1.7188229151088308e-07,5.509081802301807e-06,0.0024481944274157286,0.004061775282025337,0.001678010798059404,0.07458289712667465,0.012424951419234276,0.002774300519376993,0.016364527866244316,0.3787842392921448
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,2.3770826373947784e-05,2.264281101815868e-05,1.8772983821691014e-05,3.362258576089516e-05,9.893602691590786e-05,0.00016337363922502846,1.8497581550036557e-05,2.924239197454881e-07,2.750213070612517e-07,2.113596195840728e-07,3.257935361489217e-07,4.7092871682252735e-05,0.3519904911518097,0.5238668918609619
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,2.0705458680936317e-08,4.6278134391286585e-07,3.1289238222598215e-07,7.483668440499969e-08,2.9233208920231846e-07,1.1823183285741834e-06,0.0002960296696983278,2.5491975975455716e-05,0.0006716162897646427,0.0012615034356713295,0.07020281255245209,0.08809954673051834,0.04826728254556656,0.18779811263084412
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,5.553199500241135e-08,1.2383254954784206e-07,9.181524546875153e-06,1.88185822480591e-05,1.2666579095821362e-05,0.00010783508332679048,9.972980478778481e-05,0.00015159460599534214,0.00013070061686448753,0.1166999489068985,0.002661160659044981,0.37556570768356323,0.4046311378479004,0.5442834496498108
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,2.8167358323116787e-05,0.5159302353858948,0.8851354122161865,0.6597545742988586,0.3185237944126129,0.05338224023580551,0.08770054578781128,0.006032139994204044,0.00200194981880486,0.00018982874462381005,0.0004821564070880413,0.0010917969048023224,0.06934917718172073,0.08784747868776321
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,3.2979406228150765e-07,8.900261309463531e-05,0.0007223074790090322,0.00011517318489495665,0.0005515783559530973,0.00011091606575064361,7.796340469212737e-06,3.67656430171337e-05,0.0007978935609571636,0.0010463946964591742,0.0003556359151843935,0.02267206460237503,0.0006663365056738257,0.011069848202168941
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,1.5474182646357804e-07,5.306970933816046e-07,9.340856195194647e-07,8.480803614929755e-08,1.0277405237957282e-07,1.6338377690772177e-06,1.1839282478831592e-06,9.272014267480699e-07,2.3482630240323488e-06,1.3639954943300836e-08,1.3783823908652959e-11,2.746692651101057e-09,0.00028046747320331633,0.00044431298738345504
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,2.1200714854785474e-06,9.865086667559808e-07,0.0004763337492477149,0.0008376975310966372,0.0011064308928325772,0.009183893911540508,0.07199488580226898,0.18700289726257324,0.18826285004615784,0.111506387591362,0.4690694510936737,0.5972913503646851,0.3540010154247284,0.7835427522659302
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,3.082888042627019e-07,2.1039232578345946e-09,2.1280888162777956e-08,4.301987743815516e-08,3.1138642953010276e-07,1.1722916042344877e-06,9.045072602020809e-07,2.288885525558726e-07,4.399922090669861e-06,1.5149343198572751e-05,6.300220761756847e-12,6.450454037576492e-08,0.00014298834139481187,0.00023876610794104636
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,2.535210512633057e-07,2.256459993077442e-06,3.1064155336935073e-07,1.5316960570999072e-06,1.2410655472194776e-06,1.3154993212083355e-05,4.906327149001299e-07,7.3161527325282805e-06,0.000255433697020635,3.546692141753738e-06,1.745394001773093e-06,0.000258505780948326,0.02226678654551506,0.013671007007360458
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,5.352129619495827e-07,1.171275016531581e-06,4.64895265395171e-07,1.1599349392099612e-07,2.8850481115227922e-08,2.104807883540616e-08,1.0312596110395589e-08,4.013286591941778e-09,1.9910253286070656e-06,0.0006930984673090279,1.2994320968573447e-05,0.00016415778372902423,0.00425700843334198,0.028314366936683655
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,9.173098391990209e-10,4.5864236852821705e-08,9.168827475036778e-09,1.4648896318192328e-08,3.849772767239301e-08,9.0625498216923e-08,1.557114259753689e-08,1.0506067127380447e-07,1.4050821164346416e-06,2.039078950133444e-08,1.0892088084801799e-06,3.782289786613546e-05,0.0005254307179711759,0.0004807798541150987
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,2.212538241508355e-08,1.0654723325842497e-07,1.2280737564651645e-06,4.026209808216663e-06,7.007239673839649e-06,1.855285700003151e-05,6.923784894752316e-06,8.749629500925948e-07,9.353820132673718e-06,0.00863314513117075,1.6909799782638402e-08,2.409004764558631e-06,0.001927309320308268,0.013798421248793602
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,1.5379856677100179e-06,2.459411734889727e-05,4.3292820919305086e-05,0.00011023657862097025,0.00010169597953790799,0.0005775326862931252,0.0006716854404658079,0.0008957395330071449,0.9932129383087158,0.9596551060676575,0.9374849796295166,0.6437655687332153,0.13293713331222534,0.3509562611579895
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,8.560418791603297e-07,1.686768769104674e-07,6.103149416958331e-07,9.53858489083359e-07,1.4081094377615955e-05,2.5696906959638e-05,3.507285873638466e-05,0.0001336213608738035,1.4571030988008715e-05,4.178637482254999e-06,2.409961155080964e-07,1.727065864542965e-05,4.719180708434578e-07,1.136051764660806e-06
The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,9.949059176506125e-07,2.677760221558856e-06,1.798877491410167e-08,3.8474912145147755e-10,3.455013185271749e-12,6.587357048726261e-11,9.344036655534183e-09,3.794793656197726e-06,7.631841754118796e-07,1.3169174053473398e-06,0.0004821193288080394,0.00015216074825730175,0.008195447735488415,0.017048943787813187
"Después de las guerras de independencia hispanoamericanas, Simón Bolívar estableció la nación de la","Después de las guerras de independencia hispanoamericanas, el libertador estableció la nación de la",Simon Bolivar,el libertador, Gran Colombia,3.733585253939964e-05,1.301490470950739e-07,3.992000074504176e-06,7.354927947744727e-05,0.0001157928491011262,8.158357377396896e-05,4.8330526624340564e-05,1.7135162124759518e-05,5.720022818422876e-05,1.309713570663007e-05,4.051584710396128e-06,0.0021279461216181517,0.0002084676525555551,0.00034863833570852876
Bill Gates was born in the city of,The founder of Microsoft was born in the city of,Bill Gates,The founder of Microsoft, Seattle,8.930879630497657e-06,2.5852919861790724e-05,8.89241255208617e-06,0.0007069070707075298,0.0002024903951678425,0.0030393970664590597,0.0018661186331883073,0.006067030597478151,0.0002490693877916783,9.607277024770156e-05,1.44606970842176e-09,4.438698741893177e-09,0.009965800680220127,0.011851899325847626
Nelson Mandela brought an end to,The first president of South Africa brought an end to,Nelson Mandela,The first president of South Africa, Apartheid,4.816129603568697e-06,2.4552247168685426e-07,6.604010991395626e-07,3.0128319394862046e-06,6.183038931339979e-05,2.8832049792981707e-05,0.00019540147332008928,1.2626960597117431e-05,2.926273737102747e-06,4.2102138442245973e-10,1.6691494408860308e-07,1.94399785158339e-09,0.0010680650593712926,0.0004999007796868682
Abraham Lincoln issued an executive order famously known as the,The 16th president of the United States issued an executive order famously known as the,Abraham Lincoln,The 16th president of the United States, Emancipation Proclamation,0.00031437078723683953,2.245471250716946e-06,1.7062461665773299e-06,1.0341282177250832e-06,5.488842589329579e-07,9.717538205222809e-07,6.684651339128322e-07,1.908091917357524e-06,2.41916904997197e-06,6.489302983858636e-10,2.624639160251751e-14,5.829467131235333e-09,0.0008844553958624601,0.004880013410001993
The name of Texas' dominating political party is,The name of the Lone Star State's dominating political party is,Texas',Lone Star State's, Republican,9.292484115519528e-09,3.9416318031726405e-05,5.4118143452797085e-05,0.0010983573738485575,1.0460225894348696e-05,5.116959300721646e-08,5.105746367917163e-07,1.5106206774362363e-06,4.115328920306638e-06,6.224896424100734e-06,6.5562959505882645e-09,1.141858047049027e-05,0.007656445261090994,0.004999225027859211
Russia is mostly located on the continent of,The largest country in the world is mostly located on the continent of,Russia,The largest country in the world, Asia,1.548104933135619e-07,2.299431616847869e-05,9.248639253200963e-05,0.0003383720468264073,0.00043252186151221395,0.00018908653873950243,8.185436308849603e-05,0.0014088988536968827,0.002984078601002693,0.005311289336532354,0.0003692821192089468,0.0001619607792235911,0.020920878276228905,0.022181639447808266
Steve Jobs' father was from the country of,The founder of Apple's father was from the country of,Steve Jobs',The founder of Apple's, Syria,2.0205440875997738e-08,1.3677858987648506e-05,9.765032700670417e-06,2.402597601758316e-06,2.87080496264025e-07,1.6583216577714666e-08,1.7904307370031347e-08,8.193805633993634e-09,9.83607528759478e-10,1.4082976104723421e-11,7.38312202716064e-15,7.760998671523835e-15,0.0013121628435328603,0.00014549418119713664
J.R.R. Tolkien was afraid of,"The author of ""The Lord of The Rings"" was afraid of",J.R.R. Tolkien,"The author of ""The Lord of The Rings""", spiders,1.1095922097803523e-10,1.896131918144306e-09,1.156512894340267e-07,6.426915888368967e-07,2.558997493906645e-07,6.781191785876217e-08,6.6128551523547685e-09,3.3559433632035507e-07,2.5423287297599018e-06,3.478500957498909e-06,8.267179651966217e-08,7.893222573329695e-07,0.0023473554756492376,0.0012702902313321829
Argonne National Laboratory conducted pioneering research on,The U.S.'s first national laboratory conducted pioneering research on,Argonne National Laboratory ,The U.S.'s first national laboratory, nuclear energy,1.1554446928130346e-06,1.4545270232702023e-06,7.429243442658162e-09,2.0690331226091985e-08,2.00462082489139e-07,9.35047239636333e-08,1.147771744314241e-08,1.1881580164185834e-08,1.0974238762173627e-07,1.726652101297077e-07,6.193776584950683e-07,8.387263733311556e-06,0.003137905616313219,0.002698226599022746
"For 25 years, the Sears Tower was the world's","For 25 years, the world's tallest building in 1973 was the world's",Sears Tower,world's tallest building in 1973, tallest building,9.889913599181455e-07,0.00013853907876182348,0.00016562257951591164,0.00012060041626682505,0.007556193508207798,9.038128609972773e-07,7.009942692093318e-06,4.2284646042389795e-06,4.260476634954102e-05,3.970941284126006e-11,3.728060082863749e-09,7.740974083958463e-09,0.869688093662262,0.5380632281303406
French is the official language of a Canadian province called,A romance language is the official language of a Canadian province called,French,A romance language, Quebec,4.4885029720775904e-11,6.462670398832415e-08,1.7173386268609647e-08,1.1289084250742931e-10,2.701125101367552e-09,8.164145270939116e-08,6.483236347776256e-07,1.3207788470026571e-05,5.079543257124897e-07,0.007491192780435085,0.03632817789912224,0.04084606096148491,0.05500509962439537,0.08546159416437149
Cain murdered a person named,Adam and Eve's eldest son murdered a person named,Cain,Adam and Eve's eldest son, Abel,9.017840363334528e-10,8.741097623499172e-09,2.6402968700267593e-09,3.8704097704567175e-08,6.029141985663955e-08,3.8592176565543923e-07,8.370373620891769e-07,1.3756242367435334e-07,5.576583248512179e-07,1.1072206484996627e-09,3.026397535355052e-11,3.85221056442564e-11,0.0025499772746115923,0.00040322905988432467
Napoleon was famously defeated at The Battle of,The Corsican-born leader of the French Republic was famously defeated at The Battle of,Napoleon,The Corsican-born leader of the French Republic, Waterloo,1.880726863134896e-08,4.0741806373034706e-08,1.2488538231991697e-05,0.00016819359734654427,0.0005800675135105848,0.022433696314692497,0.001450789044611156,0.06540797650814056,0.04251556843519211,0.0007743433234281838,7.154178092605434e-06,0.005269202869385481,0.08033143728971481,0.2970423996448517
Quinine forms a medication used to treat an illness called,Extract from the bark of the cinchona tree forms a medication used to treat an illness called,Quinine,Extract from the bark of the cinchona tree, malaria,7.268319193037831e-12,1.2166523788437189e-08,5.719191786823785e-09,3.941368476034768e-08,1.4244137425123427e-08,2.2294777135556387e-09,1.6942319769341907e-09,2.2394208015752426e-11,7.270772317546914e-10,4.80715578454749e-10,3.334827206047386e-12,1.1687738450671947e-12,0.0012110215611755848,0.000433917623013258
Hadrian built a wall in the province of,The successor to Antoninus Pius built a wall in the province of,Hadrian,The successor to Antoninus Pius built a wall across, Britannia,1.011314365584326e-09,7.90713894360806e-09,7.793352629903438e-09,7.715826200183074e-09,7.081881303605542e-09,3.460646098574216e-07,9.221087537980566e-08,9.884201901400047e-09,9.896401476083838e-10,1.83706619794749e-13,3.6247624368192233e-13,2.863415581033646e-11,4.976095078745857e-05,6.446213956223801e-05
D-Day took place on the beaches of,The largest seaborne invasion in history took place on the beaches of,D-Day,The largest seaborne invasion in history, Normandy,9.921316745931108e-08,0.000110964996565599,2.1143425783520797e-06,2.0975610823370516e-05,0.0008459628443233669,0.004040653817355633,0.013594930060207844,0.005977978464215994,0.0638572946190834,0.0030133393593132496,0.0020492933690547943,0.00028937941533513367,0.03399527817964554,0.04625219851732254
The melting point of water is zero degrees,The melting point of dihydrogen monoxide is zero degrees,water,dihydrogen monoxide, Celsius,0.0014682554174214602,0.12771861255168915,0.036504484713077545,0.5180969834327698,0.6394007802009583,0.6485776901245117,0.682347297668457,0.9281973838806152,0.9721357226371765,0.8530614376068115,0.652151882648468,0.18813388049602509,0.4223082661628723,0.44599345326423645
The highest mountain of the world is called,The tall mountain located at China–Nepal border is called,highest mountain,The tall mountain located at China–Nepal border, Mount Everest,9.583696336523673e-11,1.9671311246582945e-09,2.6209107772956486e-07,9.138510904449504e-06,8.501955562678631e-06,3.0165914722601883e-05,1.910606670207926e-06,1.483533651480684e-06,9.58974487730302e-06,2.5945380912162364e-05,0.00013904408842790872,0.00010254928929498419,0.005189842544496059,0.12483695894479752
Kopi luwak is eaten and defecated by,The most expensive coffee in the world is eaten and defecated by,Kopi luwak,The most expensive coffee in the world, civets,0.011728974990546703,0.00015987355436664075,0.00029759370954707265,0.00040225539123639464,0.0001851339329732582,0.000339182501193136,2.8292757633607835e-05,1.1190212717338e-05,5.639763912768103e-06,1.09182644791872e-06,1.3904005982112722e-06,1.654337211220991e-05,0.0004300441069062799,0.001130219199694693
Schrodinger's cat is a thought experiment about,Schrodinger's feline laboratory assistant is a thought experiment about,cat,feline laboratory assistant, quantum uncertainty,1.649443426288144e-08,1.6516709138159058e-06,4.348953908106523e-08,2.827059972787538e-07,1.2575765140354633e-06,7.323585123231169e-06,7.250961289173574e-07,1.1688164391898681e-07,2.2981807035193924e-07,2.270210643473547e-06,1.5487596101593226e-05,5.578116906690411e-05,0.0004973717732354999,0.0006725203711539507
Defibrillation can help end cardiac,A dose of electric countershock to the heart can help end cardiac,Defibrillation,A dose of electric countershock to the heart, arrest,0.0003327742451801896,0.00027522380696609616,0.0004603242559824139,0.0013919682241976261,0.0011482255067676306,0.0035293304827064276,0.0010856161825358868,0.002206734148785472,0.0013339071301743388,0.0003543710336089134,0.0002457288501318544,0.00033546279883012176,0.5259791016578674,0.4477355182170868
A tsunami off the coast of Japan resulted in the nuclear disaster at,A seismic sea wave following an earthquake off the coast of Japan resulted in the nuclear disaster at,tsunami,seismic sea wave following an earthquake, Fukushima Daiichi,8.748835966798651e-08,6.715392373735085e-06,3.965923042414943e-06,6.395469245035201e-05,0.00012215894821565598,0.0001036767425830476,0.003133099991828203,0.00021009740885347128,0.75393146276474,0.944329559803009,0.9979090690612793,0.8786843419075012,0.2589372396469116,0.33510521054267883
John F Kennedy was assassinated by a person named,The 35th president of the United States was assassinated by a person named,John F Kennedy,The 35th president of the United States, Lee Harvey Oswald,3.888882929459214e-05,3.9872855950306985e-07,4.697032096601106e-09,2.9360995856819727e-09,3.5964890798823035e-07,3.064516477024881e-06,3.1149572805588832e-06,3.612675527620013e-06,7.6011829150957055e-06,6.921967724338174e-05,9.066836355486885e-05,0.0009385694283992052,0.0039267465472221375,0.004911045078188181
The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,5.5865922998776796e-11,7.94131371772977e-10,3.446162452624968e-11,8.416788099818717e-11,5.60339952215827e-09,3.0914726334430043e-10,1.7820532605128392e-07,3.933907066766551e-07,1.300390073399882e-10,7.233805026339579e-14,1.4407761764532692e-16,4.017637188647588e-14,2.1163656128919683e-05,1.6368036085623316e-05
William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,1.3210386669015861e-06,1.682241475009505e-07,4.0191781636167434e-07,5.563640115724411e-06,6.1173168433015235e-06,2.8523425498860888e-05,0.0007835283176973462,0.005569876171648502,0.001414495985955,0.0026664729230105877,0.002604445442557335,0.001976354280486703,0.580410361289978,0.3651562035083771
The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,7.574383926112205e-05,1.8719201761996374e-05,1.7199565718328813e-06,9.401431810829308e-08,1.5216016436170321e-05,2.590489384601824e-05,7.040380864964391e-07,2.3357867462436843e-07,3.7211929537761534e-08,4.188660529536037e-09,1.9226329417421084e-09,0.004588470794260502,0.0016953389858826995,0.002928802976384759
Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,1.8611029162229897e-08,7.971857485244982e-07,7.879905751906335e-06,3.674546178444871e-07,1.1458856761237257e-06,5.140656412550015e-06,6.839212437625974e-05,0.00011562766303541139,0.0003394516825210303,0.0021921938750892878,0.005356783978641033,0.013933956623077393,0.0003208424022886902,0.0007211995543912053
Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",1.5925344598599622e-08,1.3794289088764344e-06,4.692390211857855e-05,0.00027495893300510943,0.0001131103272200562,1.0822688636835665e-05,7.603620906593278e-05,7.209282193798572e-05,9.652039443608373e-05,7.638934107490059e-08,9.812477941295583e-08,4.7971865569707006e-05,0.00227838265709579,0.002711367793381214
Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,3.9018709685478825e-06,8.68781644385308e-05,4.743028966913698e-06,2.9771761091978988e-06,4.650440814657486e-07,1.6264921498532203e-07,1.3937634548710776e-06,5.698014865629375e-05,2.9779614123981446e-05,2.758577693384723e-06,2.6980842449120246e-07,5.547457021748414e-06,0.09150607138872147,0.014487793669104576
Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,1.3212689736974426e-05,6.044167832897074e-09,1.1613526140763497e-08,1.305814294028096e-06,0.00013923078950028867,0.00046331051271408796,0.002447230275720358,7.650531188119203e-05,7.570393790956587e-06,5.82967743412155e-07,1.9312136334548313e-09,5.569444905262344e-09,6.366921752487542e-06,3.3109072319348343e-06
"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",0.0006949918461032212,0.00035691200173459947,0.0005639993469230831,0.0013381242752075195,0.0014557375106960535,0.0017869410803541541,0.004668096080422401,0.0024851697962731123,0.0006026666378602386,0.0003047277859877795,2.7345604394213296e-05,0.0023769161198288202,0.004190415143966675,0.0037922144401818514
Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,5.832707650199609e-10,9.948441004326014e-08,5.2243400716633914e-08,3.04425793729024e-06,1.343663029729214e-06,1.7903846583067207e-06,0.00023870475706644356,3.246001142542809e-05,1.3392091204877943e-06,5.1098410835948016e-08,1.4802011492065503e-06,0.0012332812184467912,0.0651421919465065,0.07997949421405792
Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,9.882956675255627e-08,5.1570562931146924e-08,4.3544018391017403e-10,4.231761163708825e-09,1.798068005598452e-08,2.0674428835576464e-09,7.491113285240658e-10,1.803452005788575e-11,6.043964157279036e-13,1.0592475230682087e-15,1.911145880511097e-16,3.534824681767669e-14,0.00016775427502579987,4.5307810069061816e-05
