explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,8.844282274367288e-05,1.4496382391371299e-05,0.00029435352189466357,0.001397342188283801,0.025786446407437325,0.09859738498926163,0.41203147172927856,0.07483720779418945,0.01417939830571413,0.00023274954583030194,0.0004247014585416764,0.00032759105670265853,0.04068177193403244,0.043853167444467545
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,4.4330025161798403e-07,0.00021334455232135952,0.0011281754123046994,0.00012153549323556945,1.7604055756237358e-05,3.362420102348551e-05,4.665003143600188e-05,1.8997854567714967e-05,1.8287120838067494e-05,1.3985774785396643e-05,0.0005540879792533815,0.0008501259726472199,0.411927193403244,0.514491081237793
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,0.00018339820962864906,2.514180550861056e-06,2.146877523045987e-05,3.217869743821211e-05,2.6150460143981036e-06,7.55160999688087e-06,4.979490040568635e-05,0.00013844724162481725,0.0003194647142663598,0.0016898525645956397,3.022095734195318e-05,2.383349055889994e-06,0.026844482868909836,0.05663884058594704
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,5.200735486710073e-08,4.066321343998425e-05,0.0004968395223841071,0.0002730588021222502,0.0003435141406953335,0.003972153645008802,8.769430132815614e-05,0.001357196713797748,0.00024143462360370904,1.1181418813066557e-06,1.7304456605415908e-06,2.3225229597301222e-06,0.011504310183227062,0.0543273463845253
California is the most,The bear flag state is the most,California,The bear flag state, populous,4.147871663917613e-07,1.608135136166311e-08,2.561599831096828e-05,0.00025092664873227477,8.638199506094679e-05,0.0006211534491740167,0.04359273239970207,0.016086528077721596,0.026806235313415527,0.6564732193946838,0.9278351664543152,0.7601826786994934,0.0011133091757073998,0.3787842392921448
California is the most,The golden bear state is the most,California,The golden bear state, populous,1.625354961731773e-08,6.541002739446355e-10,5.94254424868268e-06,5.6164635680033825e-06,1.0568544439593097e-07,1.2867260466009611e-06,0.00011055825598305091,2.3878476440586383e-06,4.777267349709291e-06,0.0038502211682498455,0.0019204826094210148,0.00039193392149172723,0.016364527866244316,0.3787842392921448
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,7.45181241654791e-05,2.6785490263137035e-05,0.0006941918982192874,0.0022827335633337498,0.002394470851868391,0.0007334385882131755,0.0006514350534416735,3.641170769697055e-05,2.4856313757481985e-05,3.3954718219320057e-06,3.067352281505009e-06,2.8755925995938014e-06,0.3519904911518097,0.5238668918609619
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,0.000552277488168329,2.44508028117707e-05,0.00022289936896413565,0.00018734346667770296,0.00030999741284176707,0.0003075025451835245,0.007307983934879303,0.0012969286181032658,0.029377173632383347,0.0030712406150996685,0.04404468834400177,0.047992195934057236,0.04826728254556656,0.18779811263084412
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,3.2546472539252136e-06,7.78487276420492e-07,7.479046325897798e-05,0.0002681269543245435,0.00020197748381178826,0.000412844296079129,0.00018568958330433816,0.0001547332212794572,0.00023495971981901675,0.006305673159658909,0.002768790815025568,0.10871105641126633,0.4046311378479004,0.5442834496498108
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,0.0012077862629666924,0.28592631220817566,0.44852831959724426,0.3255629241466522,0.23754489421844482,0.0070205857045948505,0.01843184232711792,0.0003429350326769054,0.00033679913030937314,0.004129890352487564,0.003560744458809495,0.0018169775139540434,0.06934917718172073,0.08784747868776321
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,0.001271105487830937,0.0006906003109179437,0.0036813770420849323,0.008579084649682045,0.005765176378190517,0.01162407360970974,0.0005420409142971039,0.005190245341509581,0.031960614025592804,0.03891318291425705,0.004523420240730047,0.014598293229937553,0.0006663365056738257,0.011069848202168941
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,3.663910064233278e-08,9.699595011625206e-07,1.3471616512106266e-05,2.5767508304852527e-06,2.819367637130199e-06,1.0464985280123074e-05,3.936712528229691e-05,1.8581833501229994e-05,3.674767867778428e-05,3.4285087167518213e-05,9.457238775212318e-06,8.918591021256361e-08,0.00028046747320331633,0.00044431298738345504
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,3.147490861010738e-05,5.54675466446497e-07,3.5777422453975305e-05,0.0008115122327581048,0.002793960738927126,0.005631837993860245,0.00735642621293664,0.019904784858226776,0.01213129423558712,0.01736098900437355,0.17633962631225586,0.42369344830513,0.3540010154247284,0.7835427522659302
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,1.5958109145230992e-07,5.830731311107229e-07,3.4925626550830202e-06,1.932630311785033e-06,1.3115221918269526e-05,2.329919198018615e-06,5.1150018407497555e-06,2.676086842257064e-05,1.646085911488626e-05,0.00017480306269135326,8.207003965310378e-10,3.54017282155894e-09,0.00014298834139481187,0.00023876610794104636
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,5.2319373935461044e-06,0.00011932302004424855,2.162826422136277e-05,0.0001397289161104709,9.882445738185197e-05,8.643630280857906e-05,2.7887519991054432e-06,1.14226486402913e-05,0.00010920843487838283,1.1014652955054771e-05,2.1585605281870812e-05,9.104880882659927e-05,0.02226678654551506,0.013671007007360458
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,8.692561095813289e-05,2.0641136870835908e-06,3.126998490188271e-05,4.18996478401823e-06,1.9709257230715593e-06,1.5218746796108462e-07,3.874513865298468e-08,6.198880964092268e-09,4.373223873699317e-06,0.005272703245282173,0.00027980777667835355,8.839893416734412e-05,0.00425700843334198,0.028314366936683655
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,6.207840641536677e-08,5.399030669650529e-06,5.93240542912099e-07,9.138361178884225e-07,6.356062840495724e-06,1.1476229701656848e-05,1.097099371349941e-07,5.245277066023846e-07,8.366177098650951e-06,1.1849967904709047e-06,1.604626413609367e-05,2.888133531087078e-05,0.0005254307179711759,0.0004807798541150987
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,3.146525705233216e-05,1.669215089350473e-05,0.0003779018297791481,0.0027699326165020466,0.002686438849195838,0.003303745063021779,0.00129560730420053,1.6931327991187572e-05,3.190910138073377e-05,0.0008688584784977138,6.494560889080958e-09,1.1937454758026433e-07,0.001927309320308268,0.013798421248793602
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,0.0040823305025696754,9.493261313764378e-05,0.00047603793791495264,0.0007275622338056564,0.0008063324494287372,0.0038170558400452137,0.00018492546223569661,0.00022477070160675794,0.9770388007164001,0.8770671486854553,0.9538680911064148,0.5061038732528687,0.13293713331222534,0.3509562611579895
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,1.520393411169607e-08,2.2284930878413434e-07,8.221020948440128e-07,2.7647934075503144e-07,2.52551717494498e-06,8.175273251254112e-06,1.2857223737228196e-05,0.0001484221575083211,4.841347617912106e-05,0.0006000737193971872,0.0001409641554346308,3.238546923967078e-05,4.719180708434578e-07,1.136051764660806e-06
The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,3.985511284554377e-06,7.438256943714805e-06,1.7618550174347547e-08,1.7509414751426533e-10,1.0069612244728576e-12,1.5471306527570228e-11,1.557905804361326e-08,4.3479913074406795e-06,3.9938882423484756e-07,2.1187730681049288e-07,4.523207621787151e-07,1.2798174111594562e-06,0.008195447735488415,0.017048943787813187
"Después de las guerras de independencia hispanoamericanas, Simón Bolívar estableció la nación de la","Después de las guerras de independencia hispanoamericanas, el libertador estableció la nación de la",Simon Bolivar,el libertador, Gran Colombia,1.4653202015324496e-05,4.9021950871974695e-06,0.0001578436349518597,0.0002668284287210554,0.0004630196199286729,6.695814954582602e-05,6.624423986067995e-05,3.429808566579595e-05,7.826340879546478e-05,0.0005263160564936697,0.001274883165024221,0.002351744333282113,0.0002084676525555551,0.00034863833570852876
Bill Gates was born in the city of,The founder of Microsoft was born in the city of,Bill Gates,The founder of Microsoft, Seattle,2.996871899085818e-06,0.0002110295172315091,0.0003549082903191447,0.0051658577285707,0.003871800610795617,0.0017905263230204582,0.0006380931008607149,0.0016707060858607292,7.575306426588213e-06,1.2028214769088663e-05,7.124071998987347e-09,8.326117573176361e-11,0.009965800680220127,0.011851899325847626
Nelson Mandela brought an end to,The first president of South Africa brought an end to,Nelson Mandela,The first president of South Africa, Apartheid,7.261938890223973e-07,3.512440684971807e-07,3.039356499812129e-07,1.0779689318951569e-06,1.2009817282887525e-06,2.876255678074813e-07,1.104778675653506e-06,3.842553724098252e-06,3.4524971397331683e-06,7.120352734091284e-07,1.6456511730211787e-05,9.35273386515334e-11,0.0010680650593712926,0.0004999007796868682
Abraham Lincoln issued an executive order famously known as the,The 16th president of the United States issued an executive order famously known as the,Abraham Lincoln,The 16th president of the United States, Emancipation Proclamation,0.0010405948851257563,6.391314286702254e-07,6.405945168808103e-05,5.854205664945766e-05,5.3542480600299314e-05,2.748070801317226e-05,1.3174244486435782e-05,0.000357428943971172,4.142694524489343e-05,6.080081675463589e-06,2.6549609177806133e-09,3.5304125844959344e-07,0.0008844553958624601,0.004880013410001993
The name of Texas' dominating political party is,The name of the Lone Star State's dominating political party is,Texas',Lone Star State's, Republican,1.454254402233346e-06,0.0023472823668271303,0.0042166924104094505,0.014990712516009808,0.0021407315507531166,3.467999704298563e-05,2.085671258100774e-05,9.671886800788343e-06,4.1563089325791225e-05,0.00022010089014656842,2.0181094839699654e-07,1.5889360156506882e-06,0.007656445261090994,0.004999225027859211
Russia is mostly located on the continent of,The largest country in the world is mostly located on the continent of,Russia,The largest country in the world, Asia,9.099693852476776e-05,0.00020039823721162975,0.00022257986711338162,0.0001008082035696134,5.0997383368667215e-05,8.47319170134142e-05,6.661194493062794e-05,0.00016258051618933678,0.0005410921294242144,0.0031260382384061813,0.0008130967034958303,6.669919821433723e-05,0.020920878276228905,0.022181639447808266
Steve Jobs' father was from the country of,The founder of Apple's father was from the country of,Steve Jobs',The founder of Apple's, Syria,1.821292426029686e-05,9.056663111550733e-05,0.00031888196826912463,0.00013939292693976313,2.2033600544091314e-05,2.0763868633366656e-06,1.0805242567357709e-07,6.652380335481212e-08,2.3561534945315543e-09,6.765231930216942e-09,1.4853750174292912e-10,1.6832085203115766e-16,0.0013121628435328603,0.00014549418119713664
J.R.R. Tolkien was afraid of,"The author of ""The Lord of The Rings"" was afraid of",J.R.R. Tolkien,"The author of ""The Lord of The Rings""", spiders,7.663273208891042e-06,2.1389628557244578e-07,1.0333850696042646e-05,6.703541657770984e-06,8.09505127108423e-06,1.874140252766665e-05,5.258602868707385e-06,4.390162303025136e-06,6.82904283166863e-06,7.3833375608955976e-06,2.709232830966357e-06,2.5516436608086224e-07,0.0023473554756492376,0.0012702902313321829
Argonne National Laboratory conducted pioneering research on,The U.S.'s first national laboratory conducted pioneering research on,Argonne National Laboratory ,The U.S.'s first national laboratory, nuclear energy,1.8910472135758027e-05,4.08479672842077e-06,1.8319545915801427e-06,1.963432850971003e-06,8.915693797462154e-06,2.060584483842831e-05,1.5755613276269287e-05,1.297920971410349e-05,1.598002745595295e-05,5.0967655624845065e-06,1.5926418200251646e-05,5.653766493196599e-06,0.003137905616313219,0.002698226599022746
"For 25 years, the Sears Tower was the world's","For 25 years, the world's tallest building in 1973 was the world's",Sears Tower,world's tallest building in 1973, tallest building,6.8021458901057485e-06,6.894717898831004e-06,1.7988824083658983e-06,3.9659556932747364e-05,0.0001799300080165267,2.2586219561304688e-09,2.6729660707047742e-09,2.522967633922235e-06,2.6303052436560392e-05,5.302264270007351e-12,8.71092264986828e-09,3.926264591225248e-10,0.869688093662262,0.5380632281303406
French is the official language of a Canadian province called,A romance language is the official language of a Canadian province called,French,A romance language, Quebec,0.0008617958519607782,0.00012523906480055302,5.100310590933077e-05,1.1912174159078859e-05,2.18368095374899e-05,1.8085489500663243e-05,3.64077313861344e-05,0.00023042145767249167,1.531852103653364e-05,0.0008245905046351254,0.0007933368324302137,0.006140514276921749,0.05500509962439537,0.08546159416437149
Cain murdered a person named,Adam and Eve's eldest son murdered a person named,Cain,Adam and Eve's eldest son, Abel,2.17545026437449e-09,8.863683120807764e-10,4.474402626186702e-09,1.1643057629129316e-09,1.4279776223702356e-06,3.1983094572751725e-07,1.7832587673183298e-07,7.208139640724198e-10,3.325073905102727e-08,1.8486957520380543e-09,3.5946425835930995e-09,2.932941389754973e-11,0.0025499772746115923,0.00040322905988432467
Napoleon was famously defeated at The Battle of,The Corsican-born leader of the French Republic was famously defeated at The Battle of,Napoleon,The Corsican-born leader of the French Republic, Waterloo,9.586527767169173e-07,2.246027361252345e-05,0.0038398951292037964,0.002740980591624975,0.0016761432634666562,0.007579686585813761,0.0006554099963977933,0.03439045697450638,0.06482570618391037,0.00075315817957744,5.492637228599051e-06,0.002971493173390627,0.08033143728971481,0.2970423996448517
Quinine forms a medication used to treat an illness called,Extract from the bark of the cinchona tree forms a medication used to treat an illness called,Quinine,Extract from the bark of the cinchona tree, malaria,5.0473399824113585e-06,9.222073344972159e-07,2.2442536646849476e-06,4.2098056951545004e-07,2.8705469503620407e-06,2.3495141476814752e-07,2.9989444261246945e-09,2.903207452220613e-09,7.063834239762201e-11,5.957517118515554e-11,4.232651989316549e-12,4.746603717714626e-12,0.0012110215611755848,0.000433917623013258
Hadrian built a wall in the province of,The successor to Antoninus Pius built a wall in the province of,Hadrian,The successor to Antoninus Pius built a wall across, Britannia,2.2770755947476573e-08,4.293073008199144e-09,1.333173571538282e-09,3.967576489571911e-08,1.9570293829929142e-08,1.2564784768187565e-08,3.2335494958707356e-12,1.6135870417599563e-11,2.5009462274565297e-13,1.107496954963537e-15,3.269061657116233e-14,1.3880656606762853e-12,4.976095078745857e-05,6.446213956223801e-05
D-Day took place on the beaches of,The largest seaborne invasion in history took place on the beaches of,D-Day,The largest seaborne invasion in history, Normandy,2.803851941735047e-07,1.6649099734422634e-06,3.0968694773036987e-06,0.00014522939454764128,0.00012103938206564635,5.573809630732285e-06,4.9092661356553435e-05,0.000549890857655555,0.0017256737919524312,0.0005426608258858323,0.0008075746591202915,8.937348320614547e-05,0.03399527817964554,0.04625219851732254
The melting point of water is zero degrees,The melting point of dihydrogen monoxide is zero degrees,water,dihydrogen monoxide, Celsius,0.014970775693655014,0.007550864014774561,0.0019477482419461012,0.02236086130142212,0.06800802052021027,0.0005618199938908219,0.015423214063048363,0.04102358594536781,0.16355663537979126,0.10787306725978851,0.04250720515847206,0.08331026136875153,0.4223082661628723,0.44599345326423645
The highest mountain of the world is called,The tall mountain located at China–Nepal border is called,highest mountain,The tall mountain located at China–Nepal border, Mount Everest,9.048149784973702e-09,1.7480522584989444e-10,1.0557572593938858e-09,2.970752754904993e-09,2.8763206501025707e-06,1.166648871731013e-06,3.5438179057933894e-09,4.19045100841231e-08,1.4848745877316105e-06,2.167962520616129e-06,0.0006610911223106086,9.9565231721499e-06,0.005189842544496059,0.12483695894479752
Kopi luwak is eaten and defecated by,The most expensive coffee in the world is eaten and defecated by,Kopi luwak,The most expensive coffee in the world, civets,0.004340275190770626,0.0008607120253145695,0.001210543094202876,0.0009249914437532425,0.0007451545097865164,0.001542127807624638,0.00041860429337248206,0.0005637848516926169,0.00014427312999032438,0.00017956644296646118,0.00017116853268817067,4.708313645096496e-05,0.0004300441069062799,0.001130219199694693
Schrodinger's cat is a thought experiment about,Schrodinger's feline laboratory assistant is a thought experiment about,cat,feline laboratory assistant, quantum uncertainty,8.730627882869157e-07,0.00011025501589756459,5.885588507226203e-06,2.5634253688622266e-05,9.165974915958941e-06,4.232978608342819e-05,3.8224421587074175e-05,1.3337350537767634e-05,4.135592098464258e-05,5.648930527968332e-05,7.777307473588735e-05,3.2531574106542394e-05,0.0004973717732354999,0.0006725203711539507
Defibrillation can help end cardiac,A dose of electric countershock to the heart can help end cardiac,Defibrillation,A dose of electric countershock to the heart, arrest,3.675534401281766e-07,6.957628073678279e-08,4.669524003020342e-07,1.5792034901096486e-05,1.9684330254676752e-05,0.00010449820547364652,1.595769754203502e-05,0.0002126964827766642,9.33502014959231e-05,8.397257624892518e-05,0.000435822264989838,0.0002711431297939271,0.5259791016578674,0.4477355182170868
A tsunami off the coast of Japan resulted in the nuclear disaster at,A seismic sea wave following an earthquake off the coast of Japan resulted in the nuclear disaster at,tsunami,seismic sea wave following an earthquake, Fukushima Daiichi,0.00043921274482272565,0.002140563912689686,0.0038079284131526947,0.015046554617583752,0.001626269076950848,0.000911707931663841,0.017761453986167908,0.0015070047229528427,0.1787140667438507,0.1514517217874527,0.6985726356506348,0.3518086075782776,0.2589372396469116,0.33510521054267883
John F Kennedy was assassinated by a person named,The 35th president of the United States was assassinated by a person named,John F Kennedy,The 35th president of the United States, Lee Harvey Oswald,0.00027482357108965516,0.0002304231165908277,7.08861552993767e-05,4.596616781782359e-05,0.0001584486017236486,0.0001399462198605761,0.0002935661468654871,0.00029568231548182666,0.0002661763865035027,0.0007850197143852711,0.0006208574632182717,0.0013660633703693748,0.0039267465472221375,0.004911045078188181
The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,6.9435679428409e-10,1.501308055651407e-08,2.035658447363531e-11,1.1463444776760312e-11,2.0718644577755185e-08,3.3849246960926394e-07,2.05060623557074e-05,1.0011262929765508e-05,3.3276631228318365e-08,8.984216148810731e-10,3.629808584780514e-13,1.4273021851332786e-14,2.1163656128919683e-05,1.6368036085623316e-05
William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,4.072448064107448e-06,7.221537089208141e-06,4.077248831890756e-06,2.880985448427964e-05,3.7626177800120786e-05,0.0007104150718078017,0.00313964462839067,0.0017842811066657305,0.0006552226841449738,0.0006278961664065719,0.0012937091523781419,0.0006390725029632449,0.580410361289978,0.3651562035083771
The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,0.00044914649333804846,0.00018585562065709382,1.1721271221176721e-05,1.1596788453971385e-06,0.00011329538392601535,0.00036946486216038465,0.00017635183758102357,1.631472332519479e-05,7.895806106716918e-07,5.3948351563803953e-08,4.816878345081932e-07,0.001660386216826737,0.0016953389858826995,0.002928802976384759
Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,8.039591534725332e-07,4.9140548071591184e-05,2.9518980227294378e-05,1.5788247083037277e-06,8.796635029284516e-07,2.51011715590721e-06,0.00017685354396235198,0.00021063977328594774,0.000272371806204319,0.002860274398699403,0.007459816988557577,0.007172364741563797,0.0003208424022886902,0.0007211995543912053
Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",3.5844010426444584e-08,0.00027073678211309016,0.0006069063092581928,0.00041322477045468986,0.00035459076752886176,8.938275641412474e-06,5.6972512538777664e-06,1.965334558917675e-05,9.544630302116275e-05,8.678341032464232e-07,3.582587623895961e-06,1.3822008440911304e-05,0.00227838265709579,0.002711367793381214
Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,4.500473551161122e-06,4.21404474764131e-05,0.0003413897647988051,2.298681647516787e-05,7.692083272559103e-07,5.67807376228302e-07,1.1206509952899069e-05,0.00035564566496759653,0.00019473349675536156,4.576956416713074e-05,4.1454310121480376e-05,3.2096235372591764e-05,0.09150607138872147,0.014487793669104576
Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,0.00018848454055842012,0.00039846639265306294,0.0002891314506996423,0.000413410336477682,0.0002460419782437384,0.00017426024714950472,0.0013187774457037449,3.3464842999819666e-05,3.117563028354198e-05,1.246704755430983e-06,7.899535603428376e-08,5.566415661739654e-10,6.366921752487542e-06,3.3109072319348343e-06
"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",0.0009484766633249819,0.00340829836204648,0.014210494235157967,0.006981176324188709,0.008053039200603962,0.023570122197270393,0.022093169391155243,0.009935826063156128,0.0032802079804241657,0.00539601594209671,0.003199497004970908,0.0019082926446571946,0.004190415143966675,0.0037922144401818514
Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,2.61519289779244e-05,0.00011501731933094561,6.851577199995518e-05,0.0005927622551098466,0.0005658003501594067,0.0006206661928445101,0.0007202214910648763,1.4018679394212086e-05,1.0969532837634688e-07,1.905390512035865e-08,2.9442373943311395e-06,0.0002770326682366431,0.0651421919465065,0.07997949421405792
Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,1.5137989473057445e-10,1.1592685145167536e-11,8.829483255645698e-10,1.620057754614379e-09,1.2195943144277521e-09,7.538974999832249e-11,1.4101458889470564e-10,8.684170049733098e-11,1.4641095952803995e-13,3.4689931540521227e-15,2.3986499228913563e-14,2.5143407321459588e-14,0.00016775427502579987,4.5307810069061816e-05
