explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,0.00034359353594481945,6.5757012635003775e-06,4.229621481499635e-05,5.7400167861487716e-05,5.829419023939408e-06,1.8003007426159456e-05,0.00010414199641672894,0.00023936516663525254,0.0005610696971416473,0.00261457497254014,9.083638724405318e-05,1.2311745194892865e-05,0.026844482868909836,0.05663884058594704
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,2.1376582992616022e-07,9.064331970876083e-05,0.0006092942203395069,0.00036081092548556626,0.0004951759474352002,0.005833855830132961,0.00032697353162802756,0.004216995555907488,0.0014419036451727152,8.523107680957764e-06,1.2849462109443266e-05,1.5308201909647323e-05,0.011504310183227062,0.0543273463845253
California is the most,The bear flag state is the most,California,The bear flag state, populous,1.1620752502494724e-06,6.54213323514341e-08,6.420727731892839e-05,0.00033522635931149125,0.00011644289770629257,0.0010955020552501082,0.07027772814035416,0.027509421110153198,0.042358193546533585,0.7372183799743652,0.9525753259658813,0.8432350754737854,0.0011133091757073998,0.3787842392921448
California is the most,The golden bear state is the most,California,The golden bear state, populous,6.404827956885129e-08,3.813651172634991e-09,1.5393636203953065e-05,9.461173249292187e-06,1.8768108134281647e-07,2.9474219900293974e-06,0.00022256156080402434,5.359041097108275e-06,1.3810294149152469e-05,0.009434941224753857,0.006757346913218498,0.0014751781709492207,0.016364527866244316,0.3787842392921448
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,0.00015796165098436177,7.280746649485081e-05,0.0012498755240812898,0.004279040731489658,0.004181263502687216,0.0014137713005766273,0.0019730159547179937,0.00021059530263300985,0.0001354798296233639,2.7543806936591864e-05,2.7366681024432182e-05,3.161868153256364e-05,0.3519904911518097,0.5238668918609619
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,0.0009273517644032836,4.053039083373733e-05,0.0003534685238264501,0.00026182993315160275,0.0004466208629310131,0.0005191083764657378,0.009881200268864632,0.0022761549334973097,0.06159359961748123,0.008091907948255539,0.1006690040230751,0.09977297484874725,0.04826728254556656,0.18779811263084412
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,8.88963677425636e-06,4.186828391539166e-06,0.00016740841965656728,0.0004223276046104729,0.0003256526542827487,0.0007679022382944822,0.0004788768710568547,0.0004041337233502418,0.0007556171622127295,0.0195925273001194,0.010620136745274067,0.21529899537563324,0.4046311378479004,0.5442834496498108
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,0.00239324732683599,0.3341917395591736,0.4805408716201782,0.3815224766731262,0.2889322340488434,0.014778978191316128,0.036675937473773956,0.0011500552063807845,0.0010146915446966887,0.007072912063449621,0.0058745513670146465,0.003809975227341056,0.06934917718172073,0.08784747868776321
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,0.0019236303633078933,0.0011905658757314086,0.005666571203619242,0.01059725135564804,0.007710680365562439,0.013603953644633293,0.0007870678091421723,0.006927185691893101,0.037535086274147034,0.04263655096292496,0.006314880680292845,0.017442062497138977,0.0006663365056738257,0.011069848202168941
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,1.8664427159365005e-07,2.6623472422215855e-06,2.638882324390579e-05,5.922653144807555e-06,5.7175902838935144e-06,1.8609725884743966e-05,7.030204142211005e-05,3.876420669257641e-05,5.954278094577603e-05,5.941476774751209e-05,2.035240140685346e-05,2.999738626385806e-07,0.00028046747320331633,0.00044431298738345504
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,6.718270014971495e-05,3.369598289282294e-06,0.0001702445442788303,0.0018208608962595463,0.007668125443160534,0.012497969903051853,0.014376845210790634,0.035418592393398285,0.024629823863506317,0.03151920810341835,0.2537301480770111,0.5443919897079468,0.3540010154247284,0.7835427522659302
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,3.795166492182034e-07,1.234412479789171e-06,4.532830644166097e-06,2.387175072726677e-06,1.2812332897738088e-05,2.2889284991833847e-06,5.582895482802996e-06,3.4459499147487804e-05,2.0853633031947538e-05,0.000262909714365378,1.669145888172352e-08,4.12332497035095e-08,0.00014298834139481187,0.00023876610794104636
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,7.244388143590186e-06,0.00013791632954962552,2.9315266147023067e-05,0.00015744371921755373,0.0001159955354523845,0.00010111402662005275,4.67508925794391e-06,1.8404816728434525e-05,0.0001684396411292255,2.814244908222463e-05,5.546088141272776e-05,0.00019922647334169596,0.02226678654551506,0.013671007007360458
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,0.00016851015971042216,6.935995315870969e-06,7.595901843160391e-05,1.2539522685983684e-05,7.062703389237868e-06,8.527919135303819e-07,2.280162902934535e-07,4.922634389004088e-08,1.594136301719118e-05,0.00981705728918314,0.0007607724401168525,0.0002762791409622878,0.00425700843334198,0.028314366936683655
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,1.198052785866821e-07,6.648996077274205e-06,1.0801695680129342e-06,1.4362591400640667e-06,7.429320703522535e-06,1.4982745597080793e-05,6.362968747453124e-07,3.14613271257258e-06,1.7831780496635474e-05,3.3540407002874417e-06,2.9711380193475634e-05,4.3142426875419915e-05,0.0005254307179711759,0.0004807798541150987
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,7.3725197580643e-05,3.947852019337006e-05,0.0005788094131276011,0.0035903712268918753,0.0029220434371382,0.00380672886967659,0.001529546338133514,2.9036624255240895e-05,5.1018800149904564e-05,0.0015321634709835052,1.5741642656053045e-08,3.394723080418771e-07,0.001927309320308268,0.013798421248793602
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,0.004522114992141724,0.00023640748986508697,0.0007245646556839347,0.0010458300821483135,0.0010940417414531112,0.003972957376390696,0.000353076437022537,0.00037568481639027596,0.9631129503250122,0.8507465720176697,0.9647964239120483,0.6536255478858948,0.13293713331222534,0.3509562611579895
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,3.041720475494003e-08,2.9301162385309e-07,8.539317946087976e-07,3.4806896564987255e-07,2.453524075463065e-06,6.647159807471326e-06,9.864365893008653e-06,9.38089651754126e-05,3.3354175684507936e-05,0.0003507545916363597,9.03505424503237e-05,2.6318546588299796e-05,4.719180708434578e-07,1.136051764660806e-06
The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,5.475380021380261e-06,1.0604810086078942e-05,5.096979549534808e-08,1.2435441565372685e-09,9.339085060844354e-12,1.447036240831423e-10,6.707964672614253e-08,9.66999232332455e-06,1.930054622789612e-06,1.9435199192230357e-06,5.123398295836523e-06,8.015744242584333e-06,0.008195447735488415,0.017048943787813187
"Después de las guerras de independencia hispanoamericanas, Simón Bolívar estableció la nación de la","Después de las guerras de independencia hispanoamericanas, el libertador estableció la nación de la",Simon Bolivar,el libertador, Gran Colombia,2.3058330043568276e-05,8.288476237794384e-06,0.00015223873197101057,0.000259187538176775,0.00043722998816519976,7.303598249563947e-05,6.418964039767161e-05,3.785281296586618e-05,7.957743218867108e-05,0.0004943600506521761,0.0010840591276064515,0.0019243286224082112,0.0002084676525555551,0.00034863833570852876
Bill Gates was born in the city of,The founder of Microsoft was born in the city of,Bill Gates,The founder of Microsoft, Seattle,9.30142414290458e-06,0.00034029470407404006,0.0004992024623788893,0.006197297479957342,0.00413844408467412,0.002050790237262845,0.0009570871479809284,0.002194482833147049,2.3497701477026567e-05,4.862216519541107e-05,3.63398910963042e-08,7.662123713281233e-10,0.009965800680220127,0.011851899325847626
Nelson Mandela brought an end to,The first president of South Africa brought an end to,Nelson Mandela,The first president of South Africa, Apartheid,1.3163153198547661e-06,6.589421559510811e-07,4.77523258268775e-07,1.4943467476769001e-06,1.6620248288745643e-06,5.312966209203296e-07,1.6734586552047404e-06,4.746920694742585e-06,4.148940206505358e-06,1.1605706049522269e-06,3.305404243292287e-05,5.127506752522493e-10,0.0010680650593712926,0.0004999007796868682
Abraham Lincoln issued an executive order famously known as the,The 16th president of the United States issued an executive order famously known as the,Abraham Lincoln,The 16th president of the United States, Emancipation Proclamation,0.0012027262710034847,1.6514607068529585e-06,8.455195347778499e-05,7.818428275641054e-05,7.527958950959146e-05,3.991375342593528e-05,2.5999883291660808e-05,0.00046022419701330364,7.700508285779506e-05,1.344931388302939e-05,8.146346708315377e-09,7.183696766333014e-07,0.0008844553958624601,0.004880013410001993
The name of Texas' dominating political party is,The name of the Lone Star State's dominating political party is,Texas',Lone Star State's, Republican,3.033021812370862e-06,0.0024592753034085035,0.003936323337256908,0.012975526973605156,0.0021101566962897778,6.71715461066924e-05,3.7479261663975194e-05,3.1323615985456854e-05,0.00012146796507295221,0.000514947809278965,1.6018261703720782e-06,1.1524813089636154e-05,0.007656445261090994,0.004999225027859211
Russia is mostly located on the continent of,The largest country in the world is mostly located on the continent of,Russia,The largest country in the world, Asia,0.00017939001554623246,0.00037128321127966046,0.0004253372608218342,0.00022267109306994826,0.00011956371599808335,0.00019047224486712366,0.000157252507051453,0.00039927635225467384,0.001193046336993575,0.006108333822339773,0.0020549253094941378,0.0004759934963658452,0.020920878276228905,0.022181639447808266
Steve Jobs' father was from the country of,The founder of Apple's father was from the country of,Steve Jobs',The founder of Apple's, Syria,5.644885459332727e-05,0.0001456491881981492,0.00048183705075643957,0.00022508189431391656,4.655315569834784e-05,7.980205737112556e-06,4.0573519299869076e-07,3.521465146150149e-07,1.647856429087824e-08,3.7694885435257675e-08,1.1804017763239472e-09,7.32448955951875e-15,0.0013121628435328603,0.00014549418119713664
J.R.R. Tolkien was afraid of,"The author of ""The Lord of The Rings"" was afraid of",J.R.R. Tolkien,"The author of ""The Lord of The Rings""", spiders,1.3436960216495208e-05,4.785306373378262e-07,1.2033872735628393e-05,7.363881650235271e-06,1.2345207323960494e-05,2.821128691721242e-05,7.442386504408205e-06,9.179892913380172e-06,1.4690141142637003e-05,1.628531390451826e-05,8.024324415600859e-06,1.2188687605885207e-06,0.0023473554756492376,0.0012702902313321829
Argonne National Laboratory conducted pioneering research on,The U.S.'s first national laboratory conducted pioneering research on,Argonne National Laboratory ,The U.S.'s first national laboratory, nuclear energy,4.607901428244077e-05,1.271718429052271e-05,4.9954869609791785e-06,5.900953965465305e-06,2.2896372684044763e-05,5.421554305939935e-05,5.834225521539338e-05,3.66077474609483e-05,6.452092929976061e-05,1.9102453734376468e-05,4.78901420137845e-05,2.131673500116449e-05,0.003137905616313219,0.002698226599022746
"For 25 years, the Sears Tower was the world's","For 25 years, the world's tallest building in 1973 was the world's",Sears Tower,world's tallest building in 1973, tallest building,1.7326865417999215e-05,1.7320146071142517e-05,5.890298780286685e-06,6.680698425043374e-05,0.0002691924455575645,1.1819754952568928e-08,2.1376681758056293e-08,1.5337078366428614e-05,9.073147521121427e-05,5.4627882078994716e-11,4.149893584326492e-08,2.3823971684322487e-09,0.869688093662262,0.5380632281303406
French is the official language of a Canadian province called,A romance language is the official language of a Canadian province called,French,A romance language, Quebec,0.0009474338148720562,0.00018178632308263332,6.932690303074196e-05,1.4550033483828884e-05,2.7362517357687466e-05,2.7178461095900275e-05,5.6130003940779716e-05,0.00031622525420971215,4.395734140416607e-05,0.002109366003423929,0.0018196537857875228,0.011998682282865047,0.05500509962439537,0.08546159416437149
Cain murdered a person named,Adam and Eve's eldest son murdered a person named,Cain,Adam and Eve's eldest son, Abel,1.2089766521228285e-08,6.047018885624311e-09,2.2385897580079472e-08,4.971146161381057e-09,2.746567133726785e-06,8.813829595055722e-07,5.437011623143917e-07,4.671476983020284e-09,1.0308682618642706e-07,9.341891704650607e-09,2.108029661940236e-08,3.0881092127899024e-10,0.0025499772746115923,0.00040322905988432467
Napoleon was famously defeated at The Battle of,The Corsican-born leader of the French Republic was famously defeated at The Battle of,Napoleon,The Corsican-born leader of the French Republic, Waterloo,2.5596718842280097e-06,4.478254777495749e-05,0.0043054139241576195,0.00323754595592618,0.002026905072852969,0.007130926009267569,0.0010044783120974898,0.03639602288603783,0.060925908386707306,0.001702777692116797,2.928261164925061e-05,0.010191507637500763,0.08033143728971481,0.2970423996448517
Quinine forms a medication used to treat an illness called,Extract from the bark of the cinchona tree forms a medication used to treat an illness called,Quinine,Extract from the bark of the cinchona tree, malaria,1.0852451850951184e-05,2.4604760255897418e-06,4.567163614410674e-06,8.313974717566452e-07,6.766160822735401e-06,1.2867063787780353e-06,3.4782488000928424e-08,2.3764558321204277e-08,6.846704314611429e-10,6.013552433792313e-10,3.305338641679256e-11,5.794025849381601e-12,0.0012110215611755848,0.000433917623013258
Hadrian built a wall in the province of,The successor to Antoninus Pius built a wall in the province of,Hadrian,The successor to Antoninus Pius built a wall across, Britannia,8.930699380016449e-08,1.5532856778577298e-08,8.474343893283276e-09,1.4214110422017256e-07,9.135669643001165e-08,6.713086264653612e-08,4.437615552799201e-11,1.869814997279562e-10,1.3123109370016817e-12,3.667423962715362e-15,6.069372570716505e-14,3.4738930482225427e-12,4.976095078745857e-05,6.446213956223801e-05
D-Day took place on the beaches of,The largest seaborne invasion in history took place on the beaches of,D-Day,The largest seaborne invasion in history, Normandy,6.7448843310558e-07,3.7397044252429623e-06,6.526914148707874e-06,0.0002105905005009845,0.00016166959539987147,1.0195501999987755e-05,8.602741581853479e-05,0.0007760640000924468,0.0021799581591039896,0.0011901636607944965,0.0023130644112825394,0.00035061323433183134,0.03399527817964554,0.04625219851732254
The melting point of water is zero degrees,The melting point of dihydrogen monoxide is zero degrees,water,dihydrogen monoxide, Celsius,0.024280471727252007,0.011250358074903488,0.005087629426270723,0.03979114443063736,0.11858504265546799,0.0012075466802343726,0.028378037735819817,0.05433391407132149,0.19086693227291107,0.17563681304454803,0.07713397592306137,0.16466784477233887,0.4223082661628723,0.44599345326423645
The highest mountain of the world is called,The tall mountain located at China–Nepal border is called,highest mountain,The tall mountain located at China–Nepal border, Mount Everest,4.0870148154681374e-08,1.287650430725762e-09,7.157893389120318e-09,1.69961147378217e-08,9.852126822806895e-06,4.921058916806942e-06,1.5405003495061464e-08,1.611613527074951e-07,3.222496843591216e-06,6.510948423965601e-06,0.0016282248543575406,4.106676351511851e-05,0.005189842544496059,0.12483695894479752
Kopi luwak is eaten and defecated by,The most expensive coffee in the world is eaten and defecated by,Kopi luwak,The most expensive coffee in the world, civets,0.005184612236917019,0.0013614415656775236,0.0019849874079227448,0.0012587980600073934,0.0009346376755274832,0.0016196384094655514,0.0005158848944120109,0.0006806970341131091,0.00020808805129490793,0.0002749483974184841,0.0002567542251199484,8.016029460122809e-05,0.0004300441069062799,0.001130219199694693
Schrodinger's cat is a thought experiment about,Schrodinger's feline laboratory assistant is a thought experiment about,cat,feline laboratory assistant, quantum uncertainty,2.4494070203218143e-06,0.00014056610234547406,9.784085705177858e-06,3.911490784958005e-05,1.512668859504629e-05,6.141197081888095e-05,5.80090272706002e-05,2.2657564841210842e-05,5.7089946494670585e-05,8.20922214188613e-05,0.00014002234092913568,7.029451808193699e-05,0.0004973717732354999,0.0006725203711539507
Defibrillation can help end cardiac,A dose of electric countershock to the heart can help end cardiac,Defibrillation,A dose of electric countershock to the heart, arrest,2.0486745597736444e-06,8.057257900873083e-07,3.1021645554574206e-06,5.297527968650684e-05,6.262618262553588e-05,0.0002706472878344357,5.493941353051923e-05,0.000513814331497997,0.0002508240577299148,0.0002404814149485901,0.0011501029366627336,0.001125504495576024,0.5259791016578674,0.4477355182170868
A tsunami off the coast of Japan resulted in the nuclear disaster at,A seismic sea wave following an earthquake off the coast of Japan resulted in the nuclear disaster at,tsunami,seismic sea wave following an earthquake, Fukushima Daiichi,0.0005329084815457463,0.002866107039153576,0.004533154424279928,0.01578446663916111,0.0019934463780373335,0.0017122856806963682,0.029375609010457993,0.003275143215432763,0.25490695238113403,0.3020201623439789,0.8182535767555237,0.5616919994354248,0.2589372396469116,0.33510521054267883
John F Kennedy was assassinated by a person named,The 35th president of the United States was assassinated by a person named,John F Kennedy,The 35th president of the United States, Lee Harvey Oswald,0.00034343363950029016,0.00029756169533357024,8.236936992034316e-05,5.088956459076144e-05,0.0001646508026169613,0.0001694464444881305,0.00033905598684214056,0.0003767971647903323,0.00033132723183371127,0.0009795280639082193,0.0008492624037899077,0.0017661342862993479,0.0039267465472221375,0.004911045078188181
The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,2.2877590932779412e-09,4.314541257599558e-08,1.0589216309364602e-10,5.7266101582964524e-11,3.6423195126644714e-08,5.658446298184572e-07,2.020156716753263e-05,1.2084786249033641e-05,1.0160992047758555e-07,3.931706960003112e-09,3.3072520416732587e-12,1.8163652548176812e-13,2.1163656128919683e-05,1.6368036085623316e-05
William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,4.634312517737271e-06,8.766345672484022e-06,6.5154576986969914e-06,4.350213930592872e-05,4.8513105866732076e-05,0.0009359581745229661,0.004130789544433355,0.002564734546467662,0.0012647196417674422,0.001098167384043336,0.0025247184094041586,0.001344081130810082,0.580410361289978,0.3651562035083771
The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,0.0004846102383453399,0.00019986408005934209,1.767199137248099e-05,2.5474189442320494e-06,0.0001546054845675826,0.00037504438660107553,0.00015548309602309018,2.2142343368614092e-05,2.3764850993757136e-06,2.221239725486157e-07,1.782968297447951e-06,0.0024117373395711184,0.0016953389858826995,0.002928802976384759
Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,2.1647754238074413e-06,5.728067844756879e-05,2.992333611473441e-05,2.139769549103221e-06,1.5540149433945771e-06,3.5464140637486707e-06,0.0002012180193560198,0.00023728572705294937,0.0004855130100622773,0.0040030465461313725,0.010580480098724365,0.008968459442257881,0.0003208424022886902,0.0007211995543912053
Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",1.3423731104467151e-07,0.0004045787500217557,0.0007402843330055475,0.0006437100819312036,0.0005332757718861103,2.2277665266301483e-05,1.4199938050296623e-05,4.2336458136560395e-05,0.00015004865417722613,3.2305376862495905e-06,1.1354181879141834e-05,3.781424311455339e-05,0.00227838265709579,0.002711367793381214
Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,9.089497325476259e-06,7.299520075321198e-05,0.0005100126145407557,4.1264323954237625e-05,1.6574806522839935e-06,1.1258255199209088e-06,1.6611083992756903e-05,0.00045765694812871516,0.000247423246037215,6.480830779764801e-05,5.938103640801273e-05,5.4406151321018115e-05,0.09150607138872147,0.014487793669104576
Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,0.00023883760150056332,0.00042735302122309804,0.00038549673627130687,0.000496055232360959,0.00028200523229315877,0.00021482948795892298,0.0012965876376256347,4.272969817975536e-05,4.072401497978717e-05,2.6606919618643587e-06,1.9605381851306447e-07,3.0347180324241663e-09,6.366921752487542e-06,3.3109072319348343e-06
"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",0.0012567451922222972,0.004025943577289581,0.014248713850975037,0.007590485271066427,0.00902894139289856,0.025267384946346283,0.02190338633954525,0.01124564465135336,0.004293819889426231,0.007210191339254379,0.004505103453993797,0.0031992837321013212,0.004190415143966675,0.0037922144401818514
Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,6.408688932424411e-05,0.00020005033002234995,8.706384687684476e-05,0.0006928261718712747,0.0009551967377774417,0.0009208588162437081,0.001131456345319748,4.1428793338127434e-05,1.021848675009096e-06,2.4975662427095813e-07,2.9832111977157183e-05,0.0011060649994760752,0.0651421919465065,0.07997949421405792
Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,7.655868161648982e-10,9.00406971204859e-11,4.377886497763939e-09,6.7667342840138645e-09,6.536237773246967e-09,4.6286152688423954e-10,6.696456722465882e-10,4.753241134025643e-10,1.2874777199217702e-12,3.612205884883854e-14,2.4678910716217917e-13,2.591473585202009e-13,0.00016775427502579987,4.5307810069061816e-05
